posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
89;1698;0.0;0.0;0.0
90;1598;0.0;0.0;0.0
91;1728;0.0;0.0;0.0
92;1748;0.0;0.0;0.0
93;1608;0.0;0.0;0.0
94;1438;0.0;0.0;0.0
95;1578;0.0;0.0;0.0
96;1558;0.0;0.0;0.0
97;1768;0.0;0.0;0.0
98;1428;0.0;0.0;0.0
99;1408;0.0;0.0;0.0
100;1398;0.0;0.0;0.0
101;1388;0.0;0.0;0.0
102;1341;0.0;0.0;0.0
103;1331;0.0;0.0;0.0
104;1321;0.0;0.0;0.0
105;1311;0.0;0.0;0.0
106;1301;0.0;0.0;0.0
107;1291;0.0;0.0;0.0
108;1281;0.0;0.0;0.0
109;1271;0.0;0.0;0.0
110;1758;0.0;0.0;0.0
111;1828;0.0;0.0;0.0
112;1788;0.0;0.0;0.0
113;2178;0.0;0.0;0.0
114;2398;0.0;0.0;0.0
115;2388;0.0;0.0;0.0
116;2368;0.0;0.0;0.0
117;2358;0.0;0.0;0.0
118;2348;0.0;0.0;0.0
119;2338;0.0;0.0;0.0
120;2328;0.0;0.0;0.0
121;2318;0.0;0.0;0.0
122;2268;0.0;0.0;0.0
123;2238;0.0;0.0;0.0
124;2218;0.0;0.0;0.0
125;2208;0.0;0.0;0.0
126;2188;0.0;0.0;0.0
127;2168;0.0;0.0;0.0
128;1798;0.0;0.0;0.0
129;2148;0.0;0.0;0.0
130;2138;0.0;0.0;0.0
131;2128;0.0;0.0;0.0
132;2118;0.0;0.0;0.0
133;2108;0.0;0.0;0.0
134;2098;0.0;0.0;0.0
135;2088;0.0;0.0;0.0
136;2078;0.0;0.0;0.0
137;2068;0.0;0.0;0.0
138;1251;0.0;0.0;0.0
139;2038;0.0;0.0;0.0
140;1878;0.0;0.0;0.0
141;1858;0.0;0.0;0.0
142;1261;0.0;0.0;0.0
143;831;0.0;0.0;0.0
144;1241;0.0;0.0;0.0
145;685;0.0;0.0;0.0
146;871;0.0;0.0;0.0
147;861;0.0;0.0;0.0
148;851;0.0;0.0;0.0
149;841;0.0;0.0;0.0
150;821;0.0;0.0;0.0
151;811;0.0;0.0;0.0
152;801;0.0;0.0;0.0
153;781;0.0;0.0;0.0
154;771;0.0;0.0;0.0
155;751;0.0;0.0;0.0
156;731;0.0;0.0;0.0
157;701;0.0;0.0;0.0
158;693;0.0;0.0;0.0
159;675;0.0;0.0;0.0
160;901;0.0;0.0;0.0
161;665;0.0;0.0;0.0
162;645;0.0;0.0;0.0
163;635;0.0;0.0;0.0
164;625;0.0;0.0;0.0
165;615;0.0;0.0;0.0
166;605;0.0;0.0;0.0
167;595;0.0;0.0;0.0
168;545;0.0;0.0;0.0
169;525;0.0;0.0;0.0
170;515;0.0;0.0;0.0
171;495;0.0;0.0;0.0
172;475;0.0;0.0;0.0
173;455;0.0;0.0;0.0
174;881;0.0;0.0;0.0
175;911;0.0;0.0;0.0
176;1231;0.0;0.0;0.0
177;1091;0.0;0.0;0.0
178;1221;0.0;0.0;0.0
179;1211;0.0;0.0;0.0
180;1201;0.0;0.0;0.0
181;1191;0.0;0.0;0.0
182;1181;0.0;0.0;0.0
183;1171;0.0;0.0;0.0
184;1161;0.0;0.0;0.0
185;1151;0.0;0.0;0.0
186;1141;0.0;0.0;0.0
187;1131;0.0;0.0;0.0
188;1121;0.0;0.0;0.0
189;1111;0.0;0.0;0.0
190;1101;0.0;0.0;0.0
191;1081;0.0;0.0;0.0
192;921;0.0;0.0;0.0
193;1071;0.0;0.0;0.0
194;1061;0.0;0.0;0.0
195;1051;0.0;0.0;0.0
196;1041;0.0;0.0;0.0
197;1031;0.0;0.0;0.0
198;1021;0.0;0.0;0.0
199;1011;0.0;0.0;0.0
200;1001;0.0;0.0;0.0
201;991;0.0;0.0;0.0
202;971;0.0;0.0;0.0
203;961;0.0;0.0;0.0
204;951;0.0;0.0;0.0
205;931;0.0;0.0;0.0
206;2418;0.0;0.0;0.0
