modelo;modo;genotipo_avaliado;fold;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
svm;agrupado;todos;3;treino;1749;B1_CD202_IRR_REP_RECUP00001.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1751;B1_CD202_IRR_REP_RECUP00003.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1752;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1753;B1_CD202_IRR_REP_RECUP00005.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1754;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1755;B1_CD202_IRR_REP_RECUP00007.asd;B1;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1756;B1_CD202_NIRR_REP_RECUP00000.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1757;B1_CD202_NIRR_REP_RECUP00001.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1758;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1759;B1_CD202_NIRR_REP_RECUP00003.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1761;B1_CD202_NIRR_REP_RECUP00005.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1762;B1_CD202_NIRR_REP_RECUP00006.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1763;B1_CD202_NIRR_REP_RECUP00007.asd;B1;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1764;B1_EMB48_IRR_REP_RECUP00000.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1765;B1_EMB48_IRR_REP_RECUP00001.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1766;B1_EMB48_IRR_REP_RECUP00002.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1767;B1_EMB48_IRR_REP_RECUP00003.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1768;B1_EMB48_IRR_REP_RECUP00004.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1769;B1_EMB48_IRR_REP_RECUP00005.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1770;B1_EMB48_IRR_REP_RECUP00006.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1771;B1_EMB48_IRR_REP_RECUP00007.asd;B1;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1772;B1_EMB48_NIRR_REP_RECUP00000.asd;B1;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1773;B1_EMB48_NIRR_REP_RECUP00001.asd;B1;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1776;B1_EMB48_NIRR_REP_RECUP00004.asd;B1;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1778;B1_EMB48_NIRR_REP_RECUP00006.asd;B1;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1779;B1_EMB48_NIRR_REP_RECUP00007.asd;B1;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1780;B2_BR16_IRR_REP_RECUP00000.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1781;B2_BR16_IRR_REP_RECUP00001.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1782;B2_BR16_IRR_REP_RECUP00002.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1783;B2_BR16_IRR_REP_RECUP00003.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1784;B2_BR16_IRR_REP_RECUP00004.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1786;B2_BR16_IRR_REP_RECUP00006.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1787;B2_BR16_IRR_REP_RECUP00007.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1788;B2_BR16_NIRR_REP_RECUP00000.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1789;B2_BR16_NIRR_REP_RECUP00001.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1791;B2_BR16_NIRR_REP_RECUP00003.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1792;B2_BR16_NIRR_REP_RECUP00004.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1793;B2_BR16_NIRR_REP_RECUP00005.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1794;B2_BR16_NIRR_REP_RECUP00006.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1795;B2_BR16_NIRR_REP_RECUP00007.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1796;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1797;B2_CD202_IRR_REP_RECUP00001.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1798;B2_CD202_IRR_REP_RECUP00002.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1799;B2_CD202_IRR_REP_RECUP00003.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1800;B2_CD202_IRR_REP_RECUP00004.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1803;B2_CD202_IRR_REP_RECUP00007.asd;B2;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1804;B2_CD202_NIRR_REP_RECUP00008.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1805;B2_CD202_NIRR_REP_RECUP00009.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1807;B2_CD202_NIRR_REP_RECUP00011.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1808;B2_CD202_NIRR_REP_RECUP00012.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1809;B2_CD202_NIRR_REP_RECUP00013.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1810;B2_CD202_NIRR_REP_RECUP00014.asd;B2;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1812;B2_EMB48_IRR_REP_RECUP00000.asd;B2;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1813;B2_EMB48_IRR_REP_RECUP00001.asd;B2;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1815;B2_EMB48_IRR_REP_RECUP00003.asd;B2;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1816;B2_EMB48_IRR_REP_RECUP00004.asd;B2;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1818;B2_EMB48_IRR_REP_RECUP00006.asd;B2;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1820;B2_EMB48_NIRR_REP_RECUP00000.asd;B2;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1821;B2_EMB48_NIRR_REP_RECUP00001.asd;B2;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1826;B2_EMB48_NIRR_REP_RECUP00006.asd;B2;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1827;B2_EMB48_NIRR_REP_RECUP00007.asd;B2;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1828;B3_BR16_IRR_REP_RECUP00000.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1829;B3_BR16_IRR_REP_RECUP00001.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1830;B3_BR16_IRR_REP_RECUP00002.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1833;B3_BR16_IRR_REP_RECUP00005.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1834;B3_BR16_IRR_REP_RECUP00006.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1835;B3_BR16_IRR_REP_RECUP00007.asd;B3;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1836;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1838;B3_BR16_NIRR_REP_RECUP00002.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1839;B3_BR16_NIRR_REP_RECUP00003.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1840;B3_BR16_NIRR_REP_RECUP00004.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1841;B3_BR16_NIRR_REP_RECUP00005.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1842;B3_BR16_NIRR_REP_RECUP00006.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1844;B3_CD202_IRR_REP_RECUP00000.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1845;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1846;B3_CD202_IRR_REP_RECUP00002.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1847;B3_CD202_IRR_REP_RECUP00003.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1848;B3_CD202_IRR_REP_RECUP00004.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1849;B3_CD202_IRR_REP_RECUP00005.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1850;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1851;B3_CD202_IRR_REP_RECUP00007.asd;B3;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1853;B3_CD202_NIRR_REP_RECUP00001.asd;B3;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1854;B3_CD202_NIRR_REP_RECUP00002.asd;B3;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1855;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1858;B3_CD202_NIRR_REP_RECUP00006.asd;B3;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1859;B3_CD202_NIRR_REP_RECUP00007.asd;B3;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1861;B3_EMB48_IRR_REP_RECUP00001.asd;B3;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1862;B3_EMB48_IRR_REP_RECUP00002.asd;B3;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1863;B3_EMB48_IRR_REP_RECUP00003.asd;B3;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1866;B3_EMB48_IRR_REP_RECUP00006.asd;B3;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1867;B3_EMB48_IRR_REP_RECUP00007.asd;B3;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1868;B3_EMB48_NIRR_REP_RECUP00000.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1869;B3_EMB48_NIRR_REP_RECUP00001.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1870;B3_EMB48_NIRR_REP_RECUP00002.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1871;B3_EMB48_NIRR_REP_RECUP00003.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1872;B3_EMB48_NIRR_REP_RECUP00004.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1873;B3_EMB48_NIRR_REP_RECUP00005.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1874;B3_EMB48_NIRR_REP_RECUP00006.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1875;B3_EMB48_NIRR_REP_RECUP00007.asd;B3;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1876;B4_BR16_IRR_REP_RECUP00000.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1877;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1879;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1880;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1881;B4_BR16_IRR_REP_RECUP00005.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1882;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1883;B4_BR16_IRR_REP_RECUP00007.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1884;B4_BR16_NIRR_REP_RECUP00000.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1885;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1886;B4_BR16_NIRR_REP_RECUP00002.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1887;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1888;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1889;B4_BR16_NIRR_REP_RECUP00005.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1891;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1892;B4_CD202_IRR_REP_RECUP00000.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1894;B4_CD202_IRR_REP_RECUP00002.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1895;B4_CD202_IRR_REP_RECUP00003.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1896;B4_CD202_IRR_REP_RECUP00004.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1897;B4_CD202_IRR_REP_RECUP00005.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1898;B4_CD202_IRR_REP_RECUP00006.asd;B4;CD202;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1900;B4_CD202_NIRR_REP_RECUP00000.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1901;B4_CD202_NIRR_REP_RECUP00001.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1902;B4_CD202_NIRR_REP_RECUP00002.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1903;B4_CD202_NIRR_REP_RECUP00003.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1904;B4_CD202_NIRR_REP_RECUP00004.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1905;B4_CD202_NIRR_REP_RECUP00005.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1906;B4_CD202_NIRR_REP_RECUP00006.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1907;B4_CD202_NIRR_REP_RECUP00007.asd;B4;CD202;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1909;B4_EMB48_IRR_REP_RECUP00001.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1910;B4_EMB48_IRR_REP_RECUP00002.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1911;B4_EMB48_IRR_REP_RECUP00003.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1912;B4_EMB48_IRR_REP_RECUP00004.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1913;B4_EMB48_IRR_REP_RECUP00005.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1915;B4_EMB48_IRR_REP_RECUP00007.asd;B4;EMB48;IRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1917;B4_EMB48_NIRR_REP_RECUP00001.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1918;B4_EMB48_NIRR_REP_RECUP00002.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1919;B4_EMB48_NIRR_REP_RECUP00003.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1920;B4_EMB48_NIRR_REP_RECUP00004.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1921;B4_EMB48_NIRR_REP_RECUP00005.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1922;B4_EMB48_NIRR_REP_RECUP00006.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;treino;1923;B4_EMB48_NIRR_REP_RECUP00007.asd;B4;EMB48;NIRRIG;D10M;manha;D10
svm;agrupado;todos;3;teste;4;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;10;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;20;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;21;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;22;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;24;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;38;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;42;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;43;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;46;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;53;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;54;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;65;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;69;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;76;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;79;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;90;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;95;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;96;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;107;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;109;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;111;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;113;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;118;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;121;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;130;B4_EMB48_IRRIG_REPROD00001.asd;B4;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;132;B4_EMB48_IRRIG_REPROD00003.asd;B4;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;133;B4_EMB48_IRRIG_REPROD00004.asd;B4;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;136;B4_EMB48_IRRIG_REPROD00007.asd;B4;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;147;B3_EMB48_IRRIG_REPROD00006.asd;B3;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;150;B4_EMB48_NIRRIG_REPROD00006.asd;B4;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;166;B1_EMB48_IRRIG_REPROD00006.asd;B1;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;169;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;170;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;171;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;172;B1_EMB48_NIRRIG_REPROD00004.asd;B1;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;181;B2_EMB48_IRRIG_REPROD00005.asd;B2;EMB48;IRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;187;B2_EMB48_NIRRIG_REPROD00003.asd;B2;EMB48;NIRRIG;D02M;manha;D02
svm;agrupado;todos;3;teste;196;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;202;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;212;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;213;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;214;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;216;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;230;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;234;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;235;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;238;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;245;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;246;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;257;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;261;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;268;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;271;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;282;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;287;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;288;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;299;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;301;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;303;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;305;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;310;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;313;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;326;B1_EMB48_IRRIG_REPROD00006.asd;B1;EMB48;IRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;329;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;330;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D02T;tarde;D02
svm;agrupado;todos;3;teste;331;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D02T;tarde;D02
