dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1239;0.0002467468166146;0.0010565296886775;0.2005922379032258;-0.533203125;True;83;0.8804607506580884;False;0.533203125
D02;2279;0.0019243068878929;0.0029235210570877;0.1390382676799007;0.451171875;True;187;0.8780371925373811;False;0.451171875
D02;2000;0.000288590960955;0.0011767396837353;0.1958553039702233;0.52734375;True;160;0.8773566702711693;False;0.52734375
D02;405;1.631686391154526e-05;0.0001500712461102;0.2835016671836228;-0.626953125;True;0;0.8771577392879424;False;0.626953125
D02;2224;0.0052246234400613;0.0060712196462129;0.1096774193548387;0.40625;True;182;0.8740653945293815;False;0.40625
D02;1456;0.0013315590671429;0.0025124449371758;0.1499718905086849;0.466796875;True;105;0.8735932132852697;False;0.466796875
D02;1226;0.0003734109503731;0.0013555147950715;0.1880767292183623;-0.517578125;True;82;0.8723424674507644;False;0.517578125
D02;1217;0.0004574876202178;0.0014917442115529;0.1819585530397022;-0.509765625;True;81;0.8710643966033493;False;0.509765625
D02;1449;0.0020134213752702;0.0029644847384632;0.1376977357320099;0.44921875;True;104;0.870945558900311;False;0.44921875
D02;2282;0.0016028854871773;0.0027214554091066;0.1444585530397022;0.458984375;True;188;0.8681069578066252;False;0.458984375
D02;2290;0.0017568495522413;0.0028084944907614;0.1417367788461538;0.455078125;True;189;0.8646028770325298;False;0.455078125
D02;2419;4.733145720561525e-05;0.0003279622254348;0.2508403768610422;0.591796875;True;201;0.8638187007747407;False;0.591796875
D02;694;2.2057048175485678e-05;0.0001824153459996;0.2742400744416873;-0.6171875;True;29;0.859645519175823;False;0.6171875
D02;1209;0.0006172382545422;0.0016439583031164;0.1729557614764268;-0.498046875;True;80;0.8570396567535855;False;0.498046875
D02;790;0.0004811081761588;0.0015322249523321;0.1804435483870967;-0.5078125;True;39;0.8569119224794366;False;0.5078125
D02;2213;0.0050117874606931;0.0059177755220965;0.1108900046526054;0.408203125;True;181;0.856448765786865;False;0.408203125
D02;471;0.0069577871797186;0.007659914925176;0.1013521634615384;-0.392578125;True;7;0.8514538772038156;False;0.392578125
D02;2309;0.0017568495522413;0.0028084944907614;0.1417367788461538;0.455078125;True;190;0.8509668772492944;False;0.455078125
D02;2180;0.0037284701172095;0.0046066820544558;0.1195409429280397;0.421875;True;178;0.8463371569958921;False;0.421875
D02;2190;0.0046094712250839;0.0055029251936247;0.1133326225186104;0.412109375;True;179;0.8461384674122706;False;0.412109375
D02;1780;0.0030032897388181;0.0038570740477871;0.1258946572580645;0.431640625;True;138;0.8461100257073919;False;0.431640625
D02;1790;0.0034211734819443;0.0042863938982698;0.1220649813895781;0.42578125;True;139;0.8447174316958015;False;0.42578125
D02;1199;0.0006811155767964;0.0016630572000112;0.1700013570099255;-0.494140625;True;79;0.8426709532733616;False;0.494140625
D02;2207;0.0052246234400613;0.0060712196462129;0.1096774193548387;0.40625;True;180;0.8424193001223443;False;0.40625
D02;529;5.013420107171905e-05;0.0003416121142793;0.2490811104218362;-0.58984375;True;12;0.8401384969286975;False;0.58984375
D02;2010;0.0003929578621138;0.0013660280935517;0.1865384615384615;0.515625;True;161;0.8398888316199324;False;0.515625
D02;2170;0.0021063087413067;0.0030551904019944;0.1363630195409429;0.447265625;True;177;0.8372466020029521;False;0.447265625
D02;1770;0.0018388274453319;0.0028593139426655;0.1403846153846153;0.453125;True;137;0.8308384428036141;False;0.453125
D02;800;0.0005317996813093;0.0015739121881174;0.1774309863523573;-0.50390625;True;40;0.8264195314756786;False;0.50390625
D02;600;0.0008277005331684;0.001802137785062;0.1641623371588089;-0.486328125;True;20;0.8239623360577257;False;0.486328125
D02;1188;0.0007153100391853;0.0016941118826432;0.1685328784119107;-0.4921875;True;78;0.8232290066813297;False;0.4921875
D02;2020;0.0006172382545422;0.0016439583031164;0.1729557614764268;0.498046875;True;162;0.8224397585274196;False;0.498046875
D02;570;3.753750689857089e-05;0.0002710895304541;0.2579356001861043;-0.599609375;True;17;0.8112409338205508;False;0.599609375
D02;460;0.0038913442582605;0.0047563450975521;0.1182876473325062;-0.419921875;True;6;0.8091213764742604;False;0.419921875
D02;640;0.0024090538036404;0.0033205439188619;0.1323937655086849;-0.44140625;True;24;0.8047355081731827;False;0.44140625
D02;2409;0.000116396943443;0.0006540551534294;0.2233900046526054;0.560546875;True;200;0.8012350825501182;False;0.560546875
