posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
145;2096;0.0;0.0;0.0
146;2076;0.0;0.0;0.0
147;2066;0.0;0.0;0.0
148;2046;0.0;0.0;0.0
149;2026;0.0;0.0;0.0
150;1827;0.0;0.0;0.0
151;1437;0.0;0.0;0.0
152;615;0.0;0.0;0.0
153;1407;0.0;0.0;0.0
154;703;0.0;0.0;0.0
155;897;0.0;0.0;0.0
156;877;0.0;0.0;0.0
157;867;0.0;0.0;0.0
158;847;0.0;0.0;0.0
159;837;0.0;0.0;0.0
160;827;0.0;0.0;0.0
161;807;0.0;0.0;0.0
162;797;0.0;0.0;0.0
163;787;0.0;0.0;0.0
164;777;0.0;0.0;0.0
165;757;0.0;0.0;0.0
166;699;0.0;0.0;0.0
167;937;0.0;0.0;0.0
168;693;0.0;0.0;0.0
169;655;0.0;0.0;0.0
170;645;0.0;0.0;0.0
171;635;0.0;0.0;0.0
172;625;0.0;0.0;0.0
173;605;0.0;0.0;0.0
174;595;0.0;0.0;0.0
175;585;0.0;0.0;0.0
176;565;0.0;0.0;0.0
177;535;0.0;0.0;0.0
178;515;0.0;0.0;0.0
179;907;0.0;0.0;0.0
180;957;0.0;0.0;0.0
181;1397;0.0;0.0;0.0
182;1177;0.0;0.0;0.0
183;1387;0.0;0.0;0.0
184;1307;0.0;0.0;0.0
185;1297;0.0;0.0;0.0
186;1287;0.0;0.0;0.0
187;1277;0.0;0.0;0.0
188;1267;0.0;0.0;0.0
189;1257;0.0;0.0;0.0
190;1247;0.0;0.0;0.0
191;1227;0.0;0.0;0.0
192;1197;0.0;0.0;0.0
193;1187;0.0;0.0;0.0
194;1147;0.0;0.0;0.0
195;977;0.0;0.0;0.0
196;1137;0.0;0.0;0.0
197;1127;0.0;0.0;0.0
198;1117;0.0;0.0;0.0
199;1107;0.0;0.0;0.0
200;1097;0.0;0.0;0.0
201;1087;0.0;0.0;0.0
202;1057;0.0;0.0;0.0
203;1047;0.0;0.0;0.0
204;1027;0.0;0.0;0.0
205;1017;0.0;0.0;0.0
206;1007;0.0;0.0;0.0
207;2346;0.0;0.0;0.0
