posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
50;1319;0.0;0.0;0.0003125
51;1537;0.0;0.0;0.0002977558839627
52;1787;0.0;0.0;0.0
53;1727;0.0;0.0;0.0
54;1737;0.0;0.0;0.0
55;1879;0.0;0.0;0.0
56;1747;0.0;0.0;0.0
57;1757;0.0;0.0;0.0
58;1767;0.0;0.0;0.0
59;1777;0.0;0.0;0.0
60;1807;0.0;0.0;0.0
61;1797;0.0;0.0;0.0
62;1707;0.0;0.0;0.0
63;1817;0.0;0.0;0.0
64;1826;0.0;0.0;0.0
65;1832;0.0;0.0;0.0
66;1839;0.0;0.0;0.0
67;1849;0.0;0.0;0.0
68;1859;0.0;0.0;0.0
69;1717;0.0;0.0;0.0
70;1677;0.0;0.0;0.0
71;1697;0.0;0.0;0.0
72;1567;0.0;0.0;0.0
73;1397;0.0;0.0;0.0
74;1407;0.0;0.0;0.0
75;1417;0.0;0.0;0.0
76;1427;0.0;0.0;0.0
77;1457;0.0;0.0;0.0
78;1547;0.0;0.0;0.0
79;1557;0.0;0.0;0.0
80;1587;0.0;0.0;0.0
81;1687;0.0;0.0;0.0
82;1597;0.0;0.0;0.0
83;1607;0.0;0.0;0.0
84;1617;0.0;0.0;0.0
85;1627;0.0;0.0;0.0
86;1637;0.0;0.0;0.0
87;1647;0.0;0.0;0.0
88;1657;0.0;0.0;0.0
89;1869;0.0;0.0;0.0
90;2259;0.0;0.0;0.0
91;1889;0.0;0.0;0.0
92;2309;0.0;0.0;0.0
93;2239;0.0;0.0;0.0
94;2249;0.0;0.0;0.0
95;1369;0.0;0.0;0.0
96;2269;0.0;0.0;0.0
97;2279;0.0;0.0;0.0
98;2289;0.0;0.0;0.0
99;2299;0.0;0.0;0.0
100;2319;0.0;0.0;0.0
101;2219;0.0;0.0;0.0
102;2329;0.0;0.0;0.0
103;2339;0.0;0.0;0.0
104;2349;0.0;0.0;0.0
105;2359;0.0;0.0;0.0
106;2369;0.0;0.0;0.0
107;2379;0.0;0.0;0.0
108;2399;0.0;0.0;0.0
109;2229;0.0;0.0;0.0
110;2209;0.0;0.0;0.0
111;1929;0.0;0.0;0.0
112;2109;0.0;0.0;0.0
113;2019;0.0;0.0;0.0
114;2039;0.0;0.0;0.0
115;2059;0.0;0.0;0.0
116;2069;0.0;0.0;0.0
117;2079;0.0;0.0;0.0
118;2089;0.0;0.0;0.0
119;2099;0.0;0.0;0.0
120;2119;0.0;0.0;0.0
121;2199;0.0;0.0;0.0
122;2129;0.0;0.0;0.0
123;2139;0.0;0.0;0.0
124;2149;0.0;0.0;0.0
125;2159;0.0;0.0;0.0
126;2169;0.0;0.0;0.0
127;2179;0.0;0.0;0.0
128;2189;0.0;0.0;0.0
129;1378;0.0;0.0;0.0
130;1099;0.0;0.0;0.0
131;1359;0.0;0.0;0.0
132;829;0.0;0.0;0.0
133;699;0.0;0.0;0.0
134;706;0.0;0.0;0.0
135;716;0.0;0.0;0.0
136;726;0.0;0.0;0.0
137;732;0.0;0.0;0.0
138;739;0.0;0.0;0.0
139;819;0.0;0.0;0.0
140;839;0.0;0.0;0.0
141;675;0.0;0.0;0.0
142;849;0.0;0.0;0.0
143;859;0.0;0.0;0.0
144;869;0.0;0.0;0.0
145;879;0.0;0.0;0.0
146;889;0.0;0.0;0.0
147;899;0.0;0.0;0.0
148;909;0.0;0.0;0.0
149;693;0.0;0.0;0.0
150;655;0.0;0.0;0.0
151;1349;0.0;0.0;0.0
152;555;0.0;0.0;0.0
153;485;0.0;0.0;0.0
154;495;0.0;0.0;0.0
155;505;0.0;0.0;0.0
156;515;0.0;0.0;0.0
157;525;0.0;0.0;0.0
158;535;0.0;0.0;0.0
159;545;0.0;0.0;0.0
160;565;0.0;0.0;0.0
161;645;0.0;0.0;0.0
162;575;0.0;0.0;0.0
163;585;0.0;0.0;0.0
164;595;0.0;0.0;0.0
165;605;0.0;0.0;0.0
166;615;0.0;0.0;0.0
167;625;0.0;0.0;0.0
168;635;0.0;0.0;0.0
169;919;0.0;0.0;0.0
170;929;0.0;0.0;0.0
171;939;0.0;0.0;0.0
172;1249;0.0;0.0;0.0
173;1179;0.0;0.0;0.0
174;1189;0.0;0.0;0.0
175;1199;0.0;0.0;0.0
176;1209;0.0;0.0;0.0
177;1219;0.0;0.0;0.0
178;1229;0.0;0.0;0.0
179;1239;0.0;0.0;0.0
180;1259;0.0;0.0;0.0
181;949;0.0;0.0;0.0
182;1269;0.0;0.0;0.0
183;1279;0.0;0.0;0.0
184;1289;0.0;0.0;0.0
185;1299;0.0;0.0;0.0
186;1309;0.0;0.0;0.0
187;1329;0.0;0.0;0.0
188;1339;0.0;0.0;0.0
189;1169;0.0;0.0;0.0
190;1159;0.0;0.0;0.0
191;1149;0.0;0.0;0.0
192;1139;0.0;0.0;0.0
193;959;0.0;0.0;0.0
194;969;0.0;0.0;0.0
195;979;0.0;0.0;0.0
196;989;0.0;0.0;0.0
197;1009;0.0;0.0;0.0
198;1019;0.0;0.0;0.0
199;1029;0.0;0.0;0.0
200;1039;0.0;0.0;0.0
201;1049;0.0;0.0;0.0
202;1059;0.0;0.0;0.0
203;1069;0.0;0.0;0.0
204;1079;0.0;0.0;0.0
205;1089;0.0;0.0;0.0
206;1109;0.0;0.0;0.0
207;1119;0.0;0.0;0.0
208;2409;0.0;0.0;0.0
