posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
95;1876;0.0;0.0;0.0
96;1886;0.0;0.0;0.0
97;1670;0.0;0.0;0.0
98;1620;0.0;0.0;0.0
99;1650;0.0;0.0;0.0
100;1640;0.0;0.0;0.0
101;1630;0.0;0.0;0.0
102;2036;0.0;0.0;0.0
103;1610;0.0;0.0;0.0
104;1600;0.0;0.0;0.0
105;1590;0.0;0.0;0.0
106;1550;0.0;0.0;0.0
107;1540;0.0;0.0;0.0
108;1530;0.0;0.0;0.0
109;1490;0.0;0.0;0.0
110;1450;0.0;0.0;0.0
111;1440;0.0;0.0;0.0
112;1430;0.0;0.0;0.0
113;1996;0.0;0.0;0.0
114;2106;0.0;0.0;0.0
115;2046;0.0;0.0;0.0
116;2056;0.0;0.0;0.0
117;2416;0.0;0.0;0.0
118;2406;0.0;0.0;0.0
119;2396;0.0;0.0;0.0
120;2386;0.0;0.0;0.0
121;2376;0.0;0.0;0.0
122;2366;0.0;0.0;0.0
123;2356;0.0;0.0;0.0
124;2346;0.0;0.0;0.0
125;2336;0.0;0.0;0.0
126;2316;0.0;0.0;0.0
127;2306;0.0;0.0;0.0
128;2296;0.0;0.0;0.0
129;2286;0.0;0.0;0.0
130;2276;0.0;0.0;0.0
131;2266;0.0;0.0;0.0
132;2256;0.0;0.0;0.0
133;2226;0.0;0.0;0.0
134;2216;0.0;0.0;0.0
135;2196;0.0;0.0;0.0
136;2186;0.0;0.0;0.0
137;1374;0.0;0.0;0.0
138;2176;0.0;0.0;0.0
139;2146;0.0;0.0;0.0
140;2136;0.0;0.0;0.0
141;2116;0.0;0.0;0.0
142;2096;0.0;0.0;0.0
143;2066;0.0;0.0;0.0
144;1410;0.0;0.0;0.0
145;645;0.0;0.0;0.0
146;1357;0.0;0.0;0.0
147;585;0.0;0.0;0.0
148;847;0.0;0.0;0.0
149;817;0.0;0.0;0.0
150;728;0.0;0.0;0.0
151;720;0.0;0.0;0.0
152;710;0.0;0.0;0.0
153;702;0.0;0.0;0.0
154;665;0.0;0.0;0.0
155;655;0.0;0.0;0.0
156;635;0.0;0.0;0.0
157;625;0.0;0.0;0.0
158;615;0.0;0.0;0.0
159;605;0.0;0.0;0.0
160;595;0.0;0.0;0.0
161;575;0.0;0.0;0.0
162;1337;0.0;0.0;0.0
163;565;0.0;0.0;0.0
164;555;0.0;0.0;0.0
165;545;0.0;0.0;0.0
166;535;0.0;0.0;0.0
167;525;0.0;0.0;0.0
168;515;0.0;0.0;0.0
169;505;0.0;0.0;0.0
170;495;0.0;0.0;0.0
171;485;0.0;0.0;0.0
172;455;0.0;0.0;0.0
173;445;0.0;0.0;0.0
174;435;0.0;0.0;0.0
175;415;0.0;0.0;0.0
176;927;0.0;0.0;0.0
177;937;0.0;0.0;0.0
178;947;0.0;0.0;0.0
179;957;0.0;0.0;0.0
180;1327;0.0;0.0;0.0
181;1317;0.0;0.0;0.0
182;1307;0.0;0.0;0.0
183;1297;0.0;0.0;0.0
184;1287;0.0;0.0;0.0
185;1277;0.0;0.0;0.0
186;1267;0.0;0.0;0.0
187;1257;0.0;0.0;0.0
188;1247;0.0;0.0;0.0
189;1237;0.0;0.0;0.0
190;1227;0.0;0.0;0.0
191;1207;0.0;0.0;0.0
192;1197;0.0;0.0;0.0
193;1177;0.0;0.0;0.0
194;1167;0.0;0.0;0.0
195;1157;0.0;0.0;0.0
196;1137;0.0;0.0;0.0
197;1117;0.0;0.0;0.0
198;1107;0.0;0.0;0.0
199;1077;0.0;0.0;0.0
200;1067;0.0;0.0;0.0
201;1047;0.0;0.0;0.0
202;1027;0.0;0.0;0.0
203;1017;0.0;0.0;0.0
204;1007;0.0;0.0;0.0
205;997;0.0;0.0;0.0
206;987;0.0;0.0;0.0
207;2436;0.0;0.0;0.0
