dia;condicao;banda_nm;genotipo_a;genotipo_b;diferenca_media;q_tukey;q_critico_tukey;significativo_tukey;F_anova;p_anova
D03;IRRIG;564;BR16;EMB48;-0.07167123372256712;6.412643017691838;3.3683924527252396;True;36.13383025224726;2.447488827057402e-12
D03;IRRIG;565;BR16;EMB48;-0.06894443071491163;6.191459969735667;3.3683924527252396;True;35.141783931478756;4.291723359653686e-12
D03;IRRIG;566;BR16;EMB48;-0.06612714817033072;5.960089280617695;3.3683924527252396;True;34.11141605942878;7.746806759579348e-12
D03;IRRIG;567;BR16;EMB48;-0.06320496804630338;5.719925817251049;3.3683924527252396;True;33.0957134310629;1.3969864725967302e-11
D03;IRRIG;568;BR16;EMB48;-0.060206316628885315;5.471143592512848;3.3683924527252396;True;32.07248491878107;2.549673701267408e-11
D03;IRRIG;569;BR16;EMB48;-0.057157661084125344;5.215449592926288;3.3683924527252396;True;31.02417107759427;4.761411378431216e-11
D03;IRRIG;570;BR16;EMB48;-0.05409907452853613;4.956778861913676;3.3683924527252396;True;29.992928162720844;8.875084675945751e-11
D03;IRRIG;571;BR16;EMB48;-0.05104183513810345;4.695542016019999;3.3683924527252396;True;28.99229370301558;1.637157414788422e-10
D03;IRRIG;572;BR16;EMB48;-0.04807992765961999;4.4415513900342605;3.3683924527252396;True;28.071357625082378;2.897090042548068e-10
D03;IRRIG;573;BR16;EMB48;-0.04523498804324877;4.19726478538253;3.3683924527252396;True;27.22650381931857;4.921109874161332e-10
D03;IRRIG;574;BR16;EMB48;-0.04252553879604415;3.9631641964466824;3.3683924527252396;True;26.444488789804982;8.080007362465478e-10
D03;IRRIG;575;BR16;EMB48;-0.04000385674137363;3.7416715001001646;3.3683924527252396;True;25.702302211852068;1.299986052301748e-09
D03;IRRIG;576;BR16;EMB48;-0.03760390728330676;3.5290864298953255;3.3683924527252396;True;25.022768942343582;2.0179084315074423e-09
D03;IRRIG;577;BR16;EMB48;-0.03528478514108846;3.3238508534561855;3.3683924527252396;False;24.423366428712114;2.984406167083468e-09
D03;IRRIG;578;BR16;EMB48;-0.03302404470253717;3.1215127847283064;3.3683924527252396;False;23.843235587047005;4.37243603600976e-09
D03;IRRIG;579;BR16;EMB48;-0.03088268088609758;2.92846570143783;3.3683924527252396;False;23.28931695673829;6.315041895700686e-09
D03;IRRIG;580;BR16;EMB48;-0.028854968457974417;2.7448250880207;3.3683924527252396;False;22.774865419836985;8.90825600795411e-09
D03;IRRIG;581;BR16;EMB48;-0.026867636062677613;2.5632222124510937;3.3683924527252396;False;22.280281362241677;1.2430503605765698e-08
D03;IRRIG;582;BR16;EMB48;-0.025010417752038716;2.393331524351845;3.3683924527252396;False;21.817325522611306;1.7016784181058335e-08
D03;IRRIG;583;BR16;EMB48;-0.023301856583934466;2.235798250954185;3.3683924527252396;False;21.360959417025807;2.3239807333792523e-08
D03;IRRIG;584;BR16;EMB48;-0.02175274911121039;2.0912637132008296;3.3683924527252396;False;20.910831028354217;3.1668838801024545e-08
D03;IRRIG;585;BR16;EMB48;-0.02037306729372479;1.9613933171057187;3.3683924527252396;False;20.482193730846213;4.2604134205489285e-08
D03;IRRIG;586;BR16;EMB48;-0.01903065033511475;1.8348724677908284;3.3683924527252396;False;20.091248760425096;5.5932523001528695e-08
D03;IRRIG;587;BR16;EMB48;-0.017775927670312663;1.7162214437499201;3.3683924527252396;False;19.731802346115117;7.193937163791127e-08
D03;IRRIG;588;BR16;EMB48;-0.016609677493795383;1.6053259940432818;3.3683924527252396;False;19.421583975287415;8.949058001979365e-08
D03;IRRIG;589;BR16;EMB48;-0.01553800173636155;1.503411001552037;3.3683924527252396;False;19.184291122994548;1.0582828434711336e-07
D03;IRRIG;590;BR16;EMB48;-0.01456753109234521;1.4108045758603511;3.3683924527252396;False;18.98669571423199;1.2174305611604574e-07
D03;IRRIG;591;BR16;EMB48;-0.013680479735647566;1.3259357528729647;3.3683924527252396;False;18.804434697226906;1.385887415370389e-07
D03;IRRIG;592;BR16;EMB48;-0.012892818185937793;1.250523341492022;3.3683924527252396;False;18.63047401729713;1.5688997633070847e-07
D03;IRRIG;593;BR16;EMB48;-0.012237659615532914;1.187762267714137;3.3683924527252396;False;18.464947952804778;1.7659743810699517e-07
D03;IRRIG;594;BR16;EMB48;-0.01168025493582281;1.1344319600036659;3.3683924527252396;False;18.310396706709305;1.9728074486681196e-07
D03;IRRIG;595;BR16;EMB48;-0.011139516633179802;1.0830075864603654;3.3683924527252396;False;18.159658591962828;2.1984109363059198e-07
D03;IRRIG;596;BR16;EMB48;-0.01058282261602983;1.030353564574624;3.3683924527252396;False;18.022146132340225;2.427185131328798e-07
D03;IRRIG;597;BR16;EMB48;-0.010070108680565015;0.9817672577413658;3.3683924527252396;False;17.88831250511336;2.673220605563642e-07
D03;IRRIG;598;BR16;EMB48;-0.00955980954849256;0.9335283594964952;3.3683924527252396;False;17.76230895495299;2.928148926489382e-07
D03;IRRIG;599;BR16;EMB48;-0.008990235896800813;0.8792814739990384;3.3683924527252396;False;17.628878106740906;3.225283859714808e-07
D03;IRRIG;600;BR16;EMB48;-0.00837958868221711;0.8206521071679423;3.3683924527252396;False;17.487556247407163;3.5737192256010124e-07
D03;IRRIG;601;BR16;EMB48;-0.007690381120333711;0.7542900903249583;3.3683924527252396;False;17.347022753168936;3.958421717184889e-07
D03;IRRIG;602;BR16;EMB48;-0.0068975265144486375;0.6776145810658453;3.3683924527252396;False;17.212287897417607;4.367002816731222e-07
D03;IRRIG;603;BR16;EMB48;-0.005956894249737887;0.5863097771472583;3.3683924527252396;False;17.077766546532363;4.818006476547752e-07
D03;IRRIG;604;BR16;EMB48;-0.004938718964735411;0.4871347282324929;3.3683924527252396;False;16.95498701928336;5.271139231568747e-07
D03;IRRIG;605;BR16;EMB48;-0.003826100147316991;0.37830634303756044;3.3683924527252396;False;16.82099729481571;5.815567570021364e-07
D03;IRRIG;606;BR16;EMB48;-0.002655622493505927;0.26321836875554866;3.3683924527252396;False;16.674785198236332;6.475552386100033e-07
D03;IRRIG;607;BR16;EMB48;-0.0014629448098586462;0.145364528820313;3.3683924527252396;False;16.526487116611147;7.223340386041963e-07
D03;IRRIG;608;BR16;EMB48;-0.0002610471983184315;0.025999071182074004;3.3683924527252396;False;16.354204309142673;8.20381446429275e-07
D03;IRRIG;609;BR16;EMB48;0.0010030006115959722;0.10008797533826237;3.3683924527252396;False;16.175974546425543;9.361843311332998e-07
D03;IRRIG;610;BR16;EMB48;0.0022902844815140266;0.22899464250381849;3.3683924527252396;False;16.016499800662324;1.0539278280603157e-06
D03;IRRIG;611;BR16;EMB48;0.003604310240632458;0.36111069317327993;3.3683924527252396;False;15.875439600658234;1.1706552233899684e-06
D03;IRRIG;612;BR16;EMB48;0.004907891888497495;0.49269406576073416;3.3683924527252396;False;15.73529892913526;1.2997267105919466e-06
D03;IRRIG;613;BR16;EMB48;0.006212834171205328;0.6250452711986344;3.3683924527252396;False;15.603704520028375;1.434162097713386e-06
D03;IRRIG;614;BR16;EMB48;0.007437359297720603;0.7498187853235577;3.3683924527252396;False;15.47038242659645;1.5848863104731494e-06
D03;IRRIG;615;BR16;EMB48;0.008574207846935522;0.8660899487965562;3.3683924527252396;False;15.339371216620854;1.7487864752157457e-06
D03;IRRIG;616;BR16;EMB48;0.00965233809114241;0.9766398756191381;3.3683924527252396;False;15.21632105971916;1.918496143072155e-06
D03;IRRIG;617;BR16;EMB48;0.010657894951927371;1.0801280459073177;3.3683924527252396;False;15.118020114763606;2.0661051324487864e-06
D03;IRRIG;618;BR16;EMB48;0.011571437992574207;1.1740984022740675;3.3683924527252396;False;15.027604908868481;2.2121107349444516e-06
D03;IRRIG;619;BR16;EMB48;0.012421937482851808;1.261811929423058;3.3683924527252396;False;14.948201420125875;2.349014191764516e-06
D03;IRRIG;620;BR16;EMB48;0.013159466586423196;1.3386210307878477;3.3683924527252396;False;14.886279629315883;2.461762986747526e-06
D03;IRRIG;621;BR16;EMB48;0.013807554418838741;1.4062174667677119;3.3683924527252396;False;14.831729015276139;2.5656660689927086e-06
D03;IRRIG;622;BR16;EMB48;0.014364743671748004;1.464374774934155;3.3683924527252396;False;14.77407382727997;2.6803603097883087e-06
D03;IRRIG;623;BR16;EMB48;0.014829692413935502;1.5137550158521864;3.3683924527252396;False;14.736556755959082;2.757794060900472e-06
D03;IRRIG;624;BR16;EMB48;0.015183229164896117;1.5516700861989434;3.3683924527252396;False;14.696919698856023;2.8420887714492323e-06
D03;IRRIG;625;BR16;EMB48;0.01542994099352546;1.5782659765126457;3.3683924527252396;False;14.668619887504459;2.903879577271107e-06
D03;IRRIG;626;BR16;EMB48;0.01564836292274774;1.6021705001023425;3.3683924527252396;False;14.654306146289011;2.9356535924396464e-06
D03;IRRIG;627;BR16;EMB48;0.01578243664866852;1.617326859792905;3.3683924527252396;False;14.638877951020511;2.9702994116142647e-06
D03;IRRIG;628;BR16;EMB48;0.015892056402498467;1.6299578056464197;3.3683924527252396;False;14.631751402189492;2.986443661687815e-06
D03;IRRIG;629;BR16;EMB48;0.016013566065429474;1.6437915738908695;3.3683924527252396;False;14.599726634557946;3.060105403131164e-06
D03;IRRIG;630;BR16;EMB48;0.016134498039902523;1.6574019872955648;3.3683924527252396;False;14.559148891200255;3.1561134408078905e-06
D03;IRRIG;631;BR16;EMB48;0.016307041348084805;1.6761088732043086;3.3683924527252396;False;14.5203720205343;3.250736256110794e-06
D03;IRRIG;632;BR16;EMB48;0.01659761699817186;1.7065580206807098;3.3683924527252396;False;14.46104437949819;3.4011498769036093e-06
D03;IRRIG;633;BR16;EMB48;0.017013282674997132;1.7501247770319384;3.3683924527252396;False;14.391932738226288;3.585366173134753e-06
D03;IRRIG;634;BR16;EMB48;0.01753554636807242;1.8045379086325595;3.3683924527252396;False;14.295547310769829;3.85944526529506e-06
D03;IRRIG;635;BR16;EMB48;0.018186502719756525;1.8721552867537352;3.3683924527252396;False;14.18346330281999;4.2052384777630095e-06
D03;IRRIG;636;BR16;EMB48;0.018991223859091688;1.9558570916207865;3.3683924527252396;False;14.057408932639197;4.632160176384216e-06
D03;IRRIG;637;BR16;EMB48;0.019914320020379073;2.0521095729693437;3.3683924527252396;False;13.922156818334992;5.139701615393447e-06
D03;IRRIG;638;BR16;EMB48;0.020978980801270142;2.1638390229109663;3.3683924527252396;False;13.802073460943145;5.637841953383483e-06
D03;IRRIG;639;BR16;EMB48;0.022132847528918864;2.285086336295061;3.3683924527252396;False;13.688868165351797;6.152620054142481e-06
D03;IRRIG;640;BR16;EMB48;0.023261284408920613;2.4043587832343403;3.3683924527252396;False;13.579532937386064;6.69542019576364e-06
D03;IRRIG;641;BR16;EMB48;0.0243712561040621;2.5228106197765547;3.3683924527252396;False;13.491315671919086;7.1688968871235e-06
D03;IRRIG;642;BR16;EMB48;0.02551005240776516;2.644637565243248;3.3683924527252396;False;13.406806719183695;7.65456262448741e-06
D03;IRRIG;643;BR16;EMB48;0.02669173293281446;2.7711756223142823;3.3683924527252396;False;13.358332404025953;7.948181484067341e-06
D03;IRRIG;644;BR16;EMB48;0.027800537664035785;2.890856865108512;3.3683924527252396;False;13.322395032132896;8.173268759593419e-06
D03;IRRIG;645;BR16;EMB48;0.028814706838724558;3.0013585715635585;3.3683924527252396;False;13.29462301417976;8.351666903252518e-06
D03;IRRIG;646;BR16;EMB48;0.02973089473562296;3.101312947011857;3.3683924527252396;False;13.267886932368187;8.527169093063992e-06
D03;IRRIG;647;BR16;EMB48;0.030564966960327622;3.192494868478738;3.3683924527252396;False;13.273231386122491;8.491787997228602e-06
D03;IRRIG;648;BR16;EMB48;0.031301038279351934;3.2742829364703385;3.3683924527252396;False;13.297030330727099;8.33604686837387e-06
D03;IRRIG;649;BR16;EMB48;0.03191955857037043;3.344017142770762;3.3683924527252396;False;13.324779823811653;8.15813230117951e-06
D03;IRRIG;650;BR16;EMB48;0.03241025720370305;3.4009327367180546;3.3683924527252396;True;13.359657936711852;7.940001392446905e-06
D03;IRRIG;651;BR16;EMB48;0.03275998000879077;3.444999161692978;3.3683924527252396;True;13.406399567576527;7.656982112194939e-06
D03;IRRIG;652;BR16;EMB48;0.0330911095393831;3.48783604980367;3.3683924527252396;True;13.462309297443529;7.331942027652482e-06
D03;IRRIG;653;BR16;EMB48;0.03345100867847317;3.533474588608091;3.3683924527252396;True;13.534255668964832;6.934301879429118e-06
D03;IRRIG;654;BR16;EMB48;0.03378991945838261;3.577962018607681;3.3683924527252396;True;13.60283552585457;6.575769711264283e-06
D03;IRRIG;655;BR16;EMB48;0.034134313074974054;3.623982094845941;3.3683924527252396;True;13.674861664354413;6.219566758803899e-06
D03;IRRIG;656;BR16;EMB48;0.0344666258142432;3.6685990932044366;3.3683924527252396;True;13.742993746570987;5.9007597196243925e-06
D03;IRRIG;657;BR16;EMB48;0.03480052011027257;3.7130049962611578;3.3683924527252396;True;13.82024400161559;5.5594092011750575e-06
D03;IRRIG;658;BR16;EMB48;0.03521194570521624;3.766793287256636;3.3683924527252396;True;13.900994993895443;5.224106124707436e-06
D03;IRRIG;659;BR16;EMB48;0.0356361433350767;3.8232274268818713;3.3683924527252396;True;13.994642163052152;4.861003065074728e-06
D03;IRRIG;660;BR16;EMB48;0.03605949348253512;3.879553409891604;3.3683924527252396;True;14.106542724763248;4.460721074828786e-06
D03;IRRIG;661;BR16;EMB48;0.03638081693813988;3.9257988373688577;3.3683924527252396;True;14.198516229353247;4.15701724466732e-06
D03;IRRIG;662;BR16;EMB48;0.0367107120986907;3.9719825036057874;3.3683924527252396;True;14.269324270275739;3.937652389812046e-06
D03;IRRIG;663;BR16;EMB48;0.03700115720566921;4.013386495363605;3.3683924527252396;True;14.336156478783222;3.7414511910716566e-06
D03;IRRIG;664;BR16;EMB48;0.03725396647255552;4.052045307361274;3.3683924527252396;True;14.416303048400728;3.519271453533349e-06
D03;IRRIG;665;BR16;EMB48;0.03745611560410245;4.0864215355550755;3.3683924527252396;True;14.51577766148544;3.2621377463877187e-06
D03;IRRIG;666;BR16;EMB48;0.037566858457065866;4.1114272016572455;3.3683924527252396;True;14.607562033509321;3.0419130370017773e-06
D03;IRRIG;667;BR16;EMB48;0.037592625265111757;4.127767849346441;3.3683924527252396;True;14.693210707947355;2.8501100222519794e-06
D03;IRRIG;668;BR16;EMB48;0.037577154678338553;4.1406067139714775;3.3683924527252396;True;14.774792416486067;2.6788990443637797e-06
D03;IRRIG;669;BR16;EMB48;0.03747847487059652;4.1445956011336555;3.3683924527252396;True;14.86109328098995;2.509190734329468e-06
D03;IRRIG;670;BR16;EMB48;0.037286249179057096;4.137713492842591;3.3683924527252396;True;14.930680349242452;2.3803712053378e-06
D03;IRRIG;671;BR16;EMB48;0.036986181023821896;4.118012364383231;3.3683924527252396;True;14.970180194297283;2.310275115500693e-06
D03;IRRIG;672;BR16;EMB48;0.036668676229871355;4.0962728343633685;3.3683924527252396;True;14.99621398481957;2.2652319270310906e-06
D03;IRRIG;673;BR16;EMB48;0.036303306780677946;4.069153563947094;3.3683924527252396;True;15.023394138241882;2.2191618449899722e-06
D03;IRRIG;674;BR16;EMB48;0.03588363882255097;4.0366236061276215;3.3683924527252396;True;15.053307390536137;2.1695642368947055e-06
D03;IRRIG;675;BR16;EMB48;0.03538833811879116;3.9958181773418002;3.3683924527252396;True;15.079935545763279;2.1263664646005637e-06
D03;IRRIG;676;BR16;EMB48;0.034851346889439805;3.950590842072625;3.3683924527252396;True;15.101669489891936;2.0917601372724636e-06
D03;IRRIG;677;BR16;EMB48;0.03424078410463016;3.8965745923483435;3.3683924527252396;True;15.104834803411888;2.086768313934977e-06
D03;IRRIG;678;BR16;EMB48;0.033560032205825596;3.8338583261902994;3.3683924527252396;True;15.08950461811869;2.111058411947688e-06
D03;IRRIG;679;BR16;EMB48;0.032818795790042765;3.7633196745625526;3.3683924527252396;True;15.052608334892494;2.1707102853114533e-06
D03;IRRIG;680;BR16;EMB48;0.03202104910582815;3.6854894182080837;3.3683924527252396;True;15.011236929176302;2.23964870652852e-06
D03;IRRIG;681;BR16;EMB48;0.031127321305096878;3.595232474766889;3.3683924527252396;True;14.969324282294197;2.311771436984848e-06
D03;IRRIG;682;BR16;EMB48;0.03017469750500723;3.4958933105553904;3.3683924527252396;True;14.914735736842557;2.4092784327381092e-06
D03;IRRIG;683;BR16;EMB48;0.02910446235366715;3.3824292403322285;3.3683924527252396;True;14.837932625962685;2.5536276468487445e-06
D03;IRRIG;684;BR16;EMB48;0.027852858672086978;3.246530006108851;3.3683924527252396;False;14.759822834136763;2.7095087838973694e-06
D03;IRRIG;685;BR16;EMB48;0.02635195637574017;3.0801045652554526;3.3683924527252396;False;14.694715845633647;2.84685215117443e-06
D03;IRRIG;686;BR16;EMB48;0.024558306912550343;2.8774626358717317;3.3683924527252396;False;14.653500291651584;2.937452974360589e-06
D03;IRRIG;687;BR16;EMB48;0.02234509737059409;2.6235531077396796;3.3683924527252396;False;14.674708246684228;2.8904711779841312e-06
D03;IRRIG;688;BR16;EMB48;0.01953909006228649;2.297810502839579;3.3683924527252396;False;14.798174620919154;2.631792268520719e-06
D03;IRRIG;689;BR16;EMB48;0.015968761381356833;1.8793942273615838;3.3683924527252396;False;15.080887033371942;2.1248392656652597e-06
D03;IRRIG;690;BR16;EMB48;0.01148981483424838;1.3519693104953716;3.3683924527252396;False;15.661804618150784;1.3731382334684826e-06
D03;IRRIG;691;BR16;EMB48;0.005837276985275031;0.6857364059369279;3.3683924527252396;False;16.623908344299174;6.722748478181281e-07
D03;IRRIG;692;BR16;EMB48;-0.0011054274310116075;0.129297526944974;3.3683924527252396;False;18.0977298743246;2.298581474347723e-07
D03;IRRIG;693;BR16;EMB48;-0.009444447815214252;1.0961279651002014;3.3683924527252396;False;20.258656523950563;4.976906232465789e-08
D03;IRRIG;694;BR16;EMB48;-0.01916017602730924;2.195342900388435;3.3683924527252396;False;23.262392068327227;6.429377134018861e-09
D03;IRRIG;695;BR16;EMB48;-0.030197433905593707;3.3970328964994523;3.3683924527252396;True;27.134329640187698;5.215868340411874e-10
D03;IRRIG;696;BR16;EMB48;-0.04232249351173567;4.645746612902074;3.3683924527252396;True;31.759878309961838;3.068958285006599e-11
D03;IRRIG;697;BR16;EMB48;-0.05524459231125589;5.881470770943372;3.3683924527252396;True;36.91463053483613;1.5805148823992654e-12
D03;IRRIG;698;BR16;EMB48;-0.06871188968671138;7.060275399413942;3.3683924527252396;True;42.29564595596235;8.636735344516393e-14
D03;IRRIG;699;BR16;EMB48;-0.08231501289905929;8.13578789139901;3.3683924527252396;True;47.57021314718835;5.9025320566827915e-15
D03;IRRIG;700;BR16;EMB48;-0.09569757160094028;9.085725725439389;3.3683924527252396;True;52.47838354464931;5.545436206995664e-16
D03;IRRIG;701;BR16;EMB48;-0.10860077332238394;9.905734748934913;3.3683924527252396;True;56.82354020557797;7.521351353657664e-17
D03;IRRIG;702;BR16;EMB48;-0.12079866352981772;10.60264279735095;3.3683924527252396;True;60.604919399097035;1.4139183762512683e-17
D03;IRRIG;703;BR16;EMB48;-0.13211013219101764;11.185653069455324;3.3683924527252396;True;63.80340574503865;3.5989634557706174e-18
D03;IRRIG;704;BR16;EMB48;-0.14240693511563374;11.67164934337827;3.3683924527252396;True;66.49210109430169;1.1744279613130354e-18
D03;IRRIG;705;BR16;EMB48;-0.15166943416274048;12.08504853657654;3.3683924527252396;True;68.8038621403793;4.579552910068485e-19
D03;IRRIG;706;BR16;EMB48;-0.15978085509546236;12.427875101223174;3.3683924527252396;True;70.73125128202813;2.1185766718927505e-19
D03;IRRIG;707;BR16;EMB48;-0.16676389548035075;12.713387007665066;3.3683924527252396;True;72.3331318334383;1.1271106600512733e-19
D03;IRRIG;708;BR16;EMB48;-0.17268715109466337;12.956587740367155;3.3683924527252396;True;73.69832384278523;6.626530092029461e-20
D03;IRRIG;709;BR16;EMB48;-0.17752706260786566;13.161705908472822;3.3683924527252396;True;74.876145684337;4.2107736125216654e-20
D03;IRRIG;710;BR16;EMB48;-0.18129413005342665;13.33351291284411;3.3683924527252396;True;75.88297362206865;2.867713410451387e-20
D03;IRRIG;711;BR16;EMB48;-0.18405773267740339;13.479956787615459;3.3683924527252396;True;76.7710172475489;2.048928231402995e-20
D03;IRRIG;712;BR16;EMB48;-0.18589250593526524;13.608135655430601;3.3683924527252396;True;77.60287589139118;1.4986716212578746e-20
D03;IRRIG;713;BR16;EMB48;-0.18680977949142308;13.717573855751606;3.3683924527252396;True;78.36498228605959;1.1273833701830555e-20
D03;IRRIG;714;BR16;EMB48;-0.18685805046568596;13.81129303781097;3.3683924527252396;True;79.08409147221649;8.631814610080046e-21
D03;IRRIG;715;BR16;EMB48;-0.18609412636998632;13.893067313686068;3.3683924527252396;True;79.78740870779485;6.657633581995896e-21
D03;IRRIG;716;BR16;EMB48;-0.18453996138223294;13.961511922645682;3.3683924527252396;True;80.44949176989233;5.220623386012336e-21
D03;IRRIG;717;BR16;EMB48;-0.1822569532712153;14.01819736961257;3.3683924527252396;True;81.09069813439113;4.1302674020109564e-21
D03;IRRIG;718;BR16;EMB48;-0.17929463428274883;14.063003052423786;3.3683924527252396;True;81.71127611056309;3.296043602254603e-21
D03;IRRIG;719;BR16;EMB48;-0.17569816204573266;14.095583420010621;3.3683924527252396;True;82.32296536245445;2.6416436693649154e-21
D03;IRRIG;720;BR16;EMB48;-0.1715241122222439;14.115498192778102;3.3683924527252396;True;82.92490616506541;2.1268255841496337e-21
D03;IRRIG;721;BR16;EMB48;-0.1668447796975126;14.121985533469777;3.3683924527252396;True;83.49814746263984;1.7317460645049633e-21
D03;IRRIG;722;BR16;EMB48;-0.16172693750057976;14.113909194171661;3.3683924527252396;True;84.04202405904671;1.4261703351565918e-21
D03;IRRIG;723;BR16;EMB48;-0.15621977802119405;14.088286578393186;3.3683924527252396;True;84.54548741174754;1.1924386157678113e-21
D03;IRRIG;724;BR16;EMB48;-0.15040007920092446;14.044659003895173;3.3683924527252396;True;84.99276250745095;1.0177153112861089e-21
D03;IRRIG;725;BR16;EMB48;-0.1443560048334333;13.984856327231524;3.3683924527252396;True;85.39548927721432;8.82815495434272e-22
D03;IRRIG;726;BR16;EMB48;-0.13813989300878587;13.907202688103489;3.3683924527252396;True;85.74891354810671;7.795232255957553e-22
D03;IRRIG;727;BR16;EMB48;-0.131774468848824;13.805040191836753;3.3683924527252396;True;86.01304815901914;7.104530146269606e-22
D03;IRRIG;728;BR16;EMB48;-0.1253626928631636;13.679668346267743;3.3683924527252396;True;86.1382320164985;6.799337924092105e-22
D03;IRRIG;729;BR16;EMB48;-0.11897418198773124;13.533150495602303;3.3683924527252396;True;86.16057367803742;6.746294665140553e-22
D03;IRRIG;730;BR16;EMB48;-0.11263790998274348;13.361247008970167;3.3683924527252396;True;86.07574112083084;6.949976771096971e-22
D03;IRRIG;731;BR16;EMB48;-0.10634447403929803;13.15266806204654;3.3683924527252396;True;85.7670553989062;7.745669278863569e-22
D03;IRRIG;732;BR16;EMB48;-0.10015933427781165;12.912013477480835;3.3683924527252396;True;85.2957310252755;9.144286929995794e-22
D03;IRRIG;733;BR16;EMB48;-0.0941155135776004;12.638680249163665;3.3683924527252396;True;84.64531034056262;1.1509560223983743e-21
D03;IRRIG;734;BR16;EMB48;-0.08821526099449695;12.328511361773483;3.3683924527252396;True;83.75782844329265;1.5782799639819114e-21
D03;IRRIG;735;BR16;EMB48;-0.08244726464481522;11.978193621671757;3.3683924527252396;True;82.64820510235418;2.3493779260578728e-21
D03;IRRIG;736;BR16;EMB48;-0.07681775547060343;11.584625217922687;3.3683924527252396;True;81.25913844239453;3.884503333395522e-21
D03;IRRIG;737;BR16;EMB48;-0.0713753274820913;11.15161961787862;3.3683924527252396;True;79.55423652882335;7.255060751598801e-21
D03;IRRIG;738;BR16;EMB48;-0.06618695942993968;10.690177547716528;3.3683924527252396;True;77.56332852167613;1.5210478333618405e-20
D03;IRRIG;739;BR16;EMB48;-0.06120103020938483;10.1959300563342;3.3683924527252396;True;75.3522002907687;3.510026059976629e-20
D03;IRRIG;740;BR16;EMB48;-0.056403490914808785;9.666510665019219;3.3683924527252396;True;72.90293718195558;9.023278044073098e-20
D03;IRRIG;741;BR16;EMB48;-0.051799912130853;9.108433979937924;3.3683924527252396;True;70.26845676963451;2.5463885582819495e-19
D03;IRRIG;742;BR16;EMB48;-0.047430369873000755;8.539661932905922;3.3683924527252396;True;67.61076944943589;7.428033202870067e-19
D03;IRRIG;743;BR16;EMB48;-0.04330482850433315;7.965473037891645;3.3683924527252396;True;64.90725550239478;2.265091207092987e-18
D03;IRRIG;744;BR16;EMB48;-0.03941037595189956;7.3887216288115605;3.3683924527252396;True;62.23373783015939;7.00844293200511e-18
D03;IRRIG;745;BR16;EMB48;-0.03572682853891673;6.8126525884880795;3.3683924527252396;True;59.657468474687214;2.1372807585464546e-17
D03;IRRIG;746;BR16;EMB48;-0.03224590611344191;6.240154885504426;3.3683924527252396;True;57.07817844453793;6.70791877553104e-17
D03;IRRIG;747;BR16;EMB48;-0.028983605290575642;5.681640956779013;3.3683924527252396;True;54.64237474453041;2.0284812876991055e-16
D03;IRRIG;748;BR16;EMB48;-0.025926929883638428;5.13904768756518;3.3683924527252396;True;52.33532897980995;5.931225596009156e-16
D03;IRRIG;749;BR16;EMB48;-0.023031728375715987;4.606434714998193;3.3683924527252396;True;50.08443437484547;1.731331624298204e-15
D03;IRRIG;750;BR16;EMB48;-0.020307964542221946;4.090889306428384;3.3683924527252396;True;47.97006468742507;4.845977765969901e-15
D03;IRRIG;751;BR16;EMB48;-0.017759895573360662;3.599241135702641;3.3683924527252396;True;46.03648243312462;1.2676764595490754e-14
D03;IRRIG;752;BR16;EMB48;-0.015381436661334291;3.1335419288533246;3.3683924527252396;False;44.289219973672054;3.075870629416902e-14
D03;IRRIG;753;BR16;EMB48;-0.013177812756996143;2.695748939540933;3.3683924527252396;False;42.68516143133796;7.046221338083311e-14
D03;IRRIG;754;BR16;EMB48;-0.011146050530487672;2.287441119891574;3.3683924527252396;False;41.231718955728326;1.5127898752797983e-13
D03;IRRIG;755;BR16;EMB48;-0.00924753716663318;1.9022706038337929;3.3683924527252396;False;39.89903846210295;3.0824641215228705e-13
D03;IRRIG;756;BR16;EMB48;-0.007474331410979529;1.5400446409867101;3.3683924527252396;False;38.65483521185966;6.051029381625582e-13
D03;IRRIG;757;BR16;EMB48;-0.005873308847275993;1.2116189284219345;3.3683924527252396;False;37.578208317985386;1.093407270509699e-12
D03;IRRIG;758;BR16;EMB48;-0.004428895036952429;0.9143228495300314;3.3683924527252396;False;36.59531456443332;1.8890931573581033e-12
D03;IRRIG;759;BR16;EMB48;-0.003105366169719126;0.6412751859156643;3.3683924527252396;False;35.672910520846784;3.1745280375097504e-12
D03;IRRIG;760;BR16;EMB48;-0.0018860568100074193;0.38945529307017573;3.3683924527252396;False;34.87342544764477;5.00174439124492e-12
D03;IRRIG;761;BR16;EMB48;-0.0007968473147625943;0.1644685209365952;3.3683924527252396;False;34.16515795105614;7.510413393007425e-12
D03;IRRIG;762;BR16;EMB48;0.0001710258514842078;0.03528079836877502;3.3683924527252396;False;33.53236619491265;1.0832014913729191e-11
D03;IRRIG;763;BR16;EMB48;0.001054940211298927;0.2175053064362082;3.3683924527252396;False;32.95951417459943;1.5127867375428613e-11
D03;IRRIG;764;BR16;EMB48;0.0018757253841570343;0.386529635379802;3.3683924527252396;False;32.42126732092963;2.0750996569003422e-11
D03;IRRIG;765;BR16;EMB48;0.0026272581800035333;0.5408825147188907;3.3683924527252396;False;31.909064404710872;2.8088637377923795e-11
D03;IRRIG;766;BR16;EMB48;0.0033066298177666376;0.6800364391507879;3.3683924527252396;False;31.398016616459728;3.807016016082246e-11
