dia;banda_nm;n;celulas;H;p_valor;q_fdr;epsilon2;significativa
D03;1943;192;6;138.49696405440415;3.73351963641147e-28;1.418046069311097e-26;0.7177256131957213;True
D03;1944;192;6;138.45334763601036;3.81405874299287e-28;1.4222971785233412e-26;0.7174911163226364;True
D03;1945;192;6;138.83696972150258;3.16126998362046e-28;1.2233518370576536e-26;0.7195536006532397;True
D03;1946;192;6;139.16926408678756;2.6868278895707087e-28;1.1021368003019047e-26;0.7213401294988578;True
D03;1947;192;6;139.515625;2.2679043645435443e-28;9.690566357664186e-27;0.7232022849462365;True
D03;1948;192;6;139.82197215025909;1.9521394982456767e-28;8.518804491280603e-27;0.7248493126358015;True
D03;1949;192;6;140.17543717616581;1.6420195060828447e-28;7.787854086707904e-27;0.7267496622374506;True
D03;1950;192;6;140.40378076424872;1.4683833467364516e-28;7.529135610391156e-27;0.7279773159368211;True
D03;1951;192;6;140.65752509715026;1.2968782405755563e-28;7.464680261681513e-27;0.7293415327803777;True
D03;1952;192;6;141.04831201424872;1.0710822134413575e-28;7.370298277108793e-27;0.7314425377110146;True
D03;1953;192;6;141.1253440738342;1.0314452580886836e-28;7.370298277108793e-27;0.7318566885690011;True
D03;1954;192;6;140.98785621761658;1.1032533880381997e-28;7.370298277108793e-27;0.7311175065463257;True
D03;1955;192;6;140.96205068005182;1.117278145563259e-28;7.370298277108793e-27;0.7309787670970528;True
D03;1956;192;6;141.39370142487047;9.044682049009712e-29;7.370298277108793e-27;0.7332994700261853;True
D03;1957;192;6;141.73121761658032;7.667150552950334e-29;7.370298277108793e-27;0.7351140732074211;True
D03;1958;192;6;142.01258905440415;6.680498452716068e-29;7.370298277108793e-27;0.7366268228731405;True
D03;1959;192;6;142.49350307642487;5.278995604164406e-29;7.370298277108793e-27;0.7392123821313166;True
D03;1960;192;6;142.78064281088083;4.586620913823364e-29;7.370298277108793e-27;0.7407561441445206;True
D03;1961;192;6;142.96120061528498;4.1985280235399525e-29;7.370298277108793e-27;0.7417268850284139;True
D03;1962;192;6;143.0965835492228;3.929226661479342e-29;7.370298277108793e-27;0.7424547502646387;True
D03;1963;192;6;143.2222514572539;3.6947287328365976e-29;7.370298277108793e-27;0.7431303841787844;True
D03;1964;192;6;143.29309018782385;3.5687636433819147e-29;7.370298277108793e-27;0.7435112375689454;True
D03;1965;192;6;142.9662200453368;4.188221628407192e-29;7.370298277108793e-27;0.7417538712114882;True
D03;1966;192;6;142.77084682642487;4.6086735190896974e-29;7.370298277108793e-27;0.7407034775614241;True
D03;1967;192;6;142.42628724093265;5.455617988739419e-29;7.370298277108793e-27;0.7388510066716809;True
D03;1968;192;6;142.24313876295338;5.96743358150997e-29;7.370298277108793e-27;0.7378663374352332;True
D03;1969;192;6;142.12886577072538;6.310814510218606e-29;7.370298277108793e-27;0.7372519665092763;True
D03;1970;192;6;141.88285297927462;7.118584234971664e-29;7.370298277108793e-27;0.7359293170928742;True
D03;1971;192;6;141.606926003886;8.148169375269777e-29;7.370298277108793e-27;0.7344458387305699;True
D03;1972;192;6;141.08429808937825;1.0523794876367493e-28;7.370298277108793e-27;0.7316360112332164;True
D03;1973;192;6;140.77878076424872;1.2221437512402366e-28;7.464680261681513e-27;0.7299934449690791;True
D03;1974;192;6;140.27997490284974;1.5601163825947737e-28;7.787854086707904e-27;0.7273116930260739;True
D03;1975;192;6;140.1836139896373;1.6354610313157162e-28;7.787854086707904e-27;0.7267936236002006;True
D03;1976;192;6;140.12125566709844;1.6861468552830398e-28;7.787854086707904e-27;0.7264583638016046;True
D03;1977;192;6;140.42355488989637;1.4542397029642192e-28;7.529135610391156e-27;0.728083628440303;True
D03;1978;192;6;140.63659731217618;1.3102315427622353e-28;7.464680261681513e-27;0.7292290178073988;True
D03;1979;192;6;140.50048575129534;1.400497775856021e-28;7.529135610391156e-27;0.7284972352220179;True
D03;1980;192;6;140.90321405440415;1.1499246458677786e-28;7.370298277108793e-27;0.7306624411527105;True
D03;1981;192;6;141.176772992228;1.0058021329566758e-28;7.370298277108793e-27;0.7321331881302581;True
D03;1982;192;6;141.47674465673575;8.684359994624731e-29;7.370298277108793e-27;0.7337459390147083;True
D03;1983;192;6;141.58949967616581;8.21797998322722e-29;7.370298277108793e-27;0.7343521487965904;True
D03;1984;192;6;141.71148397020727;7.741580970566129e-29;7.370298277108793e-27;0.7350079783344476;True
D03;1985;192;6;141.66776635362694;7.909055771775379e-29;7.370298277108793e-27;0.7347729373850911;True
D03;1986;192;6;141.81863261010363;7.345952305695603e-29;7.370298277108793e-27;0.7355840462908797;True
D03;1987;192;6;141.89364070595855;7.081087145528821e-29;7.370298277108793e-27;0.735987315623433;True
D03;1988;192;6;141.68086139896374;7.858514418575514e-29;7.370298277108793e-27;0.7348433408546438;True
D03;1989;192;6;141.55729841321244;8.348556687627685e-29;7.370298277108793e-27;0.7341790237269485;True
D03;1990;192;6;140.71227331606218;1.2625852540310516e-28;7.464680261681513e-27;0.7296358780433451;True
D03;1991;192;6;140.09411431347152;1.7086954358939818e-28;7.787854086707904e-27;0.7263124425455458;True
D03;1992;192;6;139.32292341321244;2.492193570455121e-28;1.0431610230619291e-26;0.7221662549097443;True
D03;1993;192;6;138.95259876943007;2.9873604599729424e-28;1.1782839045008663e-26;0.720175262201237;True
D03;1994;192;6;137.68276392487047;5.560757481159492e-28;1.9330701006539184e-26;0.7133481931444648;True
D03;1995;192;6;136.70923737046633;8.95317087330089e-28;2.8692114783031447e-26;0.7081141794111093;True
D03;1996;192;6;136.08609941709844;1.2143859438139552e-27;3.662802309944739e-26;0.7047639753607443;True
D03;1997;192;6;135.52738422927462;1.5960235693135905e-27;4.6104849868481325e-26;0.7017601302649173;True
D03;1998;192;6;135.07004938471502;1.996083057690466e-27;5.458621801764194e-26;0.6993013407780377;True
D03;1999;192;6;134.72291936528498;2.3654035276973584e-27;6.189947251479157e-26;0.6974350503509945;True
D03;2000;192;6;134.38052542098447;2.7965453651538254e-27;7.08112906658086e-26;0.6955942226934649;True
D03;2001;192;6;134.05377671632124;3.2810434342054106e-27;8.011214385184877e-26;0.6938375092275335;True
D03;2002;192;6;133.98840268782385;3.387620163888614e-27;8.174128183688879e-26;0.6934860359560422;True
D03;2003;192;6;133.68932156735752;3.9210754698173735e-27;9.243822745511993e-26;0.6918780729427824;True
D03;2004;192;6;133.3134715025907;4.7120864428374574e-27;1.0629254578732154e-25;0.6898573736698425;True
D03;2005;192;6;133.3117511334197;4.7160515195739935e-27;1.0629254578732154e-25;0.6898481243732242;True
D03;2006;192;6;133.16742227979276;5.060856281330642e-27;1.1282408948922984e-25;0.6890721627945847;True
D03;2007;192;6;132.8363422927461;5.9500372006040644e-27;1.2845817156251512e-25;0.6872921628642265;True
D03;2008;192;6;132.48811933290156;7.054251786613642e-27;1.5071115014942269e-25;0.6854199964134493;True
D03;2009;192;6;132.3782383419689;7.443529323134543e-27;1.5738843960565926e-25;0.6848292383976823;True
D03;2010;192;6;132.2208751619171;8.038715381698394e-27;1.6487405247863405e-25;0.6839831997952532;True
D03;2011;192;6;131.95051408678756;9.174479543411525e-27;1.8630552023303997e-25;0.6825296456278901;True
D03;2012;192;6;131.39811366580312;1.2018268950360703e-26;2.351752353364542e-25;0.6795597508914146;True
D03;2013;192;6;131.23109617875647;1.3040470630322054e-26;2.499626660073881e-25;0.6786618074126692;True
D03;2014;192;6;131.12564766839378;1.373015294396507e-26;2.607457748895589e-25;0.678094879937601;True
D03;2015;192;6;130.97036917098447;1.481267413281961e-26;2.7872288666433964e-25;0.6772600493063681;True
D03;2016;192;6;130.57585816062178;1.796242727975008e-26;3.2893694956042334e-25;0.6751390223689343;True
D03;2017;192;6;130.50574805699483;1.8588514490336233e-26;3.373897630060143e-25;0.6747620863279292;True
D03;2018;192;6;130.08895320595855;2.2787592226621018e-26;4.0641175353738877e-25;0.672521253795476;True
D03;2019;192;6;129.53218102331607;2.9912215545439144e-26;5.155458326360981e-25;0.6695278549640649;True
D03;2020;192;6;129.30980812823836;3.334525837008425e-26;5.652159084053124e-25;0.6683323017647224;True
D03;2021;192;6;129.22038941062178;3.4834324966877126e-26;5.8561639759889335e-25;0.6678515559710848;True
D03;2022;192;6;128.84429647020727;4.186059247078585e-26;6.868486012606542e-25;0.6658295509150929;True
D03;2023;192;6;128.67642891839378;4.5438201755832004e-26;7.338090693008774e-25;0.6649270371956655;True
D03;2024;192;6;128.19921875;5.736710921741814e-26;9.12092565929648e-25;0.6623613911290323;True
D03;2025;192;6;128.04928351683938;6.172632973953434e-26;9.664175747769843e-25;0.6615552877249429;True
D03;2026;192;6;127.88758905440415;6.679925112645164e-26;1.0379186671238812e-24;0.6606859626580868;True
D03;2027;192;6;127.67507286269431;7.410581565476818e-26;1.1427896835182671e-24;0.6595434024876038;True
D03;2028;192;6;127.46468183290156;8.21259601406485e-26;1.2477062536923709e-24;0.6584122679188256;True
D03;2029;192;6;127.29962759067358;8.902061295478276e-26;1.33271005233766e-24;0.6575248795197505;True
D03;2030;192;6;126.93859294041451;1.0618592490958866e-25;1.5668153380544341e-24;0.6555838330129812;True
D03;2031;192;6;126.44976522020725;1.3481568533975833e-25;1.9472321875481996e-24;0.6529557269903615;True
D03;2032;192;6;126.3191993199482;1.4369114913817859e-25;2.0466010200166967e-24;0.6522537597846677;True
D03;2033;192;6;126.18235913212436;1.536206151808167e-25;2.1498651390031408e-24;0.651518059850131;True
D03;2034;192;6;125.81847069300518;1.834911531389146e-25;2.4238128247011496e-24;0.649561670392501;True
D03;2035;192;6;125.38736641839378;2.2647883128435977e-25;2.6392504713876247e-24;0.6472439054752354;True
D03;2036;192;6;125.13837840025907;2.55752740243326e-25;2.8885359373391693e-24;0.6459052602164467;True
D03;2037;192;6;124.47318248056995;3.5387415447408143e-25;3.703040259318067e-24;0.6423289380675804;True
D03;2038;192;6;123.88416855569949;4.717489863454567e-25;4.789886985121444e-24;0.6391621965360188;True
D03;2039;192;6;123.64857917746114;5.292348218275666e-25;5.193591481188225e-24;0.6378955869755976;True
D03;2040;192;6;123.04167341321244;7.116763189029914e-25;6.60474267000016e-24;0.6346326527592067;True
D03;2041;192;6;122.47795903497409;9.370190809705037e-25;8.146536982156659e-24;0.6316019302955597;True
D03;2042;192;6;122.07407707253887;1.141125609915103e-24;9.671275313784613e-24;0.6294305218953703;True
D03;2043;192;6;121.73492147020725;1.3464717203746207e-24;1.1271891830564682e-23;0.6276071046785336;True
D03;2044;192;6;121.20087840025907;1.7472130237674936e-24;1.4164165659079563e-23;0.6247359053777369;True
D03;2045;192;6;120.90710006476684;2.016433799021048e-24;1.5967975759815326e-23;0.623156451961112;True
D03;2046;192;6;120.73046875;2.197871137834304e-24;1.7140052105316188e-23;0.6222068212365591;True
D03;2047;192;6;120.44761981865285;2.5230114496222277e-24;1.93085689670716e-23;0.6206861280572734;True
D03;2048;192;6;120.25775178108809;2.7678194847631814e-24;2.0870580011945903e-23;0.6196653321563875;True
D03;2049;192;6;119.85184585492229;3.373750513079998e-24;2.4095845243409364e-23;0.617483042230765;True
D03;2050;192;6;119.60761415155442;3.800496724498973e-24;2.660347707149281e-23;0.6161699685567442;True
D03;2051;192;6;119.13082901554405;4.795282155967719e-24;3.2352380598321684e-23;0.6136066076104519;True
D03;2052;192;6;118.41082415803109;6.812053057966869e-24;4.352498698408114e-23;0.6097356137528553;True
D03;2053;192;6;117.82057561528498;9.083393186617091e-24;5.714736020169218e-23;0.6065622344907795;True
D03;2054;192;6;117.32324724740933;1.1575305597994572e-23;7.172492985343464e-23;0.6038884260613405;True
D03;2055;192;6;116.69739718264249;1.57039447382177e-23;9.501118188225516e-23;0.6005236407668951;True
D03;2056;192;6;116.0234375;2.1809633363039367e-23;1.2744033626095083e-22;0.5969002016129032;True
D03;2057;192;6;115.54782626295338;2.749767173174924e-23;1.5579481967352955e-22;0.5943431519513622;True
D03;2058;192;6;114.90114961139896;3.768137673432099e-23;2.0831402609728397e-22;0.5908663957602095;True
D03;2059;192;6;114.03114880181347;5.756777760849611e-23;3.115343321240779e-22;0.5861889720527607;True
D03;2060;192;6;113.54574158031089;7.292118793314021e-23;3.874646540177994e-22;0.5835792558081231;True
D03;2061;192;6;113.08265867875649;9.136823025309523e-23;4.817384068100213e-22;0.5810895627890134;True
D03;2062;192;6;112.59992308937824;1.1557981246772615e-22;6.016603943434171e-22;0.5784942101579476;True
D03;2063;192;6;112.00323834196891;1.5454332110805683e-22;7.884784865488174e-22;0.5752862276449942;True
D03;2064;192;6;111.1860629857513;2.3004456858738636e-22;1.1564250249331605e-21;0.5708928117513511;True
D03;2065;192;6;110.65564281088083;2.9780482607034164e-22;1.478929051501866e-21;0.5680410903810797;True
D03;2066;192;6;109.73048898963731;4.671488687764107e-22;2.2597224760858922e-21;0.5630671451055769;True
D03;2067;192;6;109.03562176165804;6.550589675399182e-22;3.139079304729842e-21;0.5593312997938604;True
D03;2068;192;6;108.48397020725389;8.566944405673129e-22;4.039265051962204e-21;0.5563654312217952;True
D03;2069;192;6;107.86400987694302;1.1581997943712251e-21;5.374361489265571e-21;0.5530323111663603;True
D03;2070;192;6;106.69678999352332;2.0430788348736324e-21;9.109466718099609e-21;0.5467569354490501;True
D03;2071;192;6;105.9850833873057;2.887696504082989e-21;1.2655268226226945e-20;0.5429305558457296;True
D03;2072;192;6;105.32624271373058;3.977689693915712e-21;1.6855870996324638e-20;0.5393884016867235;True
D03;2073;192;6;104.76872166450778;5.215582509199041e-21;2.1566854287030713e-20;0.5363909766909021;True
D03;2074;192;6;104.20838730569949;6.847793202055661e-21;2.7538870308659137e-20;0.5333784263747284;True
D03;2075;192;6;103.70642406088083;8.739064912697423e-21;3.4601973235410067e-20;0.5306796992520475;True
D03;2076;192;6;103.08162645725389;1.1837959156509878e-20;4.5984193617427575e-20;0.5273205723508274;True
D03;2077;192;6;102.48075210492229;1.5849660907839226e-20;5.96470725173913e-20;0.5240900650802274;True
D03;2078;192;6;102.08798170336787;1.9180321266048004e-20;6.999793401541719e-20;0.521978396254666;True
D03;2079;192;6;101.5596462111399;2.4789515390240074e-20;8.842312359196937e-20;0.5191378828555909;True
D03;2080;192;6;100.90380100388602;3.408356952573761e-20;1.1888673656001333e-19;0.5156118333542259;True
D03;2081;192;6;100.17189523963731;4.8621383682423445e-20;1.640172005471225e-19;0.5116768561270824;True
D03;2082;192;6;99.77453044041451;5.896250882555502e-20;1.9536689111666129e-19;0.5095404862387877;True
D03;2083;192;6;99.32893458549223;7.319441890657516e-20;2.390473776709963e-19;0.5071448095994207;True
D03;2084;192;6;98.74245061528498;9.728606312572846e-20;3.112850475364572e-19;0.5039916699746504;True
D03;2085;192;6;98.12085087435233;1.3152191407837232e-19;4.156416729965202e-19;0.5006497358836147;True
D03;2086;192;6;97.25951262953369;1.997137082978062e-19;6.187504769166171e-19;0.49601888510501985;True
D03;2087;192;6;96.58781978626943;2.765933311226785e-19;8.429315336294407e-19;0.4924076332595131;True
D03;2088;192;6;95.86904954663213;3.9188155229935366e-19;1.1733562974685758e-18;0.4885432771324308;True
D03;2089;192;6;95.16359698834198;5.516075445549226e-19;1.6208410800603815e-18;0.4847505214426988;True
D03;2090;192;6;94.71650340025907;6.85032970189783e-19;1.995742360595518e-18;0.4823467924745111;True
D03;2091;192;6;94.00390625;9.67461034317162e-19;2.7520978937371693e-18;0.478515625;True
D03;2092;192;6;93.3334480246114;1.3386197204854015e-18;3.750695419010326e-18;0.47491101088500753;True
D03;2093;192;6;92.45539183937824;2.047850278515545e-18;5.6605672792929684e-18;0.4701902787063346;True
D03;2094;192;6;92.00582901554405;2.5457295619172326e-18;6.952451839536943e-18;0.46777327427711857;True
D03;2095;192;6;91.55080148963731;3.1729267226818623e-18;8.596661437543594e-18;0.46532688972923286;True
D03;2096;192;6;91.06458468264249;4.0146422299222566e-18;1.0749388007272256e-17;0.462712820874422;True
D03;2097;192;6;90.21512710492229;6.0552514717704995e-18;1.600427934098105e-17;0.4581458446501198;True
D03;2098;192;6;89.55318976683938;8.340231715200194e-18;2.1680374205165522e-17;0.454587041757201;True
D03;2099;192;6;89.2496154468912;9.659069691750312e-18;2.485665236860714e-17;0.45295492175747953;True
D03;2100;192;6;88.66386010362694;1.2821422269122909e-17;3.254546667570679e-17;0.4498056994818653;True
D03;2101;192;6;88.06739799222798;1.7106354330613557e-17;4.29438589132049e-17;0.4465989139367096;True
D03;2102;192;6;87.71905359455958;2.024303880010044e-17;4.9782341221829736e-17;0.4447260945944064;True
D03;2103;192;6;87.26495709196891;2.521022965458812e-17;6.126324765587706e-17;0.44228471554821996;True
D03;2104;192;6;86.7663131476684;3.2078026515857033e-17;7.731143640895744e-17;0.43960383412724946;True
D03;2105;192;6;86.07863099093265;4.471680515927321e-17;1.0639694591840992e-16;0.4359066182308207;True
D03;2106;192;6;85.79203772668394;5.1354807734672335e-17;1.214864021497266e-16;0.43436579422948357;True
D03;2107;192;6;85.43177218264249;6.111301281405675e-17;1.4324890203614903e-16;0.432428882702379;True
D03;2108;192;6;85.236823996114;6.714479920603083e-17;1.5702848708274715e-16;0.4313807741726559;True
D03;2109;192;6;84.19318733808291;1.111211953842385e-16;2.555040041850596e-16;0.4257698243982952;True
D03;2110;192;6;83.81658840673576;1.3326697598409877e-16;3.033440588875773e-16;0.423745098960945;True
D03;2111;192;6;83.30331120466322;1.7071524003592222e-16;3.756834305940735e-16;0.42098554411109257;True
D03;2112;192;6;82.9424789507772;2.031726932694368e-16;4.304826383219162e-16;0.4190455857568667;True
D03;2113;192;6;82.46731298575129;2.555012002006001e-16;5.2350945215927155e-16;0.4164909300309209;True
D03;2114;192;6;82.2592292746114;2.8246939495190753e-16;5.719099003419173e-16;0.41537220040113654;True
D03;2115;192;6;81.6509269753886;3.7874229200866183e-16;7.259817204764163e-16;0.4121017579321968;True
D03;2116;192;6;80.9648032707254;5.271933158897635e-16;9.785280460542127e-16;0.4084129208103516;True
D03;2117;192;6;80.5390625;6.47243596646453e-16;1.1895130974210351e-15;0.4061239919354839;True
D03;2118;192;6;79.81339054404145;9.181093254413615e-16;1.669363675957653e-15;0.4022225298066745;True
D03;2119;192;6;79.09814200129534;1.295657221284983e-15;2.320867214720961e-15;0.3983771075338459;True
D03;2120;192;6;78.36949481865285;1.840077559162195e-15;3.261883382749924e-15;0.39445964956264973;True
D03;2121;192;6;77.85797846502591;2.353706923815938e-15;4.111970102850501e-15;0.39170956163992426;True
D03;2122;192;6;77.03813147668394;3.4918817587947664e-15;6.033571598389272e-15;0.3873017821327094;True
D03;2123;192;6;76.35429485103627;4.8516982744774166e-15;8.285456420443948e-15;0.3836252411346036;True
D03;2124;192;6;75.68972636010363;6.678147038067177e-15;1.1282437870737875e-14;0.3800522922586217;True
D03;2125;192;6;75.09051165803109;8.90700024513052e-15;1.488855542197449e-14;0.37683070783887684;True
D03;2126;192;6;74.54780602331607;1.1560530531347849e-14;1.919890536015744e-14;0.37391293560922617;True
D03;2127;192;6;73.8714378238342;1.599814280990048e-14;2.6166021453832443e-14;0.3702765474399688;True
D03;2128;192;6;73.24576991580311;2.1604248236664307e-14;3.486255950700118e-14;0.3669127414828124;True
D03;2129;192;6;72.56792422279793;2.991152118247823e-14;4.777922892933244e-14;0.36326840979998887;True
D03;2130;192;6;71.99479841321244;3.937918224351688e-14;6.231998671408421e-14;0.3601870882430776;True
D03;2131;192;6;71.74633662564767;4.4363843812914665e-14;6.983134586361318e-14;0.35885127218090146;True
D03;2132;192;6;71.13520077720207;5.947255883840941e-14;9.2547965233367e-14;0.35556559557635525;True
D03;2133;192;6;70.71298170336787;7.281652933690765e-14;1.1262948843891221e-13;0.3532956005557413;True
D03;2134;192;6;70.33956039507773;8.708924137776447e-14;1.340991246740202e-13;0.3512879591133211;True
D03;2135;192;6;70.01447134067358;1.0177091462934742e-13;1.5553811170252724e-13;0.34954016849824504;True
D03;2136;192;6;69.62738827720207;1.2250901513116607e-13;1.8626092663752528e-13;0.34745907675915094;True
D03;2137;192;6;69.46822376943005;1.3221524975176135e-13;2.0057209855093383e-13;0.34660335359908634;True
D03;2138;192;6;69.13864151554404;1.548244207427955e-13;2.3366069679431463e-13;0.3448314059975486;True
D03;2139;192;6;68.85644025259067;1.77227188020367e-13;2.6610026546835484e-13;0.34331419490640147;True
D03;2140;192;6;68.65426651554404;1.9524105362735694e-13;2.9250504089825354e-13;0.34222723933088195;True
D03;2141;192;6;68.23850388601036;2.3823725094731565e-13;3.553633466857777e-13;0.3399919563763998;True
D03;2142;192;6;67.54495223445596;3.3200960529368227e-13;4.93085952539712e-13;0.33626318405621486;True
D03;2143;192;6;67.08239556347151;4.1423615494941107e-13;6.134284142969257e-13;0.3337763202337178;True
D03;2144;192;6;66.2702193976684;6.108138850875009e-13;8.974063598241149e-13;0.3294097817078946;True
D03;2145;192;6;65.84925518134715;7.469516883372767e-13;1.0927231902851317e-12;0.32714653323304915;True
D03;2146;192;6;65.31693248056995;9.632876307314697e-13;1.4031981041407985e-12;0.32428458322887066;True
D03;2147;192;6;64.83049303756476;1.2152414047182927e-12;1.7627016414973256e-12;0.3216693174062622;True
D03;2148;192;6;64.30203610751296;1.5640337622544097e-12;2.2495324308441754e-12;0.3188281511156611;True
D03;2149;192;6;63.66434585492228;2.120439021672742e-12;2.98901748003491e-12;0.31539970889743163;True
D03;2150;192;6;63.28339540155441;2.5430771633531404e-12;3.5676137223237283e-12;0.31335158818040004;True
D03;2151;192;6;62.86050841968912;3.1114059032017044e-12;4.320577865583409e-12;0.3110780022563931;True
D03;2152;192;6;62.21196972150259;4.238787283653883e-12;5.799701613591804e-12;0.3075912350618419;True
D03;2153;192;6;61.48900987694301;5.9821564345672235e-12;8.098615740790346e-12;0.30370435417711295;True
D03;2154;192;6;61.323227007772026;6.473730557854722e-12;8.735277219842127e-12;0.30281304842888185;True
D03;2155;192;6;60.86900906735752;8.037101943468947e-12;1.0724851064446852e-11;0.30037101649116943;True
D03;2156;192;6;60.3639896373057;1.0221428744211819e-11;1.3569029355584752e-11;0.2976558582650844;True
D03;2157;192;6;60.155055861398964;1.1290052582884102e-11;1.4958590340759234e-11;0.29653255839461806;True
D03;2158;192;6;59.740993361398964;1.3748536014854976e-11;1.8168973818600228e-11;0.2943064159214998;True
D03;2159;192;6;59.55950453367876;1.498820077114931e-11;1.974360936520696e-11;0.2933306695359073;True
D03;2160;192;6;59.28367875647669;1.708914767275824e-11;2.2453454117121812e-11;0.2918477352498747;True
D03;2161;192;6;59.054849417098445;1.9053481833228157e-11;2.4906750312269566e-11;0.29061746998440025;True
D03;2162;192;6;58.97686609455959;1.9773158935764722e-11;2.578178574523423e-11;0.2901982048094602;True
D03;2163;192;6;58.98688471502591;1.9679203156315583e-11;2.567560157353897e-11;0.29025206836035433;True
D03;2164;192;6;58.61775420984456;2.345364649815387e-11;3.019675390314726e-11;0.2882674957518525;True
D03;2165;192;6;58.44909731217617;2.5410879472315958e-11;3.261433904738425e-11;0.2873607382375063;True
D03;2166;192;6;58.24350307642487;2.8018553689319065e-11;3.5759834235714624e-11;0.2862553928840047;True
D03;2167;192;6;57.99461625647669;3.1535183439645875e-11;4.014814477635859e-11;0.28491729170148755;True
D03;2168;192;6;57.877671632124354;3.33364382796349e-11;4.236247516203914e-11;0.2842885571619589;True
D03;2169;192;6;57.66825210492228;3.68224723354735e-11;4.6619068370405037e-11;0.28316264572538863;True
D03;2170;192;6;57.70166774611399;3.624276720862659e-11;4.5913474703454686e-11;0.2833422997102903;True
D03;2171;192;6;57.529549870466326;3.9329327106241935e-11;4.954818789613158e-11;0.2824169347874534;True
D03;2172;192;6;57.39866013601036;4.185098979640788e-11;5.2595821122814074e-11;0.28171322653769015;True
D03;2173;192;6;57.28135119818653;4.424782558238639e-11;5.55059879324003e-11;0.28108253332358346;True
D03;2174;192;6;57.04918231865285;4.940283745547925e-11;6.193473081979703e-11;0.27983431354114435;True
D03;2175;192;6;56.884431670984455;5.342050280826449e-11;6.693063607803939e-11;0.27894855737088414;True
D03;2176;192;6;56.37176165803109;6.813018684983534e-11;8.520427635915382e-11;0.2761922669786618;True
D03;2177;192;6;55.95599902849741;8.297884579057183e-11;1.0364775439492255e-10;0.2739569840241796;True
D03;2178;192;6;55.48536674222798;1.037183007356025e-10;1.2923829575256423e-10;0.2714267029152042;True
D03;2179;192;6;55.128380019430054;1.2283394751984668e-10;1.5296443616466641e-10;0.26950741945930135;True
D03;2180;192;6;54.85816062176166;1.3960758711990976e-10;1.7364169871615216e-10;0.2680546269987186;True
D03;2181;192;6;54.63511981865285;1.5516108438121489e-10;1.9263643103261003e-10;0.2668554828959831;True
D03;2182;192;6;54.513965349740936;1.6432247131050757e-10;2.0388710747601393e-10;0.26620411478355344;True
D03;2183;192;6;54.39155602331606;1.7412700204528792e-10;2.1579122730808792e-10;0.2655460001253552;True
D03;2184;192;6;54.118806670984455;1.9812367637942533e-10;2.4538143735157084e-10;0.26407960575798095;True
D03;2185;192;6;53.85212920984456;2.2477269835899247e-10;2.7805114857315655e-10;0.26264585596690626;True
D03;2186;192;6;53.377671632124354;2.8133041180309116e-10;3.4759558711333733e-10;0.26009500877486214;True
D03;2187;192;6;53.31288455310881;2.9008343547849994e-10;3.5819453712607066e-10;0.2597466911457463;True
D03;2188;192;6;52.83646373056995;3.6336638510710865e-10;4.478752739511297e-10;0.257185288874032;True
D03;2189;192;6;52.29802865932643;4.686413592639665e-10;5.765947377626847e-10;0.25429047666304533;True
D03;2190;192;6;52.060516515544045;5.242782304115418e-10;6.442748056165802e-10;0.25301352965346263;True
D03;2191;192;6;51.816568167098445;5.88288337437985e-10;7.216383852184851e-10;0.2517019793930024;True
D03;2192;192;6;51.672704825129536;6.296325563891597e-10;7.714315251817004e-10;0.25092852056521253;True
D03;2193;192;6;51.36828044041451;7.269243621759824e-10;8.895715195840931e-10;0.2492918303248092;True
D03;2194;192;6;50.99645806347151;8.663194071402624e-10;1.0576316095504037e-09;0.24729278528748122;True
D03;2195;192;6;50.7602817357513;9.684016403735324e-10;1.1808512273520303e-09;0.2460230200846844;True
D03;2196;192;6;50.57233646373057;1.058142648022833e-09;1.2887473700088068e-09;0.24501256163296006;True
D03;2197;192;6;50.12451424870466;1.306828760701564e-09;1.5869187615150431e-09;0.24260491531561648;True
D03;2198;192;6;49.81377509715026;1.512873053053138e-09;1.834951290249548e-09;0.24093427471586162;True
D03;2199;192;6;49.51920741580311;1.7380236604308312e-09;2.1043013739927003e-09;0.2393505775043178;True
D03;2200;192;6;49.30323024611399;1.9240655778581164e-09;2.3281761063050127e-09;0.23818940992534404;True
D03;2201;192;6;49.053817195595855;2.1637489357946943e-09;2.615114359054165e-09;0.23684847954621427;True
D03;2202;192;6;48.673413212435236;2.5878681616191806e-09;3.122186823224082e-09;0.23480329684104964;True
D03;2203;192;6;48.338265058290155;3.0296963099768186e-09;3.648800429690226e-09;0.23300142504457072;True
D03;2204;192;6;48.050214540155444;3.46906897660564e-09;4.173055994732063e-09;0.23145276634492173;True
D03;2205;192;6;47.71927623056995;4.052816729538746e-09;4.86385436646224e-09;0.22967352812134384;True
D03;2206;192;6;47.53770644430052;4.413700781035133e-09;5.290765810580396e-09;0.22869734647473397;True
D03;2207;192;6;47.0209277849741;5.625924672935348e-09;6.7360020456453e-09;0.22591896658588226;True
D03;2208;192;6;46.80968669041451;6.212313727098998e-09;7.42942008995921e-09;0.22478326177642208;True
D03;2209;192;6;46.49038617227979;7.216333293799615e-09;8.605057898594774e-09;0.2230665923240849;True
D03;2210;192;6;46.270765867875646;7.999297038067105e-09;9.516565095751526e-09;0.22188583799933143;True
D03;2211;192;6;45.99196486398964;9.116379556462567e-09;1.0832963192528809e-08;0.22038690787091203;True
D03;2212;192;6;45.609961949481864;1.090364489912506e-08;1.2926806756130346e-08;0.2183331287606552;True
