dia;condicao;banda_nm;n_BR16;n_CD202;n_EMB48;F_anova;p_anova;eta2;significativo_anova
D06;IRRIG;415;32;32;32;3.118840378435874;0.048864665336819484;0.06285597072904;True
D06;IRRIG;416;32;32;32;3.1841036207608635;0.045967456293808884;0.06408696924604197;True
D06;IRRIG;417;32;32;32;3.2543869269183063;0.043043063615450426;0.065409044868717;True
D06;IRRIG;418;32;32;32;3.2699115263973364;0.04242315012949023;0.06570056940251977;True
D06;IRRIG;419;32;32;32;3.2580766600844133;0.042894895403504545;0.06547834801456504;True
D06;IRRIG;420;32;32;32;3.280790982873102;0.041994163640149414;0.06590475800197401;True
D06;IRRIG;421;32;32;32;3.3654620827507244;0.03880336470130712;0.06749084320457732;True
D06;IRRIG;422;32;32;32;3.4179665759453672;0.036950227312120484;0.06847167083108766;True
D06;IRRIG;423;32;32;32;3.5046858569198176;0.034085102752858115;0.07008714877137515;True
D06;IRRIG;424;32;32;32;3.6543762732732743;0.02966207550345915;0.07286256045458293;True
D06;IRRIG;425;32;32;32;3.8192952635470387;0.025462774953872128;0.07590120735084822;True
D06;IRRIG;426;32;32;32;3.967509875723983;0.022208030427210933;0.07861513051652355;True
D06;IRRIG;427;32;32;32;4.062174573330909;0.02035472428143486;0.08034018725677017;True
D06;IRRIG;428;32;32;32;4.097564101992806;0.019703141571858502;0.08098342627192644;True
D06;IRRIG;429;32;32;32;4.187881400080599;0.0181350946624628;0.08262095957464777;True
D06;IRRIG;430;32;32;32;4.300287003465853;0.016360086480774003;0.08465084071616498;True
D06;IRRIG;431;32;32;32;4.440105968207651;0.014397250468481244;0.08716326524681312;True
D06;IRRIG;432;32;32;32;4.58556012469246;0.012609500719456932;0.08976235385302171;True
D06;IRRIG;433;32;32;32;4.751671605016539;0.010842731261557374;0.09271251953763482;True
D06;IRRIG;434;32;32;32;4.847827240388343;0.009937702504306064;0.09441153600702343;True
D06;IRRIG;435;32;32;32;4.837533712631435;0.010030781267639479;0.09422995930638514;True
D06;IRRIG;436;32;32;32;4.789171648264597;0.010480161059138278;0.09337588216686751;True
D06;IRRIG;437;32;32;32;4.813598302270041;0.010250674673338752;0.09380745965065354;True
D06;IRRIG;438;32;32;32;4.8961933495835215;0.009512023997723402;0.09526373512296699;True
D06;IRRIG;439;32;32;32;4.979506466086817;0.008821935681667762;0.09672793715237284;True
D06;IRRIG;440;32;32;32;5.0113488674731865;0.008571886623402648;0.09728630637039287;True
D06;IRRIG;441;32;32;32;5.112657609253367;0.007823444073629712;0.0990582125795581;True
D06;IRRIG;442;32;32;32;5.258802400357788;0.006859557869727821;0.10160208807925271;True
D06;IRRIG;443;32;32;32;5.359588911437481;0.00626629105487869;0.1033480793800785;True
D06;IRRIG;444;32;32;32;5.388934274420212;0.006103604553526774;0.1038551735504964;True
D06;IRRIG;445;32;32;32;5.366416665415069;0.0062280477789697225;0.10346611565694372;True
D06;IRRIG;446;32;32;32;5.358828862012323;0.006270563017644481;0.10333493793836476;True
D06;IRRIG;447;32;32;32;5.424772195900268;0.005910761217603806;0.10447368310897631;True
D06;IRRIG;448;32;32;32;5.499835663599077;0.005526760589816095;0.10576640470902626;True
D06;IRRIG;449;32;32;32;5.563860580269191;0.0052194072494007445;0.10686607789468737;True
D06;IRRIG;450;32;32;32;5.646829054063502;0.004846907461248603;0.10828710309900381;True
D06;IRRIG;451;32;32;32;5.777191687456183;0.00431561518854588;0.11051075050082328;True
D06;IRRIG;452;32;32;32;5.857901657061662;0.004016876437978885;0.11188190266734246;True
D06;IRRIG;453;32;32;32;5.8808198675591905;0.003935960608125408;0.11227048149357692;True
D06;IRRIG;454;32;32;32;5.895481383664005;0.0038850712817759814;0.1125188895678724;True
D06;IRRIG;455;32;32;32;5.8947095659870445;0.0038877333843112378;0.1125058162325171;True
D06;IRRIG;456;32;32;32;5.951025191811684;0.0036983003921464575;0.11345870114166463;True
D06;IRRIG;457;32;32;32;6.0540002006289;0.003375931411521783;0.1151958019849544;True
D06;IRRIG;458;32;32;32;6.1304737198197685;0.0031552140927542873;0.11648144670814797;True
D06;IRRIG;459;32;32;32;6.216796846449716;0.002923702364349781;0.1179281978106072;True
D06;IRRIG;460;32;32;32;6.28007629129524;0.00276507346932987;0.11898573728153142;True
D06;IRRIG;461;32;32;32;6.300994965472545;0.0027145907536154116;0.1193347771115463;True
D06;IRRIG;462;32;32;32;6.305329027192441;0.0027042497198117373;0.11940705878275035;True
D06;IRRIG;463;32;32;32;6.3252720156550595;0.002657182009919692;0.11973950676071352;True
D06;IRRIG;464;32;32;32;6.37705549318505;0.0025388355839458233;0.12060156212758373;True
D06;IRRIG;465;32;32;32;6.438368190969474;0.0024056460362493672;0.12162007275599716;True
D06;IRRIG;466;32;32;32;6.547483164049607;0.0021859985529497456;0.1234268390038691;True
D06;IRRIG;467;32;32;32;6.648186669946588;0.002001471018705944;0.1250877421506819;True
D06;IRRIG;468;32;32;32;6.729949897203452;0.0018633980669976178;0.12643164064967538;True
D06;IRRIG;469;32;32;32;6.847615301564425;0.0016815675185769868;0.12835841420194874;True
D06;IRRIG;470;32;32;32;6.90333040597239;0.0016018963480475107;0.1292677882351763;True
D06;IRRIG;471;32;32;32;6.965468873542884;0.0015175749501501528;0.1302797678632107;True
D06;IRRIG;472;32;32;32;7.096083854669171;0.0013547997742320845;0.13239929756642052;True
D06;IRRIG;473;32;32;32;7.199200968120447;0.0012389635067169811;0.13406532757152922;True
D06;IRRIG;474;32;32;32;7.283767241115229;0.0011515442652954549;0.13542686975536225;True
D06;IRRIG;475;32;32;32;7.345902848731084;0.0010913485263722652;0.13642454597460976;True
D06;IRRIG;476;32;32;32;7.382067657338023;0.0010578024057584438;0.13700416443340932;True
D06;IRRIG;477;32;32;32;7.3662352270681115;0.0010723568429180388;0.13675051163342736;True
D06;IRRIG;478;32;32;32;7.346471405722815;0.0010908128174802894;0.13643366434113322;True
D06;IRRIG;479;32;32;32;7.354166144058407;0.0010835890004040557;0.13655705158234585;True
D06;IRRIG;480;32;32;32;7.381999314713408;0.0010578647961895387;0.13700306983036586;True
D06;IRRIG;481;32;32;32;7.465239537170875;0.0009845918474413145;0.13833422405229706;True
D06;IRRIG;482;32;32;32;7.556473882841868;0.0009102142867012401;0.13978850894379882;True
D06;IRRIG;483;32;32;32;7.592582285251177;0.0008823859614777803;0.14036272561758179;True
D06;IRRIG;484;32;32;32;7.68356210452951;0.0008160581480579995;0.14180614574041078;True
D06;IRRIG;485;32;32;32;7.7741353266466025;0.0007550780516802056;0.14323830826337988;True
D06;IRRIG;486;32;32;32;7.825631235089132;0.0007225035398299459;0.14405044280524673;True
D06;IRRIG;487;32;32;32;7.840750785892076;0.0007132147356928928;0.14428859874949848;True
D06;IRRIG;488;32;32;32;7.904835883551631;0.0006751781007248167;0.14529656702707788;True
D06;IRRIG;489;32;32;32;7.998024589119437;0.0006235294134785134;0.14675806415772816;True
D06;IRRIG;490;32;32;32;8.084335743096558;0.0005792938710965071;0.14810724785853988;True
D06;IRRIG;491;32;32;32;8.114163658266547;0.0005647632708493024;0.1485725151636258;True
D06;IRRIG;492;32;32;32;8.136165766022808;0.0005542840200174633;0.14891538694105316;True
D06;IRRIG;493;32;32;32;8.13787017515987;0.0005534805730299694;0.1489419362261234;True
D06;IRRIG;494;32;32;32;8.14510362084615;0.0005500839914556396;0.14905459192393108;True
D06;IRRIG;495;32;32;32;8.150882239683794;0.0005473858512679776;0.1491445683152242;True
D06;IRRIG;496;32;32;32;8.15118169619015;0.0005472463986793271;0.14914923050526438;True
D06;IRRIG;497;32;32;32;8.168066558641137;0.0005394417865440429;0.1494120255721765;True
D06;IRRIG;498;32;32;32;8.237372195814139;0.000508579563627278;0.15048899618977446;True
D06;IRRIG;499;32;32;32;8.270088364006131;0.0004946434639215475;0.15099644004666382;True
D06;IRRIG;500;32;32;32;8.256367578619356;0.0005004399858392973;0.1507836977455606;True
D06;IRRIG;501;32;32;32;8.207090406734624;0.0005218360728781473;0.15001876988369872;True
D06;IRRIG;502;32;32;32;8.154756266413436;0.000545584572138716;0.14920487846772662;True
D06;IRRIG;503;32;32;32;8.062212327367583;0.0005903174813242322;0.1477618297255828;True
D06;IRRIG;504;32;32;32;7.945161999664174;0.0006523116291926337;0.14592962364063095;True
D06;IRRIG;505;32;32;32;7.849922830952846;0.0007076393603785296;0.14443300785115804;True
D06;IRRIG;506;32;32;32;7.747097737578618;0.000772777885212446;0.142811285039715;True
D06;IRRIG;507;32;32;32;7.632212549584786;0.0008528420662849724;0.1409920672020144;True
D06;IRRIG;508;32;32;32;7.5089131520464125;0.0009482425722377303;0.1390309990298684;True
D06;IRRIG;509;32;32;32;7.34947103237087;0.0010879909365343653;0.13648176837155626;True
D06;IRRIG;510;32;32;32;7.161454520652464;0.0012801440354192602;0.1334562133029075;True
D06;IRRIG;511;32;32;32;6.944105272966109;0.001546041358988834;0.12993210827459917;True
D06;IRRIG;512;32;32;32;6.695050438338049;0.0019211016552728147;0.12585852223410768;True
D06;IRRIG;513;32;32;32;6.435753825583716;0.002411176861077401;0.12157669175334068;True
D06;IRRIG;514;32;32;32;6.17813055236943;0.0030251773202023247;0.1172807479610064;True
D06;IRRIG;515;32;32;32;5.902386685908622;0.0038613366661136277;0.11263583701419111;True
D06;IRRIG;516;32;32;32;5.577334824248211;0.005156979780653707;0.107097163153044;True
D06;IRRIG;517;32;32;32;5.219633537413015;0.007105332336282289;0.10092170381751119;True
D06;IRRIG;518;32;32;32;4.8597911984777085;0.009830626810089423;0.09462248745710927;True
D06;IRRIG;519;32;32;32;4.525096948737476;0.013323361646944492;0.08868375014130063;True
D06;IRRIG;520;32;32;32;4.255695674354694;0.017041970890978277;0.083846662287105;True
D06;IRRIG;521;32;32;32;4.048038354368478;0.020621111199447144;0.08008299602033196;True
D06;IRRIG;522;32;32;32;3.9060730647310824;0.023502231775966827;0.0774921121055182;True
D06;IRRIG;523;32;32;32;3.8507870670104367;0.024732672553163342;0.07647918317315543;True
D06;IRRIG;524;32;32;32;3.8824030859064185;0.024021187574181015;0.07705871193334268;True
D06;IRRIG;525;32;32;32;3.986652693080243;0.021819834518114867;0.07896448824436836;True
D06;IRRIG;526;32;32;32;4.141574805385881;0.0189224511428492;0.08178210929067341;True
D06;IRRIG;527;32;32;32;4.324755321116259;0.01599782787801013;0.08509151286202934;True
D06;IRRIG;528;32;32;32;4.541871388581851;0.013121271629066702;0.08898324581409987;True
D06;IRRIG;529;32;32;32;4.786680183358345;0.010503861212094474;0.0933318391099828;True
D06;IRRIG;530;32;32;32;5.040950221230079;0.008345929864694738;0.0978047591205192;True
D06;IRRIG;531;32;32;32;5.257101917345237;0.006870045468788552;0.1015725711563351;True
D06;IRRIG;532;32;32;32;5.43268280631961;0.005869039574399622;0.10461009354322275;True
D06;IRRIG;533;32;32;32;5.576504829144922;0.005160803091092507;0.10708293207158555;True
D06;IRRIG;534;32;32;32;5.698431776151369;0.004629036764598354;0.10916863940642163;True
D06;IRRIG;535;32;32;32;5.819325579452016;0.004156932136423891;0.11122707555958078;True
D06;IRRIG;536;32;32;32;5.9227848988129255;0.003792086096831443;0.11298111899711459;True
D06;IRRIG;537;32;32;32;5.993352798191015;0.003562146535748688;0.11417355681646521;True
D06;IRRIG;538;32;32;32;6.05269976596196;0.003379818143413943;0.11517390720014452;True
D06;IRRIG;539;32;32;32;6.074259382665311;0.0033159670643817148;0.11553675608539536;True
D06;IRRIG;540;32;32;32;6.072647508151781;0.003320697896099543;0.11550963849043692;True
D06;IRRIG;541;32;32;32;6.064536094419329;0.0033446096536516763;0.11537314975111497;True
D06;IRRIG;542;32;32;32;6.037370410265114;0.0034259804614435074;0.11491573261317037;True
D06;IRRIG;543;32;32;32;6.018722796761176;0.0034830046832431036;0.11460146927130432;True
D06;IRRIG;544;32;32;32;6.018628329539695;0.0034832960181679445;0.11459987667184462;True
D06;IRRIG;545;32;32;32;6.02839319145876;0.003453312691962338;0.11476446975040903;True
D06;IRRIG;546;32;32;32;6.035047651402118;0.00343303112083875;0.11487659993092339;True
D06;IRRIG;547;32;32;32;6.0362105603350225;0.003429499297511239;0.11489619247286133;True
D06;IRRIG;548;32;32;32;6.020429288491001;0.0034777461824836834;0.11463023760566025;True
D06;IRRIG;549;32;32;32;5.974374352001276;0.0036225491818456606;0.11385317930471761;True
D06;IRRIG;550;32;32;32;5.916042322225502;0.003814835201870436;0.11286701666365558;True
D06;IRRIG;551;32;32;32;5.846454057622184;0.004057928115450627;0.11168768091123223;True
D06;IRRIG;552;32;32;32;5.747005100432696;0.004433096322275657;0.109996833108145;True
D06;IRRIG;553;32;32;32;5.64010673194349;0.004876050812253487;0.10817213629691508;True
D06;IRRIG;554;32;32;32;5.5283518664535585;0.005387646772914772;0.1062565249163329;True
D06;IRRIG;555;32;32;32;5.406445980003996;0.006008584100505716;0.10415750641233902;True
D06;IRRIG;556;32;32;32;5.273715572517844;0.006768279753928959;0.10186086731849703;True
D06;IRRIG;557;32;32;32;5.13297943199683;0.007681537330699844;0.09941280724962262;True
D06;IRRIG;558;32;32;32;4.983021326475839;0.0087939725048017;0.09678960554541606;True
D06;IRRIG;559;32;32;32;4.811681404402115;0.010268496707964002;0.09377360617906613;True
D06;IRRIG;560;32;32;32;4.617115583680916;0.012252579127803516;0.09032425892893937;True
D06;IRRIG;561;32;32;32;4.426096120727563;0.014582580661557704;0.0869121424551152;True
D06;IRRIG;562;32;32;32;4.247573974857639;0.01716925861370102;0.08370004006422171;True
D06;IRRIG;563;32;32;32;4.0791390538232895;0.02003967587380102;0.08064864547185183;True
D06;IRRIG;564;32;32;32;3.9293695216786073;0.02300264444876594;0.0779182757775595;True
D06;IRRIG;565;32;32;32;3.8049487647845877;0.025802646194690866;0.07563766305728152;True
D06;IRRIG;566;32;32;32;3.6994851668515207;0.028447661570997897;0.07369567943884853;True
D06;IRRIG;567;32;32;32;3.604805814302812;0.031057821162127432;0.07194531054890929;True
D06;IRRIG;568;32;32;32;3.538596207108723;0.03302739723709102;0.07071733572345927;True
D06;IRRIG;569;32;32;32;3.5075895201356757;0.033993194542596215;0.07014114365027205;True
D06;IRRIG;570;32;32;32;3.5116506736768636;0.033865073322718466;0.07021665204754352;True
D06;IRRIG;571;32;32;32;3.5492462068261323;0.03270217630217915;0.07091507816439514;True
D06;IRRIG;572;32;32;32;3.6106098365727446;0.030890989140730966;0.07205280175891167;True
D06;IRRIG;573;32;32;32;3.6935834276542883;0.02860361449401825;0.07358676498915394;True
D06;IRRIG;574;32;32;32;3.803517530445114;0.025836805633885053;0.07561136312471821;True
D06;IRRIG;575;32;32;32;3.9345160137718795;0.022893749854289543;0.07801236781369138;True
D06;IRRIG;576;32;32;32;4.07405600289169;0.02013354736071795;0.08055624414736968;True
D06;IRRIG;577;32;32;32;4.224776482769177;0.017531767647114758;0.08328822275253003;True
D06;IRRIG;578;32;32;32;4.3962930630893196;0.01498498181084392;0.08637747070577072;True
D06;IRRIG;579;32;32;32;4.592183274057127;0.012533716161432165;0.08988034919989184;True
D06;IRRIG;580;32;32;32;4.795849954394679;0.010416902505270005;0.09349391731803838;True
D06;IRRIG;581;32;32;32;4.994528590339592;0.008703055972713009;0.09699144214083685;True
D06;IRRIG;582;32;32;32;5.188540340533452;0.007306827320383493;0.10038086404356575;True
D06;IRRIG;583;32;32;32;5.385227817455752;0.006123912244610148;0.10379115682795556;True
D06;IRRIG;584;32;32;32;5.570521627537311;0.0051884500707611945;0.10698033077877524;True
D06;IRRIG;585;32;32;32;5.736667709097345;0.004474074457986714;0.10982070565918331;True
D06;IRRIG;586;32;32;32;5.878152330826619;0.003945292446361692;0.11222527082856057;True
D06;IRRIG;587;32;32;32;6.007218600974388;0.0035186670882618024;0.11440748074328413;True
D06;IRRIG;588;32;32;32;6.126616717611249;0.0031659849563400034;0.11641669367586395;True
D06;IRRIG;589;32;32;32;6.230365854268634;0.002888922071880544;0.11815517972106526;True
D06;IRRIG;590;32;32;32;6.303450926907962;0.002708725901209722;0.11937573806744899;True
D06;IRRIG;591;32;32;32;6.359948316430389;0.0025773249063429635;0.12031696055316675;True
D06;IRRIG;592;32;32;32;6.410855830970261;0.0024645052471591305;0.1211633365268267;True
D06;IRRIG;593;32;32;32;6.459883840683013;0.002360617917659248;0.12197692616011034;True
D06;IRRIG;594;32;32;32;6.5121398262544705;0.002254806307064789;0.12284242529348546;True
D06;IRRIG;595;32;32;32;6.569453416407643;0.0021443107695954186;0.12378973201138237;True
D06;IRRIG;596;32;32;32;6.625406716969143;0.0020417701497910563;0.1247125834210861;True
D06;IRRIG;597;32;32;32;6.693372995559043;0.0019239207202611547;0.12583095635085695;True
D06;IRRIG;598;32;32;32;6.788810009267039;0.0017700571154024925;0.12739653987556582;True
D06;IRRIG;599;32;32;32;6.907379241297101;0.0015962590968854357;0.1293337988012711;True
D06;IRRIG;600;32;32;32;7.02030215679205;0.0014469363448537521;0.13117082441398606;True
D06;IRRIG;601;32;32;32;7.142044776142601;0.0013018613334156565;0.13314266460101534;True
D06;IRRIG;602;32;32;32;7.273603401462157;0.0011617088806421675;0.135263455326938;True
D06;IRRIG;603;32;32;32;7.417856377703664;0.0010256415199417952;0.1375769898146605;True
D06;IRRIG;604;32;32;32;7.575128703273927;0.0008957270447973563;0.14008526442610758;True
D06;IRRIG;605;32;32;32;7.738765539441005;0.0007783174550257756;0.1426796030933554;True
D06;IRRIG;606;32;32;32;7.901851194115508;0.0006769027426460082;0.14524967479360756;True
D06;IRRIG;607;32;32;32;8.07101170535337;0.0005859075044939496;0.14789925004380322;True
D06;IRRIG;608;32;32;32;8.253974599052265;0.000501458014881857;0.1507465834123233;True
D06;IRRIG;609;32;32;32;8.439984797297905;0.00042829739814656347;0.1536218990310497;True
D06;IRRIG;610;32;32;32;8.620015595121593;0.00036785645549811645;0.15638630544735385;True
D06;IRRIG;611;32;32;32;8.818851099459463;0.0003111435128858439;0.15941855125667342;True
D06;IRRIG;612;32;32;32;9.013650822322123;0.00026422390255173507;0.16236818672170125;True
D06;IRRIG;613;32;32;32;9.195686058720124;0.0002269132545328955;0.1651058943600243;True
D06;IRRIG;614;32;32;32;9.375720377286997;0.0001952929282177618;0.16779596422166482;True
D06;IRRIG;615;32;32;32;9.551424800637465;0.00016876515244471205;0.1704046745396709;True
D06;IRRIG;616;32;32;32;9.715331616391525;0.00014733813974562428;0.17282352228548778;True
D06;IRRIG;617;32;32;32;9.873257418685496;0.0001293188237037703;0.17514080027976;True
D06;IRRIG;618;32;32;32;10.009819800260848;0.00011555797350976052;0.17713416598462847;True
D06;IRRIG;619;32;32;32;10.125852303863743;0.00010504523288887021;0.17882030718984565;True
D06;IRRIG;620;32;32;32;10.241870040706251;9.550867704812134e-05;0.18049933908344581;True
D06;IRRIG;621;32;32;32;10.341675801909085;8.801419108276894e-05;0.1819382637125162;True
D06;IRRIG;622;32;32;32;10.41380681273293;8.297404532445583e-05;0.18297505290760346;True
D06;IRRIG;623;32;32;32;10.476024018089138;7.88638231665627e-05;0.18386723536137128;True
D06;IRRIG;624;32;32;32;10.541254588820653;7.477744134851964e-05;0.18480053892234344;True
D06;IRRIG;625;32;32;32;10.597513434603485;7.142705178828863e-05;0.18560376445712165;True
D06;IRRIG;626;32;32;32;10.651736283186017;6.83429727368002e-05;0.1863764248632241;True
D06;IRRIG;627;32;32;32;10.704794313773801;6.545674262859798e-05;0.18713106903342705;True
D06;IRRIG;628;32;32;32;10.740724221143374;6.357322362342052e-05;0.1876413055091292;True
D06;IRRIG;629;32;32;32;10.76461915761363;6.235133981716875e-05;0.18798028024922991;True
D06;IRRIG;630;32;32;32;10.78897628701352;6.113049834854588e-05;0.188325520654472;True
D06;IRRIG;631;32;32;32;10.80531810855613;6.032511683440902e-05;0.18855698677192775;True
D06;IRRIG;632;32;32;32;10.827199565928936;5.926366471828848e-05;0.18886670983251422;True
D06;IRRIG;633;32;32;32;10.872767048795515;5.71140280233851e-05;0.18951094060964901;True
D06;IRRIG;634;32;32;32;10.9298477446482;5.453318853615703e-05;0.1903165022001427;True
D06;IRRIG;635;32;32;32;10.985865286054503;5.211616178150256e-05;0.1911055044816306;True
D06;IRRIG;636;32;32;32;11.05843349412974;4.914681794759934e-05;0.19212533807504623;True
D06;IRRIG;637;32;32;32;11.146148255705205;4.578715115544977e-05;0.19335460551958178;True
D06;IRRIG;638;32;32;32;11.238460761221404;4.250406038666671e-05;0.19464427373113202;True
D06;IRRIG;639;32;32;32;11.340252828900022;3.916145468544647e-05;0.1960616054436373;True
D06;IRRIG;640;32;32;32;11.422808897318607;3.664841906574725e-05;0.19720744063997553;True
D06;IRRIG;641;32;32;32;11.504277470432916;3.432980331815739e-05;0.1983349844551913;True
D06;IRRIG;642;32;32;32;11.59390240315079;3.1951532867547965e-05;0.19957176095166193;True
D06;IRRIG;643;32;32;32;11.663980381461679;3.0209654797789976e-05;0.20053614462017258;True
D06;IRRIG;644;32;32;32;11.730101886096167;2.8655054207868743e-05;0.20144395263194634;True
D06;IRRIG;645;32;32;32;11.806564158013689;2.6958819116695823e-05;0.2024911659348905;True
D06;IRRIG;646;32;32;32;11.901270028298761;2.4999179116110438e-05;0.20378443863518572;True
D06;IRRIG;647;32;32;32;11.998192145787955;2.3144011302337684e-05;0.20510364005585532;True
D06;IRRIG;648;32;32;32;12.0943526273444;2.1442205413102996e-05;0.20640816196508832;True
D06;IRRIG;649;32;32;32;12.183872811519247;1.997283143514801e-05;0.2076187584049094;True
D06;IRRIG;650;32;32;32;12.236856552966538;1.915202664897124e-05;0.20833352806226244;True
D06;IRRIG;651;32;32;32;12.288377074717308;1.838691643053914e-05;0.20902732285157916;True
D06;IRRIG;652;32;32;32;12.331976661706877;1.7763859849731712e-05;0.20961350206908197;True
D06;IRRIG;653;32;32;32;12.352376876736027;1.7479780067733583e-05;0.20988747663679908;True
D06;IRRIG;654;32;32;32;12.391706313605871;1.694513015675509e-05;0.21041513464762676;True
D06;IRRIG;655;32;32;32;12.444795748111188;1.624980250429669e-05;0.211126285029327;True
D06;IRRIG;656;32;32;32;12.508277495766556;1.5456484445316164e-05;0.21197496396440213;True
D06;IRRIG;657;32;32;32;12.57137420396008;1.4707144545329385e-05;0.2128166878351936;True
D06;IRRIG;658;32;32;32;12.628213734527371;1.4063907752403341e-05;0.21357340154440083;True
D06;IRRIG;659;32;32;32;12.673368597474532;1.3573431950883216e-05;0.21417351923438446;True
D06;IRRIG;660;32;32;32;12.703869243155923;1.325205068398891e-05;0.2145783612719622;True
D06;IRRIG;661;32;32;32;12.719069268383361;1.3094802720773172e-05;0.21477995898145566;True
D06;IRRIG;662;32;32;32;12.720332002180049;1.3081825484164213e-05;0.2147967019454025;True
D06;IRRIG;663;32;32;32;12.714711206043537;1.3139692046287366e-05;0.21472216864828442;True
D06;IRRIG;664;32;32;32;12.7040498704161;1.3250170770879898e-05;0.21458075753639003;True
D06;IRRIG;665;32;32;32;12.680318154253078;1.349951182936058e-05;0.2142657989975978;True
D06;IRRIG;666;32;32;32;12.660250895254894;1.3714089425722384e-05;0.21399927660331042;True
D06;IRRIG;667;32;32;32;12.637678913008957;1.3959617669649766e-05;0.21369927168766428;True
D06;IRRIG;668;32;32;32;12.60350908736748;1.4339876649553652e-05;0.21324468347110878;True
D06;IRRIG;669;32;32;32;12.542020513195542;1.5051021726833442e-05;0.21242532698203434;True
D06;IRRIG;670;32;32;32;12.47226429406442;1.5901549998190457e-05;0.2114937325769219;True
D06;IRRIG;671;32;32;32;12.388609420213676;1.6986617201769236e-05;0.21037361116496753;True
D06;IRRIG;672;32;32;32;12.281088992163667;1.849322372143474e-05;0.20892925263431078;True
D06;IRRIG;673;32;32;32;12.169124836184267;2.020763310437646e-05;0.20741957324509028;True
D06;IRRIG;674;32;32;32;12.054655118656191;2.2128701821038797e-05;0.2058701412249534;True
D06;IRRIG;675;32;32;32;11.928847848500357;2.445635944610487e-05;0.20416024425863336;True
D06;IRRIG;676;32;32;32;11.782845337459399;2.7473730709489667e-05;0.20216661127706406;True
D06;IRRIG;677;32;32;32;11.630870822054273;3.10202122902814e-05;0.20008079455162123;True
D06;IRRIG;678;32;32;32;11.459045934115746;3.5597968222972986e-05;0.19770936097087727;True
D06;IRRIG;679;32;32;32;11.26231040752651;4.1695621634209867e-05;0.19497679937087514;True
D06;IRRIG;680;32;32;32;11.080247339174697;4.828845903414858e-05;0.1924313953343555;True
D06;IRRIG;681;32;32;32;10.904825488337975;5.564955065823971e-05;0.18996356831627917;True
D06;IRRIG;682;32;32;32;10.726643837427442;6.430465982497642e-05;0.18744142794570087;True
D06;IRRIG;683;32;32;32;10.562932413927982;7.346784731516387e-05;0.18511022772726923;True
D06;IRRIG;684;32;32;32;10.4106549932246;8.318799432464358e-05;0.18292980452366997;True
D06;IRRIG;685;32;32;32;10.269597052416648;9.336348798917314e-05;0.1808995938959105;True
D06;IRRIG;686;32;32;32;10.132237751947237;0.00010449589017297377;0.17891289756776124;True
D06;IRRIG;687;32;32;32;9.988236338713515;0.0001176290495371627;0.17681975905252686;True
D06;IRRIG;688;32;32;32;9.836346963672552;0.00013331793400317267;0.17460036892373124;True
D06;IRRIG;689;32;32;32;9.660700286713798;0.00015415243320852999;0.17201887151323994;True
D06;IRRIG;690;32;32;32;9.43818661186255;0.00018540544309182192;0.1687252873846475;True
D06;IRRIG;691;32;32;32;9.143864650368535;0.00023695099191645366;0.16432835332022494;True
D06;IRRIG;692;32;32;32;8.74286590320414;0.00033167975671518713;0.15826235225600496;True
D06;IRRIG;693;32;32;32;8.251789352595486;0.0005023895173917422;0.15071268811791466;True
D06;IRRIG;694;32;32;32;7.725396260711681;0.0007872907719693499;0.1424682306343793;True
D06;IRRIG;695;32;32;32;7.264442232641249;0.0011709492754642177;0.13511610891837525;True
D06;IRRIG;696;32;32;32;7.008751797424404;0.0014615314550773444;0.13098327959430675;True
D06;IRRIG;697;32;32;32;7.145806706972385;0.0012976229521408805;0.13320345327277255;True
D06;IRRIG;698;32;32;32;7.8366494451566;0.0007157223007593088;0.14422400948859268;True
D06;IRRIG;699;32;32;32;9.06449982412713;0.0002532111214379379;0.16313473265876782;True
D06;IRRIG;700;32;32;32;10.68507471788749;6.651461625887238e-05;0.18685076080778815;True
D06;IRRIG;701;32;32;32;12.523708775407622;1.526969240882602e-05;0.21218098684821476;True
D06;IRRIG;702;32;32;32;14.347136737937882;3.7101843758017466e-06;0.23578984167701214;True
D06;IRRIG;703;32;32;32;16.05138757538031;1.0269379985326264e-06;0.25661121515548924;True
D06;IRRIG;704;32;32;32;17.574619532455625;3.35476135793046e-07;0.27428363462312216;True
D06;IRRIG;705;32;32;32;18.92258685171433;1.2741591639070982e-07;0.2892362983842863;True
D06;IRRIG;706;32;32;32;20.113152527698993;5.508367276159087e-08;0.30193965852817983;True
D06;IRRIG;707;32;32;32;21.172743140054518;2.6443655266294203e-08;0.31286958615281363;True
D06;IRRIG;708;32;32;32;22.11547189440108;1.3897502967824861e-08;0.3223102790641256;True
D06;IRRIG;709;32;32;32;22.948214722552116;7.930887897174247e-09;0.3304363519527605;True
D06;IRRIG;710;32;32;32;23.69710541454947;4.816364077801225e-09;0.33757952375110134;True
D06;IRRIG;711;32;32;32;24.383653038056096;3.0631556977411433e-09;0.34399543467328036;True
D06;IRRIG;712;32;32;32;25.01584605779006;2.027011670834392e-09;0.3497944502757531;True
D06;IRRIG;713;32;32;32;25.606500552133088;1.3827759706335255e-09;0.35512055578982865;True
D06;IRRIG;714;32;32;32;26.17345822746795;9.606968265453206e-10;0.360151544537003;True
D06;IRRIG;715;32;32;32;26.706877994949423;6.837535623173797e-10;0.3648137815246259;True
D06;IRRIG;716;32;32;32;27.195765238708304;5.017467097051547e-10;0.3690275167184759;True
