dia;banda_nm;genotipo_a;condicao_a;genotipo_b;condicao_b;diferenca_media;q_tukey;q_critico_tukey;significativo_tukey;F_anova;p_anova
D06;894;BR16;IRRIG;CD202;NIRRIG;0.07962704199263859;15.529007619405872;4.0724590126981886;True;66.21475539627596;1.8011421072632675e-39
D06;895;BR16;IRRIG;CD202;NIRRIG;0.07941716406543775;15.486368349247746;4.0724590126981886;True;65.95081266412532;2.2795172756041397e-39
D06;896;BR16;IRRIG;CD202;NIRRIG;0.07921635439158714;15.45051239665678;4.0724590126981886;True;65.72109523343097;2.7995198171963205e-39
D06;897;BR16;IRRIG;CD202;NIRRIG;0.07903057670067692;15.41954875662363;4.0724590126981886;True;65.50800338903325;3.388763333181841e-39
D06;898;BR16;IRRIG;CD202;NIRRIG;0.0788548153254236;15.382382443757159;4.0724590126981886;True;65.23878085771562;4.316123112312563e-39
D06;899;BR16;IRRIG;CD202;NIRRIG;0.07874731642430643;15.358123755046396;4.0724590126981886;True;64.99804141394408;5.361210388466857e-39
D06;900;BR16;IRRIG;CD202;NIRRIG;0.07866037158132477;15.341937881604576;4.0724590126981886;True;64.79731682583267;6.426089109640611e-39
D06;901;BR16;IRRIG;CD202;NIRRIG;0.0785861406159234;15.326163437153124;4.0724590126981886;True;64.58642739789701;7.776422084469404e-39
D06;902;BR16;IRRIG;CD202;NIRRIG;0.07849688879390371;15.31249021010654;4.0724590126981886;True;64.4222875470598;9.023349157589768e-39
D06;903;BR16;IRRIG;CD202;NIRRIG;0.07837041486858332;15.299173341546792;4.0724590126981886;True;64.29201273885941;1.0155545478677987e-38
D06;904;BR16;IRRIG;CD202;NIRRIG;0.07819485919320068;15.277448221330241;4.0724590126981886;True;64.16168322017172;1.1432081864719935e-38
D06;905;BR16;IRRIG;CD202;NIRRIG;0.07799196915960827;15.245340850063272;4.0724590126981886;True;63.9863681252915;1.340909639169569e-38
D06;906;BR16;IRRIG;CD202;NIRRIG;0.0778718118468642;15.222894678911048;4.0724590126981886;True;63.7646419990695;1.6412781010071507e-38
D06;907;BR16;IRRIG;CD202;NIRRIG;0.07780637348310804;15.209695295826958;4.0724590126981886;True;63.567330349974604;1.9654358590979214e-38
D06;908;BR16;IRRIG;CD202;NIRRIG;0.07774597419002083;15.200179390842681;4.0724590126981886;True;63.46333825525474;2.1615983508102104e-38
D06;909;BR16;IRRIG;CD202;NIRRIG;0.07768379839536332;15.194947510416226;4.0724590126981886;True;63.44075910528797;2.2067405076296063e-38
D06;910;BR16;IRRIG;CD202;NIRRIG;0.077565592540209;15.178781195380777;4.0724590126981886;True;63.399176131519404;2.2923854032256458e-38
D06;911;BR16;IRRIG;CD202;NIRRIG;0.07742194337714459;15.1438634202847;4.0724590126981886;True;63.22591609617678;2.686957445627741e-38
D06;912;BR16;IRRIG;CD202;NIRRIG;0.07719242217934719;15.094278486489973;4.0724590126981886;True;63.06318603045111;3.119959116961857e-38
D06;913;BR16;IRRIG;CD202;NIRRIG;0.0769353605820906;15.04840354286347;4.0724590126981886;True;62.947627798280536;3.4696879544560657e-38
D06;914;BR16;IRRIG;CD202;NIRRIG;0.076728878476225;15.01120079530197;4.0724590126981886;True;62.79893347428894;3.9786903525952956e-38
D06;915;BR16;IRRIG;CD202;NIRRIG;0.07654497186117526;14.97310568767523;4.0724590126981886;True;62.56481410947026;4.937652190892596e-38
D06;916;BR16;IRRIG;CD202;NIRRIG;0.07639436343214823;14.943796456094073;4.0724590126981886;True;62.328748995995774;6.141860863740713e-38
D06;917;BR16;IRRIG;CD202;NIRRIG;0.07625932332421437;14.920734710271779;4.0724590126981886;True;62.115044392289334;7.486742505329039e-38
D06;918;BR16;IRRIG;CD202;NIRRIG;0.07610127487835094;14.893953469772901;4.0724590126981886;True;61.90887246951693;9.066248234532306e-38
D06;919;BR16;IRRIG;CD202;NIRRIG;0.07594721009437211;14.870407148716897;4.0724590126981886;True;61.70337057442963;1.0976446867001506e-37
D06;920;BR16;IRRIG;CD202;NIRRIG;0.07582667814972499;14.8539476089842;4.0724590126981886;True;61.456910439423325;1.3812417078451923e-37
D06;921;BR16;IRRIG;CD202;NIRRIG;0.0756914148490031;14.830598354435612;4.0724590126981886;True;61.16819825204508;1.8092596958679972e-37
D06;922;BR16;IRRIG;CD202;NIRRIG;0.07550101707675938;14.803957037205905;4.0724590126981886;True;60.97359224129138;2.171259347707075e-37
D06;923;BR16;IRRIG;CD202;NIRRIG;0.07536387492237062;14.79204599698255;4.0724590126981886;True;60.831130713065704;2.481967519586819e-37
D06;924;BR16;IRRIG;CD202;NIRRIG;0.0751792847365702;14.764176073241236;4.0724590126981886;True;60.61843111117756;3.0316059996700648e-37
D06;925;BR16;IRRIG;CD202;NIRRIG;0.07492420241077435;14.717877573934123;4.0724590126981886;True;60.34255745217105;3.9321502419911575e-37
D06;926;BR16;IRRIG;CD202;NIRRIG;0.0746768259984365;14.678577427809351;4.0724590126981886;True;60.10064681425629;4.9424264320373375e-37
D06;927;BR16;IRRIG;CD202;NIRRIG;0.07445504451619778;14.651078331973354;4.0724590126981886;True;59.90841540995143;5.929652093572237e-37
D06;928;BR16;IRRIG;CD202;NIRRIG;0.07427816270517051;14.632271968604481;4.0724590126981886;True;59.702131970444505;7.212255891656445e-37
D06;929;BR16;IRRIG;CD202;NIRRIG;0.07415843976223435;14.624580749268993;4.0724590126981886;True;59.511581227963546;8.64540874820064e-37
D06;930;BR16;IRRIG;CD202;NIRRIG;0.07408782039395656;14.633858945764478;4.0724590126981886;True;59.3889715684194;9.716613869578582e-37
D06;931;BR16;IRRIG;CD202;NIRRIG;0.07401105377512218;14.654671511655364;4.0724590126981886;True;59.382167944845996;9.779840688648044e-37
D06;932;BR16;IRRIG;CD202;NIRRIG;0.07390321130483235;14.668377379761733;4.0724590126981886;True;59.3713775115238;9.880971235842306e-37
D06;933;BR16;IRRIG;CD202;NIRRIG;0.07377914859808454;14.670886312680764;4.0724590126981886;True;59.31050192375068;1.0471642443462161e-36
D06;934;BR16;IRRIG;CD202;NIRRIG;0.07356994468143796;14.640449271301424;4.0724590126981886;True;59.11730903662762;1.259333148629484e-36
D06;935;BR16;IRRIG;CD202;NIRRIG;0.0733307969622452;14.596750007269844;4.0724590126981886;True;58.840618360955276;1.641241759099057e-36
D06;936;BR16;IRRIG;CD202;NIRRIG;0.07306567429223754;14.557684259628008;4.0724590126981886;True;58.626601931360256;2.0154497062999935e-36
D06;937;BR16;IRRIG;CD202;NIRRIG;0.07278923111778801;14.518094245923246;4.0724590126981886;True;58.416359801888;2.467114311347083e-36
D06;938;BR16;IRRIG;CD202;NIRRIG;0.07252266008982655;14.470989330378059;4.0724590126981886;True;58.09116512205577;3.3759540032059876e-36
D06;939;BR16;IRRIG;CD202;NIRRIG;0.07226689599841918;14.426602014127303;4.0724590126981886;True;57.73599527455214;4.760822642131941e-36
D06;940;BR16;IRRIG;CD202;NIRRIG;0.07203501609422491;14.402192784604376;4.0724590126981886;True;57.47076054899823;6.159201395968491e-36
D06;941;BR16;IRRIG;CD202;NIRRIG;0.07176326876677974;14.37617785868402;4.0724590126981886;True;57.18589171995959;8.128110191605886e-36
D06;942;BR16;IRRIG;CD202;NIRRIG;0.07145041746000813;14.334077604457242;4.0724590126981886;True;56.77022926393004;1.220133623154694e-35
D06;943;BR16;IRRIG;CD202;NIRRIG;0.07117488615464107;14.30297636254302;4.0724590126981886;True;56.36908703389198;1.8088024821337054e-35
D06;944;BR16;IRRIG;CD202;NIRRIG;0.0709264898339712;14.284086930465412;4.0724590126981886;True;56.042977969679654;2.4941594441799497e-35
D06;945;BR16;IRRIG;CD202;NIRRIG;0.07058618600864763;14.253287569006718;4.0724590126981886;True;55.749940626099395;3.3320874010872827e-35
D06;946;BR16;IRRIG;CD202;NIRRIG;0.07014741767095822;14.210617337469541;4.0724590126981886;True;55.49525163235913;4.2890745014548316e-35
D06;947;BR16;IRRIG;CD202;NIRRIG;0.06971114049611615;14.164816901381837;4.0724590126981886;True;55.19999980723685;5.752340942982516e-35
D06;948;BR16;IRRIG;CD202;NIRRIG;0.06931732594256967;14.12781777591177;4.0724590126981886;True;54.910359389638124;7.678778041219646e-35
D06;949;BR16;IRRIG;CD202;NIRRIG;0.0689388313649999;14.093023882220866;4.0724590126981886;True;54.620388010037075;1.0262934604235395e-34
D06;950;BR16;IRRIG;CD202;NIRRIG;0.06862123291469469;14.070286355690662;4.0724590126981886;True;54.3543354782227;1.3403043643832746e-34
D06;951;BR16;IRRIG;CD202;NIRRIG;0.06835827103765535;14.053075584165303;4.0724590126981886;True;54.04145236833939;1.8363926306603147e-34
D06;952;BR16;IRRIG;CD202;NIRRIG;0.06813235653787775;14.040801508502426;4.0724590126981886;True;53.67351513410605;2.6630672179266435e-34
D06;953;BR16;IRRIG;CD202;NIRRIG;0.06794697191966614;14.045425475377783;4.0724590126981886;True;53.39583259372124;3.528812708460295e-34
D06;954;BR16;IRRIG;CD202;NIRRIG;0.06774661052718245;14.05093426882004;4.0724590126981886;True;53.19732864851341;4.317607941039305e-34
D06;955;BR16;IRRIG;CD202;NIRRIG;0.06745998032779577;14.036161019605284;4.0724590126981886;True;52.990881295802545;5.328000843277327e-34
D06;956;BR16;IRRIG;CD202;NIRRIG;0.06714510368766846;14.012271793931006;4.0724590126981886;True;52.788861691754974;6.548253775449939e-34
D06;957;BR16;IRRIG;CD202;NIRRIG;0.06683192917320624;13.987841630259867;4.0724590126981886;True;52.578794832326835;8.118274037944606e-34
D06;958;BR16;IRRIG;CD202;NIRRIG;0.06651396484968308;13.961132441249923;4.0724590126981886;True;52.424352344062115;9.510936506229673e-34
D06;959;BR16;IRRIG;CD202;NIRRIG;0.06618902065224264;13.925293201690735;4.0724590126981886;True;52.321374065390664;1.0571460736825e-33
D06;960;BR16;IRRIG;CD202;NIRRIG;0.0659345807812608;13.901860146686642;4.0724590126981886;True;52.293993232726876;1.0873044284631195e-33
D06;961;BR16;IRRIG;CD202;NIRRIG;0.06577406012619647;13.898741599767353;4.0724590126981886;True;52.343783120055974;1.03309382625361e-33
D06;962;BR16;IRRIG;CD202;NIRRIG;0.0656368159527625;13.897602380667848;4.0724590126981886;True;52.40110886732356;9.740507953364535e-34
D06;963;BR16;IRRIG;CD202;NIRRIG;0.06551711799216475;13.89942162673029;4.0724590126981886;True;52.50009741430383;8.800071404455973e-34
D06;964;BR16;IRRIG;CD202;NIRRIG;0.06542682380506593;13.900606105684297;4.0724590126981886;True;52.56918630450006;8.198570754075886e-34
D06;965;BR16;IRRIG;CD202;NIRRIG;0.06539571177475123;13.910562452201821;4.0724590126981886;True;52.63943359497217;7.629539804175481e-34
D06;966;BR16;IRRIG;CD202;NIRRIG;0.06537968544480455;13.912991168795328;4.0724590126981886;True;52.59880875347213;7.953563832499922e-34
D06;967;BR16;IRRIG;CD202;NIRRIG;0.06529714855241697;13.894481206744649;4.0724590126981886;True;52.39837500166068;9.767875379212609e-34
D06;968;BR16;IRRIG;CD202;NIRRIG;0.065128676778196;13.859458977318274;4.0724590126981886;True;52.171063158563605;1.2337935639119083e-33
D06;969;BR16;IRRIG;CD202;NIRRIG;0.06489807499079236;13.799989661332667;4.0724590126981886;True;51.83631919174397;1.742168481405541e-33
D06;970;BR16;IRRIG;CD202;NIRRIG;0.06467249842952061;13.737153777489684;4.0724590126981886;True;51.410910947661066;2.705967184530538e-33
D06;971;BR16;IRRIG;CD202;NIRRIG;0.06445527432871878;13.681074568937284;4.0724590126981886;True;50.99261687160058;4.180578183604961e-33
D06;972;BR16;IRRIG;CD202;NIRRIG;0.06419376665777299;13.625991472907126;4.0724590126981886;True;50.6527106801819;5.9620511318622457e-33
D06;973;BR16;IRRIG;CD202;NIRRIG;0.0638845497330367;13.574663675609962;4.0724590126981886;True;50.46156442995936;7.283567111461502e-33
D06;974;BR16;IRRIG;CD202;NIRRIG;0.06362825858471033;13.532996611879069;4.0724590126981886;True;50.32095727099163;8.441546686363988e-33
D06;975;BR16;IRRIG;CD202;NIRRIG;0.06349258151129411;13.517609755669001;4.0724590126981886;True;50.286087873440444;8.756456894744924e-33
D06;976;BR16;IRRIG;CD202;NIRRIG;0.06344086492331025;13.516508806646982;4.0724590126981886;True;50.28863156767345;8.73308819514176e-33
D06;977;BR16;IRRIG;CD202;NIRRIG;0.0634266893347184;13.517813939259078;4.0724590126981886;True;50.271966848461766;8.887339580779863e-33
D06;978;BR16;IRRIG;CD202;NIRRIG;0.06339276176899888;13.509927862578156;4.0724590126981886;True;50.28723787710565;8.745884093055902e-33
D06;979;BR16;IRRIG;CD202;NIRRIG;0.06336348100661349;13.484105799051456;4.0724590126981886;True;50.20803022321155;9.505140202167787e-33
D06;980;BR16;IRRIG;CD202;NIRRIG;0.0633812623722354;13.464908725072393;4.0724590126981886;True;50.09123609105926;1.0748020838826483e-32
D06;981;BR16;IRRIG;CD202;NIRRIG;0.063382504692717;13.45295833463634;4.0724590126981886;True;50.01334198929859;1.1667067145164668e-32
D06;982;BR16;IRRIG;CD202;NIRRIG;0.06327767049883537;13.418945281897482;4.0724590126981886;True;49.92219497586225;1.2843906279003645e-32
D06;983;BR16;IRRIG;CD202;NIRRIG;0.06312712536049436;13.372953918347486;4.0724590126981886;True;49.76934027143823;1.509329484588798e-32
D06;984;BR16;IRRIG;CD202;NIRRIG;0.06303008608966154;13.327585799749524;4.0724590126981886;True;49.47987736026007;2.0504052012869096e-32
D06;985;BR16;IRRIG;CD202;NIRRIG;0.06297777298308582;13.292065771779551;4.0724590126981886;True;49.203196491427136;2.750598235482148e-32
D06;986;BR16;IRRIG;CD202;NIRRIG;0.06299922330012375;13.272706312713934;4.0724590126981886;True;48.910202342087885;3.758149128932144e-32
D06;987;BR16;IRRIG;CD202;NIRRIG;0.06299143113819206;13.254030208461526;4.0724590126981886;True;48.6263975895208;5.089799406050588e-32
D06;988;BR16;IRRIG;CD202;NIRRIG;0.06290262258445778;13.22131581781204;4.0724590126981886;True;48.39988709417041;6.48844573078291e-32
D06;989;BR16;IRRIG;CD202;NIRRIG;0.06280659244447695;13.176092349760056;4.0724590126981886;True;48.13537009293994;8.622211860968067e-32
D06;990;BR16;IRRIG;CD202;NIRRIG;0.0626937468354185;13.134578887487459;4.0724590126981886;True;47.91802397129269;1.089827132468886e-31
D06;991;BR16;IRRIG;CD202;NIRRIG;0.06256241646147065;13.100460895510592;4.0724590126981886;True;47.784318194703246;1.2591315790047343e-31
D06;992;BR16;IRRIG;CD202;NIRRIG;0.06241637699317781;13.06464326582785;4.0724590126981886;True;47.69991515032424;1.379460640740863e-31
D06;993;BR16;IRRIG;CD202;NIRRIG;0.06234837290907369;13.048012706875708;4.0724590126981886;True;47.689542642129865;1.3950289259660348e-31
D06;994;BR16;IRRIG;CD202;NIRRIG;0.06243131373761601;13.056739028708018;4.0724590126981886;True;47.7713374750634;1.2769231040143896e-31
D06;995;BR16;IRRIG;CD202;NIRRIG;0.06259988169893682;13.076737048509766;4.0724590126981886;True;47.893737829652586;1.1187721568824362e-31
D06;996;BR16;IRRIG;CD202;NIRRIG;0.06284516456354594;13.107341280058796;4.0724590126981886;True;48.08249197146905;9.127406526349497e-32
D06;997;BR16;IRRIG;CD202;NIRRIG;0.0630571337201562;13.131853875588876;4.0724590126981886;True;48.328806268291;7.003012240050132e-32
D06;998;BR16;IRRIG;CD202;NIRRIG;0.0632340429363989;13.148692396173164;4.0724590126981886;True;48.60917425609498;5.184519476317056e-32
D06;999;BR16;IRRIG;CD202;NIRRIG;0.06337094846240099;13.153558515696165;4.0724590126981886;True;48.825655800219735;4.113120255867011e-32
D06;1000;BR16;IRRIG;CD202;NIRRIG;0.0634030751167125;13.148379130072756;4.0724590126981886;True;49.01588783054442;3.3576013268165594e-32
D06;1001;BR16;IRRIG;CD202;NIRRIG;0.06336425173065985;13.143927248897484;4.0724590126981886;True;49.19102421149869;2.7864382009503325e-32
D06;1002;BR16;IRRIG;CD202;NIRRIG;0.06329455072849677;13.147218126247608;4.0724590126981886;True;49.344093131351855;2.368125805689578e-32
D06;1003;BR16;IRRIG;CD202;NIRRIG;0.06323873456202689;13.159384275021763;4.0724590126981886;True;49.472008568176804;2.0675821074171793e-32
D06;1004;BR16;IRRIG;CD202;NIRRIG;0.06323317706204112;13.175871727060493;4.0724590126981886;True;49.52153006026898;1.961853980588868e-32
D06;1005;BR16;IRRIG;CD202;NIRRIG;0.0632129391523979;13.18140062049597;4.0724590126981886;True;49.47122766820453;2.0692946586393197e-32
D06;1006;BR16;IRRIG;CD202;NIRRIG;0.0631959245163094;13.179181684699959;4.0724590126981886;True;49.44359826549938;2.1308189716065142e-32
D06;1007;BR16;IRRIG;CD202;NIRRIG;0.06318256294646685;13.167367860946824;4.0724590126981886;True;49.38728451900273;2.2620027535807772e-32
D06;1008;BR16;IRRIG;CD202;NIRRIG;0.06319514879781707;13.156898997569076;4.0724590126981886;True;49.36788369958723;2.3090635653827648e-32
D06;1009;BR16;IRRIG;CD202;NIRRIG;0.06323134050017565;13.145306982139122;4.0724590126981886;True;49.353160989253;2.345436043032364e-32
D06;1010;BR16;IRRIG;CD202;NIRRIG;0.0632539235699785;13.129955557501342;4.0724590126981886;True;49.377290579337895;2.286122857090734e-32
D06;1011;BR16;IRRIG;CD202;NIRRIG;0.06327649028423066;13.119103006435118;4.0724590126981886;True;49.45022818534115;2.1158891122278504e-32
D06;1012;BR16;IRRIG;CD202;NIRRIG;0.0632855817346587;13.105360283599682;4.0724590126981886;True;49.528010036184604;1.9484295813651724e-32
D06;1013;BR16;IRRIG;CD202;NIRRIG;0.06325334992677645;13.087019627641602;4.0724590126981886;True;49.65155649459278;1.7095137600144447e-32
D06;1014;BR16;IRRIG;CD202;NIRRIG;0.06321128095409834;13.06698047935133;4.0724590126981886;True;49.78648812756535;1.4822293805410526e-32
D06;1015;BR16;IRRIG;CD202;NIRRIG;0.06319372613077912;13.047232482679222;4.0724590126981886;True;49.89546573974586;1.321126254469389e-32
D06;1016;BR16;IRRIG;CD202;NIRRIG;0.06322628371453698;13.034888091540386;4.0724590126981886;True;49.99103752998836;1.1944576811724233e-32
D06;1017;BR16;IRRIG;CD202;NIRRIG;0.06333880095766942;13.034146243518967;4.0724590126981886;True;50.05018657480421;1.1222845976565461e-32
D06;1018;BR16;IRRIG;CD202;NIRRIG;0.06351251328153662;13.042859427698506;4.0724590126981886;True;50.062538610281294;1.1077780025862384e-32
D06;1019;BR16;IRRIG;CD202;NIRRIG;0.06372133577603423;13.058461701336276;4.0724590126981886;True;50.05475837422835;1.1168930942866826e-32
D06;1020;BR16;IRRIG;CD202;NIRRIG;0.06391423735433821;13.074000274742785;4.0724590126981886;True;50.048818819531036;1.1239026916980226e-32
D06;1021;BR16;IRRIG;CD202;NIRRIG;0.0641073690292131;13.093171776056234;4.0724590126981886;True;50.06258650835182;1.1077221201148907e-32
D06;1022;BR16;IRRIG;CD202;NIRRIG;0.06426415044640676;13.110952790026781;4.0724590126981886;True;50.12667789491207;1.0354418357510622e-32
D06;1023;BR16;IRRIG;CD202;NIRRIG;0.06442610135905702;13.130700508179325;4.0724590126981886;True;50.20467116374238;9.538772682460006e-33
D06;1024;BR16;IRRIG;CD202;NIRRIG;0.06462873739668362;13.153224051751478;4.0724590126981886;True;50.25217242426291;9.074142544743453e-33
D06;1025;BR16;IRRIG;CD202;NIRRIG;0.06486894648820862;13.180160888119504;4.0724590126981886;True;50.25117160234326;9.083692157897746e-33
D06;1026;BR16;IRRIG;CD202;NIRRIG;0.06513848298152602;13.210617575680029;4.0724590126981886;True;50.21638430017713;9.422013994602415e-33
D06;1027;BR16;IRRIG;CD202;NIRRIG;0.0654003593203063;13.237701113823519;4.0724590126981886;True;50.14743881452616;1.0130654644296825e-32
D06;1028;BR16;IRRIG;CD202;NIRRIG;0.06557498623687663;13.255150330223806;4.0724590126981886;True;50.107020337243156;1.0570893117429402e-32
D06;1029;BR16;IRRIG;CD202;NIRRIG;0.06561902163548283;13.247426857520225;4.0724590126981886;True;50.08127971585296;1.0861289168976812e-32
D06;1030;BR16;IRRIG;CD202;NIRRIG;0.06553812326209996;13.214769889194285;4.0724590126981886;True;50.07057825052345;1.0984379703487873e-32
D06;1031;BR16;IRRIG;CD202;NIRRIG;0.0653896164496337;13.173380854774317;4.0724590126981886;True;50.12627020701093;1.0358862122526139e-32
D06;1032;BR16;IRRIG;CD202;NIRRIG;0.06521426127143926;13.130434587881254;4.0724590126981886;True;50.24092841725875;9.182016182193335e-33
D06;1033;BR16;IRRIG;CD202;NIRRIG;0.06508353040775239;13.0931914103065;4.0724590126981886;True;50.35904845267505;8.110601241368513e-33
D06;1034;BR16;IRRIG;CD202;NIRRIG;0.06504375098592186;13.076615632410238;4.0724590126981886;True;50.502896934734004;6.974725272701885e-33
D06;1035;BR16;IRRIG;CD202;NIRRIG;0.06510840702326526;13.08645877041179;4.0724590126981886;True;50.66032787364102;5.914726068007933e-33
D06;1036;BR16;IRRIG;CD202;NIRRIG;0.06525860997935262;13.112439928850446;4.0724590126981886;True;50.77177409826129;5.264169584208123e-33
D06;1037;BR16;IRRIG;CD202;NIRRIG;0.0654502402677255;13.14664855317139;4.0724590126981886;True;50.84155093484293;4.8941585361999514e-33
D06;1038;BR16;IRRIG;CD202;NIRRIG;0.06564316461404984;13.185352152215021;4.0724590126981886;True;50.90380662409288;4.586259710747175e-33
D06;1039;BR16;IRRIG;CD202;NIRRIG;0.06578801625683184;13.209193648260667;4.0724590126981886;True;50.910561592566566;4.554051244687107e-33
D06;1040;BR16;IRRIG;CD202;NIRRIG;0.06589971996374921;13.222130807675114;4.0724590126981886;True;50.881235792575175;4.695559407563762e-33
D06;1041;BR16;IRRIG;CD202;NIRRIG;0.06597998873803879;13.228784555758976;4.0724590126981886;True;50.85804769227913;4.8105911164529256e-33
D06;1042;BR16;IRRIG;CD202;NIRRIG;0.06606449912532808;13.23220348007729;4.0724590126981886;True;50.81800700864173;5.015972758131691e-33
D06;1043;BR16;IRRIG;CD202;NIRRIG;0.06615589228425067;13.234808489201525;4.0724590126981886;True;50.779270130068106;5.2231004466357295e-33
D06;1044;BR16;IRRIG;CD202;NIRRIG;0.06624666036367;13.235812379950522;4.0724590126981886;True;50.728559982836636;5.507376804800894e-33
D06;1045;BR16;IRRIG;CD202;NIRRIG;0.06631998454192889;13.235575714345073;4.0724590126981886;True;50.70050246993806;5.671333352305058e-33
D06;1046;BR16;IRRIG;CD202;NIRRIG;0.06633722597028169;13.222668247727544;4.0724590126981886;True;50.65311251655755;5.959545016654345e-33
D06;1047;BR16;IRRIG;CD202;NIRRIG;0.0663271187626826;13.202356817447907;4.0724590126981886;True;50.59241685699132;6.350414420968803e-33
D06;1048;BR16;IRRIG;CD202;NIRRIG;0.06627720308056251;13.175901862562315;4.0724590126981886;True;50.54285208658926;6.688756641399262e-33
D06;1049;BR16;IRRIG;CD202;NIRRIG;0.06620694977058772;13.150809542055327;4.0724590126981886;True;50.51606078153417;6.879168733602097e-33
D06;1050;BR16;IRRIG;CD202;NIRRIG;0.06615473851953779;13.133165198613549;4.0724590126981886;True;50.511972374611965;6.908704029412691e-33
D06;1051;BR16;IRRIG;CD202;NIRRIG;0.06611256274671784;13.122421263399348;4.0724590126981886;True;50.55071859897;6.633865637392059e-33
D06;1052;BR16;IRRIG;CD202;NIRRIG;0.06610037847985772;13.119795256059572;4.0724590126981886;True;50.60475702768597;6.268900556487492e-33
D06;1053;BR16;IRRIG;CD202;NIRRIG;0.06613905806994302;13.12712539270246;4.0724590126981886;True;50.66238967204431;5.9019816795977116e-33
D06;1054;BR16;IRRIG;CD202;NIRRIG;0.0662064377868039;13.13447878984004;4.0724590126981886;True;50.68572023336684;5.759690021951419e-33
D06;1055;BR16;IRRIG;CD202;NIRRIG;0.06628899443375791;13.145901192232518;4.0724590126981886;True;50.7081662605302;5.6260656793948555e-33
D06;1056;BR16;IRRIG;CD202;NIRRIG;0.06637105603835813;13.1564092987544;4.0724590126981886;True;50.7030705351005;5.656123712410104e-33
D06;1057;BR16;IRRIG;CD202;NIRRIG;0.06646344213435551;13.161579477695717;4.0724590126981886;True;50.65382600629828;5.9550978497877534e-33
D06;1058;BR16;IRRIG;CD202;NIRRIG;0.06654776983920252;13.159388105072154;4.0724590126981886;True;50.56561170421386;6.53118806352918e-33
D06;1059;BR16;IRRIG;CD202;NIRRIG;0.06661912782817736;13.151576594442739;4.0724590126981886;True;50.45769562954669;7.313173546454954e-33
D06;1060;BR16;IRRIG;CD202;NIRRIG;0.06671115595363353;13.141131737380558;4.0724590126981886;True;50.30951614589631;8.543590911359942e-33
D06;1061;BR16;IRRIG;CD202;NIRRIG;0.06679693894905214;13.125355659091086;4.0724590126981886;True;50.15309487694104;1.0070544390522079e-32
D06;1062;BR16;IRRIG;CD202;NIRRIG;0.0668707108771438;13.106804400813878;4.0724590126981886;True;49.99381863671201;1.190961371994855e-32
D06;1063;BR16;IRRIG;CD202;NIRRIG;0.0669779760429483;13.092823414016346;4.0724590126981886;True;49.8196073334268;1.431272421794529e-32
D06;1064;BR16;IRRIG;CD202;NIRRIG;0.06706773058843973;13.079901413014353;4.0724590126981886;True;49.664670385982994;1.68595858042397e-32
D06;1065;BR16;IRRIG;CD202;NIRRIG;0.06711433211765594;13.067146968717397;4.0724590126981886;True;49.52823639282787;1.9479623259360783e-32
D06;1066;BR16;IRRIG;CD202;NIRRIG;0.06715594685978199;13.061902643282421;4.0724590126981886;True;49.42049664277341;2.1836781881200644e-32
D06;1067;BR16;IRRIG;CD202;NIRRIG;0.06717967883461906;13.059170418882035;4.0724590126981886;True;49.346456718550336;2.3621903041194256e-32
D06;1068;BR16;IRRIG;CD202;NIRRIG;0.06720945875211215;13.055864740062676;4.0724590126981886;True;49.238092492158835;2.650411698356377e-32
D06;1069;BR16;IRRIG;CD202;NIRRIG;0.06726883361535085;13.052437128308618;4.0724590126981886;True;49.08535722660428;3.1180893603895686e-32
D06;1070;BR16;IRRIG;CD202;NIRRIG;0.06734338326519107;13.045787645483898;4.0724590126981886;True;48.89597754644325;3.815630057755503e-32
D06;1071;BR16;IRRIG;CD202;NIRRIG;0.06740578420372612;13.029779367839186;4.0724590126981886;True;48.6603969715269;4.9079209122314256e-32
D06;1072;BR16;IRRIG;CD202;NIRRIG;0.06749245942533921;13.016955190108776;4.0724590126981886;True;48.42739152072;6.299743825468141e-32
D06;1073;BR16;IRRIG;CD202;NIRRIG;0.06759716744839439;13.009096167912926;4.0724590126981886;True;48.22749326433671;7.808590286924866e-32
D06;1074;BR16;IRRIG;CD202;NIRRIG;0.0676806353120567;12.998621862471042;4.0724590126981886;True;48.033231387600765;9.624935716349717e-32
D06;1075;BR16;IRRIG;CD202;NIRRIG;0.06777452862202593;12.989879599279497;4.0724590126981886;True;47.82243916255491;1.2083172840538739e-31
D06;1076;BR16;IRRIG;CD202;NIRRIG;0.06791609955700806;12.991441387720556;4.0724590126981886;True;47.61119944268486;1.5184987171628845e-31
D06;1077;BR16;IRRIG;CD202;NIRRIG;0.06803772455935642;12.987135188939918;4.0724590126981886;True;47.355246959322585;2.004364967988395e-31
D06;1078;BR16;IRRIG;CD202;NIRRIG;0.06814794459267848;12.97193673744695;4.0724590126981886;True;47.002811837657156;2.941514642581274e-31
D06;1079;BR16;IRRIG;CD202;NIRRIG;0.06826397826989439;12.956746493938082;4.0724590126981886;True;46.647420373789785;4.337647796770647e-31
D06;1080;BR16;IRRIG;CD202;NIRRIG;0.06833384388642205;12.93493275679334;4.0724590126981886;True;46.32310892390416;6.191509525303724e-31
D06;1081;BR16;IRRIG;CD202;NIRRIG;0.0683675388193905;12.906575039115022;4.0724590126981886;True;46.037079317556184;8.483672778328346e-31
