dia;genotipo;banda_nm;n_irrig;n_nirrig;H;p_valor;q_fdr;epsilon2;delta_cliff;significativa
D05;EMB48;2088;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2089;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2090;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2091;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2092;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2093;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2094;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2095;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2096;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2097;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2098;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2099;32;32;31.200000000000003;2.327660767544184e-08;9.216278444465486e-08;0.4870967741935484;0.8125;True
D05;EMB48;2100;32;32;31.05018028846154;2.514429702146885e-08;9.785759618791767e-08;0.48468032723325066;0.810546875;True
D05;EMB48;2101;32;32;31.05018028846154;2.514429702146885e-08;9.785759618791767e-08;0.48468032723325066;0.810546875;True
D05;EMB48;2102;32;32;30.751622596153847;2.932585182500172e-08;1.079844202748268e-07;0.4798648805831266;0.806640625;True
D05;EMB48;2103;32;32;30.306490384615387;3.688894726836164e-08;1.3112518344438425e-07;0.4726853287841191;0.80078125;True
D05;EMB48;2104;32;32;30.158834134615386;3.980697881772413e-08;1.3980156430676746e-07;0.4703037763647643;0.798828125;True
D05;EMB48;2105;32;32;30.011538461538464;4.294830837146e-08;1.4929996689807537e-07;0.4679280397022333;0.796875;True
D05;EMB48;2106;32;32;29.42596153846154;5.8094165087978004e-08;1.9033727251668192e-07;0.4584832506203474;0.7890625;True
D05;EMB48;2107;32;32;28.702103365384616;8.441199985977865e-08;2.639161763908628e-07;0.44680811879652604;0.779296875;True
D05;EMB48;2108;32;32;28.272115384615386;1.054034701684782e-07;3.231427762564257e-07;0.43987282878411915;0.7734375;True
D05;EMB48;2109;32;32;27.987259615384616;1.2211680465352743e-07;3.6995800050869237e-07;0.43527838089330023;0.76953125;True
D05;EMB48;2110;32;32;27.56268028846154;1.5208503355036298e-07;4.520672519011514e-07;0.42843032723325064;0.763671875;True
D05;EMB48;2111;32;32;27.001622596153847;2.0328474301302155e-07;5.880634808458493e-07;0.41938100961538466;0.755859375;True
D05;EMB48;2112;32;32;27.001622596153847;2.0328474301302155e-07;5.880634808458493e-07;0.41938100961538466;0.755859375;True
D05;EMB48;2113;32;32;26.862259615384616;2.184839772303521e-07;6.293688726115901e-07;0.41713321960297767;0.75390625;True
D05;EMB48;2114;32;32;26.584615384615386;2.522444148665491e-07;6.935030762617857e-07;0.4126550868486353;0.75;True
D05;EMB48;2115;32;32;26.584615384615386;2.522444148665491e-07;6.935030762617857e-07;0.4126550868486353;0.75;True
D05;EMB48;2116;32;32;26.584615384615386;2.522444148665491e-07;6.935030762617857e-07;0.4126550868486353;0.75;True
D05;EMB48;2117;32;32;26.446334134615388;2.7096221764075717e-07;7.400046716127736e-07;0.4104247441066998;0.748046875;True
D05;EMB48;2118;32;32;26.446334134615388;2.7096221764075717e-07;7.400046716127736e-07;0.4104247441066998;0.748046875;True
D05;EMB48;2119;32;32;26.446334134615388;2.7096221764075717e-07;7.400046716127736e-07;0.4104247441066998;0.748046875;True
D05;EMB48;2120;32;32;26.446334134615388;2.7096221764075717e-07;7.400046716127736e-07;0.4104247441066998;0.748046875;True
D05;EMB48;2121;32;32;26.308413461538464;2.9101814089808113e-07;7.843340433402948e-07;0.4082002171215881;0.74609375;True
D05;EMB48;2122;32;32;26.170853365384616;3.1250397184414343e-07;8.378374460814878e-07;0.40598150589330023;0.744140625;True
D05;EMB48;2123;32;32;26.033653846153847;3.3551750783246656e-07;8.936966344992065e-07;0.40376861042183626;0.7421875;True
D05;EMB48;2124;32;32;26.033653846153847;3.3551750783246656e-07;8.936966344992065e-07;0.40376861042183626;0.7421875;True
D05;EMB48;2125;32;32;26.033653846153847;3.3551750783246656e-07;8.936966344992065e-07;0.40376861042183626;0.7421875;True
D05;EMB48;2126;32;32;26.033653846153847;3.3551750783246656e-07;8.936966344992065e-07;0.40376861042183626;0.7421875;True
D05;EMB48;2127;32;32;25.62421875;4.148004614796324e-07;1.0921126399162081e-06;0.3971648185483871;0.736328125;True
D05;EMB48;2128;32;32;25.353064903846157;4.773932691857704e-07;1.2457170421119786e-06;0.3927913694168735;0.732421875;True
D05;EMB48;2129;32;32;25.218028846153846;5.120132084305014e-07;1.3259331950643414e-06;0.39061336848635236;0.73046875;True
D05;EMB48;2130;32;32;25.083353365384617;5.49047958631088e-07;1.41469517983965e-06;0.38844118331265515;0.728515625;True
D05;EMB48;2131;32;32;24.949038461538464;5.886588158308331e-07;1.5072899266779508e-06;0.38627481389578167;0.7265625;True
D05;EMB48;2132;32;32;24.815084134615386;6.310173346042818e-07;1.5997732426123388e-06;0.38411426023573203;0.724609375;True
D05;EMB48;2133;32;32;24.681490384615387;6.763059446472279e-07;1.6854234416421196e-06;0.38195952233250624;0.72265625;True
D05;EMB48;2134;32;32;24.548257211538463;7.247186020243136e-07;1.7843911797741503e-06;0.37981060018610424;0.720703125;True
D05;EMB48;2135;32;32;24.681490384615387;6.763059446472279e-07;1.6854234416421196e-06;0.38195952233250624;0.72265625;True
D05;EMB48;2136;32;32;24.415384615384617;7.764614768676971e-07;1.9003848318086477e-06;0.3776674937965261;0.71875;True
D05;EMB48;2137;32;32;24.282872596153847;8.317536794035641e-07;2.026041325958088e-06;0.3755302031637717;0.716796875;True
D05;EMB48;2138;32;32;24.282872596153847;8.317536794035641e-07;2.026041325958088e-06;0.3755302031637717;0.716796875;True
D05;EMB48;2139;32;32;24.150721153846156;8.908280262698421e-07;2.1545852380653847e-06;0.3733987282878412;0.71484375;True
D05;EMB48;2140;32;32;23.75643028846154;1.0932949909968426e-06;2.5481227574255956e-06;0.36703919820099257;0.708984375;True
D05;EMB48;2141;32;32;23.365384615384617;1.3396772779209852e-06;2.9768993467128284e-06;0.3607320099255583;0.703125;True
D05;EMB48;2142;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2143;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2144;32;32;23.75643028846154;1.0932949909968426e-06;2.5481227574255956e-06;0.36703919820099257;0.708984375;True
D05;EMB48;2145;32;32;23.887500000000003;1.0213278480687963e-06;2.41329886680772e-06;0.36915322580645166;0.7109375;True
D05;EMB48;2146;32;32;23.75643028846154;1.0932949909968426e-06;2.5481227574255956e-06;0.36703919820099257;0.708984375;True
D05;EMB48;2147;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2148;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2149;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2150;32;32;23.495372596153846;1.252145667114048e-06;2.8128704964413058e-06;0.3628285902605459;0.705078125;True
D05;EMB48;2151;32;32;23.235757211538463;1.4330783539290956e-06;3.1570823887310156e-06;0.35864124534739455;0.701171875;True
D05;EMB48;2152;32;32;22.849038461538463;1.7523697387050305e-06;3.799270966262175e-06;0.3524038461538462;0.6953125;True
D05;EMB48;2153;32;32;22.720853365384617;1.8732392436990354e-06;4.0357286647339515e-06;0.3503363446029777;0.693359375;True
D05;EMB48;2154;32;32;22.720853365384617;1.8732392436990354e-06;4.0357286647339515e-06;0.3503363446029777;0.693359375;True
D05;EMB48;2155;32;32;22.720853365384617;1.8732392436990354e-06;4.0357286647339515e-06;0.3503363446029777;0.693359375;True
D05;EMB48;2156;32;32;22.593028846153846;2.0020974900728697e-06;4.286327716220726e-06;0.348274658808933;0.69140625;True
D05;EMB48;2157;32;32;22.33846153846154;2.285823180339581e-06;4.808434197822032e-06;0.3441687344913152;0.6875;True
D05;EMB48;2158;32;32;22.211718750000003;2.4417887923868625e-06;5.03327518913111e-06;0.34212449596774197;0.685546875;True
D05;EMB48;2159;32;32;22.08533653846154;2.6079429215787516e-06;5.306439416823432e-06;0.3400860732009926;0.68359375;True
D05;EMB48;2160;32;32;22.08533653846154;2.6079429215787516e-06;5.306439416823432e-06;0.3400860732009926;0.68359375;True
D05;EMB48;2161;32;32;21.959314903846156;2.7849192277653394e-06;5.616390694342882e-06;0.338053466191067;0.681640625;True
D05;EMB48;2162;32;32;21.583413461538463;3.3876888488163136e-06;6.604705160572489e-06;0.33199053970223324;0.67578125;True
D05;EMB48;2163;32;32;21.583413461538463;3.3876888488163136e-06;6.604705160572489e-06;0.33199053970223324;0.67578125;True
D05;EMB48;2164;32;32;21.458834134615387;3.615066672874847e-06;6.981640062209333e-06;0.329981195719603;0.673828125;True
D05;EMB48;2165;32;32;21.708353365384617;3.174061275680906e-06;6.259615073482248e-06;0.3340056994416874;0.677734375;True
D05;EMB48;2166;32;32;21.959314903846156;2.7849192277653394e-06;5.616390694342882e-06;0.338053466191067;0.681640625;True
D05;EMB48;2167;32;32;21.959314903846156;2.7849192277653394e-06;5.616390694342882e-06;0.338053466191067;0.681640625;True
D05;EMB48;2168;32;32;22.08533653846154;2.6079429215787516e-06;5.306439416823432e-06;0.3400860732009926;0.68359375;True
D05;EMB48;2169;32;32;22.33846153846154;2.285823180339581e-06;4.808434197822032e-06;0.3441687344913152;0.6875;True
D05;EMB48;2170;32;32;22.33846153846154;2.285823180339581e-06;4.808434197822032e-06;0.3441687344913152;0.6875;True
D05;EMB48;2171;32;32;22.33846153846154;2.285823180339581e-06;4.808434197822032e-06;0.3441687344913152;0.6875;True
D05;EMB48;2172;32;32;22.211718750000003;2.4417887923868625e-06;5.03327518913111e-06;0.34212449596774197;0.685546875;True
D05;EMB48;2173;32;32;22.33846153846154;2.285823180339581e-06;4.808434197822032e-06;0.3441687344913152;0.6875;True
D05;EMB48;2174;32;32;22.593028846153846;2.0020974900728697e-06;4.286327716220726e-06;0.348274658808933;0.69140625;True
D05;EMB48;2175;32;32;22.211718750000003;2.4417887923868625e-06;5.03327518913111e-06;0.34212449596774197;0.685546875;True
D05;EMB48;2176;32;32;22.211718750000003;2.4417887923868625e-06;5.03327518913111e-06;0.34212449596774197;0.685546875;True
D05;EMB48;2177;32;32;22.08533653846154;2.6079429215787516e-06;5.306439416823432e-06;0.3400860732009926;0.68359375;True
D05;EMB48;2178;32;32;21.959314903846156;2.7849192277653394e-06;5.616390694342882e-06;0.338053466191067;0.681640625;True
D05;EMB48;2179;32;32;21.708353365384617;3.174061275680906e-06;6.259615073482248e-06;0.3340056994416874;0.677734375;True
D05;EMB48;2180;32;32;21.833653846153847;2.973388614306767e-06;5.949678095554321e-06;0.3360266749379653;0.6796875;True
D05;EMB48;2181;32;32;21.708353365384617;3.174061275680906e-06;6.259615073482248e-06;0.3340056994416874;0.677734375;True
D05;EMB48;2182;32;32;21.708353365384617;3.174061275680906e-06;6.259615073482248e-06;0.3340056994416874;0.677734375;True
D05;EMB48;2183;32;32;21.708353365384617;3.174061275680906e-06;6.259615073482248e-06;0.3340056994416874;0.677734375;True
D05;EMB48;2184;32;32;21.833653846153847;2.973388614306767e-06;5.949678095554321e-06;0.3360266749379653;0.6796875;True
D05;EMB48;2185;32;32;21.458834134615387;3.615066672874847e-06;6.981640062209333e-06;0.329981195719603;0.673828125;True
D05;EMB48;2186;32;32;21.458834134615387;3.615066672874847e-06;6.981640062209333e-06;0.329981195719603;0.673828125;True
D05;EMB48;2187;32;32;21.210757211538464;4.114487298883416e-06;7.842763429377218e-06;0.3259799550248139;0.669921875;True
D05;EMB48;2188;32;32;21.087259615384617;4.388361246186548e-06;8.16004434807671e-06;0.32398805831265515;0.66796875;True
D05;EMB48;2189;32;32;21.210757211538464;4.114487298883416e-06;7.842763429377218e-06;0.3259799550248139;0.669921875;True
D05;EMB48;2190;32;32;20.964122596153846;4.679653095079436e-06;8.608043495971232e-06;0.3220019773573201;0.666015625;True
D05;EMB48;2191;32;32;20.47518028846154;6.040954014140668e-06;1.0839892111113308e-05;0.3141158111042184;0.658203125;True
D05;EMB48;2192;32;32;20.232872596153847;6.856455979297887e-06;1.2112481665409101e-05;0.31020762251861045;0.654296875;True
D05;EMB48;2193;32;32;20.353846153846156;6.436358807385795e-06;1.142941291250932e-05;0.3121588089330025;0.65625;True
D05;EMB48;2194;32;32;20.353846153846156;6.436358807385795e-06;1.142941291250932e-05;0.3121588089330025;0.65625;True
D05;EMB48;2195;32;32;20.353846153846156;6.436358807385795e-06;1.142941291250932e-05;0.3121588089330025;0.65625;True
D05;EMB48;2196;32;32;20.353846153846156;6.436358807385795e-06;1.142941291250932e-05;0.3121588089330025;0.65625;True
D05;EMB48;2197;32;32;20.232872596153847;6.856455979297887e-06;1.2112481665409101e-05;0.31020762251861045;0.654296875;True
D05;EMB48;2198;32;32;20.232872596153847;6.856455979297887e-06;1.2112481665409101e-05;0.31020762251861045;0.654296875;True
D05;EMB48;2199;32;32;20.112259615384616;7.302707068324883e-06;1.2823503593436931e-05;0.30826225186104217;0.65234375;True
D05;EMB48;2200;32;32;19.992007211538464;7.776654880628724e-06;1.3539829507783966e-05;0.3063226969602978;0.650390625;True
D05;EMB48;2201;32;32;19.752584134615386;8.814243583499944e-06;1.5191608058620491e-05;0.3024610344292804;0.646484375;True
D05;EMB48;2202;32;32;19.752584134615386;8.814243583499944e-06;1.5191608058620491e-05;0.3024610344292804;0.646484375;True
D05;EMB48;2203;32;32;19.633413461538463;9.381415139039222e-06;1.596786925325265e-05;0.30053892679900746;0.64453125;True
D05;EMB48;2204;32;32;19.872115384615384;8.279927681518953e-06;1.4355140891627535e-05;0.30438895781637715;0.6484375;True
D05;EMB48;2205;32;32;19.872115384615384;8.279927681518953e-06;1.4355140891627535e-05;0.30438895781637715;0.6484375;True
D05;EMB48;2206;32;32;19.992007211538464;7.776654880628724e-06;1.3539829507783966e-05;0.3063226969602978;0.650390625;True
D05;EMB48;2207;32;32;19.752584134615386;8.814243583499944e-06;1.5191608058620491e-05;0.3024610344292804;0.646484375;True
D05;EMB48;2208;32;32;19.752584134615386;8.814243583499944e-06;1.5191608058620491e-05;0.3024610344292804;0.646484375;True
D05;EMB48;2209;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2210;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2211;32;32;19.16033653846154;1.201848975466066e-05;1.9830991542082874e-05;0.2929086538461539;0.63671875;True
D05;EMB48;2212;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2213;32;32;19.514603365384616;9.98335414643639e-06;1.6922197813504988e-05;0.29862263492555835;0.642578125;True
D05;EMB48;2214;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2215;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2216;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2217;32;32;19.04296875;1.2780782345950958e-05;2.0953944517622234e-05;0.291015625;0.634765625;True
D05;EMB48;2218;32;32;19.04296875;1.2780782345950958e-05;2.0953944517622234e-05;0.291015625;0.634765625;True
D05;EMB48;2219;32;32;19.16033653846154;1.201848975466066e-05;1.9830991542082874e-05;0.2929086538461539;0.63671875;True
D05;EMB48;2220;32;32;19.16033653846154;1.201848975466066e-05;1.9830991542082874e-05;0.2929086538461539;0.63671875;True
D05;EMB48;2221;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2222;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2223;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2224;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2225;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2226;32;32;19.396153846153847;1.0622076677453249e-05;1.7930764827536308e-05;0.29671215880893304;0.640625;True
D05;EMB48;2227;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2228;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2229;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2230;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2231;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2232;32;32;19.278064903846154;1.1299708335649526e-05;1.873540969799287e-05;0.2948074984491315;0.638671875;True
D05;EMB48;2233;32;32;19.16033653846154;1.201848975466066e-05;1.9830991542082874e-05;0.2929086538461539;0.63671875;True
D05;EMB48;2234;32;32;19.16033653846154;1.201848975466066e-05;1.9830991542082874e-05;0.2929086538461539;0.63671875;True
D05;EMB48;2235;32;32;19.04296875;1.2780782345950958e-05;2.0953944517622234e-05;0.291015625;0.634765625;True
D05;EMB48;2236;32;32;19.04296875;1.2780782345950958e-05;2.0953944517622234e-05;0.291015625;0.634765625;True
D05;EMB48;2237;32;32;19.04296875;1.2780782345950958e-05;2.0953944517622234e-05;0.291015625;0.634765625;True
D05;EMB48;2238;32;32;18.809314903846154;1.444598689221239e-05;2.3570977816967075e-05;0.28724701457816376;0.630859375;True
D05;EMB48;2239;32;32;18.693028846153847;1.535428098057167e-05;2.4993357373930554e-05;0.2853714330024814;0.62890625;True
D05;EMB48;2240;32;32;18.577103365384616;1.631686391154526e-05;2.645524733800737e-05;0.28350166718362285;0.626953125;True
D05;EMB48;2241;32;32;18.231490384615384;1.9561768472244882e-05;3.136918462593765e-05;0.2779272642679901;0.62109375;True
D05;EMB48;2242;32;32;18.002884615384616;2.2057048175485674e-05;3.501471037764792e-05;0.27424007444168735;0.6171875;True
D05;EMB48;2243;32;32;17.889122596153847;2.341556158353804e-05;3.677283063387176e-05;0.2724052031637717;0.615234375;True
D05;EMB48;2244;32;32;17.775721153846156;2.4853457724132242e-05;3.87049671922515e-05;0.27057614764267995;0.61328125;True
D05;EMB48;2245;32;32;16.881490384615386;3.978768831464195e-05;5.991523401859811e-05;0.256153070719603;0.59765625;True
D05;EMB48;2246;32;32;16.881490384615386;3.978768831464195e-05;5.991523401859811e-05;0.256153070719603;0.59765625;True
D05;EMB48;2247;32;32;16.552103365384617;4.733145720561525e-05;6.948949085806505e-05;0.2508403768610422;0.591796875;True
D05;EMB48;2248;32;32;16.443028846153847;5.013420107171905e-05;7.266801865589806e-05;0.24908111042183625;0.58984375;True
D05;EMB48;2249;32;32;16.334314903846156;5.3093774621496885e-05;7.641777666574745e-05;0.24732765973945414;0.587890625;True
D05;EMB48;2250;32;32;16.11796875;5.951665616637006e-05;8.37808248436685e-05;0.2438382056451613;0.583984375;True
D05;EMB48;2251;32;32;15.903064903846154;6.667066501749201e-05;9.24553982088412e-05;0.24037201457816376;0.580078125;True
D05;EMB48;2252;32;32;15.796153846153848;7.054576857787515e-05;9.691183613745609e-05;0.23864764267990077;0.578125;True
D05;EMB48;2253;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2254;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2255;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2256;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2257;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2258;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2259;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2260;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2261;32;32;15.267007211538463;9.333255318283781e-05;0.00012216022117294214;0.23011301954094296;0.568359375;True
D05;EMB48;2262;32;32;15.267007211538463;9.333255318283781e-05;0.00012216022117294214;0.23011301954094296;0.568359375;True
D05;EMB48;2263;32;32;15.267007211538463;9.333255318283781e-05;0.00012216022117294214;0.23011301954094296;0.568359375;True
D05;EMB48;2264;32;32;15.162259615384617;9.865565189658762e-05;0.00012847158224755633;0.22842354218362285;0.56640625;True
D05;EMB48;2265;32;32;15.162259615384617;9.865565189658762e-05;0.00012847158224755633;0.22842354218362285;0.56640625;True
D05;EMB48;2266;32;32;14.953846153846154;0.00011017325115147737;0.00014035114168427335;0.2250620347394541;0.5625;True
D05;EMB48;2267;32;32;14.953846153846154;0.00011017325115147737;0.00014035114168427335;0.2250620347394541;0.5625;True
D05;EMB48;2268;32;32;14.953846153846154;0.00011017325115147737;0.00014035114168427335;0.2250620347394541;0.5625;True
D05;EMB48;2269;32;32;15.057872596153848;0.00010426446128708218;0.00013424131205260864;0.22673988058312658;0.564453125;True
D05;EMB48;2270;32;32;15.057872596153848;0.00010426446128708218;0.00013424131205260864;0.22673988058312658;0.564453125;True
D05;EMB48;2271;32;32;15.057872596153848;0.00010426446128708218;0.00013424131205260864;0.22673988058312658;0.564453125;True
D05;EMB48;2272;32;32;14.953846153846154;0.00011017325115147737;0.00014035114168427335;0.2250620347394541;0.5625;True
D05;EMB48;2273;32;32;14.953846153846154;0.00011017325115147737;0.00014035114168427335;0.2250620347394541;0.5625;True
D05;EMB48;2274;32;32;15.057872596153848;0.00010426446128708218;0.00013424131205260864;0.22673988058312658;0.564453125;True
D05;EMB48;2275;32;32;15.057872596153848;0.00010426446128708218;0.00013424131205260864;0.22673988058312658;0.564453125;True
D05;EMB48;2276;32;32;15.267007211538463;9.333255318283781e-05;0.00012216022117294214;0.23011301954094296;0.568359375;True
D05;EMB48;2277;32;32;15.372115384615386;8.828152186066631e-05;0.00011651570227556411;0.23180831265508686;0.5703125;True
D05;EMB48;2278;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2279;32;32;15.583413461538463;7.894407298562638e-05;0.00010568818126208857;0.23521634615384618;0.57421875;True
D05;EMB48;2280;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2281;32;32;15.689603365384617;7.463328261592615e-05;0.00010123866577067761;0.23692908653846156;0.576171875;True
D05;EMB48;2282;32;32;15.796153846153848;7.054576857787515e-05;9.691183613745609e-05;0.23864764267990077;0.578125;True
D05;EMB48;2283;32;32;15.796153846153848;7.054576857787515e-05;9.691183613745609e-05;0.23864764267990077;0.578125;True
D05;EMB48;2284;32;32;15.903064903846154;6.667066501749201e-05;9.24553982088412e-05;0.24037201457816376;0.580078125;True
D05;EMB48;2285;32;32;15.903064903846154;6.667066501749201e-05;9.24553982088412e-05;0.24037201457816376;0.580078125;True
D05;EMB48;2286;32;32;16.01033653846154;6.299759613993148e-05;8.825687819877014e-05;0.24210220223325066;0.58203125;True
D05;EMB48;2287;32;32;16.01033653846154;6.299759613993148e-05;8.825687819877014e-05;0.24210220223325066;0.58203125;True
D05;EMB48;2288;32;32;16.11796875;5.951665616637006e-05;8.37808248436685e-05;0.2438382056451613;0.583984375;True
D05;EMB48;2289;32;32;16.11796875;5.951665616637006e-05;8.37808248436685e-05;0.2438382056451613;0.583984375;True
D05;EMB48;2290;32;32;16.11796875;5.951665616637006e-05;8.37808248436685e-05;0.2438382056451613;0.583984375;True
D05;EMB48;2291;32;32;16.11796875;5.951665616637006e-05;8.37808248436685e-05;0.2438382056451613;0.583984375;True
D05;EMB48;2292;32;32;16.22596153846154;5.6218390005819214e-05;8.001659812764415e-05;0.24558002481389582;0.5859375;True
D05;EMB48;2293;32;32;16.22596153846154;5.6218390005819214e-05;8.001659812764415e-05;0.24558002481389582;0.5859375;True
D05;EMB48;2294;32;32;16.22596153846154;5.6218390005819214e-05;8.001659812764415e-05;0.24558002481389582;0.5859375;True
D05;EMB48;2295;32;32;16.334314903846156;5.3093774621496885e-05;7.641777666574745e-05;0.24732765973945414;0.587890625;True
D05;EMB48;2296;32;32;16.334314903846156;5.3093774621496885e-05;7.641777666574745e-05;0.24732765973945414;0.587890625;True
D05;EMB48;2297;32;32;16.443028846153847;5.013420107171905e-05;7.266801865589806e-05;0.24908111042183625;0.58984375;True
D05;EMB48;2298;32;32;16.443028846153847;5.013420107171905e-05;7.266801865589806e-05;0.24908111042183625;0.58984375;True
D05;EMB48;2299;32;32;16.443028846153847;5.013420107171905e-05;7.266801865589806e-05;0.24908111042183625;0.58984375;True
D05;EMB48;2300;32;32;16.443028846153847;5.013420107171905e-05;7.266801865589806e-05;0.24908111042183625;0.58984375;True
D05;EMB48;2301;32;32;16.661538461538463;4.467771099432264e-05;6.630534388520675e-05;0.252605459057072;0.59375;True
D05;EMB48;2302;32;32;16.661538461538463;4.467771099432264e-05;6.630534388520675e-05;0.252605459057072;0.59375;True
D05;EMB48;2303;32;32;16.661538461538463;4.467771099432264e-05;6.630534388520675e-05;0.252605459057072;0.59375;True
D05;EMB48;2304;32;32;16.661538461538463;4.467771099432264e-05;6.630534388520675e-05;0.252605459057072;0.59375;True
D05;EMB48;2305;32;32;16.771334134615387;4.216549447865922e-05;6.321741898810677e-05;0.2543763570099256;0.595703125;True
D05;EMB48;2306;32;32;16.881490384615386;3.978768831464195e-05;5.991523401859811e-05;0.256153070719603;0.59765625;True
D05;EMB48;2307;32;32;16.992007211538464;3.753750689857089e-05;5.673502332274789e-05;0.2579356001861043;0.599609375;True
D05;EMB48;2308;32;32;17.214122596153846;3.339445926144025e-05;5.069728789431085e-05;0.2615181063895782;0.603515625;True
D05;EMB48;2309;32;32;17.55;2.7985078347434782e-05;4.296212252289576e-05;0.26693548387096777;0.609375;True
D05;EMB48;2310;32;32;17.55;2.7985078347434782e-05;4.296212252289576e-05;0.26693548387096777;0.609375;True
D05;EMB48;2311;32;32;17.775721153846156;2.4853457724132242e-05;3.87049671922515e-05;0.27057614764267995;0.61328125;True
D05;EMB48;2312;32;32;18.117007211538464;2.0773766351563425e-05;3.310566805521102e-05;0.27608076147642685;0.619140625;True
