banda_nm;rho_spearman_etr;p_spearman_etr;passa_p_0001;intervalo_10nm
1654;-0.19652173913043475;0.35737406951590367;False;130
1655;-0.19652173913043475;0.35737406951590367;False;130
1656;-0.19652173913043475;0.35737406951590367;False;130
1657;-0.19652173913043475;0.35737406951590367;False;130
1658;-0.19652173913043475;0.35737406951590367;False;130
1659;-0.19652173913043475;0.35737406951590367;False;130
1660;-0.19652173913043475;0.35737406951590367;False;131
1661;-0.19652173913043475;0.35737406951590367;False;131
1662;-0.19652173913043475;0.35737406951590367;False;131
1663;-0.19652173913043475;0.35737406951590367;False;131
1664;-0.19652173913043475;0.35737406951590367;False;131
1665;-0.19652173913043475;0.35737406951590367;False;131
1666;-0.19652173913043475;0.35737406951590367;False;131
1667;-0.19652173913043475;0.35737406951590367;False;131
1668;-0.19652173913043475;0.35737406951590367;False;131
1669;-0.19652173913043475;0.35737406951590367;False;131
1670;-0.19304347826086957;0.36611583497113986;False;132
1671;-0.19304347826086957;0.36611583497113986;False;132
1672;-0.19304347826086957;0.36611583497113986;False;132
1673;-0.19304347826086957;0.36611583497113986;False;132
1674;-0.19304347826086957;0.36611583497113986;False;132
1675;-0.19304347826086957;0.36611583497113986;False;132
1676;-0.19304347826086957;0.36611583497113986;False;132
1677;-0.19304347826086957;0.36611583497113986;False;132
1678;-0.19304347826086957;0.36611583497113986;False;132
1679;-0.19304347826086957;0.36611583497113986;False;132
1680;-0.19304347826086957;0.36611583497113986;False;133
1681;-0.19304347826086957;0.36611583497113986;False;133
1682;-0.18869565217391301;0.3772156351847256;False;133
1683;-0.19217391304347822;0.3683204887556275;False;133
1684;-0.19217391304347822;0.3683204887556275;False;133
1685;-0.19217391304347822;0.3683204887556275;False;133
1686;-0.19217391304347822;0.3683204887556275;False;133
1687;-0.19217391304347822;0.3683204887556275;False;133
1688;-0.19217391304347822;0.3683204887556275;False;133
1689;-0.19217391304347822;0.3683204887556275;False;133
1690;-0.19217391304347822;0.3683204887556275;False;134
1691;-0.19130434782608693;0.3705328066699431;False;134
1692;-0.19130434782608693;0.3705328066699431;False;134
1693;-0.19130434782608693;0.3705328066699431;False;134
1694;-0.19130434782608693;0.3705328066699431;False;134
1695;-0.2008695652173913;0.3466205027349788;False;134
1696;-0.2008695652173913;0.3466205027349788;False;134
1697;-0.2008695652173913;0.3466205027349788;False;134
1698;-0.2008695652173913;0.3466205027349788;False;134
1699;-0.2008695652173913;0.3466205027349788;False;134
1700;-0.2008695652173913;0.3466205027349788;False;135
1701;-0.2008695652173913;0.3466205027349788;False;135
1702;-0.2008695652173913;0.3466205027349788;False;135
1703;-0.2008695652173913;0.3466205027349788;False;135
1704;-0.2008695652173913;0.3466205027349788;False;135
1705;-0.2008695652173913;0.3466205027349788;False;135
1706;-0.21652173913043476;0.30951989756230047;False;135
1707;-0.21652173913043476;0.30951989756230047;False;135
1708;-0.21652173913043476;0.30951989756230047;False;135
1709;-0.21391304347826084;0.3155271306915456;False;135
1710;-0.21391304347826084;0.3155271306915456;False;136
1711;-0.21391304347826084;0.3155271306915456;False;136
1712;-0.21391304347826084;0.3155271306915456;False;136
1713;-0.21391304347826084;0.3155271306915456;False;136
1714;-0.21391304347826084;0.3155271306915456;False;136
1715;-0.21391304347826084;0.3155271306915456;False;136
1716;-0.21391304347826084;0.3155271306915456;False;136
1717;-0.21391304347826084;0.3155271306915456;False;136
1718;-0.21391304347826084;0.3155271306915456;False;136
1719;-0.21391304347826084;0.3155271306915456;False;136
1720;-0.21391304347826084;0.3155271306915456;False;137
1721;-0.21391304347826084;0.3155271306915456;False;137
1722;-0.21391304347826084;0.3155271306915456;False;137
1723;-0.21391304347826084;0.3155271306915456;False;137
1724;-0.21391304347826084;0.3155271306915456;False;137
1725;-0.21391304347826084;0.3155271306915456;False;137
1726;-0.21391304347826084;0.3155271306915456;False;137
1727;-0.21739130434782608;0.30753321054890714;False;137
1728;-0.21739130434782608;0.30753321054890714;False;137
1729;-0.21739130434782608;0.30753321054890714;False;137
1730;-0.21739130434782608;0.30753321054890714;False;138
1731;-0.21739130434782608;0.30753321054890714;False;138
1732;-0.21739130434782608;0.30753321054890714;False;138
1733;-0.23391304347826083;0.27128359982868233;False;138
1734;-0.23391304347826083;0.27128359982868233;False;138
1735;-0.23391304347826083;0.27128359982868233;False;138
1736;-0.23043478260869563;0.2786784424049889;False;138
1737;-0.23043478260869563;0.2786784424049889;False;138
1738;-0.23043478260869563;0.2786784424049889;False;138
1739;-0.22608695652173913;0.2880995376657831;False;138
1740;-0.22608695652173913;0.2880995376657831;False;139
1741;-0.22608695652173913;0.2880995376657831;False;139
1742;-0.2226086956521739;0.295778422534422;False;139
