grupo;banda_nm;dia_a;dia_b;baseline;via;diferenca_media;diferenca_postos;estat_q;p_valor;q_fdr;significativa
todas;1460;D02;D09;True;tukey;-0.0034421525619949267;0.541666666666667;0.3616509696144368;0.9999761546419071;1.0;False
todas;1461;D02;D09;True;tukey;-0.003661020718132957;0.541666666666667;0.3850198583251622;0.9999654826552686;1.0;False
todas;1462;D02;D09;True;tukey;-0.0038685421292297684;0.5;0.4073210921318903;0.9999518936612688;1.0;False
todas;1463;D02;D09;True;tukey;-0.004051226012098841;0.5;0.42711876957161676;0.9999363961669047;1.0;False
todas;1464;D02;D09;True;tukey;-0.004210070334741356;0.5;0.44450369596242145;0.9999196005347163;1.0;False
todas;1465;D02;D09;True;tukey;-0.004364160153483954;0.45833333333333304;0.46150780195298985;0.9998998041894662;1.0;False
todas;1466;D02;D09;True;tukey;-0.004510450535599619;0.4166666666666661;0.4778064677850098;0.9998772342876828;1.0;False
todas;1467;D02;D09;True;tukey;-0.004633087423824123;0.375;0.4917197168514837;0.9998548141529949;1.0;False
todas;1468;D02;D09;True;tukey;-0.00474226500834557;0.45833333333333304;0.5043462745522785;0.999831663748208;1.0;False
todas;1469;D02;D09;True;tukey;-0.00484924553706273;0.45833333333333304;0.5168734304676104;0.9998057925071294;1.0;False
todas;1470;D02;D09;True;tukey;-0.004940424222324713;0.45833333333333304;0.5278388799538967;0.9997805586146092;1.0;False
todas;1471;D02;D09;True;tukey;-0.005017040430640773;0.45833333333333304;0.5374101303378932;0.9997564001137204;1.0;False
todas;1472;D02;D09;True;tukey;-0.005088229880404138;0.45833333333333304;0.546561842040976;0.9997313110449014;1.0;False
todas;1473;D02;D09;True;tukey;-0.005145413693955825;0.45833333333333304;0.5543264278028889;0.9997084067664144;1.0;False
todas;1474;D02;D09;True;tukey;-0.005191951495688407;0.45833333333333304;0.5610845936265184;0.9996871979199349;1.0;False
todas;1475;D02;D09;True;tukey;-0.005237732126981531;0.45833333333333304;0.5679041596251128;0.9996645385125396;1.0;False
todas;1476;D02;D09;True;tukey;-0.005278577901148523;0.45833333333333304;0.5743006622870253;0.9996420866298446;1.0;False
todas;1477;D02;D09;True;tukey;-0.005308520447641907;0.49999999999999956;0.5796598341174786;0.9996223474341687;1.0;False
todas;1478;D02;D09;True;tukey;-0.005327603507411155;0.49999999999999956;0.5839835002945829;0.9996057844877071;1.0;False
todas;1479;D02;D09;True;tukey;-0.005334795182859425;0.49999999999999956;0.5871212007191977;0.9995933985595586;1.0;False
todas;1480;D02;D09;True;tukey;-0.005327552503769539;0.49999999999999956;0.5887792338434433;0.9995867268710643;1.0;False
todas;1481;D02;D09;True;tukey;-0.005311041424400281;0.49999999999999956;0.5895373257024152;0.9995836469075975;1.0;False
todas;1482;D02;D09;True;tukey;-0.005285349958140534;0.5416666666666665;0.5893861418341101;0.9995842626200431;1.0;False
todas;1483;D02;D09;True;tukey;-0.005248556839154345;0.583333333333333;0.5880854600626009;0.9995895292641823;1.0;False
todas;1484;D02;D09;True;tukey;-0.00519577611761432;0.583333333333333;0.5850806482764993;0.9996014889468725;1.0;False
todas;1485;D02;D09;True;tukey;-0.005120703555889838;0.5833333333333335;0.5796156238583889;0.9996225138192883;1.0;False
todas;1486;D02;D09;True;tukey;-0.005034385586114659;0.5416666666666665;0.5728943478052585;0.9996471247868443;1.0;False
todas;1487;D02;D09;True;tukey;-0.004942128254449923;0.49999999999999956;0.5655116622667307;0.9996726354227724;1.0;False
todas;1488;D02;D09;True;tukey;-0.004845970043867859;0.4583333333333335;0.5576632722480758;0.9996980866011097;1.0;False
todas;1489;D02;D09;True;tukey;-0.004741924170052966;0.375;0.5489051358922145;0.9997245591813668;1.0;False
todas;1490;D02;D09;True;tukey;-0.0046239842947810444;0.41666666666666696;0.5384803635824384;0.9997535689480253;1.0;False
todas;1491;D02;D09;True;tukey;-0.0044891765991794536;0.41666666666666696;0.5259898470297176;0.9997849917499778;1.0;False
todas;1492;D02;D09;True;tukey;-0.004338381092506213;0.41666666666666696;0.51151641701105;0.9998172269433664;1.0;False
todas;1493;D02;D09;True;tukey;-0.004176314892669078;0.375;0.4955350477064863;0.9998481126918768;1.0;False
todas;1494;D02;D09;True;tukey;-0.004002058180569881;0.375;0.47791069011471865;0.9998770775983495;1.0;False
todas;1495;D02;D09;True;tukey;-0.003813803382521956;0.375;0.45841807287581904;0.999903671193593;1.0;False
todas;1496;D02;D09;True;tukey;-0.0036201255449712783;0.375;0.4380220539415728;0.999926242957958;1.0;False
todas;1497;D02;D09;True;tukey;-0.003422661710503448;0.375;0.41690513706710125;0.9999448352615701;1.0;False
todas;1498;D02;D09;True;tukey;-0.0032245204695210035;0.375;0.3954459015904992;0.999959590542251;1.0;False
todas;1499;D02;D09;True;tukey;-0.0030203198296165495;0.375;0.37297826284808755;0.9999713871170823;1.0;False
todas;1500;D02;D09;True;tukey;-0.0028053513509759195;0.4583333333333335;0.34888899416531804;0.9999807201417088;1.0;False
todas;1501;D02;D09;True;tukey;-0.002581045430243067;0.4583333333333335;0.32331881738036294;0.9999877183000752;1.0;False
todas;1502;D02;D09;True;tukey;-0.0023546308586057767;0.4583333333333335;0.29713025196637516;0.9999925610522975;1.0;False
todas;1503;D02;D09;True;tukey;-0.002131381183048703;0.4583333333333335;0.27096420457301723;0.9999957000832407;1.0;False
todas;1504;D02;D09;True;tukey;-0.0019053706364262901;0.4583333333333335;0.24406527273394374;0.9999976930560069;1.0;False
todas;1505;D02;D09;True;tukey;-0.0016634942283760487;0.4583333333333335;0.21471824568945955;0.9999989255854946;1.0;False
todas;1506;D02;D09;True;tukey;-0.001405913465387515;0.41666666666666696;0.18287953534418097;0.999999588101858;1.0;False
todas;1507;D02;D09;True;tukey;-0.0011379547481533275;0.3333333333333335;0.149187472052841;0.9999998781512234;1.0;False
todas;1508;D02;D09;True;tukey;-0.0008586266967397227;0.3333333333333335;0.11346154575324006;0.9999999763470631;1.0;False
todas;1509;D02;D09;True;tukey;-0.0005766341902482125;0.375;0.0768114878039672;0.9999999977177387;1.0;False
todas;1510;D02;D09;True;tukey;-0.00029900973894320115;0.375;0.040155845225445824;0.9999999999533421;1.0;False
todas;1511;D02;D09;True;tukey;-2.305775348730721e-05;0.41666666666666696;0.003122083497876071;1.0;1.0;False
todas;1512;D02;D09;True;tukey;0.00024761408945564445;0.49999999999999956;0.03380467787540699;0.9999999999833903;1.0;False
todas;1513;D02;D09;True;tukey;0.0005114925424971051;0.4166666666666665;0.07040997608982397;0.9999999986455882;1.0;False
todas;1514;D02;D09;True;tukey;0.000772802629437408;0.4166666666666665;0.10726448481317162;0.9999999831061842;1.0;False
todas;1515;D02;D09;True;tukey;0.0010295532306135169;0.5;0.14409123774656193;0.9999999010376502;1.0;False
todas;1516;D02;D09;True;tukey;0.0012776275613179122;0.5;0.18031267122555658;0.9999996214769975;1.0;False
todas;1517;D02;D09;True;tukey;0.0015219852561016989;0.5;0.21660882920839986;0.9999988678693962;1.0;False
todas;1518;D02;D09;True;tukey;0.0017697576139593385;0.5;0.25400731028432033;0.9999970734301168;1.0;False
todas;1519;D02;D09;True;tukey;0.002020281302100857;0.5;0.29244459745945484;0.9999932314928255;1.0;False
todas;1520;D02;D09;True;tukey;0.0022661939168761858;0.5;0.3308539862974519;0.9999859208678845;1.0;False
todas;1521;D02;D09;True;tukey;0.0025085963742997874;0.5;0.36940031723389744;0.9999729710706403;1.0;False
todas;1522;D02;D09;True;tukey;0.0027683958377288653;0.5833333333333335;0.41118610820792334;0.9999491426424972;1.0;False
todas;1523;D02;D09;True;tukey;0.003054254593435307;0.5416666666666665;0.4575667957564693;0.9999047148045866;1.0;False
todas;1524;D02;D09;True;tukey;0.00335376068289317;0.5416666666666665;0.5068022235936037;0.9998268279527361;1.0;False
todas;1525;D02;D09;True;tukey;0.003661490004686019;0.5833333333333335;0.5581502340236384;0.9996965559431942;1.0;False
todas;1526;D02;D09;True;tukey;0.003979089725575702;0.5833333333333335;0.6118833310323003;0.9994841166652433;1.0;False
todas;1527;D02;D09;True;tukey;0.004298355781353402;0.5833333333333335;0.666783261176639;0.9991559079982317;1.0;False
todas;1528;D02;D09;True;tukey;0.0046195247540943285;0.625;0.7229197814291327;0.9986637800686049;1.0;False
todas;1529;D02;D09;True;tukey;0.0049515644918333435;0.625;0.7817189786058311;0.9979248700058659;1.0;False
todas;1530;D02;D09;True;tukey;0.0052702926375177706;0.6666666666666665;0.8394273007086428;0.9969141884881457;1.0;False
todas;1531;D02;D09;True;tukey;0.005571523752544216;0.6249999999999996;0.8953657243735781;0.9955968711844372;1.0;False
todas;1532;D02;D09;True;tukey;0.0058789084503177436;0.6249999999999996;0.9532340289983743;0.9938069828086027;1.0;False
todas;1533;D02;D09;True;tukey;0.006179494586455614;0.6666666666666665;1.0108751052713199;0.991507613667754;1.0;False
todas;1534;D02;D09;True;tukey;0.0064607842375855595;0.7083333333333335;1.0662443914336914;0.9887293748527147;1.0;False
todas;1535;D02;D09;True;tukey;0.006721944666736868;0.7916666666666665;1.1191546022957655;0.9854755561402877;1.0;False
todas;1536;D02;D09;True;tukey;0.006957164450032138;0.8750000000000004;1.1685105206072177;0.9818466562656467;1.0;False
todas;1537;D02;D09;True;tukey;0.007175830392185667;0.8333333333333335;1.2158325392375537;0.9777726508235245;1.0;False
todas;1538;D02;D09;True;tukey;0.007401744078522565;0.916666666666667;1.2650877358003467;0.9728577603363966;1.0;False
todas;1539;D02;D09;True;tukey;0.007643279991442931;0.9583333333333335;1.317670190718934;0.9667895982874665;1.0;False
todas;1540;D02;D09;True;tukey;0.007889757018878174;0.9583333333333335;1.3718651762651877;0.9595821001843288;1.0;False
todas;1541;D02;D09;True;tukey;0.008145751239578558;0.9583333333333335;1.428503794826614;0.9509477082717607;1.0;False
todas;1542;D02;D09;True;tukey;0.008412020172646972;0.9583333333333335;1.4876418180928814;0.9406635134573567;1.0;False
todas;1543;D02;D09;True;tukey;0.008678695735758912;0.9583333333333335;1.5475061311105254;0.928874034887121;1.0;False
todas;1544;D02;D09;True;tukey;0.008936861932644646;0.916666666666667;1.6065434930246634;0.9158450144754053;1.0;False
todas;1545;D02;D09;True;tukey;0.009194728838492705;0.916666666666667;1.6663639026302406;0.9011954617663351;1.0;False
todas;1546;D02;D09;True;tukey;0.00944785070570986;0.916666666666667;1.7261392305264192;0.8850922803072052;1.0;False
todas;1547;D02;D09;True;tukey;0.00969116599864528;0.8750000000000004;1.7848961110215424;0.8678460941207136;1.0;False
todas;1548;D02;D09;True;tukey;0.009934565273421458;0.9166666666666665;1.844418079981875;0.8489709325111302;1.0;False
todas;1549;D02;D09;True;tukey;0.010163041854959254;0.9583333333333335;1.9017618963141107;0.8294933830611695;1.0;False
todas;1550;D02;D09;True;tukey;0.010371079560625385;1.0416666666666665;1.9558100199047381;0.8100258631577804;1.0;False
todas;1551;D02;D09;True;tukey;0.010579445712242508;1.0416666666666665;2.010580584579269;0.7892627366511336;1.0;False
todas;1552;D02;D09;True;tukey;0.010788779889053524;1.125;2.066183877181915;0.7671933400311546;1.0;False
todas;1553;D02;D09;True;tukey;0.010995657873150821;1.125;2.1218029501599225;0.7442065021324311;1.0;False
todas;1554;D02;D09;True;tukey;0.011203986103977215;1.125;2.1781535265877263;0.7200872796437365;1.0;False
todas;1555;D02;D09;True;tukey;0.011432989070406241;1.208333333333333;2.2391048526591755;0.6931837476021505;1.0;False
todas;1556;D02;D09;True;tukey;0.01166919965577834;1.166666666666667;2.301993477345164;0.6646882129710934;1.0;False
todas;1557;D02;D09;True;tukey;0.01191052909357515;1.166666666666667;2.3664218228202563;0.634891818945962;1.0;False
todas;1558;D02;D09;True;tukey;0.012163485626352;1.208333333333333;2.433829383723668;0.6032622456111594;1.0;False
todas;1559;D02;D09;True;tukey;0.012395892845789902;1.2499999999999996;2.4974872735101528;0.5731520447969953;1.0;False
todas;1560;D02;D09;True;tukey;0.012606428142034942;1.2499999999999996;2.5569345102786327;0.544981002531481;1.0;False
todas;1561;D02;D09;True;tukey;0.012808411458884006;1.2499999999999996;2.615406139419901;0.5173607718344124;0.9677040447409485;False
todas;1562;D02;D09;True;tukey;0.01299090231558292;1.2499999999999996;2.670563008155876;0.49150138819173295;0.9362045060501561;False
todas;1563;D02;D09;True;tukey;0.013149259118970469;1.2499999999999996;2.721281644533316;0.467978411863301;0.9076142911277125;False
todas;1564;D02;D09;True;tukey;0.01329294098920314;1.2499999999999996;2.7696504757920755;0.44584309737023753;0.8810694217404681;False
todas;1565;D02;D09;True;tukey;0.013430109272950463;1.2499999999999996;2.8168969030516293;0.42456029551565133;0.8471331736337144;False
todas;1566;D02;D09;True;tukey;0.013566471020399484;1.2499999999999996;2.8639652740319614;0.4037422235460748;0.8179483212771866;False
todas;1567;D02;D09;True;tukey;0.013715419111363814;1.2499999999999996;2.9136336608584026;0.38224186176435004;0.7867128220983571;False
todas;1568;D02;D09;True;tukey;0.013870680593560003;1.2499999999999996;2.9643519491866472;0.3608330439229629;0.7568268826299457;False
todas;1569;D02;D09;True;tukey;0.014033936721148388;1.2499999999999996;3.016483028077831;0.339451579216026;0.7189829834479201;False
todas;1570;D02;D09;True;tukey;0.014209171234810136;1.2916666666666665;3.0710443019839118;0.31779782157968894;0.6844619448574248;False
todas;1571;D02;D09;True;tukey;0.01438388658594525;1.375;3.1255451584058394;0.2969493947566133;0.6509852588976481;False
todas;1572;D02;D09;True;tukey;0.014559864124763011;1.375;3.1803993601280105;0.2767890423547794;0.6206570618108447;False
todas;1573;D02;D09;True;tukey;0.014726338220713453;1.375;3.2332441246560943;0.2581735363108105;0.5880610280832262;False
todas;1574;D02;D09;True;tukey;0.014868323916714166;1.4583333333333335;3.280660872840112;0.24215841368513913;0.5609339053368091;False
todas;1575;D02;D09;True;tukey;0.01500061021900767;1.4583333333333335;3.3252677692448676;0.22769450308251737;0.5371654676160982;False
todas;1576;D02;D09;True;tukey;0.015121333915396051;1.4583333333333335;3.366585197171588;0.2148215035470613;0.512080998240869;False
todas;1577;D02;D09;True;tukey;0.01521568759805969;1.4583333333333335;3.4018065480545028;0.20424669864596356;0.4970680052763191;False
todas;1578;D02;D09;True;tukey;0.01529376538194649;1.4999999999999996;3.4333500020567813;0.19508730399442464;0.47886278397126936;False
todas;1579;D02;D09;True;tukey;0.01534996002621819;1.458333333333333;3.460413862234295;0.18746219696401722;0.4681229293504862;False
todas;1580;D02;D09;True;tukey;0.015373252360352863;1.458333333333333;3.4806976204285274;0.18188811345549816;0.45689634518880984;False
todas;1581;D02;D09;True;tukey;0.015381131944521287;1.375;3.497553905305641;0.177347247633857;0.4472727077431699;False
todas;1582;D02;D09;True;tukey;0.015376412547535412;1.375;3.5112768332137003;0.1737114205864001;0.4428364181375034;False
todas;1583;D02;D09;True;tukey;0.015350188062106418;1.375;3.519793369840667;0.17148241243379103;0.43961186750406606;False
todas;1584;D02;D09;True;tukey;0.015320176270711583;1.3749999999999996;3.5271745626376423;0.16956748463823534;0.43524678968137276;False
todas;1585;D02;D09;True;tukey;0.015294504572347822;1.3749999999999996;3.5351064306343;0.1675271725468136;0.4307027307803861;False
todas;1586;D02;D09;True;tukey;0.015260391182302158;1.4166666666666665;3.5407628366085873;0.16608321180033592;0.4275774067813669;False
todas;1587;D02;D09;True;tukey;0.015247329199044035;1.4166666666666665;3.551298623695878;0.16341807211639858;0.4222556712535487;False
todas;1588;D02;D09;True;tukey;0.015259256282417866;1.3749999999999996;3.5673822100996118;0.1594106097700524;0.41333450366467456;False
todas;1589;D02;D09;True;tukey;0.015248124245145656;1.3749999999999996;3.5777465946999594;0.15686707414063816;0.4095432424370082;False
todas;1590;D02;D09;True;tukey;0.015225903841466382;1.3749999999999996;3.5852429801207033;0.15504629262976266;0.4088153578118462;False
todas;1591;D02;D09;True;tukey;0.01519029330587851;1.3749999999999996;3.5885528028095575;0.15424741447794021;0.40713263812840805;False
todas;1592;D02;D09;True;tukey;0.015122816033267705;1.3749999999999996;3.5832985631768084;0.15551704633823016;0.4095432424370082;False
todas;1593;D02;D09;True;tukey;0.015043109851095138;1.3749999999999996;3.5747023918376;0.15761100276280715;0.4095432424370082;False
todas;1594;D02;D09;True;tukey;0.014967526820420685;1.3749999999999996;3.5668354416162082;0.15954563780463427;0.41356464647829816;False
todas;1595;D02;D09;True;tukey;0.014880933670120777;1.3333333333333335;3.5559069022837364;0.1622623250895301;0.41962177147590213;False
todas;1596;D02;D09;True;tukey;0.014794623530747897;1.2916666666666665;3.5449147632061293;0.16502914747217878;0.4255760035189925;False
todas;1597;D02;D09;True;tukey;0.014744508238923815;1.2499999999999996;3.5423541603196753;0.1656786334954946;0.4269186014528536;False
todas;1598;D02;D09;True;tukey;0.014712826739775697;1.2499999999999996;3.5436656800329;0.1653457376713161;0.42621379300025475;False
todas;1599;D02;D09;True;tukey;0.014680682441382542;1.2499999999999996;3.5447954364636964;0.16505937251083125;0.42560298332219904;False
todas;1600;D02;D09;True;tukey;0.014662736883367167;1.125;3.5492059105066116;0.16394492091518464;0.42343917538605885;False
todas;1601;D02;D09;True;tukey;0.014640152128987283;1.125;3.551608500710784;0.16334016562259257;0.42212808411287556;False
todas;1602;D02;D09;True;tukey;0.014614435007344162;1.166666666666667;3.55246794544452;0.16312423513793117;0.421698813494138;False
todas;1603;D02;D09;True;tukey;0.014606435191237166;1.166666666666667;3.5568422771612442;0.16202847397573805;0.4191176747708254;False
todas;1604;D02;D09;True;tukey;0.014608185462876455;1.0833333333333335;3.5633362447622754;0.16041179626815805;0.4155097712933507;False
todas;1605;D02;D09;True;tukey;0.014595622018326426;1.0416666666666665;3.5663825691471045;0.15965754182317282;0.4137800098601526;False
todas;1606;D02;D09;True;tukey;0.014567595084237106;1.0416666666666665;3.565732422530537;0.15981829369314526;0.41412187027177594;False
todas;1607;D02;D09;True;tukey;0.014516950986788069;1.0833333333333335;3.559232980386899;0.16143191141180713;0.4178254826283243;False
todas;1608;D02;D09;True;tukey;0.014423274722601742;1.0833333333333335;3.5414149967589834;0.16591731882081984;0.4273035660686158;False
todas;1609;D02;D09;True;tukey;0.014297607782480348;1.0;3.515500043369157;0.1726034729930137;0.4420851944430816;False
todas;1610;D02;D09;True;tukey;0.014159724980411514;1.0;3.4864841355943406;0.18031997604864314;0.45360131342081;False
todas;1611;D02;D09;True;tukey;0.013996976600417654;1.0;3.451431714232547;0.189969021776753;0.47334002874849757;False
todas;1612;D02;D09;True;tukey;0.013817560741927193;0.9166666666666665;3.413048592542032;0.20094862729658836;0.4905105313851718;False
todas;1613;D02;D09;True;tukey;0.013648562374200202;0.833333333333333;3.377210057283598;0.21159284956885427;0.5112771738446071;False
todas;1614;D02;D09;True;tukey;0.013472076654727605;0.833333333333333;3.3392795068253087;0.22327236243647708;0.5282583314047631;False
todas;1615;D02;D09;True;tukey;0.013310744097860594;0.8333333333333335;3.304998039198046;0.23419432460523626;0.5500004690758019;False
todas;1616;D02;D09;True;tukey;0.01318605167066278;0.75;3.2787505858508847;0.24279090609255938;0.5621571398942385;False
todas;1617;D02;D09;True;tukey;0.01310098899985257;0.75;3.2613398828093825;0.24860486154377293;0.5734915104467808;False
todas;1618;D02;D09;True;tukey;0.013048665838766516;0.7083333333333335;3.2511663116207314;0.2520431580165795;0.5797463743087902;False
todas;1619;D02;D09;True;tukey;0.013029789396457603;0.7083333333333335;3.248385747660437;0.2529881407116914;0.5815783629693243;False
todas;1620;D02;D09;True;tukey;0.013042033048117907;0.7083333333333335;3.2528782557645086;0.25146246967441965;0.578781597357288;False
todas;1621;D02;D09;True;tukey;0.013046884390170876;0.6666666666666665;3.255801660172567;0.2504728324065182;0.5770397206873793;False
todas;1622;D02;D09;True;tukey;0.013032894613434709;0.6666666666666665;3.254603648162645;0.25087808451829163;0.5777452803447222;False
todas;1623;D02;D09;True;tukey;0.013027760347743667;0.6666666666666665;3.255050579402597;0.25072685188910016;0.5775113399501256;False
todas;1624;D02;D09;True;tukey;0.013014608680824158;0.6666666666666665;3.252709827735899;0.2515195622538071;0.5788202108267646;False
todas;1625;D02;D09;True;tukey;0.013009106378441881;0.6666666666666665;3.251904386363281;0.2517926996194456;0.5793559145952851;False
todas;1626;D02;D09;True;tukey;0.013014782588367968;0.6666666666666665;3.2533742683000066;0.25129438280159677;0.5785183794776618;False
todas;1627;D02;D09;True;tukey;0.01302041907783169;0.7083333333333335;3.254671409706099;0.25085515161325944;0.5777452803447222;False
todas;1628;D02;D09;True;tukey;0.013013884679614951;0.75;3.252787639685363;0.2514931850640604;0.5787904340846457;False
todas;1629;D02;D09;True;tukey;0.012992691568681214;0.75;3.247078445706658;0.25343320943500947;0.5824515591091882;False
todas;1630;D02;D09;True;tukey;0.012958261114586422;0.75;3.2380395949818053;0.25652407414504175;0.5880610280832262;False
todas;1631;D02;D09;True;tukey;0.0128951654983257;0.7083333333333335;3.222231305979472;0.2619867497879924;0.5921821726643202;False
todas;1632;D02;D09;True;tukey;0.012807419215405513;0.6249999999999996;3.2008315151660276;0.26949649392602315;0.6063273824287736;False
todas;1633;D02;D09;True;tukey;0.012722391668356647;0.6249999999999996;3.180048809874079;0.276915195661533;0.6209076158226814;False
todas;1634;D02;D09;True;tukey;0.012638616262857338;0.6249999999999996;3.159363892005758;0.28442060992020723;0.6275115300621477;False
todas;1635;D02;D09;True;tukey;0.01254765258984114;0.6249999999999996;3.136846720052211;0.29272722602557044;0.6433665536636906;False
todas;1636;D02;D09;True;tukey;0.012460551051728719;0.7083333333333335;3.1151397445382507;0.30086779604815905;0.6583355437710962;False
todas;1637;D02;D09;True;tukey;0.012364796401745926;0.6666666666666665;3.091051394567806;0.3100517234030198;0.6700375964839205;False
todas;1638;D02;D09;True;tukey;0.012264028794282456;0.6250000000000004;3.0655509936886802;0.3199431611764597;0.6885146491653958;False
todas;1639;D02;D09;True;tukey;0.012177009803603478;0.6250000000000004;3.0436671576251477;0.3285676344816688;0.7044520177589705;False
todas;1640;D02;D09;True;tukey;0.012105377044693832;0.6250000000000004;3.025702121685033;0.3357395600219053;0.7146199703070147;False
todas;1641;D02;D09;True;tukey;0.012068818232837453;0.666666666666667;3.016501240664566;0.3394442250882116;0.7189829834479201;False
todas;1642;D02;D09;True;tukey;0.012071925493679414;0.666666666666667;3.017341616275924;0.3391049765288633;0.7183548319926555;False
todas;1643;D02;D09;True;tukey;0.012114339957069342;0.666666666666667;3.0268342706468174;0.3352851754073065;0.7146199703070147;False
todas;1644;D02;D09;True;tukey;0.012196592113242644;0.7083333333333335;3.044918770985221;0.3280710354635792;0.7035974490092028;False
todas;1645;D02;D09;True;tukey;0.012284119563688689;0.7083333333333335;3.064075524909767;0.3205207338956787;0.6896367534029761;False
todas;1646;D02;D09;True;tukey;0.012366467014658822;0.6666666666666665;3.0816876422316333;0.3136638352008537;0.6769801085355769;False
todas;1647;D02;D09;True;tukey;0.012436159565635707;0.6666666666666665;3.0967571859357683;0.3078621838203096;0.6700375964839205;False
todas;1648;D02;D09;True;tukey;0.01248866050971087;0.6666666666666665;3.1087507738118183;0.3032883547683174;0.6629584210427425;False
todas;1649;D02;D09;True;tukey;0.01252784014240882;0.6666666666666665;3.1179143899727255;0.2998200429053488;0.6564097528580429;False
todas;1650;D02;D09;True;tukey;0.012556448276741738;0.7499999999999996;3.124634628140971;0.29729109192170267;0.6516348407205931;False
todas;1651;D02;D09;True;tukey;0.012607489805428584;0.7499999999999996;3.13704253308916;0.292654382681077;0.6432721059686995;False
todas;1652;D02;D09;True;tukey;0.012679137487637382;0.7916666666666665;3.1542626743846554;0.28629006202646967;0.6311088388090159;False
todas;1653;D02;D09;True;tukey;0.012772166956748654;0.7916666666666665;3.1759203243987892;0.27840354348008634;0.6236928649345053;False
todas;1654;D02;D09;True;tukey;0.01288888264729171;0.833333333333333;3.203001723011349;0.2687289172674052;0.6048507104736837;False
todas;1655;D02;D09;True;tukey;0.01299199746244284;0.833333333333333;3.2265920340266647;0.2604726416696085;0.5895022410462776;False
todas;1656;D02;D09;True;tukey;0.0130762100422126;0.833333333333333;3.2452363593319773;0.2540611891116029;0.5835156762238495;False
todas;1657;D02;D09;True;tukey;0.013149595826856153;0.833333333333333;3.2615357567389336;0.24853895987101626;0.5733701949975651;False
todas;1658;D02;D09;True;tukey;0.01321035173203955;0.7916666666666665;3.274767178164634;0.24411324923648914;0.5648848524077162;False
todas;1659;D02;D09;True;tukey;0.013259500639918542;0.7916666666666665;3.2844743345956524;0.24089898820703703;0.5583878891472539;False
todas;1660;D02;D09;True;tukey;0.01330520653368894;0.875;3.2930483400885646;0.23808296328189515;0.5529805495855536;False
todas;1661;D02;D09;True;tukey;0.01335932883700408;0.875;3.3037228878541707;0.2346072757638652;0.5500004690758019;False
todas;1662;D02;D09;True;tukey;0.013417275026353481;0.9166666666666665;3.315355579532885;0.23085785637516665;0.5434344557410599;False
todas;1663;D02;D09;True;tukey;0.013501245089125646;0.9166666666666665;3.333468610101428;0.22509925136999498;0.5318877471887785;False
todas;1664;D02;D09;True;tukey;0.013614942241385819;0.9166666666666665;3.3587770889687887;0.21721551165027608;0.5166605534729977;False
todas;1665;D02;D09;True;tukey;0.013730868350542047;0.9166666666666665;3.3841122278220586;0.20951333804129757;0.5071628720719793;False
todas;1666;D02;D09;True;tukey;0.013855563258874382;0.9583333333333335;3.4111314760352944;0.20150841058850966;0.4915983433847465;False
todas;1667;D02;D09;True;tukey;0.01396603665975693;0.9583333333333335;3.434521110583197;0.19475289269487928;0.4781509343476683;False
todas;1668;D02;D09;True;tukey;0.014052399492534784;0.9583333333333335;3.4520649066535958;0.1897915288637091;0.4730893535325432;False
todas;1669;D02;D09;True;tukey;0.014132204632582468;0.9166666666666665;3.4683396576678582;0.1852698249048521;0.4637236534447283;False
todas;1670;D02;D09;True;tukey;0.014210897117081012;0.9166666666666665;3.4845658692205843;0.18083874210757422;0.45466729679034085;False
todas;1671;D02;D09;True;tukey;0.014302944114214622;0.9166666666666665;3.504682164138148;0.1754518351022143;0.44308918145338444;False
todas;1672;D02;D09;True;tukey;0.014424844049107044;0.9166666666666665;3.53258706529846;0.16817326860008408;0.4321058791310757;False
todas;1673;D02;D09;True;tukey;0.014593453688603653;0.9583333333333335;3.5707357529861956;0.15858428479565423;0.41160644262105883;False
todas;1674;D02;D09;True;tukey;0.014802130173976802;0.9583333333333335;3.6175325131773497;0.14738373280987693;0.3924067970485386;False
todas;1675;D02;D09;True;tukey;0.015042887917141146;1.0000000000000004;3.6710516236702238;0.13531786937858525;0.36897163535104116;False
todas;1676;D02;D09;True;tukey;0.015311929085254805;1.0000000000000004;3.7301252061292063;0.12289543090078259;0.3441631407235115;False
todas;1677;D02;D09;True;tukey;0.015576092767903837;1.0000000000000004;3.787976252165451;0.11160977737729383;0.3201141118937344;False
todas;1678;D02;D09;True;tukey;0.015839503327625626;0.9999999999999996;3.846116236038888;0.10110990077211435;0.29659501029460855;False
todas;1679;D02;D09;True;tukey;0.01611988060686942;0.9999999999999996;3.9085236223400575;0.09073642513177849;0.27523231595317477;False
todas;1680;D02;D09;True;tukey;0.016410182011501573;1.0833333333333335;3.97363472073003;0.0808525902031414;0.2548036813228582;False
todas;1681;D02;D09;True;tukey;0.016723781626676315;1.0833333333333335;4.045185827645922;0.0710306869878432;0.23117445362349967;False
todas;1682;D02;D09;True;tukey;0.017056538776445418;1.1249999999999996;4.121835407334677;0.061632601995357694;0.20693621769114837;False
todas;1683;D02;D09;True;tukey;0.01739407899045442;1.0833333333333335;4.19943540693274;0.05320848280140367;0.18480145151648197;False
todas;1684;D02;D09;True;tukey;0.01773639103475977;1.1250000000000004;4.278225119345455;0.04567995814309156;0.16493264122567663;False
todas;1685;D02;D09;True;tukey;0.018071229196482075;1.1250000000000004;4.355506224384532;0.039205492624555194;0.14628950643959254;False
