grupo;banda_nm;n_unidades;n_dias;via;p_shapiro_residuo;F_anova_mr;epsilon_gg;p_anova_mr;p_anova_mr_gg;eta2_parcial;chi2_friedman;p_friedman;w_kendall;p_tempo;efeito_tempo;q_tempo;significativa
IRRIG;845;12;7;anova_mr;0.6097002837293614;9.040847775912386;0.6461559881499719;3.2874468323049843e-07;2.617899523174601e-05;0.4511210242701816;;;;2.617899523174601e-05;0.4511210242701816;0.00016403017210077117;True
IRRIG;846;12;7;anova_mr;0.6249010806747554;9.008603851930765;0.6462126152909318;3.454154886805299e-07;2.7029248239076564e-05;0.4502365041857463;;;;2.7029248239076564e-05;0.4502365041857463;0.00016799087314650315;True
IRRIG;847;12;7;anova_mr;0.6375338421196772;8.978949792057529;0.6459913003018171;3.6151394817778257e-07;2.7931259346945023e-05;0.4494205093616601;;;;2.7931259346945023e-05;0.4494205093616601;0.0001712402820299447;True
IRRIG;848;12;7;anova_mr;0.6465318572138743;8.947042299597006;0.6460299195199398;3.7969880395617647e-07;2.883749574555398e-05;0.44853979678870814;;;;2.883749574555398e-05;0.44853979678870814;0.00017447110257855816;True
IRRIG;849;12;7;anova_mr;0.6481811040919461;8.910460972713523;0.6464028199694186;4.017082579242914e-07;2.979404731581526e-05;0.4475266034736688;;;;2.979404731581526e-05;0.4475266034736688;0.00017822622751917562;True
IRRIG;850;12;7;anova_mr;0.6499886457417453;8.869206503688401;0.6466823359937263;4.2810836473565794e-07;3.0968006467298985e-05;0.4463795019716552;;;;3.0968006467298985e-05;0.4463795019716552;0.00018199249645968544;True
IRRIG;851;12;7;anova_mr;0.6564393862885654;8.827192313320857;0.6466107903657973;4.568305724745899e-07;3.2354674959525854e-05;0.4452063698091195;;;;3.2354674959525854e-05;0.4452063698091195;0.00018798707745605532;True
IRRIG;852;12;7;anova_mr;0.6578813612143128;8.79128428134598;0.6465462725186156;4.829448749832164e-07;3.359220356296392e-05;0.44419978796586196;;;;3.359220356296392e-05;0.44419978796586196;0.00019353261097651404;True
IRRIG;853;12;7;anova_mr;0.6509422265857294;8.756860224204477;0.6461529587586047;5.094207052294516e-07;3.4964139795038046e-05;0.4432313700066721;;;;3.4964139795038046e-05;0.4432313700066721;0.0001984821324311579;True
IRRIG;854;12;7;anova_mr;0.6454439762044772;8.71580928363129;0.6453773498166859;5.429524899608675e-07;3.680941023458893e-05;0.44207210357159615;;;;3.680941023458893e-05;0.44207210357159615;0.00020193021993108142;True
IRRIG;855;12;7;anova_mr;0.6455510485643683;8.677870748072817;0.6451028025014;5.75957904159997e-07;3.839742269607146e-05;0.4409964299070669;;;;3.839742269607146e-05;0.4409964299070669;0.00020724503670958573;True
IRRIG;856;12;7;anova_mr;0.6409129753357666;8.655873065391816;0.6453495026823867;5.960323601542809e-07;3.916034692734453e-05;0.4403708263985613;;;;3.916034692734453e-05;0.4403708263985613;0.00020970723641771183;True
IRRIG;857;12;7;anova_mr;0.6339033296323283;8.644023805072266;0.6458413136759041;6.071420908560258e-07;3.9409710177093356e-05;0.44003325850380515;;;;3.9409710177093356e-05;0.44003325850380515;0.00021037365272655743;True
IRRIG;858;12;7;anova_mr;0.633396188596484;8.629013725308724;0.6461236276616905;6.215214257712039e-07;3.9890148152112796e-05;0.43960505841324476;;;;3.9890148152112796e-05;0.43960505841324476;0.00021140747767437555;True
IRRIG;859;12;7;anova_mr;0.6362547786119332;8.607382902981595;0.6460039166071382;6.428611842014927e-07;4.084815471177761e-05;0.4389868319281261;;;;4.084815471177761e-05;0.4389868319281261;0.00021481939824065607;True
IRRIG;860;12;7;anova_mr;0.639317570654826;8.581021205980761;0.6455423994512175;6.698892057781282e-07;4.220442795190651e-05;0.43823154654261864;;;;4.220442795190651e-05;0.43823154654261864;0.00021892028481295179;True
IRRIG;861;12;7;anova_mr;0.6466681900002985;8.55762652039495;0.6446996807727243;6.948521904622696e-07;4.366739209979636e-05;0.4375595633483922;;;;4.366739209979636e-05;0.4375595633483922;0.00021962537744122957;True
IRRIG;862;12;7;anova_mr;0.6549170950673613;8.541976000208589;0.6439680868934197;7.120834727611817e-07;4.476152651674117e-05;0.4371091234641478;;;;4.476152651674117e-05;0.4371091234641478;0.00021962537744122957;True
IRRIG;863;12;7;anova_mr;0.6595796239683295;8.535437662671704;0.6436494941760228;7.19411612029174e-07;4.523327143798184e-05;0.43692072888549666;;;;4.523327143798184e-05;0.43692072888549666;0.00021962537744122957;True
IRRIG;864;12;7;anova_mr;0.6607506723885097;8.534597737020672;0.6433496567292575;7.203585948935039e-07;4.5431912720268904e-05;0.4368965182654603;;;;4.5431912720268904e-05;0.4368965182654603;0.00021962537744122957;True
IRRIG;865;12;7;anova_mr;0.6646374614561101;8.532342398270002;0.6427776280308437;7.229077392598388e-07;4.584405880116685e-05;0.43683149845999625;;;;4.584405880116685e-05;0.43683149845999625;0.00021962537744122957;True
IRRIG;866;12;7;anova_mr;0.6657929623654856;8.53691164235659;0.642441716531427;7.177528478365303e-07;4.5808804681359095e-05;0.43696321090219387;;;;4.5808804681359095e-05;0.43696321090219387;0.00021962537744122957;True
IRRIG;867;12;7;anova_mr;0.6638254361627961;8.54928050937169;0.6427838447232412;7.039872161422963e-07;4.504770224924178e-05;0.4373194453511099;;;;4.504770224924178e-05;0.4373194453511099;0.00021962537744122957;True
IRRIG;868;12;7;anova_mr;0.6703067373487124;8.560494769280364;0.6426377568319275;6.917409670860043e-07;4.460714803268253e-05;0.437642036679183;;;;4.460714803268253e-05;0.437642036679183;0.00021962537744122957;True
IRRIG;869;12;7;anova_mr;0.6729652058590821;8.566522070405576;0.6423925352851241;6.852496188680915e-07;4.445951172706149e-05;0.4378152662788481;;;;4.445951172706149e-05;0.4378152662788481;0.00021962537744122957;True
IRRIG;870;12;7;anova_mr;0.659508967170417;8.562236915700204;0.6425892157436608;6.898582281298311e-07;4.455268491597817e-05;0.43769211837059124;;;;4.455268491597817e-05;0.43769211837059124;0.00021962537744122957;True
IRRIG;871;12;7;anova_mr;0.6435814971853845;8.547100082769838;0.6430332890400703;7.063940354524586e-07;4.501692104022678e-05;0.4372566798439755;;;;4.501692104022678e-05;0.4372566798439755;0.00021962537744122957;True
IRRIG;872;12;7;anova_mr;0.6369309576202371;8.521431928388083;0.6434966820227117;7.353709839917998e-07;4.597406113771519e-05;0.43651674526991074;;;;4.597406113771519e-05;0.43651674526991074;0.00021962537744122957;True
IRRIG;873;12;7;anova_mr;0.6399880236473119;8.497698582461222;0.6439024940565558;7.632499739445802e-07;4.689232604569856e-05;0.43583085185782705;;;;4.689232604569856e-05;0.43583085185782705;0.00021962537744122957;True
IRRIG;874;12;7;anova_mr;0.6399441468078941;8.479322144553652;0.6435659394387709;7.855804970979032e-07;4.797980119484038e-05;0.43529862495366356;;;;4.797980119484038e-05;0.43529862495366356;0.00022120820325466643;True
IRRIG;875;12;7;anova_mr;0.6400079254860199;8.456144852630894;0.6425332494395183;8.147049909717757e-07;4.9737078867434456e-05;0.434625919815119;;;;4.9737078867434456e-05;0.434625919815119;0.00022469327920067857;True
IRRIG;876;12;7;anova_mr;0.6394652616609849;8.435877260780813;0.6422046424404533;8.410814085995146e-07;5.098430531079513e-05;0.4340363518246417;;;;5.098430531079513e-05;0.4340363518246417;0.0002272938619392903;True
IRRIG;877;12;7;anova_mr;0.6480910978856185;8.424786960435098;0.642438624371763;8.558840798272352e-07;5.143335094974574e-05;0.43371322308939186;;;;5.143335094974574e-05;0.43371322308939186;0.0002279072733640698;True
IRRIG;878;12;7;anova_mr;0.6647138832785269;8.421907214586597;0.6423803080720341;8.597713696270129e-07;5.162168742842219e-05;0.4336292580092969;;;;5.162168742842219e-05;0.4336292580092969;0.0002279072733640698;True
IRRIG;879;12;7;anova_mr;0.6671727919950676;8.428913203105628;0.6430822002551898;8.503456118564982e-07;5.083437581228519e-05;0.43383348903727165;;;;5.083437581228519e-05;0.43383348903727165;0.00022714881218082117;True
IRRIG;880;12;7;anova_mr;0.668537671266046;8.42939342742796;0.6440635696876352;8.497034240210089e-07;5.023568278130565e-05;0.43384748262539213;;;;5.023568278130565e-05;0.43384748262539213;0.0002259504065448638;True
IRRIG;881;12;7;anova_mr;0.6716309451932062;8.414940653567113;0.6449758123495098;8.692505041100402e-07;5.0460670754677666e-05;0.4334260301754275;;;;5.0460670754677666e-05;0.4334260301754275;0.00022617618127412134;True
IRRIG;882;12;7;anova_mr;0.6754216242282443;8.387600336901738;0.6453877615817241;9.075006543328094e-07;5.167083477049852e-05;0.43262704982302774;;;;5.167083477049852e-05;0.43262704982302774;0.0002279072733640698;True
IRRIG;883;12;7;anova_mr;0.6655937963246301;8.358329693352943;0.6452774194860633;9.503715592863181e-07;5.33385767495653e-05;0.43176915703749674;;;;5.33385767495653e-05;0.43176915703749674;0.0002337551728917915;True
IRRIG;884;12;7;anova_mr;0.6496648470212156;8.327887662626395;0.6445270374150832;9.971685974678195e-07;5.553331590010877e-05;0.43087417559497293;;;;5.553331590010877e-05;0.43087417559497293;0.00024003384470026575;True
IRRIG;885;12;7;anova_mr;0.6419928255415169;8.306847096733028;0.643887007819808;1.0308906912597013e-06;5.718091337407884e-05;0.4302539433348833;;;;5.718091337407884e-05;0.4302539433348833;0.0002444531122560497;True
IRRIG;886;12;7;anova_mr;0.6450883665699936;8.298991187191602;0.6437738181393022;1.0437798014232805e-06;5.772564648915103e-05;0.43002202066911643;;;;5.772564648915103e-05;0.43002202066911643;0.000246144076817565;True
IRRIG;887;12;7;anova_mr;0.6487624557455296;8.29242512484912;0.6430029154138166;1.0546795773984366e-06;5.86335999412198e-05;0.42982803204809494;;;;5.86335999412198e-05;0.42982803204809494;0.00024625125197865166;True
IRRIG;888;12;7;anova_mr;0.6501381490071139;8.287641663569438;0.6421863380582385;1.0626937409056162e-06;5.94754437465895e-05;0.4296866256709426;;;;5.94754437465895e-05;0.4296866256709426;0.00024625125197865166;True
IRRIG;889;12;7;anova_mr;0.6467626676861764;8.287522770416386;0.6419314559428295;1.0628937278333972e-06;5.965516059275207e-05;0.4296831101155181;;;;5.965516059275207e-05;0.4296831101155181;0.00024625125197865166;True
IRRIG;890;12;7;anova_mr;0.6509233604869294;8.283363915469382;0.6418035578511705;1.06991359777206e-06;6.000098878723909e-05;0.4295601095213658;;;;6.000098878723909e-05;0.4295601095213658;0.00024625125197865166;True
IRRIG;891;12;7;anova_mr;0.6525434120140572;8.269143897338045;0.6417056022872222;1.0942778015968705e-06;6.096357665149743e-05;0.42913914294243216;;;;6.096357665149743e-05;0.42913914294243216;0.00024625125197865166;True
IRRIG;892;12;7;anova_mr;0.6483159354486387;8.24790810352214;0.6415317468767988;1.13172813267843e-06;6.244997081147426e-05;0.42850932471008996;;;;6.244997081147426e-05;0.42850932471008996;0.00024625125197865166;True
IRRIG;893;12;7;anova_mr;0.6440039591860184;8.227158273460134;0.6409336191345516;1.169593471861832e-06;6.424706153278766e-05;0.42789257551472626;;;;6.424706153278766e-05;0.42789257551472626;0.00024625125197865166;True
IRRIG;894;12;7;anova_mr;0.6457322708258688;8.216700711179724;0.6402321309359635;1.1891675620689047e-06;6.546569435643765e-05;0.4275812396037101;;;;6.546569435643765e-05;0.4275812396037101;0.0002472280469107975;True
IRRIG;895;12;7;anova_mr;0.6493319984558605;8.226968505784962;0.6402822901439013;1.1699457088420359e-06;6.473281471504963e-05;0.42788692888895363;;;;6.473281471504963e-05;0.42788692888895363;0.0002467788159490089;True
IRRIG;896;12;7;anova_mr;0.6507137738108424;8.24657936918344;0.640245350366738;1.1341147223921067e-06;6.345141483758109e-05;0.4284698704637047;;;;6.345141483758109e-05;0.4284698704637047;0.00024625125197865166;True
IRRIG;897;12;7;anova_mr;0.6495748744403671;8.24925695724635;0.6398612172467837;1.1293106799903677e-06;6.355006751105481e-05;0.42854937079225447;;;;6.355006751105481e-05;0.42854937079225447;0.00024625125197865166;True
IRRIG;898;12;7;anova_mr;0.6521223126782033;8.235647221260328;0.6400010753435964;1.1539475930783984e-06;6.43543008583897e-05;0.42814505415538207;;;;6.43543008583897e-05;0.42814505415538207;0.00024625125197865166;True
IRRIG;899;12;7;anova_mr;0.6503417463554854;8.221468237297332;0.6406152841938093;1.1802024946087506e-06;6.486117033229226e-05;0.42772321738379987;;;;6.486117033229226e-05;0.42772321738379987;0.0002468093884072939;True
IRRIG;900;12;7;anova_mr;0.6555070698746238;8.201386210366781;0.6414227314210703;1.2184415866049509e-06;6.563597310115679e-05;0.42712469404624925;;;;6.563597310115679e-05;0.42712469404624925;0.0002472280469107975;True
IRRIG;901;12;7;anova_mr;0.6666584622354474;8.165837594338104;0.6419554608524385;1.2892803655240535e-06;6.77161962687183e-05;0.4260621302953347;;;;6.77161962687183e-05;0.4260621302953347;0.0002485138774652481;True
IRRIG;902;12;7;anova_mr;0.672159303707617;8.127310271737864;0.6423165146876777;1.3708452690724119e-06;7.02231297287928e-05;0.4249060718038655;;;;7.02231297287928e-05;0.4249060718038655;0.0002485138774652481;True
IRRIG;903;12;7;anova_mr;0.6655678686992939;8.107230704866513;0.6426167291174703;1.415436768376427e-06;7.148072112759744e-05;0.42430171227281216;;;;7.148072112759744e-05;0.42430171227281216;0.0002485138774652481;True
IRRIG;904;12;7;anova_mr;0.6555851101446553;8.098458579306273;0.6430809477631103;1.4353822090331959e-06;7.177306813655088e-05;0.42403728791396733;;;;7.177306813655088e-05;0.42403728791396733;0.0002485138774652481;True
IRRIG;905;12;7;anova_mr;0.6480242125020937;8.0939627420938;0.6429491374047002;1.4457161412600897e-06;7.221843009009892e-05;0.42390167255591044;;;;7.221843009009892e-05;0.42390167255591044;0.0002485138774652481;True
IRRIG;906;12;7;anova_mr;0.6494382013197212;8.09038716419294;0.6419997030581313;1.453989318518034e-06;7.325513933772653e-05;0.4237937708967867;;;;7.325513933772653e-05;0.4237937708967867;0.0002485138774652481;True
IRRIG;907;12;7;anova_mr;0.6509898395672642;8.085634431741454;0.6420659307203561;1.4650615016670968e-06;7.356797584551904e-05;0.4236502831833653;;;;7.356797584551904e-05;0.4236502831833653;0.0002485138774652481;True
IRRIG;908;12;7;anova_mr;0.651428396383249;8.093742639136014;0.6426793565073146;1.4462240170996539e-06;7.245092889158343e-05;0.4238950315872831;;;;7.245092889158343e-05;0.4238950315872831;0.0002485138774652481;True
IRRIG;909;12;7;anova_mr;0.6511171758907582;8.107234908049156;0.6434182141955092;1.4154272799883187e-06;7.084863109316487e-05;0.4243018389141112;;;;7.084863109316487e-05;0.4243018389141112;0.0002485138774652481;True
IRRIG;910;12;7;anova_mr;0.6583894630412884;8.103679085929306;0.6440377464438447;1.4234776842896022e-06;7.06280390233334e-05;0.42419468257808096;;;;7.06280390233334e-05;0.42419468257808096;0.0002485138774652481;True
IRRIG;911;12;7;anova_mr;0.6675846141231035;8.084225337636909;0.6439876658971279;1.4683608005000161e-06;7.213012333571468e-05;0.42360772809015323;;;;7.213012333571468e-05;0.42360772809015323;0.0002485138774652481;True
IRRIG;912;12;7;anova_mr;0.6669153097322631;8.073139493962655;0.6436254913769546;1.494585095969725e-06;7.326983014323926e-05;0.4232727127339522;;;;7.326983014323926e-05;0.4232727127339522;0.0002485138774652481;True
IRRIG;913;12;7;anova_mr;0.6600994725404118;8.072888328568629;0.6433624061130372;1.495184783478447e-06;7.35020853819467e-05;0.42326511797778027;;;;7.35020853819467e-05;0.42326511797778027;0.0002485138774652481;True
IRRIG;914;12;7;anova_mr;0.6633379694877716;8.06510211146472;0.6429622020115672;1.5138983605872052e-06;7.443481767456426e-05;0.4230295785625404;;;;7.443481767456426e-05;0.4230295785625404;0.0002485138774652481;True
IRRIG;915;12;7;anova_mr;0.6746747760559126;8.057679679446933;0.6417239102271838;1.531961502874384e-06;7.604798710017841e-05;0.42280486475679774;;;;7.604798710017841e-05;0.42280486475679774;0.00024866663014506117;True
IRRIG;916;12;7;anova_mr;0.6761403059746335;8.049703841547553;0.6410367454989955;1.5516181822875774e-06;7.726993913409522e-05;0.42256320142841725;;;;7.726993913409522e-05;0.42256320142841725;0.00024866663014506117;True
IRRIG;917;12;7;anova_mr;0.667689508048884;8.054929614485742;0.6413942137268897;1.538710074649878e-06;7.654528284184835e-05;0.42272156221255763;;;;7.654528284184835e-05;0.42272156221255763;0.00024866663014506117;True
IRRIG;918;12;7;anova_mr;0.6663640510083121;8.074164524744237;0.6414137877352195;1.4921402711043095e-06;7.499759353132188e-05;0.4233037056102725;;;;7.499759353132188e-05;0.4233037056102725;0.0002485138774652481;True
IRRIG;919;12;7;anova_mr;0.6723881323205044;8.078308572092862;0.6414252405255144;1.4822979852470416e-06;7.466247406717755e-05;0.4234289712616113;;;;7.466247406717755e-05;0.4234289712616113;0.0002485138774652481;True
IRRIG;920;12;7;anova_mr;0.6696212729438605;8.06643929857446;0.641630191308792;1.5106675137816342e-06;7.54286711542756e-05;0.42307004324491587;;;;7.54286711542756e-05;0.42307004324491587;0.00024866663014506117;True
IRRIG;921;12;7;anova_mr;0.6621939857183483;8.048383888643691;0.641226079941031;1.55489613043711e-06;7.721639158794313e-05;0.4225231880927177;;;;7.721639158794313e-05;0.4225231880927177;0.00024866663014506117;True
IRRIG;922;12;7;anova_mr;0.6520589535684722;8.036176728513263;0.6404006233423362;1.5855501679876782e-06;7.89253907564206e-05;0.42215287466186985;;;;7.89253907564206e-05;0.42215287466186985;0.00024903996375602865;True
IRRIG;923;12;7;anova_mr;0.6439028818057712;8.028704139483526;0.6399157931261322;1.6046204529745653e-06;7.997130474501763e-05;0.42192595358211504;;;;7.997130474501763e-05;0.42192595358211504;0.00025118092807355463;True
IRRIG;924;12;7;anova_mr;0.6417720132441458;8.015540393370813;0.6398651934959096;1.6387895397019279e-06;8.112977107741234e-05;0.42152577457988977;;;;8.112977107741234e-05;0.42152577457988977;0.0002528832226136363;True
IRRIG;925;12;7;anova_mr;0.6380788149481995;8.012133151479354;0.6405542779872965;1.647754794603137e-06;8.080966275950876e-05;0.42142210385560663;;;;8.080966275950876e-05;0.42142210385560663;0.0002524030071848477;True
IRRIG;926;12;7;anova_mr;0.6278429852377161;8.017544037961038;0.6419128488630459;1.6335408764978647e-06;7.91655682575706e-05;0.4215867212904657;;;;7.91655682575706e-05;0.4215867212904657;0.00024941410214481924;True
IRRIG;927;12;7;anova_mr;0.6281102738942891;8.035764457602584;0.6423033693097419;1.5865962072516904e-06;7.7328749216952e-05;0.42214035982112746;;;;7.7328749216952e-05;0.42214035982112746;0.00024866663014506117;True
IRRIG;928;12;7;anova_mr;0.6419979207992235;8.059954804406484;0.6417372111698472;1.5264013900633058e-06;7.585516975613407e-05;0.4228737626672177;;;;7.585516975613407e-05;0.4228737626672177;0.00024866663014506117;True
IRRIG;929;12;7;anova_mr;0.6607624857981165;8.077688859431618;0.6410933957724768;1.4837655798838438e-06;7.498510849179934e-05;0.42341024213937606;;;;7.498510849179934e-05;0.42341024213937606;0.0002485138774652481;True
IRRIG;930;12;7;anova_mr;0.6681091516459009;8.083678771387747;0.6406847816904115;1.4696426008759365e-06;7.48521751477499e-05;0.4235912199228404;;;;7.48521751477499e-05;0.4235912199228404;0.0002485138774652481;True
IRRIG;931;12;7;anova_mr;0.6732369227210356;8.069405414502587;0.6398429860560284;1.5035261689875512e-06;7.668959905480748e-05;0.4231597807640963;;;;7.668959905480748e-05;0.4231597807640963;0.00024866663014506117;True
IRRIG;932;12;7;anova_mr;0.6707923293944787;8.054792575499134;0.6390684899679541;1.5390471612012701e-06;7.853983467268592e-05;0.4227174105193922;;;;7.853983467268592e-05;0.4227174105193922;0.00024903996375602865;True
IRRIG;933;12;7;anova_mr;0.6633923678772606;8.05950344793022;0.6389968689634256;1.5275027975509372e-06;7.821484716916234e-05;0.42286009548719106;;;;7.821484716916234e-05;0.42286009548719106;0.00024903996375602865;True
IRRIG;934;12;7;anova_mr;0.659400618234018;8.062305930579702;0.6395898582267401;1.5206773039781859e-06;7.74781095321941e-05;0.42294494485298195;;;;7.74781095321941e-05;0.42294494485298195;0.00024866663014506117;True
IRRIG;935;12;7;anova_mr;0.6544494042273772;8.053553112638667;0.6408933400512861;1.5420994202123643e-06;7.707947748937164e-05;0.4226798574013242;;;;7.707947748937164e-05;0.4226798574013242;0.00024866663014506117;True
IRRIG;936;12;7;anova_mr;0.6472803328171094;8.054463738357708;0.641503960244229;1.5398563393848928e-06;7.649040725100895e-05;0.4227074479216971;;;;7.649040725100895e-05;0.4227074479216971;0.00024866663014506117;True
IRRIG;937;12;7;anova_mr;0.6431581274031362;8.056372369582295;0.6414367537919383;1.5351658023483181e-06;7.639352934451974e-05;0.42276526787657887;;;;7.639352934451974e-05;0.42276526787657887;0.00024866663014506117;True
IRRIG;938;12;7;anova_mr;0.6378374796811592;8.064268374661687;0.6415159061122425;1.5159163846733832e-06;7.569618088380257e-05;0.4230043459406973;;;;7.569618088380257e-05;0.4230043459406973;0.00024866663014506117;True
IRRIG;939;12;7;anova_mr;0.6363011684604201;8.081722965669782;0.6418361126043496;1.474238749869793e-06;7.405861957845695e-05;0.42353214016416296;;;;7.405861957845695e-05;0.42353214016416296;0.0002485138774652481;True
IRRIG;940;12;7;anova_mr;0.6438651459957513;8.079925766894233;0.6420062610857101;1.4784751824798508e-06;7.405939484797423e-05;0.423477840826498;;;;7.405939484797423e-05;0.423477840826498;0.0002485138774652481;True
IRRIG;941;12;7;anova_mr;0.654705655256956;8.068702074648582;0.6417821156452465;1.5052164185955582e-06;7.512364896560401e-05;0.42313850429158173;;;;7.512364896560401e-05;0.42313850429158173;0.0002485138774652481;True
IRRIG;942;12;7;anova_mr;0.6589802087738604;8.072944136468083;0.6415099093948808;1.49505151408069e-06;7.50142469844536e-05;0.4232668055181032;;;;7.50142469844536e-05;0.4232668055181032;0.0002485138774652481;True
IRRIG;943;12;7;anova_mr;0.6678640399068223;8.098793533159352;0.6415976121908962;1.434615340929103e-06;7.29350236129567e-05;0.424047389124251;;;;7.29350236129567e-05;0.424047389124251;0.0002485138774652481;True
IRRIG;944;12;7;anova_mr;0.6798398659010116;8.12890132838796;0.6429493880088133;1.3673742001954847e-06;6.961481547331958e-05;0.42495390555046597;;;;6.961481547331958e-05;0.42495390555046597;0.0002485138774652481;True
IRRIG;945;12;7;anova_mr;0.6913922122298668;8.123689626144886;0.6444989701657114;1.3787778714983952e-06;6.880305732945071e-05;0.4247971905504371;;;;6.880305732945071e-05;0.4247971905504371;0.0002485138774652481;True
IRRIG;946;12;7;anova_mr;0.6947888194381848;8.112851244770537;0.6451936412229479;1.4028069541505135e-06;6.905892429415655e-05;0.4244710085833108;;;;6.905892429415655e-05;0.4244710085833108;0.0002485138774652481;True
IRRIG;947;12;7;anova_mr;0.6865547451642016;8.11108840115478;0.6458248208528763;1.4067557062879464e-06;6.870518743723083e-05;0.4244179206802618;;;;6.870518743723083e-05;0.4244179206802618;0.0002485138774652481;True
IRRIG;948;12;7;anova_mr;0.6806771039153863;8.129091305992823;0.6462848930537711;1.3669603461817772e-06;6.706917424894454e-05;0.42495961653160785;;;;6.706917424894454e-05;0.42495961653160785;0.0002485138774652481;True
IRRIG;949;12;7;anova_mr;0.6781236449682602;8.130941207196198;0.6456986451308094;1.3629371719455613e-06;6.737583224752999e-05;0.42501522110881323;;;;6.737583224752999e-05;0.42501522110881323;0.0002485138774652481;True
IRRIG;950;12;7;anova_mr;0.6773363752620916;8.093517617415452;0.6445343376856274;1.44674343208225e-06;7.099708770872978e-05;0.4238882420509695;;;;7.099708770872978e-05;0.4238882420509695;0.0002485138774652481;True
IRRIG;951;12;7;anova_mr;0.6839535715432423;8.052235536856138;0.6435488467152756;1.5453508523470015e-06;7.496557188391208e-05;0.42263993226827695;;;;7.496557188391208e-05;0.42263993226827695;0.0002485138774652481;True
IRRIG;952;12;7;anova_mr;0.6866987991367146;8.020717491343165;0.6427515322652745;1.625263116781347e-06;7.818035243966423e-05;0.42168322488326776;;;;7.818035243966423e-05;0.42168322488326776;0.00024903996375602865;True
IRRIG;953;12;7;anova_mr;0.6902526505118957;7.992459707347908;0.6424046995626593;1.7005141417137282e-06;8.085264540245977e-05;0.42082278075102303;;;;8.085264540245977e-05;0.42082278075102303;0.0002524030071848477;True
IRRIG;954;12;7;anova_mr;0.6983257713644041;7.969781294819147;0.6429562075017755;1.7634893031552745e-06;8.231807822130574e-05;0.4201303731949604;;;;8.231807822130574e-05;0.4201303731949604;0.0002561361888822068;True
IRRIG;955;12;7;anova_mr;0.7085697410610062;7.937665849774894;0.6435212854059115;1.8567917175425694e-06;8.464551655672566e-05;0.41914700115322007;;;;8.464551655672566e-05;0.41914700115322007;0.0002610645931696907;True
IRRIG;956;12;7;anova_mr;0.7142393269356968;7.915941140952227;0.6442120894912009;1.922767061301665e-06;8.597580305387928e-05;0.4184798991478432;;;;8.597580305387928e-05;0.4184798991478432;0.0002639766048854886;True
IRRIG;957;12;7;anova_mr;0.7191081374819568;7.916975066981157;0.6444282183219479;1.919573264728696e-06;8.568149529258247e-05;0.4185116827055468;;;;8.568149529258247e-05;0.4185116827055468;0.00026370945221393046;True
IRRIG;958;12;7;anova_mr;0.7309897742533382;7.947324686115847;0.6440634956747252;1.8282096125696198e-06;8.329279281840488e-05;0.4194431043839904;;;;8.329279281840488e-05;0.4194431043839904;0.00025844707726255435;True
IRRIG;959;12;7;anova_mr;0.7383183890693472;7.984540319136006;0.6433557952918253;1.7222387046469405e-06;8.069159200769442e-05;0.4205811773639714;;;;8.069159200769442e-05;0.4205811773639714;0.0002524030071848477;True
IRRIG;960;12;7;anova_mr;0.7396821811111747;8.021076718633106;0.6433682448008649;1.6243288113570785e-06;7.762500722807548e-05;0.42169414682900863;;;;7.762500722807548e-05;0.42169414682900863;0.00024866663014506117;True
IRRIG;961;12;7;anova_mr;0.7334980894239324;8.070186192695623;0.6444970166971327;1.501652103448517e-06;7.279575062734027e-05;0.42318339795689636;;;;7.279575062734027e-05;0.42318339795689636;0.0002485138774652481;True
IRRIG;962;12;7;anova_mr;0.7205234368429326;8.128874521807548;0.6457918110377528;1.3674326069652946e-06;6.745293749818518e-05;0.424953099699638;;;;6.745293749818518e-05;0.424953099699638;0.0002485138774652481;True
IRRIG;963;12;7;anova_mr;0.7077514375757766;8.179834017049824;0.6464220231391258;1.2608977052785634e-06;6.34793575574069e-05;0.4264809596255316;;;;6.34793575574069e-05;0.4264809596255316;0.00024625125197865166;True
IRRIG;964;12;7;anova_mr;0.7093861296075912;8.216086526167354;0.6459943780210049;1.1903275763223032e-06;6.139844559314181e-05;0.4275629439417419;;;;6.139844559314181e-05;0.4275629439417419;0.00024625125197865166;True
IRRIG;965;12;7;anova_mr;0.7086540485960515;8.247230083736188;0.6458258333304622;1.1329453044959272e-06;5.953682500052925e-05;0.4284891928789824;;;;5.953682500052925e-05;0.4284891928789824;0.00024625125197865166;True
IRRIG;966;12;7;anova_mr;0.7125289214811098;8.255978781793843;0.6453799149737817;1.1173424505176338e-06;5.929122729286088e-05;0.4287488512191191;;;;5.929122729286088e-05;0.4287488512191191;0.00024625125197865166;True
IRRIG;967;12;7;anova_mr;0.7259543045286397;8.232008505296438;0.6440379019936046;1.1606275827837651e-06;6.172600111030348e-05;0.42803685860628476;;;;6.172600111030348e-05;0.42803685860628476;0.00024625125197865166;True
IRRIG;968;12;7;anova_mr;0.7377392161266805;8.200380158627286;0.6428732260595886;1.220390388699601e-06;6.46443724821171e-05;0.4270946768177722;;;;6.46443724821171e-05;0.4270946768177722;0.0002467788159490089;True
IRRIG;969;12;7;anova_mr;0.7424731950016624;8.179704534157489;0.6418994072218879;1.2611573158604598e-06;6.678258164955767e-05;0.42647708777734833;;;;6.678258164955767e-05;0.42647708777734833;0.00024838396495445697;True
