bloco;genotipo;condicao;data;chl_total;predito_cv;residuo_cv
B1;CD202;NIRRIG;24/02;37.18333333333334;40.53645126964672;-3.3531179363133816
B2;CD202;NIRRIG;24/02;39.216666666666676;40.13792668389962;-0.9212600172329459
B3;CD202;NIRRIG;24/02;39.519999999999996;37.701717947377546;1.8182820526224504
B4;CD202;NIRRIG;24/02;38.516666666666666;39.0422011825977;-0.5255345159310352
B1;BR16;IRRIG;25/02;42.93333333333334;40.93360188677851;1.9997314465548257
B2;BR16;IRRIG;25/02;41.88333333333333;40.84427567804392;1.0390576552894117
B3;BR16;IRRIG;25/02;44.300000000000004;41.12610461468281;3.173895385317195
B4;BR16;IRRIG;25/02;42.75;40.92180012311156;1.8281998768884407
B1;BR16;NIRRIG;25/02;45.22;43.0994582478896;2.120541752110398
B2;BR16;NIRRIG;25/02;44.68333333333334;43.07499614092677;1.608337192406566
B3;BR16;NIRRIG;25/02;40.016666666666666;39.37325379361316;0.6434128730535065
B4;BR16;NIRRIG;25/02;42.24;41.64346275623963;0.5965372437603733
B1;EMB48;IRRIG;25/02;42.73333333333333;38.94675146334136;3.78658186999197
B2;EMB48;IRRIG;25/02;38.166666666666664;38.77406172223717;-0.6073950555705068
B3;EMB48;IRRIG;25/02;40.03333333333333;37.67729807316869;2.3560352601646386
B4;EMB48;IRRIG;25/02;40.24999999999999;37.31536945243349;2.934630547566506
B1;EMB48;NIRRIG;25/02;37.06666666666667;38.00523226168595;-0.938565595019277
B2;EMB48;NIRRIG;25/02;41.18333333333334;39.652828545091616;1.5305047882417213
B3;EMB48;NIRRIG;25/02;39.3;37.91955139425983;1.3804486057401704
B4;EMB48;NIRRIG;25/02;38.483333333333334;36.57318382063552;1.9101495126978136
B1;CD202;IRRIG;25/02;40.150000000000006;39.011641703939866;1.1383582960601402
B2;CD202;IRRIG;25/02;39.26666666666667;39.571589344461835;-0.3049226777951617
B3;CD202;IRRIG;25/02;36.266666666666666;38.56366227734764;-2.2969956106809732
B4;CD202;IRRIG;25/02;39.416666666666664;40.72743196621752;-1.3107652995508587
B1;CD202;NIRRIG;25/02;38.08;39.55379589235975;-1.4737958923597532
B2;CD202;NIRRIG;25/02;39.833333333333336;40.597803478326774;-0.7644701449934388
B3;CD202;NIRRIG;25/02;39.36666666666667;37.76171321275238;1.604953453914284
B4;CD202;NIRRIG;25/02;38.833333333333336;38.202641064400304;0.6306922689330321
B1;BR16;IRRIG;26/02;42.699999999999996;40.859420655237706;1.8405793447622898
B2;BR16;IRRIG;26/02;38.92;41.33075758841021;-2.410757588410206
B3;BR16;IRRIG;26/02;45.699999999999996;42.528398540097285;3.1716014599027105
B4;BR16;IRRIG;26/02;42.88333333333333;40.34930124947325;2.534032083860083
B1;BR16;NIRRIG;26/02;44.36;42.186149326176555;2.173850673823445
B2;BR16;NIRRIG;26/02;42.0;43.256474056630616;-1.2564740566306156
B3;BR16;NIRRIG;26/02;39.26666666666667;39.57697131508681;-0.3103046484201357
B4;BR16;NIRRIG;26/02;41.519999999999996;41.16440674547991;0.3555932545200875
B1;EMB48;IRRIG;26/02;40.43333333333334;38.64154069831796;1.7917926350153763
B2;EMB48;IRRIG;26/02;36.11666666666667;38.19610185869845;-2.079435192031781
B3;EMB48;IRRIG;26/02;37.333333333333336;37.76952629610095;-0.4361929627676133
B4;EMB48;IRRIG;26/02;38.1;38.119798106335416;-0.0197981063354149
B1;EMB48;NIRRIG;26/02;39.833333333333336;37.56586486895455;2.267468464378787
B2;EMB48;NIRRIG;26/02;40.36666666666667;40.01207040657565;0.3545962600910144
B3;EMB48;NIRRIG;26/02;37.733333333333334;35.489808457618786;2.2435248757145487
B4;EMB48;NIRRIG;26/02;38.083333333333336;38.15584463881657;-0.07251130548323204
B1;CD202;IRRIG;26/02;38.916666666666664;39.4638053407084;-0.547138674041733
B2;CD202;IRRIG;26/02;38.86666666666667;39.47696288308975;-0.6102962164230803
B3;CD202;IRRIG;26/02;36.800000000000004;38.554680711515644;-1.7546807115156398
B4;CD202;IRRIG;26/02;38.36666666666667;41.38413615417914;-3.0174694875124715
B1;CD202;NIRRIG;26/02;38.0;39.787319266059356;-1.787319266059356
B2;CD202;NIRRIG;26/02;37.5;39.81778991076429;-2.31778991076429
B3;CD202;NIRRIG;26/02;38.239999999999995;39.01726020559538;-0.7772602055953826
B4;CD202;NIRRIG;26/02;38.879999999999995;39.12766665161573;-0.24766665161573798
B1;BR16;IRRIG;27/02;43.083333333333336;41.7126588135015;1.3706745198318373
B2;BR16;IRRIG;27/02;40.949999999999996;41.28849165992027;-0.3384916599202725
B3;BR16;IRRIG;27/02;44.6;41.36127415994772;3.2387258400522825
B4;BR16;IRRIG;27/02;43.98;41.15184906860526;2.828150931394738
B1;BR16;NIRRIG;27/02;43.81666666666667;41.21744217923582;2.5992244874308525
B2;BR16;NIRRIG;27/02;42.84;43.37626580047123;-0.5362658004712273
B3;BR16;NIRRIG;27/02;40.78333333333334;39.97942657191672;0.80390676141662
B4;BR16;NIRRIG;27/02;42.06666666666666;42.019565967677956;0.04710069898870728
B1;EMB48;IRRIG;27/02;40.92;40.06368594883767;0.8563140511623288
B2;EMB48;IRRIG;27/02;37.68333333333333;38.403906325026306;-0.7205729916929755
B3;EMB48;IRRIG;27/02;38.85;39.20981876931253;-0.35981876931252543
B4;EMB48;IRRIG;27/02;39.839999999999996;40.25882501235955;-0.41882501235955516
B1;EMB48;NIRRIG;27/02;40.01666666666667;38.136993070197335;1.8796735964693383
B2;EMB48;NIRRIG;27/02;40.7;41.10971963991722;-0.4097196399172205
B3;EMB48;NIRRIG;27/02;38.483333333333334;39.8610286307849;-1.3776952974515666
B4;EMB48;NIRRIG;27/02;39.583333333333336;40.69484875486257;-1.1115154215292335
B1;CD202;IRRIG;27/02;38.68333333333333;41.121796820623416;-2.438463487290086
B2;CD202;IRRIG;27/02;40.86666666666667;39.87987064602456;0.9867960206421102
B3;CD202;IRRIG;27/02;36.800000000000004;39.658838969506625;-2.858838969506621
B4;CD202;IRRIG;27/02;38.61666666666666;42.593626566237766;-3.9769598995711064
B1;CD202;NIRRIG;27/02;37.61666666666667;41.33218659768093;-3.7155199310142635
B2;CD202;NIRRIG;27/02;38.46666666666667;41.4105654631502;-2.9438987964835306
B3;CD202;NIRRIG;27/02;38.5;40.47853313972604;-1.9785331397260393
B4;CD202;NIRRIG;27/02;39.18333333333333;41.72903925131565;-2.5457059179823176
B1;BR16;IRRIG;02/03;42.800000000000004;42.29618401026547;0.5038159897345338
B2;BR16;IRRIG;02/03;38.166666666666664;41.06332276349724;-2.8966560968305757
B3;BR16;IRRIG;02/03;43.400000000000006;41.707555273663544;1.6924447263364613
B4;BR16;IRRIG;02/03;41.7;41.089850845773434;0.6101491542265691
B1;BR16;NIRRIG;02/03;44.550000000000004;41.29783885834714;3.252161141652863
B2;BR16;NIRRIG;02/03;45.21666666666667;45.32451825142949;-0.10785158476281964
B3;BR16;NIRRIG;02/03;44.599999999999994;46.29973336271576;-1.6997333627157687
B4;BR16;NIRRIG;02/03;46.76666666666667;44.08391988245244;2.682746784214231
B1;EMB48;IRRIG;02/03;40.11666666666667;40.18624880880333;-0.06958214213666025
B2;EMB48;IRRIG;02/03;39.96;40.735894683101066;-0.7758946831010647
B3;EMB48;IRRIG;02/03;38.99999999999999;41.35448348733932;-2.35448348733933
B4;EMB48;IRRIG;02/03;37.03333333333333;40.843430648819826;-3.8100973154864946
B1;EMB48;NIRRIG;02/03;39.72;40.04244414195112;-0.3224441419511237
B2;EMB48;NIRRIG;02/03;41.53333333333333;40.49490877361976;1.0384245597135688
B3;EMB48;NIRRIG;02/03;39.699999999999996;42.35567545718374;-2.6556754571837473
B4;EMB48;NIRRIG;02/03;41.55;40.3034951911526;1.2465048088473978
B1;CD202;IRRIG;02/03;39.03333333333333;42.56632445980133;-3.532991126467998
B2;CD202;IRRIG;02/03;37.54;40.924694324573075;-3.3846943245730756
B3;CD202;IRRIG;02/03;39.96666666666667;41.70016847948044;-1.7335018128137705
B4;CD202;IRRIG;02/03;40.71666666666667;43.333949527134756;-2.6172828604680873
B1;CD202;NIRRIG;02/03;39.36666666666667;38.58174474839158;0.7849219182750886
B2;CD202;NIRRIG;02/03;36.65;41.012556014543904;-4.362556014543905
B3;CD202;NIRRIG;02/03;38.616666666666674;40.21821171323044;-1.6015450465637642
B4;CD202;NIRRIG;02/03;39.71666666666667;42.075568156494555;-2.358901489827886
B1;BR16;IRRIG;03/03;44.9;42.88330615126551;2.0166938487344908
B2;BR16;IRRIG;03/03;42.083333333333336;40.63700736254276;1.446325970790575
B3;BR16;IRRIG;03/03;44.64;43.158217979457795;1.4817820205422052
B4;BR16;IRRIG;03/03;44.96;41.23868897708901;3.7213110229109887
B1;BR16;NIRRIG;03/03;46.58;41.75617944153421;4.8238205584657905
B2;BR16;NIRRIG;03/03;46.86666666666667;43.47770226406718;3.388964402599484
B3;BR16;NIRRIG;03/03;43.580000000000005;44.361854913411115;-0.7818549134111095
B4;BR16;NIRRIG;03/03;46.28;43.013825596584034;3.2661744034159668
B1;EMB48;IRRIG;03/03;43.08;39.92131514811711;3.1586848518828887
B2;EMB48;IRRIG;03/03;41.050000000000004;40.559929728158245;0.4900702718417591
B3;EMB48;IRRIG;03/03;40.949999999999996;41.0085506316833;-0.05855063168330332
B4;EMB48;IRRIG;03/03;40.9;40.82895334541609;0.07104665458390969
B1;EMB48;NIRRIG;03/03;42.059999999999995;40.15051421851655;1.909485781483447
B2;EMB48;NIRRIG;03/03;43.23333333333334;39.885939789555636;3.347393543777706
B3;EMB48;NIRRIG;03/03;40.13333333333333;40.89576316368542;-0.7624298303520902
B4;EMB48;NIRRIG;03/03;43.279999999999994;39.88152313404187;3.3984768659581235
B1;CD202;IRRIG;03/03;41.666666666666664;43.19996154994235;-1.533294883275687
B2;CD202;IRRIG;03/03;38.050000000000004;39.917091222965894;-1.8670912229658896
B3;CD202;IRRIG;03/03;39.06666666666667;42.15960097300233;-3.092934306335657
B4;CD202;IRRIG;03/03;42.339999999999996;43.426660873464954;-1.0866608734649574
B1;CD202;NIRRIG;03/03;42.28;40.008258305932664;2.2717416940673374
B2;CD202;NIRRIG;03/03;37.35;38.73423223294573;-1.3842322329457275
B3;CD202;NIRRIG;03/03;38.78;39.13250535235484;-0.3525053523548394
B4;CD202;NIRRIG;03/03;38.94;39.67029476732324;-0.7302947673232438
