posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
136;803;0.0;0.0;0.0
137;813;0.0;0.0;0.0
138;823;0.0;0.0;0.0
139;833;0.0;0.0;0.0
140;843;0.0;0.0;0.0
141;853;0.0;0.0;0.0
142;863;0.0;0.0;0.0
143;873;0.0;0.0;0.0
144;883;0.0;0.0;0.0
145;893;0.0;0.0;0.0
146;695;0.0;0.0;0.0
147;685;0.0;0.0;0.0
148;675;0.0;0.0;0.0
149;495;0.0;0.0;0.0
150;425;0.0;0.0;0.0
151;435;0.0;0.0;0.0
152;445;0.0;0.0;0.0
153;455;0.0;0.0;0.0
154;465;0.0;0.0;0.0
155;475;0.0;0.0;0.0
156;485;0.0;0.0;0.0
157;505;0.0;0.0;0.0
158;665;0.0;0.0;0.0
159;545;0.0;0.0;0.0
160;555;0.0;0.0;0.0
161;585;0.0;0.0;0.0
162;605;0.0;0.0;0.0
163;615;0.0;0.0;0.0
164;625;0.0;0.0;0.0
165;655;0.0;0.0;0.0
166;903;0.0;0.0;0.0
167;913;0.0;0.0;0.0
168;923;0.0;0.0;0.0
169;1223;0.0;0.0;0.0
170;1153;0.0;0.0;0.0
171;1163;0.0;0.0;0.0
172;1173;0.0;0.0;0.0
173;1183;0.0;0.0;0.0
174;1193;0.0;0.0;0.0
175;1203;0.0;0.0;0.0
176;1213;0.0;0.0;0.0
177;1233;0.0;0.0;0.0
178;1133;0.0;0.0;0.0
179;1243;0.0;0.0;0.0
180;1253;0.0;0.0;0.0
181;1263;0.0;0.0;0.0
182;1273;0.0;0.0;0.0
183;1283;0.0;0.0;0.0
184;1293;0.0;0.0;0.0
185;1303;0.0;0.0;0.0
186;1143;0.0;0.0;0.0
187;1123;0.0;0.0;0.0
188;933;0.0;0.0;0.0
189;1013;0.0;0.0;0.0
190;943;0.0;0.0;0.0
191;953;0.0;0.0;0.0
192;963;0.0;0.0;0.0
193;973;0.0;0.0;0.0
194;983;0.0;0.0;0.0
195;993;0.0;0.0;0.0
196;1003;0.0;0.0;0.0
197;1023;0.0;0.0;0.0
198;1113;0.0;0.0;0.0
199;1033;0.0;0.0;0.0
200;1043;0.0;0.0;0.0
201;1053;0.0;0.0;0.0
202;1063;0.0;0.0;0.0
203;1073;0.0;0.0;0.0
204;1083;0.0;0.0;0.0
205;1093;0.0;0.0;0.0
206;2392;0.0;0.0;0.0
