posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
150;615;0.0;0.0;0.0008937299259879
151;2371;0.0;0.0;0.000614236203679
152;1632;0.0;0.0;0.0006108374384236
153;645;0.0;0.0;0.0006023529411764
154;832;0.0;0.0;0.0006018518518518
155;1582;0.0;0.0;0.000538590116279
156;1662;0.0;0.0;0.0005208824159348
157;1592;0.0;0.0;0.0005030776515151
158;1252;0.0;0.0;0.0005004887585532
159;1272;0.0;0.0;0.0004999999999999
160;1032;0.0;0.0;0.0004232804232804
161;892;0.0;0.0;0.0003361344537815
162;1152;0.0;0.0;0.0002776171197223
163;1672;0.0;0.0;0.0001921651419188
164;1202;0.0;0.0;0.0001851851851851
165;1981;0.0;0.0;0.0001098241098241
166;982;0.0;0.0;0.0001013906002464
167;1192;0.0;0.0;8.042328042328024e-05
168;1802;0.0;0.0;6.780020128184698e-05
169;1492;0.0;0.0;0.0
170;1502;0.0;0.0;0.0
171;1512;0.0;0.0;0.0
172;1951;0.0;0.0;0.0
173;1752;0.0;0.0;0.0
174;1762;0.0;0.0;0.0
175;1812;0.0;0.0;0.0
176;1921;0.0;0.0;0.0
177;2121;0.0;0.0;0.0
178;2011;0.0;0.0;0.0
179;2021;0.0;0.0;0.0
180;2041;0.0;0.0;0.0
181;2071;0.0;0.0;0.0
182;1392;0.0;0.0;0.0
183;2151;0.0;0.0;0.0
184;2181;0.0;0.0;0.0
185;2231;0.0;0.0;0.0
186;1442;0.0;0.0;0.0
187;1162;0.0;0.0;0.0
188;1292;0.0;0.0;0.0
189;862;0.0;0.0;0.0
190;515;0.0;0.0;0.0
191;635;0.0;0.0;0.0
192;685;0.0;0.0;0.0
193;772;0.0;0.0;0.0
194;822;0.0;0.0;0.0
195;842;0.0;0.0;0.0
196;852;0.0;0.0;0.0
197;932;0.0;0.0;0.0
198;1282;0.0;0.0;0.0
199;962;0.0;0.0;0.0
200;1022;0.0;0.0;0.0
201;1042;0.0;0.0;0.0
202;1092;0.0;0.0;0.0
203;1172;0.0;0.0;0.0
204;1212;0.0;0.0;0.0
205;1232;0.0;0.0;0.0
206;2361;0.0;0.0;0.0
