dia;banda_nm;F_anova;p_anova;eta2;significativo_anova
D03;2064;46.96274362840395;3.072940699864568e-31;0.5579992001657437;True
D03;2065;46.41141017015206;5.6190235789635795e-31;0.555084647845351;True
D03;2066;45.85980705361861;1.0317895423904122e-30;0.552129949254688;True
D03;2067;45.30438458717842;1.9102237340504322e-30;0.5491148720624351;True
D03;2068;44.751838420568234;3.539502343945771e-30;0.5460748566848067;True
D03;2069;44.20571274128411;6.537701214274004e-30;0.5430296136804857;True
D03;2070;43.66536966994212;1.2045033551732915e-29;0.5399761337661041;True
D03;2071;43.132239476913306;2.2097761586354828e-29;0.5369231551089658;True
D03;2072;42.603170915418914;4.051083161529845e-29;0.5338531091774885;True
D03;2073;42.07016604664731;7.489913973635973e-29;0.5307187829263623;True
D03;2074;41.537275364409346;1.3902012299544976e-28;0.5275427067061675;True
D03;2075;41.00630457360001;2.58509148912466e-28;0.5243350238472008;True
D03;2076;40.474393733605005;4.832151845622723e-28;0.5210776909623202;True
D03;2077;39.94219060772684;9.073405213599666e-28;0.5177736112114774;True
D03;2078;39.41222171528044;1.7063957151349186e-27;0.51443778594166;True
D03;2079;38.887583241572386;3.202217457358649e-27;0.5110897413853615;True
D03;2080;38.37074717467434;5.977926426936971e-27;0.5077460341365176;True
D03;2081;37.86365254746841;1.1073722093119367e-26;0.5044205985516674;True
D03;2082;37.36488405052457;2.0387122320595113e-26;0.5011056414331232;True
D03;2083;36.869872006843124;3.7508108670169356e-26;0.4977715096285952;True
D03;2084;36.379644763132475;6.886972514653204e-26;0.4944253927869018;True
D03;2085;35.8974565247508;1.256805665052916e-25;0.4910903638979;True
D03;2086;35.41925627305698;2.290854359093475e-25;0.4877391767808306;True
D03;2087;34.94361539322719;4.178126339398329e-25;0.4843618552073241;True
D03;2088;34.47044081019105;7.625448692462726e-25;0.48095756661356537;True
D03;2089;33.99766682656137;1.3963517891157947e-24;0.47751096829310735;True
D03;2090;33.53058684435514;2.548098384661121e-24;0.47406063402443194;True
D03;2091;33.07563492740888;4.594693274484834e-24;0.4706557964445901;True
D03;2092;32.63712925454093;8.138698591943868e-24;0.46733205678580797;True
D03;2093;32.214290225727105;1.4171175171975758e-23;0.46408729558380596;True
D03;2094;31.798752611189364;2.4517420133536173e-23;0.460859818587976;True
D03;2095;31.391082404403974;4.210922908106696e-23;0.4576554459270127;True
D03;2096;30.9881848160075;7.208566533274422e-23;0.4544509418988505;True
D03;2097;30.586528721527976;1.235721090611694e-22;0.4512183954304501;True
D03;2098;30.183183440940265;2.129689593675486e-22;0.4479334738970161;True
D03;2099;29.77724765583821;3.694883652845017e-22;0.44458750841551814;True
D03;2100;29.371373033631578;6.430408449873591e-22;0.44120125055544945;True
D03;2101;28.970388913463598;1.1152082522595077e-21;0.43781500138000595;True
D03;2102;28.578797435516528;1.9151799195455734e-21;0.4344682260804866;True
D03;2103;28.196873828261072;3.2550026459756058e-21;0.43116546980990206;True
D03;2104;27.817591886423997;5.5280270842708815e-21;0.4278471576587636;True
D03;2105;27.4408767752553;9.3820610755365e-21;0.424512756388845;True
D03;2106;27.0688544596499;1.586410036312352e-20;0.4211815301087188;True
D03;2107;26.697326210657202;2.6883317634396048e-20;0.41781601506518834;True
D03;2108;26.32734273746752;4.558846775007948e-20;0.4144253734375077;True
D03;2109;25.972711615559295;7.584006452509718e-20;0.41113814733199255;True
D03;2110;25.630806179131127;1.2420048734411022e-19;0.40793374680021605;True
D03;2111;25.303691888060722;1.995779677516119e-19;0.40483515651167734;True
D03;2112;24.993751819400124;3.1349212526424717e-19;0.40186917637607145;True
D03;2113;24.69660543399885;4.842964494321833e-19;0.3989977359959289;True
D03;2114;24.401776486304573;7.470804524759905e-19;0.3961213113996741;True
D03;2115;24.103496745316242;1.160619599188841e-18;0.39318306499633426;True
D03;2116;23.808458087221574;1.7980194475973175e-18;0.3902484808447951;True
D03;2117;23.512935796284378;2.7930306095329714e-18;0.38728049447616014;True
D03;2118;23.21550022059322;4.359902833266035e-18;0.38426397424215963;True
D03;2119;22.926602863037278;6.73254786410456e-18;0.38130547497023765;True
D03;2120;22.6468002220947;1.0274234599212232e-17;0.37841288319594707;True
D03;2121;22.37384341180061;1.554533337444895e-17;0.3755648810022674;True
D03;2122;22.11097403743393;2.3202239304806313e-17;0.3727973515234914;True
D03;2123;21.85624271223627;3.425780066778518e-17;0.3700919955022422;True
D03;2124;21.59650564189953;5.105202748185218e-17;0.3673093393242309;True
D03;2125;21.33236901041103;7.672367962117242e-17;0.3644542220154576;True
D03;2126;21.071642847006984;1.1489121019028369e-16;0.3616105847973238;True
D03;2127;20.81083754600547;1.7235477428803524e-16;0.3587405117104445;True
D03;2128;20.550577694641518;2.587737457069492e-16;0.3558505995092121;True
D03;2129;20.29534702676915;3.8611653217205404e-16;0.35299112147840206;True
D03;2130;20.05029096225651;5.67879227765994e-16;0.3502216429864976;True
D03;2131;19.81208853304759;8.274446723671531e-16;0.34750680150163815;True
D03;2132;19.584491257310354;1.1872116496100182e-15;0.3448915509089654;True
D03;2133;19.368450070965107;1.6745118081417556e-15;0.3423896190662355;True
D03;2134;19.155129884229613;2.354388453178347e-15;0.3399003768349041;True
D03;2135;18.942757392671968;3.309159520320942e-15;0.3374034029034789;True
D03;2136;18.73297611558838;4.63716882939718e-15;0.3349182792790378;True
D03;2137;18.52950568061069;6.439565978503838e-15;0.3324900419322657;True
D03;2138;18.333208058522054;8.848717115449859e-15;0.3301305416968192;True
D03;2139;18.14660484722011;1.1981098495403903e-14;0.32787205100136435;True
D03;2140;17.972254019307538;1.5915965487313297e-14;0.32574804743373625;True
D03;2141;17.802931220006037;2.0986916159728105e-14;0.323672408453945;True
D03;2142;17.633234940390185;2.7711682177917747e-14;0.3215793297542899;True
D03;2143;17.468141531182173;3.6343332042673865e-14;0.3195305536629321;True
D03;2144;17.307438116849184;4.7354501695442065e-14;0.3175243363987631;True
D03;2145;17.149660104582768;6.144695872515964e-14;0.31554309763082966;True
D03;2146;17.00017559072011;7.869786101446811e-14;0.31365536006918027;True
D03;2147;16.85350760589951;1.0038235678372034e-13;0.31179304271569763;True
D03;2148;16.704376275805654;1.2864372062355656e-13;0.3098890559522756;True
D03;2149;16.55516614056385;1.649838952801651e-13;0.3079734903483306;True
D03;2150;16.40891614836371;2.1067295478107984e-13;0.3060855791777568;True
D03;2151;16.259882316202418;2.704334451816728e-13;0.30415110568386783;True
D03;2152;16.108310683866918;3.488449701205426e-13;0.3021725970532751;True
D03;2153;15.96375408574645;4.449846057009566e-13;0.30027514723657256;True
D03;2154;15.828852468239205;5.587593272228898e-13;0.2984950971307487;True
D03;2155;15.702988007334081;6.913205581306059e-13;0.29682610753776584;True
D03;2156;15.592966951761452;8.330171536562922e-13;0.295360686320381;True
D03;2157;15.491305946995302;9.899346776143757e-13;0.29400117663773123;True
D03;2158;15.392158689776497;1.1717292657265412e-12;0.2926702206800386;True
D03;2159;15.293194392755744;1.3868604341744634e-12;0.29133670697065184;True
D03;2160;15.191020565575183;1.6509664800453293e-12;0.28995466019909566;True
D03;2161;15.081273258514575;1.9915812927358758e-12;0.28846415396087216;True
D03;2162;14.970556811226517;2.4072835830502585e-12;0.28695413133879033;True
D03;2163;14.858772159465248;2.916110895000883e-12;0.2854230236923413;True
D03;2164;14.746528225095732;3.5365370017113524e-12;0.28387899497721547;True
D03;2165;14.632814699911721;4.301383338440199e-12;0.2823079314644405;True
D03;2166;14.5254385543117;5.176621287615324e-12;0.28081808410498044;True
D03;2167;14.424318009809143;6.164946204150179e-12;0.2794093668621129;True
D03;2168;14.32483102317083;7.323360878717572e-12;0.2780180107088352;True
D03;2169;14.229076152156104;8.64575055656211e-12;0.27667376544074995;True
D03;2170;14.134626599412053;1.0186482899623167e-11;0.27534293196892445;True
D03;2171;14.04409239845231;1.1923341137995949e-11;0.2740626624675369;True
D03;2172;13.96174039219333;1.3761992512114638e-11;0.27289416437294856;True
D03;2173;13.878654616466129;1.590763741341076e-11;0.271711436424406;True
D03;2174;13.791706897719061;1.8516015480313394e-11;0.2704696064672428;True
D03;2175;13.700128726288797;2.1732203426238923e-11;0.2691570545913567;True
D03;2176;13.602335647593785;2.57926963418429e-11;0.26775020231255947;True
D03;2177;13.50370227211543;3.0665555237417795e-11;0.2663257645298578;True
D03;2178;13.408462099987267;3.6252314692963394e-11;0.2649450614305595;True
D03;2179;13.317919443101756;4.2514950225292364e-11;0.2636276313418193;True
D03;2180;13.234167180259847;4.927759654612458e-11;0.2624047926271649;True
D03;2181;13.157160146663083;5.645110423353184e-11;0.2612768493764028;True
D03;2182;13.08557702156051;6.406272105235226e-11;0.26022525337533503;True
D03;2183;13.016107430607025;7.243998859846533e-11;0.25920183974024297;True
D03;2184;12.942194799562584;8.257184655474397e-11;0.25810985839964634;True
D03;2185;12.863014062680401;9.501991119479171e-11;0.25693646903831074;True
D03;2186;12.78379760600959;1.0937152526914194e-10;0.25575883022686907;True
D03;2187;12.708012536060588;1.25147507540864e-10;0.25462870369519375;True
D03;2188;12.63739242421476;1.4191149490382257e-10;0.25357250468976306;True
D03;2189;12.569971323635874;1.6002907881479365e-10;0.2525613535498737;True
D03;2190;12.50797707510054;1.7874380598685805e-10;0.2516291712334834;True
D03;2191;12.44044556167895;2.0165492448003172e-10;0.2506110777394518;True
D03;2192;12.3710075448831;2.2831044692160356e-10;0.2495613496191703;True
D03;2193;12.299933452556765;2.5928451317022035e-10;0.24848383815193695;True
D03;2194;12.218280370939707;3.001445232016415e-10;0.24724211929730838;True
D03;2195;12.124636876310738;3.550759518692243e-10;0.24581299821253966;True
D03;2196;12.029849864439017;4.2103384062618863e-10;0.24436088872025444;True
D03;2197;11.938627232582066;4.961787136467993e-10;0.24295809437399157;True
D03;2198;11.853448402805189;5.785349033297886e-10;0.24164352943079398;True
D03;2199;11.781046189377752;6.593105365896213e-10;0.24052255118904833;True
D03;2200;11.725096354412358;7.294543692956077e-10;0.2396540268306476;True
D03;2201;11.666743318276126;8.106523275513193e-10;0.23874607813107063;True
D03;2202;11.60757556167565;9.023090529208126e-10;0.23782323600580707;True
D03;2203;11.55114539286436;9.99459115690743e-10;0.236941005175954;True
D03;2204;11.491815346372931;1.113013837357935e-09;0.23601123237293636;True
D03;2205;11.43044158269866;1.244208152284865e-09;0.23504704482809566;True
D03;2206;11.373465946757408;1.3799408818401455e-09;0.23414977138391047;True
D03;2207;11.325754425042062;1.5050399495461953e-09;0.23339677165734748;True
D03;2208;11.278303871615176;1.6408092564942876e-09;0.23264642058194623;True
D03;2209;11.241568628231798;1.754354062148458e-09;0.23206450465107772;True
D03;2210;11.214631620125399;1.842622853802823e-09;0.23163723950475348;True
D03;2211;11.178633764528351;1.9676198989519426e-09;0.2310655116665288;True
D03;2212;11.145293078164173;2.0910121088426485e-09;0.23053522625552353;True
D03;2213;11.119450558059963;2.1920017455538525e-09;0.2301236961438332;True
D03;2214;11.090871567676073;2.309426746956137e-09;0.22966807613180143;True
D03;2215;11.06152593665181;2.4366110292818184e-09;0.22919967245070527;True
D03;2216;11.034454515707605;2.5601982538892673e-09;0.22876706343002637;True
D03;2217;11.005335785913974;2.7002026384893503e-09;0.22830119542761967;True
D03;2218;10.97487047337573;2.8549592144628493e-09;0.22781318072128684;True
D03;2219;10.951150625328268;2.9816219181537856e-09;0.227432792012405;True
D03;2220;10.927260434826593;3.114926616233361e-09;0.22704929256516002;True
D03;2221;10.90018400550328;3.2732953423546914e-09;0.2266141851818313;True
D03;2222;10.870852916501823;3.454032700936153e-09;0.22614229323919618;True
D03;2223;10.831824595668929;3.710235445646107e-09;0.22551349416456778;True
D03;2224;10.778526680514195;4.091374819570359e-09;0.22465314019097923;True
D03;2225;10.714367297113377;4.602979500006931e-09;0.2236149176441044;True
D03;2226;10.645705008870577;5.222248808317061e-09;0.22250074498634445;True
D03;2227;10.576860176181548;5.927634682776757e-09;0.22138039496899564;True
D03;2228;10.51747733810495;6.612881584856405e-09;0.22041142836581143;True
D03;2229;10.465518885472067;7.277739710977256e-09;0.2195616271506035;True
D03;2230;10.417843053636382;7.946992306679196e-09;0.21878023836362773;True
D03;2231;10.381080554040716;8.505167014456713e-09;0.21817664569955056;True
D03;2232;10.35033688748073;9.002214699508037e-09;0.21767115787156102;True
D03;2233;10.320611092667136;9.510655980797804e-09;0.2171817839745689;True
D03;2234;10.289669756398338;1.0070685796811677e-08;0.21667174796497715;True
D03;2235;10.250250826399775;1.083261230804802e-08;0.21602100405962174;True
D03;2236;10.19969018272566;1.189565686719163e-08;0.21518474368515675;True
D03;2237;10.148203978941403;1.3086414195687153e-08;0.21433133944119442;True
D03;2238;10.096715215920383;1.439752972079698e-08;0.21347603464271367;True
D03;2239;10.040782113179777;1.5972467103721986e-08;0.2125447899893783;True
D03;2240;9.984868742669216;1.772062177205166e-08;0.21161166723009048;True
D03;2241;9.932587587064283;1.9529484036724997e-08;0.21073715863184053;True
D03;2242;9.881173408381239;2.148995908759285e-08;0.20987525783760994;True
D03;2243;9.830362764832666;2.3622443863310317e-08;0.20902162320090373;True
D03;2244;9.779119210366591;2.5989409344546854e-08;0.20815884534950355;True
D03;2245;9.72898894157699;2.853634216264525e-08;0.207312988432136;True
D03;2246;9.68050043541203;3.123919859679494e-08;0.2064931121788898;True
D03;2247;9.632160462354868;3.419084177739854e-08;0.20567405746949247;True
D03;2248;9.584585195786975;3.737036795230561e-08;0.2048663070470075;True
D03;2249;9.538711027750658;4.07183668657416e-08;0.20408588123209345;True
D03;2250;9.49197691545226;4.444043003544487e-08;0.20328924887116917;True
D03;2251;9.440785358168883;4.8912506143587395e-08;0.20241480253109376;True
D03;2252;9.387659364550599;5.4034209826128396e-08;0.2015052804239794;True
D03;2253;9.338038877028627;5.9305479529275715e-08;0.20065389737851463;True
D03;2254;9.296726155530957;6.408777293855812e-08;0.19994367182828154;True
D03;2255;9.274311960126312;6.684317348393633e-08;0.19955781094905542;True
D03;2256;9.264682688298594;6.806328797059036e-08;0.19939192849866938;True
D03;2257;9.260814631376848;6.85597022165272e-08;0.1993252745319418;True
D03;2258;9.262917454933;6.82893815026184e-08;0.1993615115520377;True
D03;2259;9.269648022827765;6.743135839033736e-08;0.1994774743779884;True
D03;2260;9.274206859463282;6.685637096543961e-08;0.199556000762062;True
D03;2261;9.276339394528707;6.658910194542224e-08;0.19959272858784435;True
D03;2262;9.276913656648027;6.651731431645254e-08;0.1996026183059826;True
D03;2263;9.276452358200496;6.657497436295e-08;0.19959467402342984;True
D03;2264;9.281625658712526;6.593121218981885e-08;0.19968375733805208;True
D03;2265;9.295817726410261;6.419718898988299e-08;0.19992804043384121;True
D03;2266;9.317563063907745;6.162901580317332e-08;0.20030204615634942;True
D03;2267;9.345630283207706;5.8466640671603624e-08;0.20078426753153958;True
D03;2268;9.374741918568931;5.5359203339198415e-08;0.20128381891969876;True
D03;2269;9.408544771286614;5.195918092817379e-08;0.20186308792637497;True
D03;2270;9.445129304759144;4.8516013048138904e-08;0.20248907968608565;True
D03;2271;9.483876669656365;4.5119601689248826e-08;0.20315100943235728;True
D03;2272;9.528110249061776;4.15341069461828e-08;0.20390531948064566;True
D03;2273;9.573989142331738;3.8118177166264075e-08;0.20468617960290703;True
D03;2274;9.621041418789622;3.4908630595688685e-08;0.20548542123902072;True
D03;2275;9.67544607666711;3.153539497626653e-08;0.2064075520655833;True
D03;2276;9.734037026652226;2.8268861613379146e-08;0.20739824748347566;True
D03;2277;9.791124009921425;2.5414289987596438e-08;0.20836113662346503;True
D03;2278;9.85099721526812;2.2731832185072322e-08;0.20936851072885349;True
D03;2279;9.909908304638655;2.0371009570528396e-08;0.2103571979074067;True
D03;2280;9.962030141779326;1.848905353909193e-08;0.21122988369735773;True
D03;2281;10.011625464477056;1.6861207916467637e-08;0.21205847852050758;True
D03;2282;10.060676680759881;1.5393303616330377e-08;0.2128762723546793;True
D03;2283;10.104367035829627;1.4194607134039908e-08;0.2136032605229936;True
D03;2284;10.147418254511095;1.3105488388642095e-08;0.21431830136893018;True
D03;2285;10.187759235957403;1.216148523500187e-08;0.21498714858471346;True
D03;2286;10.219639957418982;1.1464186272753414e-08;0.21551492096093156;True
D03;2287;10.250893951953593;1.0819726331628664e-08;0.21603162971667375;True
D03;2288;10.28599493581443;1.0139371626357548e-08;0.21661112818037695;True
D03;2289;10.322375490130486;9.479684195968048e-09;0.21721084823030895;True
D03;2290;10.364480590696376;8.770008206153427e-09;0.21790379001266064;True
D03;2291;10.418695114441741;7.934502862671137e-09;0.21879421704863078;True
D03;2292;10.477063303818381;7.124417918464648e-09;0.2197506007669581;True
D03;2293;10.538560237422846;6.36089563264535e-09;0.22075572000936755;True
D03;2294;10.605624357243272;5.621918617009746e-09;0.22184888284251345;True
D03;2295;10.665862191692247;5.032205071187435e-09;0.22282816402591504;True
D03;2296;10.724038582403837;4.521915740280493e-09;0.22377159562552723;True
D03;2297;10.791905271269906;3.99214062178592e-09;0.2248692818147068;True
D03;2298;10.86367796073587;3.499756470762517e-09;0.2260267716010126;True
D03;2299;10.938525507157573;3.051335678969318e-09;0.22723017358583522;True
D03;2300;11.016883797051328;2.6437778824369396e-09;0.2284860183711221;True
D03;2301;11.095210246011955;2.291199624048468e-09;0.22973728014628855;True
D03;2302;11.170651165979155;1.9964774980240737e-09;0.23093861456708858;True
D03;2303;11.249151137410417;1.7302854473809175e-09;0.2321846899960295;True
D03;2304;11.325980939458196;1.5044197800819981e-09;0.23340035008439447;True
D03;2305;11.400145402911928;1.31461583664165e-09;0.23457019127002193;True
D03;2306;11.472310826793956;1.1531198708104582e-09;0.2357050781422624;True
D03;2307;11.543480635564594;1.0134450550556205e-09;0.23682101657595106;True
D03;2308;11.623576885240807;8.765362351428341e-10;0.2380730300150248;True
D03;2309;11.715254791967459;7.425499516591457e-10;0.23950104812479195;True
D03;2310;11.818741692048452;6.159279652847067e-10;0.2411065907464047;True
D03;2311;11.934439750633073;4.999362101770437e-10;0.24289357548804255;True
D03;2312;12.059353883801606;3.9927522107615194e-10;0.24481348075024573;True
D03;2313;12.187691932574273;3.170738690214402e-10;0.24677589609195177;True
D03;2314;12.311554477768155;2.5394423715253127e-10;0.24866022906423452;True
D03;2315;12.430922895809845;2.0511590052157855e-10;0.2504672927784573;True
D03;2316;12.54497757078351;1.6732381959866244e-10;0.25218581218441427;True
D03;2317;12.652201615025575;1.3821766835189573e-10;0.25379423987590094;True
D03;2318;12.768063330526639;1.1247282402508296e-10;0.25552447862685795;True
D03;2319;12.89313381285052;9.007575943676905e-11;0.25738325457975264;True
D03;2320;13.018386746009766;7.214831992714051e-11;0.2592354631353062;True
D03;2321;13.14064723515859;5.812175393704425e-11;0.261034530878677;True
D03;2322;13.261810116176802;4.6933241156447606e-11;0.26280884664352133;True
D03;2323;13.380880963667746;3.8054526654497996e-11;0.26454424495451623;True
D03;2324;13.49851290673585;3.094626796191398e-11;0.26625066758008253;True
D03;2325;13.627047292088582;2.4699422006650763e-11;0.26810621545213553;True
D03;2326;13.762582236644446;1.9483057980635858e-11;0.27005268635600094;True
D03;2327;13.88837739053172;1.5640035943583835e-11;0.27185003908747496;True
D03;2328;14.019566059477294;1.2443384530035673e-11;0.2737150495027128;True
D03;2329;14.154972656822133;9.832693473643008e-12;0.27563003005399805;True
D03;2330;14.28870138111948;7.796477370703664e-12;0.2775113956624091;True
D03;2331;14.43114071922045;6.092638269697696e-12;0.27950458808763534;True
D03;2332;14.584946542581054;4.671429015952824e-12;0.28164452251752997;True
D03;2333;14.747441233407617;3.5309872295527533e-12;0.28389158124545844;True
D03;2334;14.918637257658414;2.6313999351508966e-12;0.28624380917531067;True
D03;2335;15.102547174009676;1.9204187631064212e-12;0.28875356918590905;True
D03;2336;15.283193140876286;1.4107092571005623e-12;0.29120166335636016;True
D03;2337;15.449869179213406;1.0621679458752771e-12;0.2934455378535516;True
D03;2338;15.611820812226364;8.068024725313234e-13;0.295612243094866;True
D03;2339;15.771405374098578;6.157424980780823e-13;0.2977343202944417;True
D03;2340;15.934301040592027;4.676431762339617e-13;0.2998872805049039;True
D03;2341;16.08844774107635;3.606974372890253e-13;0.3019124861592635;True
D03;2342;16.226381626992875;2.860720881049415e-13;0.3037147778466573;True
D03;2343;16.356201265683026;2.3011178018381653e-13;0.30540256551323997;True
D03;2344;16.47740601138848;1.8787029238810955e-13;0.30697098156890346;True
D03;2345;16.5970406456897;1.538475750855871e-13;0.30851214948790084;True
D03;2346;16.722783380628282;1.247605150283331e-13;0.31012463252473593;True
D03;2347;16.850326980651197;1.0091420166920043e-13;0.31175254474747643;True
D03;2348;16.98491498671583;8.071391764492514e-14;0.31346205841385766;True
D03;2349;17.146564787882262;6.176222099982118e-14;0.31550411428590347;True
D03;2350;17.334356227561585;4.5298945635898284e-14;0.3178612057916039;True
D03;2351;17.536292394033048;3.249180803691849e-14;0.3203777900737889;True
D03;2352;17.75081974882282;2.285508125061813e-14;0.32303102719778964;True
D03;2353;17.965965174984085;1.608008319186147e-14;0.3256711836364471;True
D03;2354;18.178639230868008;1.137295927038264e-14;0.32826085081439216;True
D03;2355;18.385306072183162;8.132151284592848e-15;0.330758385108251;True
D03;2356;18.579999533269035;5.935040690150071e-15;0.33309429345167546;True
D03;2357;18.75720631783132;4.459665924773581e-15;0.3352062683632251;True
D03;2358;18.91409233554458;3.465064428806155e-15;0.3370649251964065;True
D03;2359;19.075281177251828;2.6754938913808104e-15;0.33896376487520125;True
D03;2360;19.247431853278083;2.031334996746235e-15;0.3409797615471203;True
D03;2361;19.418549897362237;1.5459855221279451e-15;0.34297151609435544;True
D03;2362;19.593961919481625;1.1694791374845109e-15;0.34500079334596395;True
D03;2363;19.765368621074156;8.90998675206163e-16;0.3469716618977872;True
D03;2364;19.916685381117475;7.012538299871321e-16;0.3487017015819662;True
D03;2365;20.051864686805725;5.664713868788912e-16;0.35023950392705516;True
D03;2366;20.183255332066704;4.60543584022242e-16;0.35172726286213274;True
D03;2367;20.308862378917848;3.780048958911286e-16;0.3531431772220705;True
D03;2368;20.440372867244985;3.0752253232780927e-16;0.3546190257013506;True
D03;2369;20.605855260481235;2.373407087922096e-16;0.35646657536037446;True
D03;2370;20.797643600283987;1.7593543439499465e-16;0.35859463090638655;True
D03;2371;20.996668290095588;1.2907637785470628e-16;0.36078815002660525;True
D03;2372;21.213139895076818;9.226351436333634e-17;0.3631569871638539;True
D03;2373;21.433065755645035;6.567448434150316e-17;0.3655457117826304;True
D03;2374;21.626930024667523;4.8717194244975643e-17;0.3676365571958088;True
D03;2375;21.798952522022436;3.740358319898945e-17;0.369480331263264;True
D03;2376;21.9802719591394;2.8331970891954024e-17;0.37141214853347626;True
D03;2377;22.170184454360417;2.119778050064752e-17;0.37342286634469324;True
D03;2378;22.354898400862577;1.5999680029795794e-17;0.3753662419234149;True
D03;2379;22.54705974739496;1.1950320175406287e-17;0.37737521884293296;True
D03;2380;22.716764065572153;9.242159248877835e-18;0.3791387004930909;True
D03;2381;22.851519170671423;7.539825341585521e-18;0.38053190803925374;True
D03;2382;22.982684862441413;6.187021001853211e-18;0.3818820133228114;True
D03;2383;23.13562033649585;4.9155095070282304e-18;0.3834487854349872;True
D03;2384;23.301843766668153;3.830383538524631e-18;0.38514270501464737;True
D03;2385;23.486187909227063;2.9069104067301974e-18;0.38701043381332734;True
D03;2386;23.719826029720515;2.0515004346017284e-18;0.3893613553352647;True
D03;2387;23.985113972235737;1.3831367876583678e-18;0.39200897759411835;True
D03;2388;24.23933643110001;9.494050755988495e-19;0.39452471070033057;True
D03;2389;24.488342238249924;6.576657259707277e-19;0.3969687196921609;True
D03;2390;24.681682078605224;4.950168387837703e-19;0.39885279859156564;True
D03;2391;24.793585413335425;4.2011791645009183e-19;0.39993791693167796;True
D03;2392;24.889489502733937;3.6509454157455463e-19;0.4008647792415494;True
D03;2393;25.005083362057295;3.0834749726935687e-19;0.40197813443184666;True
D03;2394;25.123881733628235;2.5928374667032383e-19;0.4031180509745445;True
D03;2395;25.259850388806004;2.1271470968995474e-19;0.4044174014437449;True
D03;2396;25.40202556663159;1.730149310574181e-19;0.40577002639626236;True
D03;2397;25.529204876626324;1.4387814094735793e-19;0.40697478832764256;True
D03;2398;25.64790178788992;1.2116738887395527e-19;0.4080947980483253;True
D03;2399;25.78453761269031;9.946386459481294e-20;0.4093788505878491;True
D03;2400;25.930480025512335;8.0593497935461e-20;0.4107442239475019;True
D03;2401;26.079427872743366;6.505170458340972e-20;0.4121312209900158;True
D03;2402;26.27298290888583;4.927900920273558e-20;0.41392387287990173;True
D03;2403;26.501801917126382;3.552560641497165e-20;0.4160290779781114;True
D03;2404;26.728787359623468;2.570611833788911e-20;0.4181025241299196;True
D03;2405;26.940276197639093;1.903481256365476e-20;0.420021206560235;True
D03;2406;27.118124693210035;1.4795579879128858e-20;0.42162492800529144;True
D03;2407;27.27250302097534;1.1895622768459112e-20;0.4230098374201877;True
D03;2408;27.43318711260793;9.484201881137334e-21;0.42444428842433746;True
D03;2409;27.621849844878408;7.274097654967819e-21;0.42611943212016834;True
D03;2410;27.842034380107116;5.3420553867870364e-21;0.42806217003296104;True
D03;2411;28.080365707781013;3.82889448637132e-21;0.4301502512023153;True
D03;2412;28.315996330507527;2.7578479009404003e-21;0.43219973619361995;True
D03;2413;28.546022219694503;2.0041333062348972e-21;0.43418630140552317;True
D03;2414;28.781353404446328;1.4473132302532562e-21;0.4362043504628509;True
D03;2415;29.00932863532623;1.0569992555048846e-21;0.43814563949298524;True
D03;2416;29.245556042270646;7.640438293452635e-22;0.440143145520003;True
D03;2417;29.521094281666837;5.239720243358264e-22;0.44245518751598834;True
D03;2418;29.807710110464594;3.544836510145509e-22;0.4448400051475498;True
D03;2419;30.083833545057434;2.4364183051995557e-22;0.4471183040560766;True
D03;2420;30.349498870874687;1.7008938789756779e-22;0.44929273167355027;True
D03;2421;30.57392161084097;1.2568658693121816e-22;0.45111631264894125;True
D03;2422;30.74478951689195;9.989258870707007e-23;0.45249664816826607;True
D03;2423;30.9096274104283;8.008025249419098e-23;0.4538217075269995;True
D03;2424;31.1026629089884;6.185528455283402e-23;0.45536530472365216;True
D03;2425;31.315453448384105;4.6569594375922064e-23;0.4570567933550276;True
D03;2426;31.56896704398386;3.324410263507602e-23;0.4590583282106404;True
D03;2427;31.85724868716564;2.2692284072072494e-23;0.4613165061278548;True
D03;2428;32.14311170186973;1.5562809970929856e-23;0.4635371980430326;True
D03;2429;32.42288916546558;1.077485312201344e-23;0.4656929575043837;True
D03;2430;32.67731595830417;7.72213568403265e-24;0.46763839609699287;True
D03;2431;32.9148533071873;5.6640056645279e-24;0.4694419478135495;True
D03;2432;33.11633315219102;4.358000579801665e-24;0.47096217432889736;True
D03;2433;33.31036416192396;3.388096360090657e-24;0.4724179850415773;True
D03;2434;33.59148638187602;2.3553920120103407e-24;0.47451308199224485;True
D03;2435;33.97535145341927;1.4369360541874886e-24;0.47734715403062605;True
D03;2436;34.410925921420926;8.227101684047941e-25;0.4805261973456429;True
D03;2437;34.887935711524506;4.48375151965281e-25;0.48396358374216925;True
D03;2438;35.39863127681511;2.3511488912538287e-25;0.4875936454206942;True
D03;2439;35.82949898185881;1.3684218861992398e-25;0.49061679843591943;True
D03;2440;36.17498217761831;8.886026287807282e-26;0.4930152090538132;True
D03;2441;36.48374630008338;6.051256842748436e-26;0.49513967641520557;True
D03;2442;36.69836324462199;4.6372496212759853e-26;0.4966059007713238;True
D03;2443;36.86058329142095;3.79410911266213e-26;0.49770851987997794;True
D03;2444;37.06834786404751;2.9360293199433254e-26;0.49911367264966305;True
D03;2445;37.34165338444959;2.0976996393793194e-26;0.500950162613908;True
D03;2446;37.62925773281437;1.474503112625287e-26;0.5028682479675736;True
D03;2447;37.943930974035574;1.0041312402712383e-26;0.5049500403052685;True
