genotipo_avaliado;fold;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_nirrig;acerto
BR16;3;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.754;False
BR16;3;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.704;False
BR16;3;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.056;True
BR16;3;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.0;True
BR16;3;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.052;True
BR16;3;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;3;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;3;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;IRRIG;0.216;False
BR16;3;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;IRRIG;0.346;False
BR16;3;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.964;True
BR16;3;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.778;True
BR16;3;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.744;True
BR16;3;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.364;True
BR16;3;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.766;False
BR16;3;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.804;True
BR16;3;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.764;True
BR16;3;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.592;True
BR16;3;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;3;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.866;True
BR16;3;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.81;True
BR16;3;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;IRRIG;0.352;False
BR16;3;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.996;True
BR16;3;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.368;True
BR16;3;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.278;True
BR16;3;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.998;True
BR16;3;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;3;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.002;True
BR16;3;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.996;True
BR16;3;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.332;True
BR16;3;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;3;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;3;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True
BR16;3;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True
BR16;3;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.996;True
BR16;3;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;3;B1_BR16_NIRR_REP_RECUP00001.asd;B1;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.99;True
BR16;3;B1_BR16_NIRR_REP_RECUP00006.asd;B1;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;1.0;True
BR16;3;B2_BR16_IRR_REP_RECUP00003.asd;B2;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;3;B2_BR16_NIRR_REP_RECUP00000.asd;B2;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.98;True
BR16;3;B3_BR16_IRR_REP_RECUP00003.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;3;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.88;True
BR16;3;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.91;True
BR16;3;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.976;True
BR16;3;B1_BR16_NIRR_REP_RECUP00001.asd;B1;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.564;True
BR16;3;B1_BR16_NIRR_REP_RECUP00006.asd;B1;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.998;True
BR16;3;B2_BR16_IRR_REP_RECUP00003.asd;B2;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.092;True
BR16;3;B2_BR16_NIRR_REP_RECUP00000.asd;B2;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.878;True
BR16;3;B3_BR16_IRR_REP_RECUP00003.asd;B3;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.002;True
BR16;3;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D10M;manha;D10;NIRRIG;IRRIG;0.024;False
BR16;3;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.094;True
BR16;3;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.0;True
BR16;3;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.686;True
BR16;3;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.502;True
BR16;4;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.57;True
BR16;4;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.896;True
BR16;4;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.378;True
BR16;4;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.164;True
BR16;4;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.958;True
BR16;4;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.062;True
BR16;4;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.192;True
BR16;4;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.912;True
BR16;4;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.942;True
BR16;4;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.242;True
BR16;4;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.792;True
BR16;4;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;1.0;True
BR16;4;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;4;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;4;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.514;False
BR16;4;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.388;True
BR16;4;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;4;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.914;False
BR16;4;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.3;True
BR16;4;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.986;True
BR16;4;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;4;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.97;True
BR16;4;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.74;True
BR16;4;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.952;True
BR16;4;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.07;True
BR16;4;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.032;True
BR16;4;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.64;True
BR16;4;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.222;True
BR16;4;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.01;True
BR16;4;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.846;True
BR16;4;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.888;True
BR16;4;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;IRRIG;0.142;False
BR16;4;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.676;True
BR16;4;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.922;True
BR16;4;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.804;True
BR16;4;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.408;True
BR16;4;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.072;True
BR16;4;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;4;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;4;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;4;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;4;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.988;True
BR16;4;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.988;True
BR16;4;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True
BR16;4;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;4;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.984;True
BR16;4;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;4;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;4;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;4;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;4;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;4;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.996;True
BR16;4;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;4;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;4;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;1.0;True
BR16;4;B1_BR16_IRR_REP_RECUP00000.asd;B1;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.212;True
BR16;4;B1_BR16_IRR_REP_RECUP00001.asd;B1;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.378;True
BR16;4;B1_BR16_IRR_REP_RECUP00005.asd;B1;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.084;True
BR16;4;B2_BR16_IRR_REP_RECUP00001.asd;B2;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True
BR16;4;B2_BR16_IRR_REP_RECUP00005.asd;B2;BR16;IRRIG;D09M;manha;D09;IRRIG;NIRRIG;0.714;False
BR16;4;B2_BR16_NIRR_REP_RECUP00001.asd;B2;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.954;True
BR16;4;B2_BR16_NIRR_REP_RECUP00004.asd;B2;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.876;True
BR16;4;B3_BR16_IRR_REP_RECUP00006.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.384;True
BR16;4;B3_BR16_NIRR_REP_RECUP00003.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.514;True
BR16;4;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.928;True
BR16;4;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.008;True
BR16;4;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.842;True
BR16;4;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.986;True
BR16;4;B1_BR16_IRR_REP_RECUP00000.asd;B1;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.73;False
BR16;4;B1_BR16_IRR_REP_RECUP00001.asd;B1;BR16;IRRIG;D10M;manha;D10;IRRIG;NIRRIG;0.766;False
BR16;4;B1_BR16_IRR_REP_RECUP00005.asd;B1;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.37;True
BR16;4;B2_BR16_IRR_REP_RECUP00001.asd;B2;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.212;True
BR16;4;B2_BR16_IRR_REP_RECUP00005.asd;B2;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.0;True
BR16;4;B2_BR16_NIRR_REP_RECUP00001.asd;B2;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.806;True
BR16;4;B2_BR16_NIRR_REP_RECUP00004.asd;B2;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.81;True
BR16;4;B3_BR16_IRR_REP_RECUP00006.asd;B3;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.1;True
BR16;4;B3_BR16_NIRR_REP_RECUP00003.asd;B3;BR16;NIRRIG;D10M;manha;D10;NIRRIG;IRRIG;0.0;False
BR16;4;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;1.0;True
BR16;4;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D10M;manha;D10;IRRIG;IRRIG;0.0;True
BR16;4;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.742;True
BR16;4;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D10M;manha;D10;NIRRIG;NIRRIG;0.84;True
BR16;5;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.028;True
BR16;5;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.032;True
BR16;5;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.126;True
BR16;5;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.762;True
BR16;5;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.096;True
BR16;5;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.648;True
BR16;5;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.524;True
BR16;5;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.066;True
BR16;5;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.202;False
BR16;5;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.738;True
BR16;5;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.13;True
BR16;5;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.14;True
BR16;5;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;1.0;True
BR16;5;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.632;False
BR16;5;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.628;False
BR16;5;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.984;False
BR16;5;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;1.0;True
BR16;5;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.134;True
BR16;5;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.884;True
BR16;5;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.94;True
BR16;5;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D03M;manha;D03;IRRIG;NIRRIG;0.74;False
BR16;5;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.982;True
BR16;5;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.948;True
BR16;5;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.054;True
BR16;5;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.132;True
BR16;5;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.998;True
BR16;5;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.046;True
BR16;5;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.032;True
BR16;5;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.058;True
