posicao;banda_nm;importancia_gini
135;675;0.0016109351431193902
136;1115;0.0015866625782934999
137;2255;0.0015681330293983082
138;965;0.0015608053161318843
139;635;0.0015546025014384036
140;2105;0.00154748488423503
141;925;0.0015395270309553034
142;2195;0.001514070333401078
143;1535;0.0015084827305719526
144;2025;0.0014867969732739528
145;1485;0.0014375245425272908
146;1545;0.0014160114638594049
147;2215;0.0014102149472444137
148;1755;0.0014044943687452406
149;1625;0.001400839484730062
150;995;0.00137412763396231
151;2175;0.0013675916941478484
152;1165;0.0013347382583520878
153;1315;0.0013295414322739038
154;695;0.0013295053628124582
155;1515;0.001287950310559006
156;865;0.0012748492501301742
157;1295;0.0012715231582122622
158;1125;0.0012582330339502806
159;2425;0.0012118923611508308
160;2265;0.0011632306577990454
161;685;0.0011151416645738613
162;2185;0.0010809243443595392
163;1785;0.0010614802412498314
164;2045;0.0010406808401603898
165;655;0.0010319963849041275
166;2405;0.0010297747453751607
167;2225;0.000963589970401116
168;935;0.0009595297492596487
169;2315;0.0009433614639940879
170;2015;0.0008741640158860162
171;1455;0.0008296203029706865
172;2295;0.0008159953636627065
173;1265;0.0007897570176998389
174;1145;0.0007826086956521738
175;1105;0.0007539798221439501
176;2415;0.0007458992345903728
177;1505;0.0007310913999474523
178;1765;0.0007290461229985669
179;835;0.0007121919057603253
180;885;0.0006877101882349733
181;985;0.0006648841020663439
182;1615;0.0006355154896015856
183;2335;0.0006104240401471978
184;2235;0.0006010006342457263
185;825;0.0005847481659241431
186;1465;0.00046115543120361696
187;1275;0.00044229925405879776
188;1575;0.00042669739175670533
189;1285;0.0004115496470988013
190;1025;0.0004054456182818632
191;1075;0.000364412010869445
192;1155;0.0003473729917498915
193;665;0.00031417039380386165
194;1185;0.00030025803424818206
195;905;0.00029813664596273296
196;1045;0.00019115890083632023
197;1225;0.00018517982697259947
198;1135;0.00017795573351128905
199;615;0.00017482517482517483
200;915;1.4112027789839323e-05
201;1085;0.0
202;2365;0.0
203;855;0.0
204;875;0.0
205;585;0.0
206;1065;0.0
