banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
443;42;42;42;0.113324664312901;0.9386942374992975;1.0;1.0
444;42;42;42;0.11046460632388894;0.9372450684556972;1.0;1.0
445;42;42;42;0.10193485573641342;0.9375378371978434;1.0;1.0
446;42;42;42;0.09440120698094351;0.9363058964005275;1.0;1.0
447;42;42;42;0.08509240577785132;0.936615765928984;1.0;1.0
448;42;42;42;0.07313513157241586;0.9369097311854067;1.0;1.0
449;42;42;42;0.0640341139623534;0.9358235115676503;1.0;1.0
450;42;42;42;0.05137857944216487;0.9332234978134538;1.0;1.0
451;42;41;42;0.04244451510294653;0.9318165394091125;0.9761904761904762;1.0
452;42;41;42;0.03747196937268166;0.9315090506530798;0.9761904761904762;1.0
453;42;41;42;0.03514555797245335;0.9313324491590367;0.9761904761904762;1.0
454;42;41;42;0.035322031657668056;0.9278396237347106;0.9761904761904762;1.0
455;42;41;42;0.036396501340993585;0.927292141905919;0.9761904761904762;1.0
456;42;41;42;0.03695706093938748;0.9286826441647928;0.9761904761904762;1.0
457;42;41;42;0.03567631200794607;0.9289014578555788;0.9761904761904762;1.0
458;42;41;42;0.03242130872789606;0.9267949142839871;0.9761904761904762;1.0
459;42;41;42;0.0266910400823797;0.924333062894851;0.9761904761904762;1.0
460;42;41;42;0.023200309242452897;0.9219458578148362;0.9761904761904762;1.0
461;42;41;42;0.023322078211015985;0.921202468401616;0.9761904761904762;1.0
462;42;41;42;0.023266063962944054;0.9219178199052338;0.9761904761904762;1.0
463;42;41;42;0.0232933688463036;0.9229814901121576;0.9761904761904762;1.0
464;42;41;42;0.02247169396121814;0.923471413306146;0.9761904761904762;1.0
465;42;41;42;0.020675381614209575;0.9252574630236896;0.9761904761904762;1.0
466;42;41;42;0.02009045578441356;0.9242513638880543;0.9761904761904762;1.0
467;42;41;42;0.021015881594514167;0.9232906252497876;0.9761904761904762;1.0
468;42;41;42;0.02247824948519219;0.9223910703754561;0.9761904761904762;1.0
469;42;41;42;0.023591572754369617;0.9223421043179907;0.9761904761904762;1.0
470;42;41;42;0.024439743799062195;0.9218137491820529;0.9761904761904762;1.0
471;42;41;42;0.024861511484833974;0.9214233200895414;0.9761904761904762;1.0
472;42;41;42;0.025376839610430253;0.9211745273950837;0.9761904761904762;1.0
473;42;41;42;0.02644343302715055;0.921102412506615;0.9761904761904762;1.0
474;42;41;42;0.026178227229996635;0.9211401526634837;0.9761904761904762;1.0
475;42;41;42;0.02525368512914192;0.9210001053025605;0.9761904761904762;1.0
476;42;41;42;0.025138291595903424;0.9204068204254963;0.9761904761904762;1.0
477;42;41;42;0.026035450889001506;0.9205998234656889;0.9761904761904762;1.0
478;42;41;42;0.026853464199615377;0.9209449294482104;0.9761904761904762;1.0
479;42;41;42;0.026569872417618514;0.9153814184451162;0.9761904761904762;1.0
480;42;41;42;0.025940028317305245;0.9147916583166131;0.9761904761904762;1.0
481;42;41;42;0.02437636403542464;0.9147059682576821;0.9761904761904762;1.0
482;42;41;42;0.022667107912413758;0.9152214397925535;0.9761904761904762;1.0
483;42;41;42;0.021321308291048384;0.9161479919549467;0.9761904761904762;1.0
484;42;41;42;0.019263131730234813;0.9162495483165084;0.9761904761904762;1.0
485;42;41;42;0.018182048418214216;0.9227054341742474;0.9761904761904762;1.0
486;42;41;42;0.017995665194486088;0.9228513609249893;0.9761904761904762;1.0
487;42;41;42;0.01816023457537998;0.9232726950896055;0.9761904761904762;1.0
488;42;41;42;0.018772449662941736;0.9224602417288885;0.9761904761904762;1.0
489;42;41;42;0.019830252344390925;0.9214377002565448;0.9761904761904762;1.0
490;42;41;42;0.02117986817209395;0.9214371299648616;0.9761904761904762;1.0
491;42;41;42;0.022725460644163933;0.9234564602536119;0.9761904761904762;1.0
492;42;41;42;0.024049141769294728;0.9258398598703348;0.9761904761904762;1.0
493;42;41;42;0.025033869041378956;0.9273143217493347;0.9761904761904762;1.0
494;42;41;42;0.025723492277691395;0.9279367937586094;0.9761904761904762;1.0
495;42;41;42;0.026896277913905312;0.9275309610142384;0.9761904761904762;1.0
496;42;41;42;0.028160191172602083;0.9288492480679319;0.9761904761904762;1.0
497;42;41;42;0.03169823598916571;0.9269183885785133;0.9761904761904762;1.0
498;42;41;42;0.03638510672613934;0.9277919333698676;0.9761904761904762;1.0
499;42;41;42;0.04047305510578591;0.9295161075122317;0.9761904761904762;1.0
500;42;41;42;0.04328298543576195;0.9275866992544753;0.9761904761904762;1.0
501;42;41;42;0.046450326641771185;0.928282637423099;0.9761904761904762;1.0
502;42;42;42;0.05082562779575786;0.929663743770593;1.0;1.0
503;42;42;42;0.05561149086432562;0.9308340534104682;1.0;1.0
504;42;42;42;0.06051491271246706;0.9311266910439233;1.0;1.0
505;42;42;42;0.05299295802148109;0.9273419564947885;1.0;1.0
506;42;41;42;0.048012524213139895;0.9259562039568312;0.9761904761904762;1.0
507;42;40;42;0.030855794364445258;0.927908379754419;0.9523809523809523;1.0
508;42;40;42;0.013828129175905085;0.9257631682599882;0.9523809523809523;1.0
509;42;40;42;0.006542315268190827;0.9165465689996406;0.9523809523809523;1.0
510;42;39;42;0.005408183755028635;0.9159429933045544;0.9285714285714286;1.0
511;42;39;42;0.017295046588085512;0.9159233878589501;0.9285714285714286;1.0
512;42;39;42;0.021914579041332684;0.9174992249501842;0.9285714285714286;1.0
513;42;39;42;0.013268225788882882;0.9153552825101302;0.9285714285714286;1.0
514;42;39;42;0.010853768814889775;0.9109762681273788;0.9285714285714286;1.0
515;42;39;42;0.01383536769211861;0.9156992959403198;0.9285714285714286;1.0
516;42;39;42;0.012281592483923274;0.9128270604979201;0.9285714285714286;1.0
517;42;41;42;0.00898567897410475;0.9145859210343943;0.9761904761904762;1.0
518;42;41;42;0.00820344906086029;0.9035707740946242;0.9761904761904762;1.0
519;42;39;42;0.00963083858886649;0.9058759109089269;0.9285714285714286;1.0
520;42;38;42;0.011144412906824717;0.9058684628935364;0.9047619047619048;1.0
521;42;37;42;0.005649677832847458;0.9162885235881788;0.8809523809523809;1.0
522;42;37;42;0.0017904592458297518;0.9124848036077833;0.8809523809523809;1.0
523;42;37;42;0.0024567636810542033;0.908042546079295;0.8809523809523809;1.0
524;42;37;42;0.006224927532448696;0.9089743191221362;0.8809523809523809;1.0
525;42;37;42;0.010702709678790891;0.9063475534672212;0.8809523809523809;1.0
526;42;38;42;0.019540999654717395;0.9054426845918617;0.9047619047619048;1.0
527;42;38;42;0.01811834959116528;0.8988329122190537;0.9047619047619048;1.0
528;42;39;42;0.017271496193354358;0.9033001724685679;0.9285714285714286;1.0
529;42;40;42;0.01631199016613263;0.9107752370037692;0.9523809523809523;1.0
530;42;40;42;0.015559440756977039;0.9131744652798589;0.9523809523809523;1.0
531;42;41;42;0.014908713382767636;0.9124735953668546;0.9761904761904762;1.0
532;42;41;42;0.014284883064125347;0.9151990714258835;0.9761904761904762;1.0
533;42;41;42;0.013626005666376997;0.9149249479459742;0.9761904761904762;1.0
534;42;41;42;0.012963483847341882;0.9138661144714462;0.9761904761904762;1.0
535;42;40;42;0.01242220311894488;0.9123068007783492;0.9523809523809523;1.0
536;42;40;42;0.011743514350699867;0.9135069035005592;0.9523809523809523;1.0
537;42;40;42;0.010960868441740228;0.9146996647431952;0.9523809523809523;1.0
538;42;40;42;0.01043524738909275;0.9166528982949516;0.9523809523809523;1.0
539;42;41;42;0.009696668662556225;0.9185904822582021;0.9761904761904762;1.0
540;42;40;42;0.008870458525881931;0.9206463808491547;0.9523809523809523;1.0
541;42;40;42;0.00816621196626298;0.9215245921430211;0.9523809523809523;1.0
542;42;40;42;0.0076024389809888765;0.9225166919653556;0.9523809523809523;1.0
543;42;40;42;0.00704753563091203;0.9234674443165387;0.9523809523809523;1.0
544;42;40;42;0.006912083054891067;0.9229785543369977;0.9523809523809523;1.0
545;42;40;42;0.00680312070609343;0.9225264846763157;0.9523809523809523;1.0
546;42;40;42;0.0069341303800617565;0.9217977614057664;0.9523809523809523;1.0
547;42;40;42;0.007021654553824825;0.9259566380851522;0.9523809523809523;1.0
548;42;40;42;0.006881655596048655;0.9290824128417212;0.9523809523809523;1.0
549;42;40;42;0.006821608443583602;0.9296619942238182;0.9523809523809523;1.0
550;42;40;42;0.006474834816095858;0.9292472992233154;0.9523809523809523;1.0
551;42;40;42;0.005965141204244086;0.9284828477652035;0.9523809523809523;1.0
552;42;40;42;0.005515544714090716;0.9269273193400032;0.9523809523809523;1.0
553;42;40;42;0.004910916871516392;0.9249136212883582;0.9523809523809523;1.0
554;42;40;42;0.004251318605569688;0.9239424673072328;0.9523809523809523;1.0
555;42;40;42;0.0036673592648232113;0.9186284469098411;0.9523809523809523;1.0
556;42;39;42;0.0031306308969560465;0.9168671558721196;0.9285714285714286;1.0
557;42;39;42;0.002543221005173905;0.917085674428708;0.9285714285714286;1.0
558;42;39;42;0.0023744787135454495;0.9119168931313687;0.9285714285714286;1.0
559;42;39;42;0.0022252421031050884;0.9094690420388669;0.9285714285714286;1.0
560;42;38;42;0.002100437358024521;0.9107292591591885;0.9047619047619048;1.0
561;42;38;42;0.002455056028022202;0.9089563125444117;0.9047619047619048;1.0
562;42;39;42;0.0029365863884918556;0.9094001408974078;0.9285714285714286;1.0
563;42;39;42;0.003596218884774333;0.9061875823152385;0.9285714285714286;1.0
564;42;39;42;0.004901585328887909;0.9024723343035819;0.9285714285714286;1.0
565;42;38;42;0.006748919766512574;0.9030224983350781;0.9047619047619048;1.0
566;42;36;42;0.008994326964636928;0.9008506509261103;0.8571428571428571;1.0
567;42;36;42;0.011963282387164;0.8970562209673154;0.8571428571428571;1.0
568;42;36;42;0.0059257039376360765;0.9042668189835816;0.8571428571428571;1.0
569;42;36;42;0.003035733173695513;0.9036741984793535;0.8571428571428571;1.0
570;42;35;42;0.004582182325129081;0.9005140945383572;0.8333333333333334;1.0
571;42;35;42;0.0027733109907154907;0.9003483945580987;0.8333333333333334;1.0
572;42;35;42;0.0014570354391429947;0.8987136672535196;0.8333333333333334;1.0
573;42;36;42;0.002282602924348465;0.9123994217090281;0.8571428571428571;1.0
574;42;36;42;0.004186849449478283;0.9144734483113315;0.8571428571428571;1.0
575;42;39;42;0.006815143436230952;0.9156092049581495;0.9285714285714286;1.0
576;42;39;42;0.010273191507980709;0.9151353516925427;0.9285714285714286;1.0
577;42;39;42;0.012325190317641012;0.9153470397652799;0.9285714285714286;1.0
578;42;38;42;0.010533291579345006;0.9182561564793683;0.9047619047619048;1.0
579;42;39;42;0.009430310842168428;0.9207267239740491;0.9285714285714286;1.0
580;42;39;42;0.01219224744534152;0.9143134336752994;0.9285714285714286;1.0
581;42;39;42;0.01534322272437274;0.9128885376727183;0.9285714285714286;1.0
582;42;39;42;0.01613405557264078;0.9109945190724347;0.9285714285714286;1.0
583;42;40;42;0.012754919248169582;0.9087945113936832;0.9523809523809523;1.0
584;42;40;42;0.010443000766171037;0.9066238530948241;0.9523809523809523;1.0
585;42;40;42;0.008500315841313144;0.9043517090978459;0.9523809523809523;1.0
586;42;40;42;0.006812729502494957;0.9024810851554073;0.9523809523809523;1.0
587;42;40;42;0.005381477796870569;0.9039427025008344;0.9523809523809523;1.0
588;42;40;42;0.004422280847360144;0.9059113039814168;0.9523809523809523;1.0
589;42;41;42;0.003688055218102729;0.9064773106952345;0.9761904761904762;1.0
590;42;41;42;0.0031314400543004544;0.9072275585263836;0.9761904761904762;1.0
591;42;41;42;0.002652244824456786;0.9079733783278898;0.9761904761904762;1.0
592;42;41;42;0.002222078556386067;0.9086111122970784;0.9761904761904762;1.0
593;42;41;42;0.0019471804021257363;0.9090176753349948;0.9761904761904762;1.0
594;42;41;42;0.0018894236042187997;0.9091946033374594;0.9761904761904762;1.0
595;42;41;42;0.002088398686982134;0.9093502250419622;0.9761904761904762;1.0
596;42;41;42;0.0024231040939001157;0.9086068035881631;0.9761904761904762;1.0
597;42;41;42;0.0027033267244609333;0.9084708273415809;0.9761904761904762;1.0
598;42;41;42;0.002965926773234455;0.9122609615811551;0.9761904761904762;1.0
599;42;41;42;0.003391787402211763;0.9141174752132213;0.9761904761904762;1.0
600;42;41;42;0.004031955767089443;0.9159526831812936;0.9761904761904762;1.0
601;42;41;42;0.0048027585049960474;0.917607087886608;0.9761904761904762;1.0
602;42;40;42;0.005887621169377256;0.9206763212130701;0.9523809523809523;1.0
603;42;40;42;0.00696394769870161;0.922892155960219;0.9523809523809523;1.0
604;42;40;42;0.008390245625211696;0.9259192228838772;0.9523809523809523;1.0
605;42;40;42;0.010185721431642047;0.9256482085570998;0.9523809523809523;1.0
606;42;40;42;0.012549581618139629;0.9229491938443768;0.9523809523809523;1.0
607;42;40;42;0.014927907777631411;0.9154400721208862;0.9523809523809523;1.0
608;42;40;42;0.01733426605419385;0.9121581916227279;0.9523809523809523;1.0
609;42;40;42;0.020390949676371416;0.9083513890980683;0.9523809523809523;1.0
610;42;40;42;0.023812420645590412;0.9072968720236683;0.9523809523809523;1.0
611;42;40;42;0.027314167433706807;0.906300097037068;0.9523809523809523;1.0
612;42;40;42;0.03094781640191371;0.9040363350527876;0.9523809523809523;1.0
613;42;40;42;0.034652334280752775;0.906571252967477;0.9523809523809523;1.0
614;42;40;42;0.03911293104919848;0.905215114281808;0.9523809523809523;1.0
615;42;40;42;0.04134541013750124;0.9052314192159459;0.9523809523809523;1.0
616;42;40;42;0.04337047014196507;0.9076309423888679;0.9523809523809523;1.0
617;42;41;42;0.04541413585775088;0.9097775739792759;0.9761904761904762;1.0
618;42;41;42;0.0475557355962933;0.9092224578116714;0.9761904761904762;1.0
619;42;41;42;0.04984915678536085;0.9100802718443474;0.9761904761904762;1.0
620;42;42;42;0.05219073906628118;0.9126220655325616;1.0;1.0
621;42;42;42;0.054102425697621255;0.9146909403500797;1.0;1.0
622;42;42;42;0.05551727846339154;0.9166752361280918;1.0;1.0
623;42;42;42;0.05661283458472905;0.9182583507848399;1.0;1.0
624;42;42;42;0.05742553228005113;0.9158981455059948;1.0;1.0
625;42;42;42;0.05791149141507087;0.9135273285950063;1.0;1.0
626;42;42;42;0.058698696310012934;0.9120498089896474;1.0;1.0
627;42;42;42;0.05943656659875276;0.9122006633627985;1.0;1.0
628;42;42;42;0.060771368765001;0.9129740860893599;1.0;1.0
629;42;42;42;0.06253869631650838;0.9135334033054697;1.0;1.0
630;42;42;42;0.060930457390559155;0.9144063481574516;1.0;1.0
631;42;42;42;0.057899325901465716;0.9132680913675203;1.0;1.0
632;42;42;42;0.05551021294520634;0.9118039090987611;1.0;1.0
633;42;42;42;0.05353069281548555;0.9119761018295678;1.0;1.0
634;42;42;42;0.05001510114373989;0.9123147603324174;1.0;1.0
635;42;41;42;0.04456855717214084;0.9126057563127378;0.9761904761904762;1.0
636;42;41;42;0.03821319917617086;0.9159376513460306;0.9761904761904762;1.0
637;42;41;42;0.03213242483244343;0.9200603994720523;0.9761904761904762;1.0
638;42;41;42;0.02600316323340402;0.9244748894699248;0.9761904761904762;1.0
639;42;41;42;0.01995498516506074;0.9270698582411865;0.9761904761904762;1.0
640;42;40;42;0.014471305953572957;0.931207579897207;0.9523809523809523;1.0
641;42;40;42;0.017310232029577828;0.9347590592209214;0.9523809523809523;1.0
642;42;41;42;0.020231761831612762;0.9376034748968849;0.9761904761904762;1.0
643;42;41;42;0.02277351239965731;0.9397556011617798;0.9761904761904762;1.0
644;42;40;42;0.024931091088063087;0.9364461725597569;0.9523809523809523;1.0
645;42;40;42;0.02721763090809667;0.9364557430191325;0.9523809523809523;1.0
646;42;40;42;0.029449457034538256;0.9372095952558117;0.9523809523809523;1.0
647;42;41;42;0.031167105867125105;0.9357432566623552;0.9761904761904762;1.0
648;42;41;42;0.03936152234270786;0.9344133658401246;0.9761904761904762;1.0
649;42;41;42;0.047391904576169576;0.9349017692719644;0.9761904761904762;1.0
650;42;42;42;0.0545996144347364;0.9359254424642328;1.0;1.0
651;42;42;42;0.055043139754950676;0.9351081819371618;1.0;1.0
652;42;42;42;0.05212676077102805;0.933216112999074;1.0;1.0
653;42;41;42;0.049254368532600304;0.9345080749258597;0.9761904761904762;1.0
654;42;41;42;0.04645424639383072;0.9360479179678647;0.9761904761904762;1.0
655;42;41;42;0.0438645256378899;0.9380244003773022;0.9761904761904762;1.0
656;42;41;42;0.04109951559395137;0.9385369174599809;0.9761904761904762;1.0
657;42;41;42;0.0383202541313986;0.9387799332246706;0.9761904761904762;1.0
658;42;41;42;0.03587828015800201;0.9393381379095465;0.9761904761904762;1.0
659;42;41;42;0.03275068817951012;0.9401938163871109;0.9761904761904762;1.0
660;42;41;42;0.0320101908666946;0.9413232525339169;0.9761904761904762;1.0
661;42;41;42;0.03249034839865614;0.9402542141268981;0.9761904761904762;1.0
662;42;41;42;0.033195112252812374;0.9381604019720595;0.9761904761904762;1.0
663;42;41;42;0.0338313300218382;0.9363619399273582;0.9761904761904762;1.0
664;42;41;42;0.034613420567703904;0.9365424269255362;0.9761904761904762;1.0
665;42;41;42;0.0356764981077966;0.9349037920765213;0.9761904761904762;1.0
666;42;41;42;0.03700046568239686;0.9314814530970223;0.9761904761904762;1.0
667;42;41;42;0.038839363455113;0.9308759234194754;0.9761904761904762;1.0
668;42;41;42;0.04100093843419482;0.9326777371744274;0.9761904761904762;1.0
669;42;41;42;0.04280955345737823;0.9344570079426142;0.9761904761904762;1.0
670;42;41;42;0.044708377427267014;0.9360617371314213;0.9761904761904762;1.0
671;42;41;42;0.046602043700364866;0.9375145986775303;0.9761904761904762;1.0
672;42;41;42;0.0490700058345237;0.937222059561058;0.9761904761904762;1.0
673;42;42;42;0.051979917737636556;0.9354489028939684;1.0;1.0
674;42;42;42;0.056960699425988436;0.9372519261643042;1.0;1.0
675;42;42;42;0.058248754226764766;0.9394708224594195;1.0;1.0
676;42;42;42;0.05229840306229585;0.9399630875071603;1.0;1.0
677;42;41;42;0.04638061613553996;0.939353485021283;0.9761904761904762;1.0
678;42;40;42;0.04072399239943884;0.9386325789291996;0.9523809523809523;1.0
679;42;40;42;0.03578151093013401;0.9378535011169373;0.9523809523809523;1.0
680;42;40;42;0.03176692160037005;0.937142950193826;0.9523809523809523;1.0
681;42;40;42;0.033253027929802864;0.9360296337426197;0.9523809523809523;1.0
682;42;40;42;0.03570203380209748;0.9324656341351978;0.9523809523809523;1.0
683;42;40;42;0.033327640770284085;0.9287234794864309;0.9523809523809523;1.0
684;42;40;42;0.030889568399783275;0.9271871733760868;0.9523809523809523;1.0
685;42;40;42;0.028699885682551458;0.9302567564604546;0.9523809523809523;1.0
686;42;39;42;0.025879503912579965;0.9318876350157466;0.9285714285714286;1.0
687;42;39;42;0.022483399952694702;0.9324128054258392;0.9285714285714286;1.0
688;42;39;42;0.018468338651147352;0.9303827455749107;0.9285714285714286;1.0
689;42;39;42;0.011539857923509565;0.9304999738640394;0.9285714285714286;1.0
690;42;40;42;0.009021565284260786;0.9311515961702771;0.9523809523809523;1.0
691;42;39;42;0.01014861379639079;0.9109659195085211;0.9285714285714286;1.0
692;42;39;42;0.015239961739255797;0.9028179999438124;0.9285714285714286;1.0
693;42;40;42;0.013575710214368127;0.9326749550400352;0.9523809523809523;1.0
694;42;40;42;0.01724748109412862;0.9375175701676804;0.9523809523809523;1.0
695;42;40;42;0.025115858306166326;0.9290786501556503;0.9523809523809523;1.0
696;42;41;42;0.01942536369211861;0.9260343105531113;0.9761904761904762;1.0
697;42;40;42;0.005669960907757754;0.926412057280164;0.9523809523809523;1.0
698;42;40;42;0.008627715450148806;0.9142935544569968;0.9523809523809523;1.0
699;42;40;42;0.00822065620377969;0.9123748705008947;0.9523809523809523;1.0
700;42;38;42;0.009202136145462456;0.9179939140350504;0.9047619047619048;1.0
701;42;38;42;0.005224296199978128;0.9090190798223359;0.9047619047619048;1.0
702;42;37;42;0.013464029780809584;0.9192959618196797;0.8809523809523809;1.0
703;42;37;42;0.008003515363470283;0.9158779426512734;0.8809523809523809;1.0
704;42;38;42;0.0023893265482983045;0.9121511722872279;0.9047619047619048;1.0
705;42;41;42;0.0023883807001161845;0.9123387310635567;0.9761904761904762;1.0
706;42;41;42;0.00607087642198878;0.9087215918369486;0.9761904761904762;1.0
707;42;41;42;0.012222344213402745;0.9038381261140207;0.9761904761904762;1.0
708;42;41;42;0.02078200459351735;0.8974391751306638;0.9761904761904762;1.0
709;42;41;42;0.031256023816439035;0.9043962772844591;0.9761904761904762;1.0
710;42;41;42;0.04303602027089434;0.9062332723608693;0.9761904761904762;1.0
711;42;41;42;0.04494151082019431;0.8969124850997245;0.9761904761904762;1.0
712;42;40;42;0.026787867602061477;0.8915568829606789;0.9523809523809523;1.0
713;42;40;42;0.03208954500179262;0.8927875650160262;0.9523809523809523;1.0
714;42;39;42;0.03729379638173937;0.8958365009133621;0.9285714285714286;1.0
715;42;39;42;0.02310660973143641;0.888902626976871;0.9285714285714286;1.0
716;42;39;42;0.012000921516777466;0.8900041608337679;0.9285714285714286;1.0
717;42;39;42;0.008612475953339268;0.8886150357235811;0.9285714285714286;1.0
718;42;39;42;0.012421058710763083;0.8926352403119335;0.9285714285714286;1.0
719;42;39;42;0.017295706310638165;0.8928767983552717;0.9285714285714286;1.0
720;42;39;42;0.024779262984349442;0.8891521863218343;0.9285714285714286;1.0
721;42;39;42;0.034333991196202444;0.8948756825630924;0.9285714285714286;1.0
722;42;40;42;0.03468850470975879;0.8884885242167844;0.9523809523809523;1.0
723;42;40;42;0.0354091843789286;0.8931091327631899;0.9523809523809523;1.0
724;42;40;42;0.03583711812762411;0.8998122586794858;0.9523809523809523;1.0
725;42;40;42;0.03659257269363867;0.8954009801327438;0.9523809523809523;1.0
726;42;39;42;0.037974368206651433;0.8909708123699346;0.9285714285714286;1.0
727;42;39;42;0.03625590871632913;0.8965086894421156;0.9285714285714286;1.0
728;42;39;42;0.024900288321342928;0.8989577582923394;0.9285714285714286;1.0
729;42;38;42;0.04140266891779855;0.8975609289617168;0.9047619047619048;1.0
730;42;40;42;0.04682812164358876;0.8972531626192913;0.9523809523809523;1.0
731;42;42;42;0.05014005950477772;0.8914654155322848;1.0;1.0
732;42;41;42;0.0060186125952760156;0.8854171111777844;0.9761904761904762;1.0
733;42;40;42;0.03514620296713576;0.9028855714705558;0.9523809523809523;1.0
734;42;40;42;0.017306711163937234;0.9089970517776007;0.9523809523809523;1.0
735;42;40;42;0.0072806418037283435;0.9162194763778233;0.9523809523809523;1.0
736;42;38;42;0.003642578058611375;0.9253576717028225;0.9047619047619048;1.0
737;42;36;42;0.0031966030963322453;0.9163903427379945;0.8571428571428571;1.0
738;42;35;42;0.0022762246080416625;0.9052887258898581;0.8333333333333334;1.0
739;42;36;42;0.013543225444560162;0.9196198193760811;0.8571428571428571;1.0
740;42;38;42;0.013339150571376291;0.9360917779808842;0.9047619047619048;1.0
741;42;37;42;0.005575049921676584;0.9219544643518315;0.8809523809523809;1.0
742;42;38;42;0.00487781249673421;0.915308140016913;0.9047619047619048;1.0
743;42;38;42;0.003809677469697128;0.8956410022067676;0.9047619047619048;1.0
744;42;38;42;0.002569316521241559;0.887806883277166;0.9047619047619048;1.0
745;42;38;42;0.002220312851262577;0.8821916889243864;0.9047619047619048;1.0
746;42;38;42;0.0025452829874398897;0.8874376939852631;0.9047619047619048;1.0
747;42;38;42;0.0026992090905877436;0.8897877013873796;0.9047619047619048;1.0
748;42;39;42;0.004214158224881408;0.884939419395496;0.9285714285714286;1.0
749;42;40;42;0.006245875511867647;0.8917333651910135;0.9523809523809523;1.0
750;42;40;42;0.007978358811885465;0.8889927389338446;0.9523809523809523;1.0
751;42;39;42;0.009990475518374472;0.8856823019985207;0.9285714285714286;1.0
752;42;39;42;0.012484180221724504;0.881422223551993;0.9285714285714286;1.0
753;42;40;42;0.015007120340685262;0.8768790228236198;0.9523809523809523;1.0
754;42;40;42;0.01751156296969823;0.8759007431605847;0.9523809523809523;1.0
755;42;40;42;0.02012680214947273;0.8856278653893791;0.9523809523809523;1.0
756;42;39;42;0.02268888847395412;0.8846313224144582;0.9285714285714286;1.0
757;42;39;42;0.024586256168417954;0.8904467309911255;0.9285714285714286;1.0
758;42;39;42;0.023739071836037517;0.8973281178913803;0.9285714285714286;1.0
759;42;39;42;0.01867142999600441;0.9033525121381474;0.9285714285714286;1.0
760;42;40;42;0.015054517884567485;0.9017005822741093;0.9523809523809523;1.0
761;42;40;42;0.014239261123355456;0.9014175548138037;0.9523809523809523;1.0
