dia;genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
D04;CD202;1932;8;0.938944903382334;0.6007296520047527;0.8557390059675284;True;True
D04;CD202;1933;8;0.9392839134353919;0.6040485115373544;0.8557390059675284;True;True
D04;CD202;1934;8;0.9394506161486943;0.6056829300227156;0.8557390059675284;True;True
D04;CD202;1935;8;0.9395623971293691;0.6067797541437665;0.8557390059675284;True;True
D04;CD202;1936;8;0.9395580000487536;0.6067365955998141;0.8557390059675284;True;True
D04;CD202;1937;8;0.9393701626065756;0.6048939349369011;0.8557390059675284;True;True
D04;CD202;1938;8;0.9394870531095857;0.6060403818326168;0.8557390059675284;True;True
D04;CD202;1939;8;0.9399374883047068;0.6104653135126958;0.8557390059675284;True;True
D04;CD202;1940;8;0.9402639632903159;0.6136793874166688;0.8557390059675284;True;True
D04;CD202;1941;8;0.9405950394779904;0.6169444749361186;0.8557390059675284;True;True
D04;CD202;1942;8;0.9408038269650354;0.6190064246437037;0.8557390059675284;True;True
D04;CD202;1943;8;0.9411120648148795;0.6220544853636091;0.8557390059675284;True;True
D04;CD202;1944;8;0.9413299382036485;0.6242117357188935;0.8557390059675284;True;True
D04;CD202;1945;8;0.9414459173239177;0.6253610060954593;0.8557390059675284;True;True
D04;CD202;1946;8;0.9415359623591562;0.6262537198785462;0.8557390059675284;True;True
D04;CD202;1947;8;0.9415631111828439;0.6265229489044044;0.8557390059675284;True;True
D04;CD202;1948;8;0.9413477516011303;0.6243882128048224;0.8557390059675284;True;True
D04;CD202;1949;8;0.9409714611542782;0.6206635253598677;0.8557390059675284;True;True
D04;CD202;1950;8;0.9404232216332361;0.6152492925093057;0.8557390059675284;True;True
D04;CD202;1951;8;0.9397000900068007;0.6081317921091369;0.8557390059675284;True;True
D04;CD202;1952;8;0.9388981990354234;0.6002729485930701;0.8557390059675284;True;True
D04;CD202;1953;8;0.9380363453453071;0.5918687948341732;0.8557390059675284;True;True
D04;CD202;1954;8;0.937120596798619;0.5829902703797221;0.8557390059675284;True;True
D04;CD202;1955;8;0.9359867111482382;0.5720745948282374;0.8557390059675284;True;True
D04;CD202;1956;8;0.9348071071921775;0.5608158699688651;0.8557390059675284;True;True
D04;CD202;1957;8;0.9334544296631115;0.5480346847883545;0.8557390059675284;True;True
D04;CD202;1958;8;0.9318662569931654;0.5332154879642635;0.8557390059675284;True;True
D04;CD202;1959;8;0.929974365618072;0.515841883156265;0.8557390059675284;True;True
D04;CD202;1960;8;0.9281107279946801;0.49904126741351734;0.8557390059675284;True;True
D04;CD202;1961;8;0.926053370298775;0.48087321032523855;0.8557390059675284;True;True
D04;CD202;1962;8;0.9250189279548982;0.4718936135960534;0.8557390059675284;True;True
D04;CD202;1963;8;0.9250751826235722;0.4723792186953724;0.8557390059675284;True;True
D04;CD202;1964;8;0.9251513116408968;0.473036884979514;0.8557390059675284;True;True
D04;CD202;1965;8;0.9266662555719934;0.4862428976131529;0.8557390059675284;True;True
D04;CD202;1966;8;0.9280101657344704;0.4981438485135103;0.8557390059675284;True;True
D04;CD202;1967;8;0.9292165696049833;0.5089719553249492;0.8557390059675284;True;True
D04;CD202;1968;8;0.9301790905628602;0.5177067305903946;0.8557390059675284;True;True
D04;CD202;1969;8;0.9310415216235637;0.5256034286005997;0.8557390059675284;True;True
D04;CD202;1970;8;0.9317622752986322;0.532252562030125;0.8557390059675284;True;True
D04;CD202;1971;8;0.9323859716385122;0.5380419856793486;0.8557390059675284;True;True
D04;CD202;1972;8;0.9328532749724509;0.5424009466576872;0.8557390059675284;True;True
D04;CD202;1973;8;0.9332531365128719;0.5461450098972743;0.8557390059675284;True;True
D04;CD202;1974;8;0.9334168023791055;0.5476812051528643;0.8557390059675284;True;True
D04;CD202;1975;8;0.9335880209836105;0.549290586274091;0.8557390059675284;True;True
D04;CD202;1976;8;0.9336380041642699;0.5497608468380235;0.8557390059675284;True;True
D04;CD202;1977;8;0.9336921033087554;0.5502700552911488;0.8557390059675284;True;True
D04;CD202;1978;8;0.933622907065551;0.5496187867436254;0.8557390059675284;True;True
D04;CD202;1979;8;0.9334127653225668;0.5476432868145709;0.8557390059675284;True;True
D04;CD202;1980;8;0.9330072035928827;0.5438407042324881;0.8557390059675284;True;True
D04;CD202;1981;8;0.9324546449427115;0.5386814321975468;0.8557390059675284;True;True
D04;CD202;1982;8;0.9318197562925984;0.5327847532984378;0.8557390059675284;True;True
D04;CD202;1983;8;0.9311395957394081;0.5265055541046295;0.8557390059675284;True;True
D04;CD202;1984;8;0.9304384872048062;0.5200749496549042;0.8557390059675284;True;True
D04;CD202;1985;8;0.9297492072625462;0.5137952476786907;0.8557390059675284;True;True
D04;CD202;1986;8;0.9289863190506422;0.5068949374207576;0.8557390059675284;True;True
D04;CD202;1987;8;0.9282128715839588;0.49995376994471447;0.8557390059675284;True;True
D04;CD202;1988;8;0.9272590649663167;0.49147124735882297;0.8557390059675284;True;True
D04;CD202;1989;8;0.9261330443985141;0.48156919296448103;0.8557390059675284;True;True
D04;CD202;1990;8;0.9248959953987893;0.47083352298277004;0.8557390059675284;True;True
D04;CD202;1991;8;0.9235000079874585;0.4589017081358343;0.8557390059675284;True;True
D04;CD202;1992;8;0.9220056102225822;0.4463481727693477;0.8557390059675284;True;True
D04;CD202;1993;8;0.9204586146470829;0.4335958913582758;0.8557390059675284;True;True
D04;CD202;1994;8;0.9188179106084398;0.4203452844131464;0.8557390059675284;True;True
D04;CD202;1995;8;0.9171119747169305;0.40687057737852067;0.8557390059675284;True;True
D04;CD202;1996;8;0.9153952600140137;0.3936249779660832;0.8557390059675284;True;True
D04;CD202;1997;8;0.9136467078235165;0.38045961630973824;0.8557390059675284;True;True
D04;CD202;1998;8;0.9118675952030122;0.3674026348135133;0.8557390059675284;True;True
D04;CD202;1999;8;0.9100864062540475;0.3546724374788452;0.8557390059675284;True;True
D04;CD202;2000;8;0.9083037737900611;0.34227371078060087;0.8557390059675284;True;True
D04;CD202;2001;8;0.9064363230603999;0.32964997047860783;0.8557390059675284;True;True
D04;CD202;2002;8;0.9045039335565258;0.31697748917059587;0.8557390059675284;True;True
D04;CD202;2003;8;0.9025889315212905;0.304806830662954;0.8557390059675284;True;True
D04;CD202;2004;8;0.9014173448393749;0.29754931539465346;0.8557390059675284;True;True
D04;CD202;2005;8;0.9002109905552753;0.29022443608433934;0.8557390059675284;True;True
D04;CD202;2006;8;0.8989343582371706;0.28263488705132095;0.8557390059675284;True;True
D04;CD202;2007;8;0.8978813035263;0.27649872982472223;0.8557390059675284;True;True
D04;CD202;2008;8;0.898830312819234;0.28202363301371985;0.8557390059675284;True;True
D04;CD202;2009;8;0.900204495802174;0.2901854045407838;0.8557390059675284;True;True
D04;CD202;2010;8;0.9014212460845572;0.29757324633800464;0.8557390059675284;True;True
D04;CD202;2011;8;0.9025245997708051;0.30440462555956127;0.8557390059675284;True;True
D04;CD202;2012;8;0.9035066761016749;0.31059158919183194;0.8557390059675284;True;True
D04;CD202;2013;8;0.9043845654821185;0.3162076157433589;0.8557390059675284;True;True
D04;CD202;2014;8;0.9052445220903061;0.32178753513310887;0.8557390059675284;True;True
D04;CD202;2015;8;0.9062061544352681;0.3281197837875303;0.8557390059675284;True;True
D04;CD202;2016;8;0.9073963301614927;0.3360930089214736;0.8557390059675284;True;True
D04;CD202;2017;8;0.9084995364512521;0.343618628262356;0.8557390059675284;True;True
D04;CD202;2018;8;0.9095505192743911;0.3509093037051654;0.8557390059675284;True;True
D04;CD202;2019;8;0.9105394418180692;0.3578778736806907;0.8557390059675284;True;True
D04;CD202;2020;8;0.911475982557797;0.3645744379445579;0.8557390059675284;True;True
D04;CD202;2021;8;0.9124197571447612;0.3714184186885588;0.8557390059675284;True;True
D04;CD202;2022;8;0.9133033928009945;0.3779134157149702;0.8557390059675284;True;True
D04;CD202;2023;8;0.91412536155044;0.38403078053585915;0.8557390059675284;True;True
D04;CD202;2024;8;0.9148177016218605;0.3892399341980397;0.8557390059675284;True;True
D04;CD202;2025;8;0.9153965612421476;0.3936348979243564;0.8557390059675284;True;True
D04;CD202;2026;8;0.9158835556539462;0.39736030398877825;0.8557390059675284;True;True
D04;CD202;2027;8;0.9162886673870125;0.40047874251726223;0.8557390059675284;True;True
D04;CD202;2028;8;0.9166827550657032;0.40352922107342537;0.8557390059675284;True;True
D04;CD202;2029;8;0.9171236815171179;0.40696198787020654;0.8557390059675284;True;True
D04;CD202;2030;8;0.917558020277652;0.4103638028965323;0.8557390059675284;True;True
D04;CD202;2031;8;0.9179638463745515;0.41356050650093423;0.8557390059675284;True;True
D04;CD202;2032;8;0.9182955097449177;0.4161860631786223;0.8557390059675284;True;True
D04;CD202;2033;8;0.9186160784058522;0.41873491224845566;0.8557390059675284;True;True
D04;CD202;2034;8;0.9188909865324173;0.42092940583720406;0.8557390059675284;True;True
D04;CD202;2035;8;0.9191699872667375;0.4231647610099531;0.8557390059675284;True;True
D04;CD202;2036;8;0.9195691507858206;0.42637718080153486;0.8557390059675284;True;True
D04;CD202;2037;8;0.9200075777514675;0.429924964753176;0.8557390059675284;True;True
D04;CD202;2038;8;0.9204277464979456;0.43334397907450595;0.8557390059675284;True;True
D04;CD202;2039;8;0.9209037903815402;0.43724002734475853;0.8557390059675284;True;True
D04;CD202;2040;8;0.9213076141518826;0.44056356779727573;0.8557390059675284;True;True
D04;CD202;2041;8;0.9215570843449836;0.4426252346364798;0.8557390059675284;True;True
D04;CD202;2042;8;0.921704857290167;0.44384950490223873;0.8557390059675284;True;True
D04;CD202;2043;8;0.9218091500714989;0.44471491314600275;0.8557390059675284;True;True
D04;CD202;2044;8;0.9217669612426378;0.4443646998828017;0.8557390059675284;True;True
D04;CD202;2045;8;0.921624272336391;0.4431815933143669;0.8557390059675284;True;True
D04;CD202;2046;8;0.9214893384939739;0.442064731005238;0.8557390059675284;True;True
D04;CD202;2047;8;0.921288027772727;0.4404019763971025;0.8557390059675284;True;True
D04;CD202;2048;8;0.9210689847859377;0.43859755126393307;0.8557390059675284;True;True
D04;CD202;2049;8;0.9209473401553037;0.4375976314008525;0.8557390059675284;True;True
D04;CD202;2050;8;0.9208065799609485;0.43644250958170655;0.8557390059675284;True;True
D04;CD202;2051;8;0.920640734282167;0.4350841862286185;0.8557390059675284;True;True
D04;CD202;2052;8;0.9205322614449504;0.43419731989000565;0.8557390059675284;True;True
D04;CD202;2053;8;0.9204413640749687;0.433455098622918;0.8557390059675284;True;True
D04;CD202;2054;8;0.9203596190339232;0.43278835039576535;0.8557390059675284;True;True
D04;CD202;2055;8;0.9203255725763928;0.4325108594106326;0.8557390059675284;True;True
D04;CD202;2056;8;0.9203864303619776;0.43300695804681766;0.8557390059675284;True;True
D04;CD202;2057;8;0.9203776038464518;0.4329349822362726;0.8557390059675284;True;True
D04;CD202;2058;8;0.9203194917930038;0.4324613116218177;0.8557390059675284;True;True
D04;CD202;2059;8;0.9202162229769814;0.43162044344299594;0.8557390059675284;True;True
D04;CD202;2060;8;0.9199673202901627;0.4295983541639241;0.8557390059675284;True;True
D04;CD202;2061;8;0.9196909655712502;0.42736088263199523;0.8557390059675284;True;True
D04;CD202;2062;8;0.9194599928455878;0.42549701838149667;0.8557390059675284;True;True
D04;CD202;2063;8;0.9191683015795505;0.423151230525984;0.8557390059675284;True;True
D04;CD202;2064;8;0.9188931153031732;0.42094643033400236;0.8557390059675284;True;True
D04;CD202;2065;8;0.9186665952240836;0.41913756852334116;0.8557390059675284;True;True
D04;CD202;2066;8;0.918492530055755;0.4177512828425162;0.8557390059675284;True;True
D04;CD202;2067;8;0.9182231286026914;0.41561207118838234;0.8557390059675284;True;True
D04;CD202;2068;8;0.9179479211926654;0.4134347323013464;0.8557390059675284;True;True
D04;CD202;2069;8;0.9177029579077974;0.4115034636238772;0.8557390059675284;True;True
D04;CD202;2070;8;0.9174504896995018;0.4095197273493015;0.8557390059675284;True;True
D04;CD202;2071;8;0.9172670719023486;0.40808281591954443;0.8557390059675284;True;True
D04;CD202;2072;8;0.9171897496887566;0.4074781444250767;0.8557390059675284;True;True
D04;CD202;2073;8;0.9170934608559564;0.406726045080043;0.8557390059675284;True;True
D04;CD202;2074;8;0.9169419668299676;0.4055447536579894;0.8557390059675284;True;True
D04;CD202;2075;8;0.9167141458881338;0.403772921153695;0.8557390059675284;True;True
D04;CD202;2076;8;0.9163664492312031;0.4010795018818444;0.8557390059675284;True;True
D04;CD202;2077;8;0.9158671237679514;0.39723418786073195;0.8557390059675284;True;True
D04;CD202;2078;8;0.915322872953121;0.39307341963484993;0.8557390059675284;True;True
D04;CD202;2079;8;0.9147372831489538;0.38863221549103144;0.8557390059675284;True;True
D04;CD202;2080;8;0.9141131873645175;0.38393964449294643;0.8557390059675284;True;True
D04;CD202;2081;8;0.9134180042347836;0.37876201885002114;0.8557390059675284;True;True
D04;CD202;2082;8;0.912733428861562;0.37371435618372023;0.8557390059675284;True;True
D04;CD202;2083;8;0.9120933639637296;0.36904063847112983;0.8557390059675284;True;True
D04;CD202;2084;8;0.9114296858934426;0.3642411803493439;0.8557390059675284;True;True
D04;CD202;2085;8;0.9107745929841594;0.3595503912564034;0.8557390059675284;True;True
D04;CD202;2086;8;0.9100700146826786;0.3545568736964112;0.8557390059675284;True;True
D04;CD202;2087;8;0.909325711166462;0.3493398374687283;0.8557390059675284;True;True
D04;CD202;2088;8;0.9086514938094253;0.3446654282751362;0.8557390059675284;True;True
D04;CD202;2089;8;0.9079797667955657;0.34005675354738174;0.8557390059675284;True;True
D04;CD202;2090;8;0.9073305252541989;0.33564822623734847;0.8557390059675284;True;True
D04;CD202;2091;8;0.9066525592997821;0.33109266450868075;0.8557390059675284;True;True
D04;CD202;2092;8;0.9059028028450516;0.3261116622163263;0.8557390059675284;True;True
D04;CD202;2093;8;0.9050963256454183;0.3208203818622841;0.8557390059675284;True;True
D04;CD202;2094;8;0.9042264443422984;0.3151901094843571;0.8557390059675284;True;True
D04;CD202;2095;8;0.9045602140924954;0.3173409950725972;0.8557390059675284;True;True
D04;CD202;2096;8;0.9051081513350319;0.320897472977077;0.8557390059675284;True;True
D04;CD202;2097;8;0.9055010715057037;0.3234673060481829;0.8557390059675284;True;True
D04;CD202;2098;8;0.9057953026629353;0.32540237718850384;0.8557390059675284;True;True
D04;CD202;2099;8;0.9060573697880424;0.32713364138512213;0.8557390059675284;True;True
D04;CD202;2100;8;0.9061660077102213;0.3278534603537472;0.8557390059675284;True;True
D04;CD202;2101;8;0.9063100853270766;0.3288100308605575;0.8557390059675284;True;True
D04;CD202;2102;8;0.9066023006126617;0.33075690278139996;0.8557390059675284;True;True
D04;CD202;2103;8;0.9070477112999252;0.33374191493382294;0.8557390059675284;True;True
D04;CD202;2104;8;0.9076333104472425;0.337698615788752;0.8557390059675284;True;True
D04;CD202;2105;8;0.9083422807957181;0.3425379350584692;0.8557390059675284;True;True
D04;CD202;2106;8;0.9090845892033692;0.3476625127732945;0.8557390059675284;True;True
D04;CD202;2107;8;0.9096732578229839;0.3517684780494247;0.8557390059675284;True;True
D04;CD202;2108;8;0.9101292065694674;0.35497432439544174;0.8557390059675284;True;True
D04;CD202;2109;8;0.9105604668513525;0.358027172171394;0.8557390059675284;True;True
D04;CD202;2110;8;0.9108393792107221;0.3600122314836137;0.8557390059675284;True;True
D04;CD202;2111;8;0.911154314900845;0.36226375150319245;0.8557390059675284;True;True
D04;CD202;2112;8;0.9115780010982378;0.36530961467099254;0.8557390059675284;True;True
D04;CD202;2113;8;0.9120723744039423;0.3688881225570926;0.8557390059675284;True;True
D04;CD202;2114;8;0.9125317090567855;0.3722366383088147;0.8557390059675284;True;True
D04;CD202;2115;8;0.9130218612708553;0.375834924467505;0.8557390059675284;True;True
D04;CD202;2116;8;0.9135148807913668;0.37948041521953724;0.8557390059675284;True;True
D04;CD202;2117;8;0.9136779214425748;0.38069174320771076;0.8557390059675284;True;True
D04;CD202;2118;8;0.9136518954778977;0.380498188152001;0.8557390059675284;True;True
D04;CD202;2119;8;0.9136551576405867;0.38052244484472797;0.8557390059675284;True;True
D04;CD202;2120;8;0.9136011428427387;0.38012095109081606;0.8557390059675284;True;True
D04;CD202;2121;8;0.9135683662690309;0.3798774752072666;0.8557390059675284;True;True
D04;CD202;2122;8;0.9137091819235577;0.38092432395132725;0.8557390059675284;True;True
D04;CD202;2123;8;0.9139831838937627;0.38296743423179125;0.8557390059675284;True;True
D04;CD202;2124;8;0.914306481529993;0.3853885334915926;0.8557390059675284;True;True
D04;CD202;2125;8;0.9148131485317925;0.389205508099764;0.8557390059675284;True;True
D04;CD202;2126;8;0.9154290790487117;0.3938828577201035;0.8557390059675284;True;True
D04;CD202;2127;8;0.9160328319725687;0.3985073412936927;0.8557390059675284;True;True
D04;CD202;2128;8;0.9166833880507959;0.4035341341581494;0.8557390059675284;True;True
D04;CD202;2129;8;0.9173715914824232;0.4089011909899499;0.8557390059675284;True;True
D04;CD202;2130;8;0.9180203487860211;0.4140069703499685;0.8557390059675284;True;True
D04;CD202;2131;8;0.9185920653460931;0.4185436054829607;0.8557390059675284;True;True
D04;CD202;2132;8;0.9191040097430362;0.4226354045416369;0.8557390059675284;True;True
D04;CD202;2133;8;0.919540488920504;0.42614595262719507;0.8557390059675284;True;True
D04;CD202;2134;8;0.9198655777682726;0.42877367284404316;0.8557390059675284;True;True
D04;CD202;2135;8;0.9201605240658082;0.4311673790195527;0.8557390059675284;True;True
D04;CD202;2136;8;0.9206386846898064;0.43506741748512423;0.8557390059675284;True;True
D04;CD202;2137;8;0.9211148155742883;0.43897468103154214;0.8557390059675284;True;True
D04;CD202;2138;8;0.9215303475574697;0.4424039676078238;0.8557390059675284;True;True
D04;CD202;2139;8;0.9219523077049543;0.4459046508737014;0.8557390059675284;True;True
D04;CD202;2140;8;0.9222906715486182;0.4487251033416854;0.8557390059675284;True;True
D04;CD202;2141;8;0.9225930018529043;0.45125517599223725;0.8557390059675284;True;True
D04;CD202;2142;8;0.9237625343105279;0.4611305767156935;0.8557390059675284;True;True
D04;CD202;2143;8;0.9248649353233388;0.4705659191792542;0.8557390059675284;True;True
D04;CD202;2144;8;0.9257836329346524;0.4785215669512832;0.8557390059675284;True;True
D04;CD202;2145;8;0.9266818741082603;0.48638021296346995;0.8557390059675284;True;True
D04;CD202;2146;8;0.9275437539557689;0.4939940563521934;0.8557390059675284;True;True
D04;CD202;2147;8;0.92819984657397;0.4998373562574566;0.8557390059675284;True;True
D04;CD202;2148;8;0.9287515132587417;0.5047818505989891;0.8557390059675284;True;True
D04;CD202;2149;8;0.9292507979034612;0.5092811327208715;0.8557390059675284;True;True
D04;CD202;2150;8;0.929685737893389;0.5132191515007674;0.8557390059675284;True;True
D04;CD202;2151;8;0.9301963075749197;0.5178637316849904;0.8557390059675284;True;True
D04;CD202;2152;8;0.9308380381641064;0.5237343760473978;0.8557390059675284;True;True
D04;CD202;2153;8;0.9314673115457944;0.5295260515063035;0.8557390059675284;True;True
D04;CD202;2154;8;0.9320112691664472;0.5345599064102265;0.8557390059675284;True;True
D04;CD202;2155;8;0.9325204766840623;0.5392947871698816;0.8557390059675284;True;True
D04;CD202;2156;8;0.932991092946174;0.5436899242606907;0.8557390059675284;True;True
D04;CD202;2157;8;0.9333667666875117;0.547211333571397;0.8557390059675284;True;True
D04;CD202;2158;8;0.9337279174479305;0.5506072835359394;0.8557390059675284;True;True
D04;CD202;2159;8;0.933981251457304;0.552995579381342;0.8557390059675284;True;True
D04;CD202;2160;8;0.9342605700682444;0.5556346603048984;0.8557390059675284;True;True
D04;CD202;2161;8;0.9346254747786342;0.5590914553266993;0.8557390059675284;True;True
D04;CD202;2162;8;0.9349665894279362;0.5623320430911851;0.8557390059675284;True;True
D04;CD202;2163;8;0.9353218145068143;0.5657159344376492;0.8557390059675284;True;True
D04;CD202;2164;8;0.9356580070156746;0.5689270741567268;0.8557390059675284;True;True
D04;CD202;2165;8;0.9360134101803442;0.5723305917477677;0.8557390059675284;True;True
D04;CD202;2166;8;0.9365141502662264;0.5771411087482319;0.8557390059675284;True;True
D04;CD202;2167;8;0.9371199506687197;0.5829840252682895;0.8557390059675284;True;True
D04;CD202;2168;8;0.9377634435770532;0.5892172528441973;0.8557390059675284;True;True
D04;CD202;2169;8;0.9382994651678772;0.5944297246551689;0.8557390059675284;True;True
D04;CD202;2170;8;0.938741537188444;0.598741956470626;0.8557390059675284;True;True
D04;CD202;2171;8;0.9391602659683308;0.6028372493521253;0.8557390059675284;True;True
D04;CD202;2172;8;0.939522287115452;0.6063861035256032;0.8557390059675284;True;True
D04;CD202;2173;8;0.9398525614893444;0.6096301663567906;0.8557390059675284;True;True
D04;CD202;2174;8;0.9401761793110361;0.6128146162508836;0.8557390059675284;True;True
D04;CD202;2175;8;0.940468685721637;0.6156977009481265;0.8557390059675284;True;True
D04;CD202;2176;8;0.9407399136502541;0.6183749948411853;0.8557390059675284;True;True
D04;CD202;2177;8;0.9409284203739605;0.6202379255625291;0.8557390059675284;True;True
D04;CD202;2178;8;0.9409821039864513;0.6207687787935925;0.8557390059675284;True;True
D04;CD202;2179;8;0.9408755391755836;0.619715145621636;0.8557390059675284;True;True
D04;CD202;2180;8;0.9406000859533133;0.6169942870991512;0.8557390059675284;True;True
D04;CD202;2181;8;0.9402196897251122;0.6132431920883767;0.8557390059675284;True;True
D04;CD202;2182;8;0.939765527423252;0.6087747051170247;0.8557390059675284;True;True
D04;CD202;2183;8;0.939286192703213;0.6040708476968406;0.8557390059675284;True;True
D04;CD202;2184;8;0.9388640479658593;0.5999390801556825;0.8557390059675284;True;True
D04;CD202;2185;8;0.9384957383340794;0.5963428243350923;0.8557390059675284;True;True
D04;CD202;2186;8;0.9381458781813721;0.5929343477145924;0.8557390059675284;True;True
D04;CD202;2187;8;0.9377350650816955;0.588941796449703;0.8557390059675284;True;True
D04;CD202;2188;8;0.93724772508055;0.5842195574999262;0.8557390059675284;True;True
D04;CD202;2189;8;0.9367245335357018;0.5791674171241763;0.8557390059675284;True;True
D04;CD202;2190;8;0.9361877421713456;0.5740033709878662;0.8557390059675284;True;True
D04;CD202;2191;8;0.9355582341249102;0.5679732347609038;0.8557390059675284;True;True
D04;CD202;2192;8;0.9349341522953818;0.5620235135680923;0.8557390059675284;True;True
D04;CD202;2193;8;0.9349452754473365;0.5621293038295463;0.8557390059675284;True;True
D04;CD202;2194;8;0.935709086595266;0.5694156792908718;0.8557390059675284;True;True
D04;CD202;2195;8;0.9363851579555431;0.5759002277880999;0.8557390059675284;True;True
D04;CD202;2196;8;0.9370200962343543;0.5820192261925201;0.8557390059675284;True;True
D04;CD202;2197;8;0.9375243990005007;0.5868985826353693;0.8557390059675284;True;True
D04;CD202;2198;8;0.9378077738874213;0.5896476489006411;0.8557390059675284;True;True
D04;CD202;2199;8;0.9379857927801089;0.5913772652369736;0.8557390059675284;True;True
D04;CD202;2200;8;0.9381576215423691;0.5930486334915449;0.8557390059675284;True;True
D04;CD202;2201;8;0.9383075042866189;0.5945080365439804;0.8557390059675284;True;True
D04;CD202;2202;8;0.9384587827090736;0.5959824331290546;0.8557390059675284;True;True
D04;CD202;2203;8;0.9387208480055621;0.5985398787048709;0.8557390059675284;True;True
D04;CD202;2204;8;0.9389906544378673;0.6011771578729829;0.8557390059675284;True;True
D04;CD202;2205;8;0.9393516334467037;0.6047122744259802;0.8557390059675284;True;True
D04;CD202;2206;8;0.9397799772978022;0.6089167047714124;0.8557390059675284;True;True
D04;CD202;2207;8;0.9401911440813068;0.6129620073495142;0.8557390059675284;True;True
D04;CD202;2208;8;0.9404794702155311;0.6158040831341506;0.8557390059675284;True;True
D04;CD202;2209;8;0.9405726276866818;0.6167232708895771;0.8557390059675284;True;True
D04;CD202;2210;8;0.940419384876004;0.6152114557851092;0.8557390059675284;True;True
D04;CD202;2211;8;0.9401193738655904;0.6122552358230274;0.8557390059675284;True;True
D04;CD202;2212;8;0.9397744239245284;0.6088621301326214;0.8557390059675284;True;True
D04;CD202;2213;8;0.9394074915214234;0.605259968083684;0.8557390059675284;True;True
D04;CD202;2214;8;0.9389885186098863;0.6011562639174514;0.8557390059675284;True;True
D04;CD202;2215;8;0.9387814797887698;0.5991321606848127;0.8557390059675284;True;True
D04;CD202;2216;8;0.9386839255315808;0.5981793088931827;0.8557390059675284;True;True
D04;CD202;2217;8;0.9386036634492548;0.5973957844333522;0.8557390059675284;True;True
D04;CD202;2218;8;0.9386119440081523;0.5974766019324174;0.8557390059675284;True;True
D04;CD202;2219;8;0.9386676041122;0.5980199466122926;0.8557390059675284;True;True
D04;CD202;2220;8;0.9388911391530214;0.6002039239681395;0.8557390059675284;True;True
D04;CD202;2221;8;0.9393712320357456;0.6049044202523781;0.8557390059675284;True;True
D04;CD202;2222;8;0.9399777362537237;0.6108612373716777;0.8557390059675284;True;True
D04;CD202;2223;8;0.9406471212245107;0.6174586195909685;0.8557390059675284;True;True
D04;CD202;2224;8;0.941165074884849;0.6225791502355313;0.8557390059675284;True;True
D04;CD202;2225;8;0.9414637954041933;0.6255382209617766;0.8557390059675284;True;True
D04;CD202;2226;8;0.9415945953794055;0.6268352132237651;0.8557390059675284;True;True
D04;CD202;2227;8;0.941574388142971;0.6266347900300384;0.8557390059675284;True;True
D04;CD202;2228;8;0.9415450847791723;0.6263441811707029;0.8557390059675284;True;True
D04;CD202;2229;8;0.9415002750512297;0.6258998681620622;0.8557390059675284;True;True
D04;CD202;2230;8;0.9415058648186744;0.6259552887141336;0.8557390059675284;True;True
D04;CD202;2231;8;0.941515795948692;0.6260537558872904;0.8557390059675284;True;True
D04;CD202;2232;8;0.9415201201964049;0.6260966322336491;0.8557390059675284;True;True
D04;CD202;2233;8;0.9416158106794708;0.6270456548660887;0.8557390059675284;True;True
D04;CD202;2234;8;0.9416209757701391;0.6270968922326646;0.8557390059675284;True;True
D04;CD202;2235;8;0.9415598734443658;0.6264908391727448;0.8557390059675284;True;True
D04;CD202;2236;8;0.9416153008021622;0.627040596982;0.8557390059675284;True;True
D04;CD202;2237;8;0.9415791137781453;0.6266816590347873;0.8557390059675284;True;True
D04;CD202;2238;8;0.9414241460617226;0.6251452204833396;0.8557390059675284;True;True
D04;CD202;2239;8;0.9412602702970543;0.6235216805355549;0.8557390059675284;True;True
D04;CD202;2240;8;0.9410801291354428;0.6217384687401243;0.8557390059675284;True;True
D04;CD202;2241;8;0.9409170086500591;0.6201250983703674;0.8557390059675284;True;True
D04;CD202;2242;8;0.940905234972193;0.6200086992769003;0.8557390059675284;True;True
D04;CD202;2243;8;0.9411728159309668;0.6226557782007136;0.8557390059675284;True;True
D04;CD202;2244;8;0.9415887501286218;0.6267772358431067;0.8557390059675284;True;True
D04;CD202;2245;8;0.9422626327982614;0.6334713084771215;0.8575435383941351;True;True
D04;CD202;2246;8;0.9431661444055074;0.6424761031554408;0.8623812091438541;True;True
D04;CD202;2247;8;0.9439787904543329;0.6506011944488804;0.8676092651590727;True;True
D04;CD202;2248;8;0.9446608667412978;0.657437342406934;0.8721888675786685;True;True
D04;CD202;2249;8;0.9452685236819539;0.6635386460650416;0.8722178409958059;True;True
D04;CD202;2250;8;0.9458098646538746;0.6689816404787615;0.8728252828383842;True;True
D04;CD202;2251;8;0.9462743340503764;0.6736565696654911;0.8737674127272005;True;True
D04;CD202;2252;8;0.9465816326577251;0.676751676360912;0.8737674127272005;True;True
D04;CD202;2253;8;0.9468480459600936;0.6794361711455155;0.8737674127272005;True;True
D04;CD202;2254;8;0.9469776455059766;0.6807424279540661;0.8737674127272005;True;True
D04;CD202;2255;8;0.947023665544075;0.6812063240222987;0.8737674127272005;True;True
D04;CD202;2256;8;0.9470651552357158;0.6816245752267558;0.8737674127272005;True;True
D04;CD202;2257;8;0.9470659221302439;0.6816323063693422;0.8737674127272005;True;True
