banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
603;42;9;12;1.8673073386940966e-05;0.9038762987230655;0.21428571428571427;0.2857142857142857
604;42;8;12;1.876835226407388e-05;0.9034221173540979;0.19047619047619047;0.2857142857142857
605;42;8;11;1.8852735509115034e-05;0.9033168792557451;0.19047619047619047;0.2619047619047619
606;42;8;11;1.8852364286462264e-05;0.9039121934723984;0.19047619047619047;0.2619047619047619
607;42;8;11;1.8815861977110286e-05;0.9036878939655542;0.19047619047619047;0.2619047619047619
608;42;9;11;1.8912196631550094e-05;0.9034789558937182;0.21428571428571427;0.2619047619047619
609;42;9;12;1.8900686971013002e-05;0.903248698318156;0.21428571428571427;0.2857142857142857
610;42;9;12;1.902871319487701e-05;0.9052718618885836;0.21428571428571427;0.2857142857142857
611;42;9;12;1.9548808174466392e-05;0.9081570293500378;0.21428571428571427;0.2857142857142857
612;42;10;12;2.046501025407732e-05;0.9095433127889725;0.23809523809523808;0.2857142857142857
613;42;10;12;2.215378407115624e-05;0.908639473528964;0.23809523809523808;0.2857142857142857
614;42;10;13;2.4267758348037764e-05;0.9083331570704747;0.23809523809523808;0.30952380952380953
