dia;condicao;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
D04;IRRIG;777;12;0.9615827512915177;0.8061669995004426;0.9999084554101481;True;True
D04;IRRIG;778;12;0.9607655370606304;0.7947019461598732;0.9999084554101481;True;True
D04;IRRIG;779;12;0.960057557938935;0.7846514051465484;0.9999084554101481;True;True
D04;IRRIG;780;12;0.9594064202568229;0.7753228506402048;0.9999084554101481;True;True
D04;IRRIG;781;12;0.9587358684620186;0.7656418148565601;0.9999084554101481;True;True
D04;IRRIG;782;12;0.9580455666945209;0.7556078094345517;0.9999084554101481;True;True
D04;IRRIG;783;12;0.9573573850753139;0.7455470862368687;0.9999084554101481;True;True
D04;IRRIG;784;12;0.9566310582352856;0.734878207618747;0.9999084554101481;True;True
D04;IRRIG;785;12;0.9558318704562127;0.7230933814745737;0.9999084554101481;True;True
D04;IRRIG;786;12;0.955012653136615;0.7109792231018779;0.9999084554101481;True;True
D04;IRRIG;787;12;0.9542836251895911;0.7001826446289644;0.9999084554101481;True;True
D04;IRRIG;788;12;0.9535658108889545;0.6895482086277588;0.9999084554101481;True;True
D04;IRRIG;789;12;0.9527737564527284;0.6778211710644275;0.9999084554101481;True;True
D04;IRRIG;790;12;0.9519132933663748;0.6651040129391711;0.9999084554101481;True;True
D04;IRRIG;791;12;0.9510714933417359;0.6526997004763407;0.9999084554101481;True;True
D04;IRRIG;792;12;0.9502159153481822;0.6401436575396613;0.9999084554101481;True;True
D04;IRRIG;793;12;0.9493974851938197;0.6281931400532222;0.9999084554101481;True;True
D04;IRRIG;794;12;0.948648117067931;0.6173120593589285;0.9999084554101481;True;True
D04;IRRIG;795;12;0.9478551808254947;0.605870615258739;0.9999084554101481;True;True
D04;IRRIG;796;12;0.9471972502161933;0.5964395506474438;0.9999084554101481;True;True
D04;IRRIG;797;12;0.9468360527403687;0.59128781487851;0.9999084554101481;True;True
D04;IRRIG;798;12;0.946615600603;0.588152921132815;0.9999084554101481;True;True
D04;IRRIG;799;12;0.9462478327935808;0.5829395170302603;0.9999084554101481;True;True
D04;IRRIG;800;12;0.9459904673781796;0.5793036464807387;0.9999084554101481;True;True
D04;IRRIG;801;12;0.9457273125011858;0.5755969017047451;0.9999084554101481;True;True
D04;IRRIG;802;12;0.9453448656625498;0.5702300073262624;0.9999084554101481;True;True
D04;IRRIG;803;12;0.9449168339576486;0.5642525624884634;0.9999084554101481;True;True
D04;IRRIG;804;12;0.944363735545431;0.5565756802996868;0.9999084554101481;True;True
D04;IRRIG;805;12;0.9435281609892315;0.5450829199055799;0.9999084554101481;True;True
D04;IRRIG;806;12;0.942636873830271;0.5329692108735878;0.9999084554101481;True;True
D04;IRRIG;807;12;0.9418835180047375;0.5228521884290279;0.9999084554101481;True;True
D04;IRRIG;808;12;0.9412817056451989;0.5148533246401866;0.9999084554101481;True;True
D04;IRRIG;809;12;0.94070429940745;0.5072499522735533;0.9999084554101481;True;True
D04;IRRIG;810;12;0.9401755960767425;0.5003502107022154;0.9999084554101481;True;True
D04;IRRIG;811;12;0.9396767563653076;0.49389574464116603;0.9999084554101481;True;True
D04;IRRIG;812;12;0.9392096593400171;0.487901597782647;0.9999084554101481;True;True
D04;IRRIG;813;12;0.9388400010735819;0.4831922671139004;0.9999084554101481;True;True
D04;IRRIG;814;12;0.9383781020784777;0.4773509945856505;0.9999084554101481;True;True
D04;IRRIG;815;12;0.9378032910298147;0.4701494945456345;0.9999084554101481;True;True
D04;IRRIG;816;12;0.9371507399752351;0.46206601693237254;0.9999084554101481;True;True
D04;IRRIG;817;12;0.9364704895727552;0.4537446971633649;0.9999084554101481;True;True
D04;IRRIG;818;12;0.9358169244470116;0.445852046779023;0.9999084554101481;True;True
D04;IRRIG;819;12;0.9351467962757328;0.4378642844672047;0.9999084554101481;True;True
D04;IRRIG;820;12;0.9347581758643969;0.43328098156272105;0.9999084554101481;True;True
D04;IRRIG;821;12;0.9343249675918419;0.4282143690909574;0.9999084554101481;True;True
D04;IRRIG;822;12;0.9337775488236654;0.4218763758579067;0.9999084554101481;True;True
D04;IRRIG;823;12;0.9330099397581509;0.4131104984825708;0.9999084554101481;True;True
D04;IRRIG;824;12;0.9321338557504841;0.40327968914068146;0.9999084554101481;True;True
D04;IRRIG;825;12;0.9313804507205223;0.3949739737979215;0.9999084554101481;True;True
D04;IRRIG;826;12;0.9307489653247865;0.3881181509840852;0.9999084554101481;True;True
D04;IRRIG;827;12;0.9303145140613698;0.383457470692482;0.9999084554101481;True;True
D04;IRRIG;828;12;0.9300608359492287;0.380757173481566;0.9999084554101481;True;True
D04;IRRIG;829;12;0.9298339637936299;0.37835537931040875;0.9999084554101481;True;True
D04;IRRIG;830;12;0.9294141336483528;0.37394357826060837;0.9999084554101481;True;True
D04;IRRIG;831;12;0.9286976613941335;0.36651253813875295;0.9999084554101481;True;True
D04;IRRIG;832;12;0.9277956101985088;0.3573319443944406;0.9999084554101481;True;True
D04;IRRIG;833;12;0.9267971243063805;0.3473963968351068;0.9999084554101481;True;True
D04;IRRIG;834;12;0.9257013649590704;0.33676473264415435;0.9999084554101481;True;True
D04;IRRIG;835;12;0.92479257466289;0.32816096644968645;0.9999084554101481;True;True
D04;IRRIG;836;12;0.9238710241616854;0.3196323703283975;0.9999084554101481;True;True
D04;IRRIG;837;12;0.9230720415509851;0.3123961919763655;0.9999084554101481;True;True
D04;IRRIG;838;12;0.9223664481740104;0.3061266728708269;0.9999084554101481;True;True
D04;IRRIG;839;12;0.9217351490132621;0.30061245645087864;0.9999084554101481;True;True
D04;IRRIG;840;12;0.9211365269529945;0.29546592747202255;0.9999084554101481;True;True
D04;IRRIG;841;12;0.9210692023058492;0.29489209543460615;0.9999084554101481;True;True
D04;IRRIG;842;12;0.9208452296956822;0.2929903078818537;0.9999084554101481;True;True
D04;IRRIG;843;12;0.9206704113775791;0.2915135845326289;0.9999084554101481;True;True
D04;IRRIG;844;12;0.9209465519134215;0.29384927895579094;0.9999084554101481;True;True
D04;IRRIG;845;12;0.9216427702934973;0.29981304270383063;0.9999084554101481;True;True
D04;IRRIG;846;12;0.9223662757045729;0.30612515416633146;0.9999084554101481;True;True
D04;IRRIG;847;12;0.9228687180713975;0.31057799514795215;0.9999084554101481;True;True
D04;IRRIG;848;12;0.9231186779901679;0.31281455866252317;0.9999084554101481;True;True
D04;IRRIG;849;12;0.9234226629355957;0.315553700436208;0.9999084554101481;True;True
D04;IRRIG;850;12;0.9237695193608764;0.3187049592329595;0.9999084554101481;True;True
D04;IRRIG;851;12;0.9239008629769487;0.31990544673930343;0.9999084554101481;True;True
D04;IRRIG;852;12;0.9239209028117491;0.3200889605931253;0.9999084554101481;True;True
D04;IRRIG;853;12;0.9243262258211754;0.32382054976010344;0.9999084554101481;True;True
D04;IRRIG;854;12;0.9250308473496066;0.3303981177182328;0.9999084554101481;True;True
D04;IRRIG;855;12;0.9258138034856109;0.33784265306402517;0.9999084554101481;True;True
D04;IRRIG;856;12;0.9265642984564328;0.3451136764705699;0.9999084554101481;True;True
D04;IRRIG;857;12;0.9271432001003677;0.35081321332464976;0.9999084554101481;True;True
D04;IRRIG;858;12;0.9279963975069895;0.3593585976187003;0.9999084554101481;True;True
D04;IRRIG;859;12;0.9289979598752867;0.3696121151764643;0.9999084554101481;True;True
D04;IRRIG;860;12;0.9299180028393528;0.3792436142618092;0.9999084554101481;True;True
D04;IRRIG;861;12;0.9306005998536651;0.3865213932644236;0.9999084554101481;True;True
D04;IRRIG;862;12;0.9311009108437576;0.39192720104392254;0.9999084554101481;True;True
D04;IRRIG;863;12;0.9316305688072131;0.39771610241375555;0.9999084554101481;True;True
D04;IRRIG;864;12;0.9318949560689671;0.40063112975980425;0.9999084554101481;True;True
D04;IRRIG;865;12;0.9319708207194549;0.40147070620271297;0.9999084554101481;True;True
D04;IRRIG;866;12;0.9322027602236006;0.404046163725723;0.9999084554101481;True;True
D04;IRRIG;867;12;0.932438610797036;0.4066783940157187;0.9999084554101481;True;True
D04;IRRIG;868;12;0.9327459223790427;0.4101283502795672;0.9999084554101481;True;True
D04;IRRIG;869;12;0.9332263636715493;0.41556761734168196;0.9999084554101481;True;True
D04;IRRIG;870;12;0.9338898688487496;0.4231709411168177;0.9999084554101481;True;True
D04;IRRIG;871;12;0.9345691383897871;0.43106455785557385;0.9999084554101481;True;True
D04;IRRIG;872;12;0.9351097695317644;0.4374260467993394;0.9999084554101481;True;True
D04;IRRIG;873;12;0.935568042104645;0.4428729895178078;0.9999084554101481;True;True
D04;IRRIG;874;12;0.9359998097229101;0.4480504778032164;0.9999084554101481;True;True
D04;IRRIG;875;12;0.9364576074518103;0.4535881577664228;0.9999084554101481;True;True
D04;IRRIG;876;12;0.9368014905250489;0.4577802472305127;0.9999084554101481;True;True
D04;IRRIG;877;12;0.9370405680316949;0.46071099003755284;0.9999084554101481;True;True
D04;IRRIG;878;12;0.937251969494398;0.46331354430489363;0.9999084554101481;True;True
D04;IRRIG;879;12;0.9374611906311396;0.4658994589377928;0.9999084554101481;True;True
D04;IRRIG;880;12;0.9374861005231567;0.46620801266825107;0.9999084554101481;True;True
D04;IRRIG;881;12;0.9375893617484891;0.46748861586924056;0.9999084554101481;True;True
D04;IRRIG;882;12;0.937635023149795;0.46805567379870516;0.9999084554101481;True;True
D04;IRRIG;883;12;0.9373960984827924;0.4650938527497772;0.9999084554101481;True;True
D04;IRRIG;884;12;0.9372569384718978;0.4633748419543604;0.9999084554101481;True;True
D04;IRRIG;885;12;0.9372875210557161;0.4637522368381112;0.9999084554101481;True;True
D04;IRRIG;886;12;0.9374113083694261;0.46528200862256586;0.9999084554101481;True;True
D04;IRRIG;887;12;0.9377252283221876;0.46917732113581484;0.9999084554101481;True;True
D04;IRRIG;888;12;0.9381553182884389;0.47455090583461235;0.9999084554101481;True;True
D04;IRRIG;889;12;0.9386169229079745;0.4803651574655701;0.9999084554101481;True;True
D04;IRRIG;890;12;0.9388851074368187;0.483765268928783;0.9999084554101481;True;True
D04;IRRIG;891;12;0.9390990453706504;0.4864892076062793;0.9999084554101481;True;True
D04;IRRIG;892;12;0.9392926623314447;0.4889632229289843;0.9999084554101481;True;True
D04;IRRIG;893;12;0.9390912806424909;0.4863901651042619;0.9999084554101481;True;True
D04;IRRIG;894;12;0.9387223365810052;0.4816996868661041;0.9999084554101481;True;True
D04;IRRIG;895;12;0.9383614873138629;0.47714178019749853;0.9999084554101481;True;True
D04;IRRIG;896;12;0.938236176895588;0.47556588257962046;0.9999084554101481;True;True
D04;IRRIG;897;12;0.9382539736837661;0.47578947651150333;0.9999084554101481;True;True
D04;IRRIG;898;12;0.9381410614294036;0.4743721013243655;0.9999084554101481;True;True
D04;IRRIG;899;12;0.9378905408339652;0.47123773758759874;0.9999084554101481;True;True
D04;IRRIG;900;12;0.9378518225747561;0.4707545997399733;0.9999084554101481;True;True
D04;IRRIG;901;12;0.937969318350363;0.47222180728924856;0.9999084554101481;True;True
D04;IRRIG;902;12;0.9382532872585564;0.4757808511180693;0.9999084554101481;True;True
D04;IRRIG;903;12;0.9383250039668638;0.4766825990733826;0.9999084554101481;True;True
D04;IRRIG;904;12;0.9384341248056316;0.4780568987864686;0.9999084554101481;True;True
D04;IRRIG;905;12;0.9389659733710869;0.4847936798320949;0.9999084554101481;True;True
D04;IRRIG;906;12;0.9397618203550046;0.49499253420394623;0.9999084554101481;True;True
D04;IRRIG;907;12;0.940224466948533;0.5009854635416221;0.9999084554101481;True;True
D04;IRRIG;908;12;0.9402662244507545;0.501528662235161;0.9999084554101481;True;True
D04;IRRIG;909;12;0.9402482532879153;0.5012948397453907;0.9999084554101481;True;True
D04;IRRIG;910;12;0.9404619403478421;0.5040796315344691;0.9999084554101481;True;True
D04;IRRIG;911;12;0.9403793743655452;0.5030024562302085;0.9999084554101481;True;True
D04;IRRIG;912;12;0.9399328770023017;0.4972028903479717;0.9999084554101481;True;True
D04;IRRIG;913;12;0.9393763024795537;0.4900345459779052;0.9999084554101481;True;True
D04;IRRIG;914;12;0.9390986309811694;0.4864839215472262;0.9999084554101481;True;True
D04;IRRIG;915;12;0.9391489451477482;0.48712602220976703;0.9999084554101481;True;True
D04;IRRIG;916;12;0.9389888907877549;0.4850853981355767;0.9999084554101481;True;True
D04;IRRIG;917;12;0.9389517796613187;0.4846130655406288;0.9999084554101481;True;True
D04;IRRIG;918;12;0.9393918035251069;0.49023326496947844;0.9999084554101481;True;True
D04;IRRIG;919;12;0.9401705242724615;0.5002843140011706;0.9999084554101481;True;True
D04;IRRIG;920;12;0.9409590003959276;0.5105952135399092;0.9999084554101481;True;True
D04;IRRIG;921;12;0.9414339585032814;0.5168698787741326;0.9999084554101481;True;True
D04;IRRIG;922;12;0.9416890121149689;0.5202587826222478;0.9999084554101481;True;True
D04;IRRIG;923;12;0.9416705500831347;0.5200130262442345;0.9999084554101481;True;True
D04;IRRIG;924;12;0.941474155662327;0.5174030856555693;0.9999084554101481;True;True
D04;IRRIG;925;12;0.9409817163979967;0.5108942349658275;0.9999084554101481;True;True
D04;IRRIG;926;12;0.9402709334128307;0.5015899420073406;0.9999084554101481;True;True
D04;IRRIG;927;12;0.9400122502799939;0.49823070655905155;0.9999084554101481;True;True
D04;IRRIG;928;12;0.9401222202644641;0.4996569916217991;0.9999084554101481;True;True
D04;IRRIG;929;12;0.940254486208256;0.501375928252259;0.9999084554101481;True;True
D04;IRRIG;930;12;0.940367833995647;0.5028520147519857;0.9999084554101481;True;True
D04;IRRIG;931;12;0.9405606478415403;0.5053693151201711;0.9999084554101481;True;True
D04;IRRIG;932;12;0.9406852758682561;0.5070006493990108;0.9999084554101481;True;True
D04;IRRIG;933;12;0.9406714288535762;0.5068192332649051;0.9999084554101481;True;True
D04;IRRIG;934;12;0.9405678616143339;0.5054636501148682;0.9999084554101481;True;True
D04;IRRIG;935;12;0.9405326135697872;0.5050028149196194;0.9999084554101481;True;True
D04;IRRIG;936;12;0.9408736833941084;0.5094731205368579;0.9999084554101481;True;True
D04;IRRIG;937;12;0.9414108370062417;0.5165633290168443;0.9999084554101481;True;True
D04;IRRIG;938;12;0.9416574385852957;0.5198385358305255;0.9999084554101481;True;True
D04;IRRIG;939;12;0.9415634326932829;0.5185885249135762;0.9999084554101481;True;True
D04;IRRIG;940;12;0.941562929811858;0.5185818429280015;0.9999084554101481;True;True
D04;IRRIG;941;12;0.9416541491582978;0.5197947650389956;0.9999084554101481;True;True
D04;IRRIG;942;12;0.9414715487071807;0.517368494772669;0.9999084554101481;True;True
D04;IRRIG;943;12;0.9409301094997946;0.5102150666673492;0.9999084554101481;True;True
D04;IRRIG;944;12;0.9404326829719528;0.5036977651111244;0.9999084554101481;True;True
D04;IRRIG;945;12;0.9401508724795095;0.5000290357943807;0.9999084554101481;True;True
D04;IRRIG;946;12;0.9399415855061812;0.49731559090579736;0.9999084554101481;True;True
D04;IRRIG;947;12;0.9393376599341914;0.48953939154649145;0.9999084554101481;True;True
D04;IRRIG;948;12;0.9386358426081844;0.48060449489053664;0.9999084554101481;True;True
D04;IRRIG;949;12;0.9382986825580678;0.47635150440258567;0.9999084554101481;True;True
D04;IRRIG;950;12;0.9381795469467985;0.4748548794572719;0.9999084554101481;True;True
D04;IRRIG;951;12;0.9380096006195715;0.47272555267495037;0.9999084554101481;True;True
D04;IRRIG;952;12;0.9376902540702649;0.4687422149804053;0.9999084554101481;True;True
D04;IRRIG;953;12;0.9373282766112259;0.4642555049634011;0.9999084554101481;True;True
D04;IRRIG;954;12;0.9371489413441847;0.4620438725585689;0.9999084554101481;True;True
D04;IRRIG;955;12;0.9368123268565138;0.45791279650188965;0.9999084554101481;True;True
D04;IRRIG;956;12;0.9366924583439292;0.45644809964777044;0.9999084554101481;True;True
D04;IRRIG;957;12;0.9364178179822744;0.4531048948325108;0.9999084554101481;True;True
D04;IRRIG;958;12;0.9364071979860672;0.45297597252366173;0.9999084554101481;True;True
D04;IRRIG;959;12;0.9367512913612197;0.4571665722603567;0.9999084554101481;True;True
D04;IRRIG;960;12;0.936980710236416;0.45997597059289125;0.9999084554101481;True;True
D04;IRRIG;961;12;0.9372135869768347;0.46284024785592026;0.9999084554101481;True;True
D04;IRRIG;962;12;0.9378752569950506;0.47104698027515196;0.9999084554101481;True;True
D04;IRRIG;963;12;0.9386314263711565;0.48054862151102645;0.9999084554101481;True;True
D04;IRRIG;964;12;0.9387492305442129;0.482040563522771;0.9999084554101481;True;True
D04;IRRIG;965;12;0.9386413904909351;0.4806746918724776;0.9999084554101481;True;True
D04;IRRIG;966;12;0.9389712922093246;0.48486137342426466;0.9999084554101481;True;True
D04;IRRIG;967;12;0.9395662757914902;0.4924736177689954;0.9999084554101481;True;True
D04;IRRIG;968;12;0.9405493190073843;0.5052211896914007;0.9999084554101481;True;True
D04;IRRIG;969;12;0.941670844555065;0.5200169455415029;0.9999084554101481;True;True
D04;IRRIG;970;12;0.9417769012426094;0.5214296747202857;0.9999084554101481;True;True
D04;IRRIG;971;12;0.9413571689213194;0.5158522147033237;0.9999084554101481;True;True
D04;IRRIG;972;12;0.9412603507576073;0.5145708707540423;0.9999084554101481;True;True
D04;IRRIG;973;12;0.9414941642383197;0.5176686201965469;0.9999084554101481;True;True
D04;IRRIG;974;12;0.9413297628668325;0.5154893096633648;0.9999084554101481;True;True
D04;IRRIG;975;12;0.9410213392073585;0.5114160694499278;0.9999084554101481;True;True
D04;IRRIG;976;12;0.9410635151265091;0.5119718923377599;0.9999084554101481;True;True
D04;IRRIG;977;12;0.9421511728988371;0.5264335230732142;0.9999084554101481;True;True
D04;IRRIG;978;12;0.9434328624574835;0.5437804092246847;0.9999084554101481;True;True
D04;IRRIG;979;12;0.9448137803476003;0.5628181253409797;0.9999084554101481;True;True
D04;IRRIG;980;12;0.945728733146916;0.5756168825603394;0.9999084554101481;True;True
D04;IRRIG;981;12;0.946186499477187;0.582072099255801;0.9999084554101481;True;True
D04;IRRIG;982;12;0.9472709822772921;0.597493484491938;0.9999084554101481;True;True
D04;IRRIG;983;12;0.948503582339789;0.6152207553785914;0.9999084554101481;True;True
D04;IRRIG;984;12;0.9495047605942151;0.6297557929300261;0.9999084554101481;True;True
D04;IRRIG;985;12;0.9493709196023797;0.6278063506420707;0.9999084554101481;True;True
D04;IRRIG;986;12;0.9493241494590511;0.6271255672836369;0.9999084554101481;True;True
D04;IRRIG;987;12;0.9495810027884197;0.6308671105563907;0.9999084554101481;True;True
D04;IRRIG;988;12;0.9492200564132263;0.6256112283560752;0.9999084554101481;True;True
D04;IRRIG;989;12;0.9486751643010642;0.6177036869696817;0.9999084554101481;True;True
D04;IRRIG;990;12;0.9489988371787837;0.6223968456316213;0.9999084554101481;True;True
D04;IRRIG;991;12;0.9491984683289754;0.6252973116858459;0.9999084554101481;True;True
D04;IRRIG;992;12;0.9497910321130275;0.633931537061335;0.9999084554101481;True;True
D04;IRRIG;993;12;0.9504404537102827;0.6434331278220597;0.9999084554101481;True;True
D04;IRRIG;994;12;0.9510508429342388;0.6523959828843338;0.9999084554101481;True;True
D04;IRRIG;995;12;0.9515181019454464;0.6592752829012899;0.9999084554101481;True;True
D04;IRRIG;996;12;0.9522974291692836;0.6707774617205695;0.9999084554101481;True;True
D04;IRRIG;997;12;0.9528271567318309;0.6786113238796757;0.9999084554101481;True;True
D04;IRRIG;998;12;0.9529708062266636;0.6807372924981935;0.9999084554101481;True;True
D04;IRRIG;999;12;0.9531265541940223;0.6830429339124456;0.9999084554101481;True;True
D04;IRRIG;1000;12;0.9539371957892248;0.6950501503507058;0.9999084554101481;True;True
D04;IRRIG;1001;12;0.9541754679005647;0.6985802924574519;0.9999084554101481;True;True
D04;IRRIG;1002;12;0.9536881554787711;0.6913605908440681;0.9999084554101481;True;True
D04;IRRIG;1003;12;0.9534367956198366;0.6876371975928326;0.9999084554101481;True;True
D04;IRRIG;1004;12;0.9535530511888036;0.6893591987970763;0.9999084554101481;True;True
D04;IRRIG;1005;12;0.9533276173255406;0.6860202092151377;0.9999084554101481;True;True
D04;IRRIG;1006;12;0.953248800029836;0.684853012530722;0.9999084554101481;True;True
D04;IRRIG;1007;12;0.9534356833942523;0.6876207239898653;0.9999084554101481;True;True
D04;IRRIG;1008;12;0.9537261792968617;0.6919238941110908;0.9999084554101481;True;True
D04;IRRIG;1009;12;0.9540293152903396;0.6964149621813878;0.9999084554101481;True;True
D04;IRRIG;1010;12;0.9544159449457514;0.7021428431870453;0.9999084554101481;True;True
D04;IRRIG;1011;12;0.9547551324990794;0.7071665730100438;0.9999084554101481;True;True
D04;IRRIG;1012;12;0.9550268681960081;0.7111896313616486;0.9999084554101481;True;True
D04;IRRIG;1013;12;0.9555654085090602;0.719156081277225;0.9999084554101481;True;True
D04;IRRIG;1014;12;0.9560816806506017;0.7267813298362562;0.9999084554101481;True;True
D04;IRRIG;1015;12;0.9565427577584319;0.7335782175800533;0.9999084554101481;True;True
D04;IRRIG;1016;12;0.9570194767200155;0.7405893447685539;0.9999084554101481;True;True
D04;IRRIG;1017;12;0.9573681140489806;0.745704322203809;0.9999084554101481;True;True
D04;IRRIG;1018;12;0.9573663373487777;0.745678284975295;0.9999084554101481;True;True
D04;IRRIG;1019;12;0.9571549908311137;0.7425788613886286;0.9999084554101481;True;True
D04;IRRIG;1020;12;0.957024166317075;0.74065822132016;0.9999084554101481;True;True
D04;IRRIG;1021;12;0.9569411173192461;0.7394381896040643;0.9999084554101481;True;True
D04;IRRIG;1022;12;0.9571088329012191;0.7419013913222032;0.9999084554101481;True;True
D04;IRRIG;1023;12;0.9576123060349937;0.7492798612080871;0.9999084554101481;True;True
D04;IRRIG;1024;12;0.9581273556361961;0.7567998988888247;0.9999084554101481;True;True
D04;IRRIG;1025;12;0.9587547568531108;0.7659154532093013;0.9999084554101481;True;True
D04;IRRIG;1026;12;0.9593729633130663;0.7748415209918134;0.9999084554101481;True;True
D04;IRRIG;1027;12;0.9597458409163387;0.7801950827542263;0.9999084554101481;True;True
D04;IRRIG;1028;12;0.9599188123242932;0.7826701204470128;0.9999084554101481;True;True
D04;IRRIG;1029;12;0.9598896875891425;0.7822537613394084;0.9999084554101481;True;True
D04;IRRIG;1030;12;0.9596011815019229;0.7781210162384807;0.9999084554101481;True;True
D04;IRRIG;1031;12;0.9593258189798137;0.7741629606265817;0.9999084554101481;True;True
D04;IRRIG;1032;12;0.9589880800432925;0.7692912880694653;0.9999084554101481;True;True
D04;IRRIG;1033;12;0.958707102760656;0.7652249837230387;0.9999084554101481;True;True
D04;IRRIG;1034;12;0.9584556262394278;0.761575977638702;0.9999084554101481;True;True
D04;IRRIG;1035;12;0.9583055409562581;0.7593940881771115;0.9999084554101481;True;True
D04;IRRIG;1036;12;0.9582463716523137;0.7585330939853419;0.9999084554101481;True;True
D04;IRRIG;1037;12;0.9581864252848948;0.7576603357094818;0.9999084554101481;True;True
D04;IRRIG;1038;12;0.9581890325159409;0.7576983038127229;0.9999084554101481;True;True
D04;IRRIG;1039;12;0.9583259276740902;0.7596906377534892;0.9999084554101481;True;True
D04;IRRIG;1040;12;0.9583979220900438;0.76073744768656;0.9999084554101481;True;True
D04;IRRIG;1041;12;0.9584551752352481;0.7615694255896026;0.9999084554101481;True;True
D04;IRRIG;1042;12;0.9587877153482849;0.7663928025972903;0.9999084554101481;True;True
D04;IRRIG;1043;12;0.9594378153413313;0.7757743463185692;0.9999084554101481;True;True
D04;IRRIG;1044;12;0.9600253205762506;0.7841913809877354;0.9999084554101481;True;True
D04;IRRIG;1045;12;0.9606070837083301;0.7924615178056039;0.9999084554101481;True;True
D04;IRRIG;1046;12;0.9610908457443836;0.7992843526147084;0.9999084554101481;True;True
D04;IRRIG;1047;12;0.9613515254362562;0.8029389250762267;0.9999084554101481;True;True
D04;IRRIG;1048;12;0.9613206752180826;0.8025072580175354;0.9999084554101481;True;True
D04;IRRIG;1049;12;0.9611935907849035;0.8007266730937179;0.9999084554101481;True;True
D04;IRRIG;1050;12;0.9610280966607778;0.7984022968587015;0.9999084554101481;True;True
D04;IRRIG;1051;12;0.9609146268469895;0.7968050041222514;0.9999084554101481;True;True
D04;IRRIG;1052;12;0.9611792027654952;0.8005248433282599;0.9999084554101481;True;True
D04;IRRIG;1053;12;0.961470219491927;0.8045976027058656;0.9999084554101481;True;True
D04;IRRIG;1054;12;0.9616412533645924;0.8069816480116048;0.9999084554101481;True;True
D04;IRRIG;1055;12;0.9619589808977179;0.8113909053026166;0.9999084554101481;True;True
D04;IRRIG;1056;12;0.9621815248164678;0.8144635710657413;0.9999084554101481;True;True
D04;IRRIG;1057;12;0.9624006272584537;0.8174756295550636;0.9999084554101481;True;True
D04;IRRIG;1058;12;0.9626732247406113;0.8212043511259517;0.9999084554101481;True;True
D04;IRRIG;1059;12;0.9631245226229834;0.8273297427097888;0.9999084554101481;True;True
D04;IRRIG;1060;12;0.9636059896257175;0.8337955548980198;0.9999084554101481;True;True
D04;IRRIG;1061;12;0.9642527508727027;0.8423614341190713;0.9999084554101481;True;True
D04;IRRIG;1062;12;0.9646897805111084;0.8480669874667036;0.9999084554101481;True;True
D04;IRRIG;1063;12;0.9646477023031039;0.8475206552405663;0.9999084554101481;True;True
D04;IRRIG;1064;12;0.9643747295549102;0.843960797138823;0.9999084554101481;True;True
D04;IRRIG;1065;12;0.9641299817761185;0.8407464271199014;0.9999084554101481;True;True
D04;IRRIG;1066;12;0.9636339328089392;0.8341685369681113;0.9999084554101481;True;True
D04;IRRIG;1067;12;0.9630268862441957;0.8260097200811045;0.9999084554101481;True;True
D04;IRRIG;1068;12;0.9626225135560836;0.8205123045084841;0.9999084554101481;True;True
D04;IRRIG;1069;12;0.9629667071187308;0.8251946686317571;0.9999084554101481;True;True
D04;IRRIG;1070;12;0.962943905953986;0.8248855699921193;0.9999084554101481;True;True
D04;IRRIG;1071;12;0.9625124584334656;0.8190078639236162;0.9999084554101481;True;True
D04;IRRIG;1072;12;0.9616445820481948;0.8070279746842488;0.9999084554101481;True;True
D04;IRRIG;1073;12;0.9608502603698389;0.7958976516621658;0.9999084554101481;True;True
D04;IRRIG;1074;12;0.9605089157133747;0.7910708147982912;0.9999084554101481;True;True
D04;IRRIG;1075;12;0.9600545720913239;0.7846088057120135;0.9999084554101481;True;True
D04;IRRIG;1076;12;0.9593057131984795;0.7738734611716762;0.9999084554101481;True;True
D04;IRRIG;1077;12;0.9588076821634673;0.7666819116919542;0.9999084554101481;True;True
D04;IRRIG;1078;12;0.9585096139302427;0.7623600948067473;0.9999084554101481;True;True
D04;IRRIG;1079;12;0.9582473093597365;0.7585467424205807;0.9999084554101481;True;True
D04;IRRIG;1080;12;0.958126402506998;0.7567860115879805;0.9999084554101481;True;True
D04;IRRIG;1081;12;0.958010772148523;0.7551004253631732;0.9999084554101481;True;True
D04;IRRIG;1082;12;0.9577408845149711;0.7511600170342358;0.9999084554101481;True;True
D04;IRRIG;1083;12;0.9572395793632267;0.7438198739695685;0.9999084554101481;True;True
D04;IRRIG;1084;12;0.9565129878212678;0.7331398050978712;0.9999084554101481;True;True
D04;IRRIG;1085;12;0.955659320490511;0.7205441263700436;0.9999084554101481;True;True
D04;IRRIG;1086;12;0.9547118705068365;0.7065259242814361;0.9999084554101481;True;True
D04;IRRIG;1087;12;0.953845602682604;0.6936931532440109;0.9999084554101481;True;True
D04;IRRIG;1088;12;0.9533359480408298;0.6861435845055044;0.9999084554101481;True;True
D04;IRRIG;1089;12;0.9531946086869887;0.6840505691196279;0.9999084554101481;True;True
D04;IRRIG;1090;12;0.9529893718990003;0.6810121004669765;0.9999084554101481;True;True
D04;IRRIG;1091;12;0.9524814472796704;0.6734976229524233;0.9999084554101481;True;True
D04;IRRIG;1092;12;0.9519245744498473;0.6652705248225259;0.9999084554101481;True;True
