grupo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
todas;695;168;0.9867932019866585;0.11469162357781476;0.22659246312304412;True;True
todas;696;168;0.9879861398829635;0.16205239971653618;0.30381121738447503;True;True
todas;697;168;0.9892000975212555;0.2286997482320317;0.40541329613128524;True;True
todas;698;168;0.990157856972006;0.2975828371949766;0.49448458983035964;True;True
todas;699;168;0.9909386382513444;0.36584543075131404;0.5628146972530271;True;True
todas;700;168;0.9901332963302518;0.29561690185256123;0.49270060030055024;True;True
todas;701;168;0.9879408329810999;0.15995530722361018;0.30098012395928847;True;True
todas;702;168;0.9870002272892505;0.12182370664222364;0.23750990715133144;True;True
todas;703;168;0.9868955364600531;0.1181649762795835;0.23214211336151894;True;True
todas;704;168;0.9872183256979172;0.12980051181015484;0.24973813294805589;True;True
todas;705;168;0.9881591323295925;0.17029961445497993;0.3171696693976947;True;True
todas;706;168;0.9890945285315713;0.2220408502822383;0.39600502950336586;True;True
todas;707;168;0.9898818373156083;0.27610917666953794;0.46840357431697466;True;True
todas;708;168;0.990486592180961;0.3249520116139858;0.5223170656898785;True;True
todas;709;168;0.9909409338494722;0.36606280162629845;0.5628146972530271;True;True
todas;710;168;0.9913801617369703;0.4094492779865525;0.6174856390811906;True;True
todas;711;168;0.9918272756037323;0.4571976729428081;0.6655162719699783;True;True
todas;712;168;0.9922965152746436;0.510907912306651;0.7164448234516516;True;True
todas;713;168;0.9928185575262037;0.5743147764812289;0.766653411915032;True;True
todas;714;168;0.9933693819640182;0.6440683635920131;0.8049873331671048;True;True
todas;715;168;0.993891268278138;0.7109981701961168;0.842735485535643;True;True
todas;716;168;0.9943380511486941;0.7671536874605005;0.8646643184821701;True;True
todas;717;168;0.9947989555207165;0.8220315596764768;0.8779794799621592;True;True
todas;718;168;0.9953008429009085;0.8758618423667123;0.9100266660051302;True;True
todas;719;168;0.9957720482965157;0.9185690457764317;0.934684878354983;True;True
todas;720;168;0.9962513668937567;0.9525312571921927;0.9619111809459316;True;True
todas;721;168;0.9967436080576494;0.9767557121755955;0.979621499106184;True;True
todas;722;168;0.9970966719913053;0.9878590375814805;0.9882661056533438;True;True
todas;723;168;0.9971132937292487;0.9882661056533438;0.9882661056533438;True;True
todas;724;168;0.99697297244912;0.9845162795135252;0.9854772519679064;True;True
todas;725;168;0.9967313319764349;0.9762799210039553;0.979621499106184;True;True
todas;726;168;0.9962886093851864;0.9547415960193979;0.9631342924306276;True;True
todas;727;168;0.9956482528792445;0.90819102574043;0.930205093747634;True;True
todas;728;168;0.9949155261045384;0.8351771778339763;0.884787392426387;True;True
todas;729;168;0.9943526047647192;0.7689442959892514;0.8646643184821701;True;True
todas;730;168;0.9937297385335814;0.6903300292469426;0.8313957075663414;True;True
todas;731;168;0.9930197578401551;0.599546234531666;0.7772878173353015;True;True
todas;732;168;0.9924951397568778;0.534630528432543;0.7346125015751849;True;True
todas;733;168;0.9920441308312574;0.4815875629276824;0.6885795596210642;True;True
todas;734;168;0.9918160971659548;0.4559615418222709;0.6643613487617391;True;True
todas;735;168;0.9916413592480824;0.43691660597473425;0.6470151327467003;True;True
todas;736;168;0.9917294594114162;0.4464530300691969;0.6563979675067547;True;True
todas;737;168;0.991748779617717;0.4485623068464602;0.6585549687488117;True;True
todas;738;168;0.9909376741211721;0.365754166230185;0.5628146972530271;True;True
todas;739;168;0.9903319944367073;0.3118348678780797;0.5116586512143532;True;True
todas;740;168;0.9892059420815896;0.22907356496845027;0.40572528648557127;True;True
todas;741;168;0.9877521629569029;0.15149473211799047;0.28637391297142717;True;True
todas;742;168;0.9861276317882031;0.09441092287987563;0.18965406741099405;True;True
todas;743;168;0.984633997755038;0.06089940722191712;0.1265498320285228;True;True
todas;744;168;0.9835567496740083;0.044397847934046074;0.09585261696076684;False;True
todas;745;168;0.9828033855240126;0.035620115785606775;0.0789803864608427;False;True
todas;746;168;0.9825273132840121;0.0328648688283437;0.0734268474585326;False;True
todas;747;168;0.9820768209780396;0.0288274263546396;0.0653877282614693;False;True
todas;748;168;0.9813617812448033;0.023432242530657628;0.05536812146357004;False;True
todas;749;168;0.980657055580016;0.019125348029325504;0.049155499759582215;False;False
todas;750;168;0.9799002656860514;0.015398761094936503;0.04161374485049425;False;False
todas;751;168;0.9793237312998069;0.013068501148156875;0.03681798881163428;False;False
todas;752;168;0.9790782168420639;0.012189947616665994;0.03528932040914718;False;False
todas;753;168;0.9792793482353607;0.012904956933333142;0.03662257396985189;False;False
todas;754;168;0.9797106356026866;0.014588269751247811;0.040161800348737266;False;False
todas;755;168;0.9801343930435941;0.01646400869455029;0.043911159730198504;False;False
todas;756;168;0.9804644511016962;0.018096476337058312;0.046946707424280296;False;False
todas;757;168;0.98075528743524;0.019673113076095445;0.05021767616010787;False;True
todas;758;168;0.9809442655208577;0.020772792440635696;0.0524046707204721;False;True
todas;759;168;0.9810687884246397;0.021531799674928825;0.05365944244626856;False;True
todas;760;168;0.9811868656836974;0.022277872388500118;0.05452495974798776;False;True
todas;761;168;0.9812640521049981;0.022779892274064746;0.055357297457472504;False;True
todas;762;168;0.9812941510705656;0.022978792896190106;0.05536812146357004;False;True
todas;763;168;0.9812801914369322;0.022886323619820678;0.05536812146357004;False;True
todas;764;168;0.981311504506137;0.023094278264195127;0.05536812146357004;False;True
