grupo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
todas;1432;1924;0.9888711346240686;5.085791247100743e-11;2.0175933941593084e-10;False;False
todas;1433;1924;0.9885393158011858;3.096392847451929e-11;1.399089361147358e-10;False;False
todas;1434;1924;0.9882219912863601;1.9426795485373553e-11;9.624240951811873e-11;False;False
todas;1435;1924;0.9879203554949331;1.256389572985778e-11;6.378353995529284e-11;False;False
todas;1436;1924;0.987631502332611;8.33029087180876e-12;4.3474367883154626e-11;False;False
todas;1437;1924;0.9873570068682649;5.669088536252923e-12;3.027942861420506e-11;False;False
todas;1438;1924;0.9871020454776509;3.984102897517839e-12;2.2144702013032758e-11;False;False
todas;1439;1924;0.9868639440642863;2.877568492350272e-12;1.6348734010555144e-11;False;False
todas;1440;1924;0.9866502893049127;2.1559016582756463e-12;1.2597590601491026e-11;False;False
todas;1441;1924;0.9864551378580401;1.6604353215416264e-12;9.986958488216645e-12;False;False
todas;1442;1924;0.9862687584949981;1.2968753310698363e-12;7.948191679713782e-12;False;False
todas;1443;1924;0.9860891339749512;1.0241350231157874e-12;6.438347004439358e-12;False;False
todas;1444;1924;0.9859147940792616;8.159345908878036e-13;5.279710050800014e-12;False;False
todas;1445;1924;0.9857496591402627;6.590196478475399e-13;4.402766442134542e-12;False;False
todas;1446;1924;0.9856038531122998;5.464894958559459e-13;3.838527246577209e-12;False;False
todas;1447;1924;0.985473428136052;4.627003964391665e-13;3.3480693750133802e-12;False;False
todas;1448;1924;0.9853509726532297;3.9611540229126465e-13;2.891219537720227e-12;False;False
todas;1449;1924;0.9852396206201125;3.441783095539781e-13;2.5392435715655005e-12;False;False
todas;1450;1924;0.9851432905627239;3.0494668218706723e-13;2.274347800602454e-12;False;False
todas;1451;1924;0.9850571199245394;2.7377742747687996e-13;2.0644025873348557e-12;False;False
todas;1452;1924;0.984983584120447;2.4979174445042633e-13;1.8974921032141644e-12;False;False
todas;1453;1924;0.9849242225865269;2.320212470472555e-13;1.7823055344341612e-12;False;False
todas;1454;1924;0.984875874495306;2.1851707697361095e-13;1.6866812616562234e-12;False;False
todas;1455;1924;0.984839133159652;2.0880058674141698e-13;1.634541997735291e-12;False;False
todas;1456;1924;0.9848178654915363;2.033816689591837e-13;1.6028363992319105e-12;False;False
todas;1457;1924;0.9848086155844453;2.0107046027505907e-13;1.5922606719079002e-12;False;False
todas;1458;1924;0.9848085355633922;2.010505850459202e-13;1.5922606719079002e-12;False;False
todas;1459;1924;0.9848201985359373;2.0396894207680578e-13;1.6028363992319105e-12;False;False
todas;1460;1924;0.9848426760019069;2.0971771291858793e-13;1.635479198463969e-12;False;False
todas;1461;1924;0.984876736097424;2.187504707950051e-13;1.6866812616562234e-12;False;False
todas;1462;1924;0.9849304919671064;2.338345927669426e-13;1.789532648376863e-12;False;False
todas;1463;1924;0.9850021227277477;2.556257219903577e-13;1.934643379343999e-12;False;False
todas;1464;1924;0.9850831113801239;2.828153192478129e-13;2.124740731784851e-12;False;False
todas;1465;1924;0.985172199638617;3.1620855898099546e-13;2.3413131930325693e-12;False;False
todas;1466;1924;0.9852697357429043;3.5748783722499853e-13;2.6279840650482868e-12;False;False
todas;1467;1924;0.9853760037285028;4.0886944940255536e-13;2.973727803988089e-12;False;False
todas;1468;1924;0.9854900391249456;4.725872402234496e-13;3.400969928765948e-12;False;False
todas;1469;1924;0.9856141177494794;5.53718110911383e-13;3.8519158908754765e-12;False;False
todas;1470;1924;0.9857437321297957;6.54006770205069e-13;4.383555181995413e-12;False;False
todas;1471;1924;0.9858765265607236;7.764209850227906e-13;5.085498070301039e-12;False;False
todas;1472;1924;0.9860187894182635;9.34190153402998e-13;5.968922132802333e-12;False;False
todas;1473;1924;0.9861709312331701;1.140104485144653e-12;7.0859221182778285e-12;False;False
todas;1474;1924;0.9863260732129628;1.3989452124084096e-12;8.539394734076334e-12;False;False
todas;1475;1924;0.986484447334461;1.7265790898952905e-12;1.0324238231414696e-11;False;False
todas;1476;1924;0.9866482140848042;2.1498955386631704e-12;1.2597590601491026e-11;False;False
todas;1477;1924;0.9868175103953047;2.701853001261377e-12;1.543593455595288e-11;False;False
todas;1478;1924;0.9869949797597737;3.440207908581621e-12;1.927832355328116e-11;False;False
todas;1479;1924;0.9871802982105181;4.437486042050264e-12;2.4465816860873898e-11;False;False
todas;1480;1924;0.9873702484178244;5.774611382966881e-12;3.076292973107811e-11;False;False
todas;1481;1924;0.9875620240753572;7.553199225820399e-12;3.9620490056669155e-11;False;False
todas;1482;1924;0.9877586457243822;9.974328484308511e-12;5.140037115908733e-11;False;False
todas;1483;1924;0.9879592008575523;1.3284052885042557e-11;6.709416520281863e-11;False;False
todas;1484;1924;0.988160894751502;1.7775318776101267e-11;8.87035980773326e-11;False;False
todas;1485;1924;0.9883629204749628;2.3871809402155657e-11;1.1574723660477837e-10;False;False
todas;1486;1924;0.9885661759472273;3.2222114382529964e-11;1.41515110489441e-10;False;False
todas;1487;1924;0.9887693790662065;4.3636520701714566e-11;1.7880792123099986e-10;False;False
todas;1488;1924;0.9889714203843736;5.919411823514925e-11;2.286386751417912e-10;False;False
todas;1489;1924;0.9891711897657248;8.029927260891317e-11;2.9409608593014447e-10;False;False
todas;1490;1924;0.9893697027599884;1.0909913614555455e-10;3.7682196598494785e-10;False;False
todas;1491;1924;0.989566718216104;1.4840669979128505e-10;4.870114260350811e-10;False;False
todas;1492;1924;0.9897612148652631;2.017939843213703e-10;6.370330384425832e-10;False;False
todas;1493;1924;0.9899558276324418;2.7542625699542626e-10;8.282980250698231e-10;False;False
todas;1494;1924;0.9901495352134849;3.7676261974109954e-10;1.0792459959343508e-09;False;False
todas;1495;1924;0.9903401076442102;5.146611474352476e-10;1.422601096212524e-09;False;False
todas;1496;1924;0.9905277709207295;7.022520947277755e-10;1.922989380890077e-09;False;False
todas;1497;1924;0.9907128591931005;9.576250919495718e-10;2.587732626598909e-09;False;False
todas;1498;1924;0.990892502759671;1.2986102720647937e-09;3.463523625494008e-09;False;False
todas;1499;1924;0.9910665740905089;1.7504413481701758e-09;4.602763083457732e-09;False;False
todas;1500;1924;0.9912417346886453;2.372168340387835e-09;5.9917700321865144e-09;False;False
todas;1501;1924;0.9914139065067759;3.209326351474687e-09;7.959284579050283e-09;False;False
todas;1502;1924;0.9915827155153103;4.331343476560171e-09;1.0613602712574565e-08;False;False
todas;1503;1924;0.991748946398678;5.838971793433347e-09;1.4105690398506236e-08;False;False
todas;1504;1924;0.9919132748655003;7.871553805650202e-09;1.8750937114272434e-08;False;False
todas;1505;1924;0.9920747443036965;1.0592854294294536e-08;2.485805967688569e-08;False;False
todas;1506;1924;0.9922349600254778;1.4271101742890721e-08;3.292466780052741e-08;False;False
todas;1507;1924;0.9923965933727135;1.9346130974173716e-08;4.394121221265813e-08;False;False
todas;1508;1924;0.9925549029103038;2.6155272237475248e-08;5.875625778648602e-08;False;False
todas;1509;1924;0.9927083598781428;3.515673165958722e-08;7.795292609060908e-08;False;False
todas;1510;1924;0.9928617214241404;4.741221936042889e-08;1.0378064237805727e-07;False;False
todas;1511;1924;0.9930101757567626;6.354679199596041e-08;1.3777428158955054e-07;False;False
todas;1512;1924;0.9931488375552031;8.380159542927786e-08;1.7941239271967526e-07;False;False
todas;1513;1924;0.9932802019667937;1.0922342431057065e-07;2.3142277196382273e-07;False;False
todas;1514;1924;0.9934039527633659;1.4054941082873264e-07;2.9117862788861685e-07;False;False
todas;1515;1924;0.9935195306262373;1.7828350407348742e-07;3.600846830839259e-07;False;False
todas;1516;1924;0.9936318911779758;2.251463842680649e-07;4.4273752074189944e-07;False;False
todas;1517;1924;0.9937437753105305;2.846658505236671e-07;5.461643212572883e-07;False;False
todas;1518;1924;0.9938501248961955;3.564999215472627e-07;6.726599255689382e-07;False;False
todas;1519;1924;0.9939487082429203;4.399864767776801e-07;8.209779865391126e-07;False;False
todas;1520;1924;0.9940428635758263;5.388145629006016e-07;9.867041683117266e-07;False;False
todas;1521;1924;0.9941300141508743;6.509298746176189e-07;1.1711027831936283e-06;False;False
todas;1522;1924;0.9942112457780665;7.77352447403426e-07;1.385186680820527e-06;False;False
todas;1523;1924;0.9942934827624285;9.315778038254449e-07;1.6485470885642687e-06;False;False
todas;1524;1924;0.9943717758104498;1.1081162814158704e-06;1.9508553589561806e-06;False;False
todas;1525;1924;0.9944452130004239;1.3054434670175802e-06;2.2864769862109796e-06;False;False
todas;1526;1924;0.9945133635466451;1.5213505424160813e-06;2.648803024189629e-06;False;False
todas;1527;1924;0.9945776018694953;1.7589824828922797e-06;3.0418828603811688e-06;False;False
todas;1528;1924;0.9946372375906394;2.0142287817467614e-06;3.47450229719311e-06;False;False
todas;1529;1924;0.994697343316699;2.3107145939318083e-06;3.959294596619999e-06;False;False
todas;1530;1924;0.994754778232557;2.636594895774056e-06;4.498881972739259e-06;False;False
todas;1531;1924;0.9948133306640422;3.0183543581159215e-06;5.120467153429078e-06;False;False
todas;1532;1924;0.9948794409558446;3.519361648821544e-06;5.945807859747106e-06;False;False
todas;1533;1924;0.9949435305676413;4.0880387378277755e-06;6.861348159807502e-06;False;False
todas;1534;1924;0.995006383303752;4.739077867201453e-06;7.928098454837013e-06;False;False
todas;1535;1924;0.9950679328076736;5.481684203596661e-06;9.102746785941239e-06;False;False
todas;1536;1924;0.9951245310861284;6.271582813328053e-06;1.0315169486877175e-05;False;False
todas;1537;1924;0.995177889079933;7.124996446321301e-06;1.1653403278632368e-05;False;False
todas;1538;1924;0.9952352746372306;8.178870305255065e-06;1.3271252370314983e-05;False;False
todas;1539;1924;0.9952881107559538;9.292824527689303e-06;1.4972178402427934e-05;False;False
todas;1540;1924;0.9953368009784217;1.0459329678187432e-05;1.6746358446496818e-05;False;False
todas;1541;1924;0.995388468886876;1.1865024052859143e-05;1.8864468474739613e-05;False;False
todas;1542;1924;0.9954409413443183;1.3494946632911457e-05;2.1340119926061217e-05;False;False
todas;1543;1924;0.9954919415328765;1.5303227894708786e-05;2.4014476214267575e-05;False;False
todas;1544;1924;0.9955423368218296;1.733878739441081e-05;2.7105070842939458e-05;False;False
todas;1545;1924;0.9955942306481573;1.9731123313453464e-05;3.0542289747843814e-05;False;False
todas;1546;1924;0.9956448710756839;2.2398045605026904e-05;3.44624092542462e-05;False;False
todas;1547;1924;0.9956992016006155;2.5679820683220247e-05;3.9305456881555765e-05;False;False
todas;1548;1924;0.9957490359423788;2.9130354095691825e-05;4.4289367123991054e-05;False;False
todas;1549;1924;0.9957832203591235;3.1773444978910594e-05;4.8093974650734776e-05;False;False
todas;1550;1924;0.9958023457219446;3.335983637561453e-05;5.030957676940103e-05;False;False
todas;1551;1924;0.9958109554891185;3.410066429865517e-05;5.131361883825513e-05;False;False
todas;1552;1924;0.9958077847265486;3.3825865801022695e-05;5.093748220109953e-05;False;False
todas;1553;1924;0.995802110178747;3.333980581235972e-05;5.030957676940103e-05;False;False
todas;1554;1924;0.9957969086201067;3.290063867848864e-05;4.9690139859779235e-05;False;False
todas;1555;1924;0.9957817219473667;3.165251673577326e-05;4.794631597124885e-05;False;False
todas;1556;1924;0.995762240070519;3.0123091456773388e-05;4.576478561321645e-05;False;False
todas;1557;1924;0.9957316334807458;2.787366900605908e-05;4.25016363376941e-05;False;False
todas;1558;1924;0.9956853780287203;2.4800042728977325e-05;3.801561108903774e-05;False;False
todas;1559;1924;0.9956343360192428;2.181388379845417e-05;3.366461675743378e-05;False;False
todas;1560;1924;0.9955744636329855;1.8781738117049102e-05;2.9182837028839174e-05;False;False
todas;1561;1924;0.9955124159534958;1.609848587733597e-05;2.5185350522056496e-05;False;False
todas;1562;1924;0.9954462763602866;1.3673230223643763e-05;2.1605389205464834e-05;False;False
todas;1563;1924;0.9953782307153656;1.157163587851906e-05;1.842657235003307e-05;False;False
todas;1564;1924;0.995306697645116;9.721281740150968e-06;1.563792066592128e-05;False;False
todas;1565;1924;0.9952236921868771;7.953803020975087e-06;1.2936756539270344e-05;False;False
todas;1566;1924;0.9951280678440886;6.324715332207527e-06;1.0394223674966057e-05;False;False
todas;1567;1924;0.9950232271466825;4.931262437787377e-06;8.229470512532067e-06;False;False
todas;1568;1924;0.9949107756645658;3.7863408093144603e-06;6.375849753615729e-06;False;False
todas;1569;1924;0.9948010338818342;2.9336633551475274e-06;4.993314142246953e-06;False;False
todas;1570;1924;0.9946959615247877;2.3034117172889313e-06;3.950081465016386e-06;False;False
todas;1571;1924;0.994590817453474;1.812486313827533e-06;3.1317686854762176e-06;False;False
todas;1572;1924;0.9944912112859412;1.447364738622016e-06;2.526421343756387e-06;False;False
todas;1573;1924;0.9943999558199482;1.1798886035656378e-06;2.070103957154083e-06;False;False
todas;1574;1924;0.9943213058097209;9.90699465597625e-07;1.750150390991153e-06;False;False
todas;1575;1924;0.994252520065765;8.511303367496354e-07;1.5100937030047598e-06;False;False
todas;1576;1924;0.994188527198752;7.396122566906264e-07;1.3213804342094727e-06;False;False
todas;1577;1924;0.9941244762006949;6.431302882744137e-07;1.159103885106171e-06;False;False
todas;1578;1924;0.9940534643297009;5.513050255437821e-07;1.005984526147951e-06;False;False
todas;1579;1924;0.9939865516440354;4.772247437793221e-07;8.857809497659635e-07;False;False
todas;1580;1924;0.9939334090444769;4.2580180841788525e-07;7.968243695849294e-07;False;False
todas;1581;1924;0.9938737037709485;3.7483964842322756e-07;7.046710530852793e-07;False;False
todas;1582;1924;0.99380953833142;3.270851894849242e-07;6.211590033644256e-07;False;False
todas;1583;1924;0.9937499728743786;2.884072883411579e-07;5.528255592408551e-07;False;False
todas;1584;1924;0.9936865757173503;2.5242713538042375e-07;4.888839043109056e-07;False;False
todas;1585;1924;0.9936328505738186;2.2559759458023937e-07;4.4319987211117907e-07;False;False
todas;1586;1924;0.993599409695192;2.1041094500475297e-07;4.1736252244172955e-07;False;False
todas;1587;1924;0.9935775140970065;2.01046665426038e-07;4.0150604750613825e-07;False;False
todas;1588;1924;0.9935716840636256;1.9862708557420473e-07;3.970605774977523e-07;False;False
todas;1589;1924;0.9935882613678123;2.0558765926632117e-07;4.0871136440272254e-07;False;False
todas;1590;1924;0.9936105400619109;2.1534395506747302e-07;4.2550139869305123e-07;False;False
todas;1591;1924;0.9936154219846095;2.1754543722733216e-07;4.290247036089022e-07;False;False
todas;1592;1924;0.9936060556559012;2.133421430757291e-07;4.2235978325127453e-07;False;False
todas;1593;1924;0.9935815874696838;2.02755368969793e-07;4.04524573693624e-07;False;False
todas;1594;1924;0.9935514930938142;1.904788650132338e-07;3.8287535937493516e-07;False;False
todas;1595;1924;0.9935440198881299;1.875518155197497e-07;3.7765989991724617e-07;False;False
todas;1596;1924;0.9935616134597904;1.9451865304376694e-07;3.8998803264199996e-07;False;False
todas;1597;1924;0.9935841464324308;2.0383652311217397e-07;4.0619925108927924e-07;False;False
todas;1598;1924;0.9936075064507492;2.1398764307622537e-07;4.2322917642173404e-07;False;False
todas;1599;1924;0.9936260614076229;2.2242470575667832e-07;4.3780525096636015e-07;False;False
todas;1600;1924;0.9936489079244126;2.3329065815252885e-07;4.561288273315888e-07;False;False
todas;1601;1924;0.9936803783631367;2.491698289545738e-07;4.839463249865823e-07;False;False
todas;1602;1924;0.9937192782275567;2.703641413902924e-07;5.211624567589188e-07;False;False
todas;1603;1924;0.9937750095757469;3.040502292664657e-07;5.795604277188859e-07;False;False
todas;1604;1924;0.9938574911972334;3.6212704283189466e-07;6.826494162207867e-07;False;False
todas;1605;1924;0.9939660751350505;4.566855309525771e-07;8.499655390052048e-07;False;False
todas;1606;1924;0.9940704744528014;5.719804771707238e-07;1.0418578673864606e-06;False;False
todas;1607;1924;0.9941745379125146;7.173258696186332e-07;1.2826812193442168e-06;False;False
todas;1608;1924;0.9942642934188674;8.734838221189911e-07;1.5484142775851779e-06;False;False
todas;1609;1924;0.99435557935435;1.0689347422558777e-06;1.8834924023769803e-06;False;False
todas;1610;1924;0.9944548390298856;1.3338964860858968e-06;2.3323288090044112e-06;False;False
todas;1611;1924;0.9945608247086657;1.6934166168996285e-06;2.9357762908359348e-06;False;False
todas;1612;1924;0.9946726861317493;2.1839431015713673e-06;3.760577669753829e-06;False;False
todas;1613;1924;0.9947819125181202;2.8068471990528207e-06;4.785406155658633e-06;False;False
todas;1614;1924;0.9948792893055929;3.5181182758489914e-06;5.945807859747106e-06;False;False
todas;1615;1924;0.9949770517283741;4.42278580824818e-06;7.405007096095525e-06;False;False
todas;1616;1924;0.9950720790695389;5.535873530445054e-06;9.171305824671088e-06;False;False
todas;1617;1924;0.9951668406771724;6.938866273874403e-06;1.1358032504163127e-05;False;False
todas;1618;1924;0.9952707581543007;8.910536114471431e-06;1.4412862437524376e-05;False;False
todas;1619;1924;0.9953749785461309;1.1480027977765333e-05;1.8294900841023072e-05;False;False
todas;1620;1924;0.9954737302687909;1.463020838835653e-05;2.3011163653772426e-05;False;False
todas;1621;1924;0.9955782862472449;1.896155697384005e-05;2.9439934408286102e-05;False;False
todas;1622;1924;0.9956903857654144;2.5115074159860516e-05;3.846976631954736e-05;False;False
todas;1623;1924;0.9957960865505486;3.283178376169014e-05;4.9622688647919295e-05;False;False
todas;1624;1924;0.995887368641915;4.1475249341465184e-05;6.1911016302289e-05;False;False
todas;1625;1924;0.9959741165366393;5.189446704444312e-05;7.695990738116618e-05;False;False
todas;1626;1924;0.9960538536220124;6.387827332316133e-05;9.391708859197412e-05;False;False
todas;1627;1924;0.9961325860259588;7.85557419998134e-05;0.00011434906092378799;False;False
todas;1628;1924;0.9962179437501434;9.848966973406897e-05;0.0001421550405521291;False;False
todas;1629;1924;0.9962945174857177;0.00012084795571810168;0.00017271503882912537;False;False
todas;1630;1924;0.9963562012425279;0.00014266821194370874;0.00020235996037105578;False;False
todas;1631;1924;0.9964186321807991;0.0001689512514459861;0.00023848521453249656;False;False
todas;1632;1924;0.9964731512237079;0.0001960114277451092;0.00027385520320519;False;False
todas;1633;1924;0.9965230535738254;0.0002247296180075263;0.0003124884383277535;False;False
todas;1634;1924;0.9965698980688403;0.00025567172189837247;0.0003545521985216781;False;False
todas;1635;1924;0.9966163002887707;0.0002907010844163429;0.0004015002856147604;False;False
todas;1636;1924;0.9966619556310818;0.00033004782861272453;0.0004543141587145624;False;False
todas;1637;1924;0.9967160175883316;0.00038388227909983574;0.0005262984989530502;False;False
todas;1638;1924;0.9967803512752121;0.0004600117839136751;0.0006289894458712984;False;False
todas;1639;1924;0.9968355294166622;0.000537745156706573;0.0007323474876528427;False;False
todas;1640;1924;0.9968776165604426;0.0006061176918372676;0.0008227315592046564;False;False
todas;1641;1924;0.9969057083526836;0.0006567160864045657;0.0008896464288082987;False;False
todas;1642;1924;0.9969197759725915;0.0006836796884522018;0.0009237332286004386;False;False
todas;1643;1924;0.9969333049220225;0.0007106934612286247;0.0009595999269123828;False;False
todas;1644;1924;0.9969538558435976;0.0007538616980556934;0.001015213619640333;False;False
todas;1645;1924;0.9969762821450868;0.000804080176050348;0.0010814219285765665;False;False
todas;1646;1924;0.997002293856404;0.0008666922230944357;0.0011633414591405023;False;False
todas;1647;1924;0.9970345615199431;0.0009514415862843378;0.0012729332638416026;False;False
todas;1648;1924;0.997067371400528;0.0010464432987425318;0.0013936722115070993;False;False
todas;1649;1924;0.9971011056728322;0.0011543991227853407;0.0015324741752962678;False;False
todas;1650;1924;0.9971336201362777;0.0012693766589708141;0.001681842072060168;False;False
todas;1651;1924;0.9971627360546017;0.0013823819110267747;0.0018274614067758216;False;False
todas;1652;1924;0.9971866742980147;0.0014830607129796723;0.0019423738967569017;False;False
todas;1653;1924;0.9972149773325475;0.0016119411020938063;0.0020991055240599343;False;False
todas;1654;1924;0.997242991813193;0.0017509297781064007;0.0022700107300229;False;False
todas;1655;1924;0.9972693998915617;0.0018932924470448514;0.002439160055834793;False;False
todas;1656;1924;0.997300877056835;0.0020787180821805746;0.002666323193591219;False;False
todas;1657;1924;0.9973319402873568;0.0022801261198376853;0.0029101049606640277;False;False
todas;1658;1924;0.9973608261974156;0.0024854912781767475;0.0031525928333583854;False;False
todas;1659;1924;0.9973834476124919;0.002659582002636148;0.003363010288166917;False;False
todas;1660;1924;0.9973927167397956;0.002734501902878862;0.003447119485436107;False;False
todas;1661;1924;0.9973957869502101;0.0027597943927583062;0.003472600183771341;False;False
todas;1662;1924;0.9973939203524497;0.0027443887131365753;0.0034574577706653047;False;False
todas;1663;1924;0.9973968012150859;0.0027682028154224084;0.0034810447421406254;False;False
todas;1664;1924;0.9974070131664775;0.0028543471203961003;0.0035849760832409074;False;False
todas;1665;1924;0.9974277771108108;0.003038126630888825;0.003797195441775125;False;False
todas;1666;1924;0.9974557949227376;0.003305616734566583;0.004116466255371015;False;False
todas;1667;1924;0.9974885951649644;0.0036498132664247083;0.00452039070618181;False;False
todas;1668;1924;0.9975240514692977;0.00406360289001266;0.005014710906989149;False;False
todas;1669;1924;0.9975589070116563;0.004517518774064886;0.0055548147515629975;False;False
todas;1670;1924;0.997598464225527;0.005096298678854426;0.006244031415967998;False;False
todas;1671;1924;0.9976426027234814;0.0058327365109430585;0.007103885144859984;False;False
todas;1672;1924;0.9976915104200186;0.006777364657758022;0.008105174876420818;False;False
todas;1673;1924;0.9977491063980833;0.008093491485165515;0.009415627360223751;False;False
todas;1674;1924;0.9978112491911548;0.00980945943430644;0.011258646502385287;False;False
todas;1675;1924;0.9978763458632267;0.012008313215169101;0.013660039048425861;False;False
todas;1676;1924;0.9979415472927633;0.014715979275107573;0.016466161207444426;False;False
todas;1677;1924;0.9980055448972237;0.017978003459635017;0.01984547098800399;False;False
todas;1678;1924;0.9980643090678013;0.02161621663117944;0.02363265474975961;False;False
todas;1679;1924;0.9981174596728281;0.02554434922967761;0.027574452773720413;False;False
todas;1680;1924;0.9981698553092282;0.030119995940698738;0.03214157735399226;False;False
todas;1681;1924;0.9982108365179556;0.03426494496354281;0.036397983103136466;False;False
todas;1682;1924;0.9982451923757262;0.03817605923874996;0.0402152529525815;False;False
todas;1683;1924;0.9982649454673898;0.04062313812816295;0.04259614330309929;False;False
todas;1684;1924;0.9982801530460592;0.042612900994849115;0.04452320934306446;False;False
todas;1685;1924;0.9982953405774875;0.04469664223233118;0.04648722779843369;False;False
todas;1686;1924;0.9983060764477015;0.04623029499546268;0.047984987366241884;False;False
todas;1687;1924;0.998315204058046;0.04757513733606125;0.04930077045807731;False;False
todas;1688;1924;0.9983187581529986;0.04810920510428658;0.04980917701609883;False;False
todas;1689;1924;0.9983153310109865;0.047594112875179465;0.04930077045807731;False;False
todas;1690;1924;0.998307451698015;0.04643048528920849;0.048168399255521806;False;False
todas;1691;1924;0.9983010111559582;0.04550030839125569;0.04727514311573729;False;False
todas;1692;1924;0.9982941492318396;0.04452959627736967;0.04636050861161685;False;False
todas;1693;1924;0.9982938027200485;0.0444811260896263;0.04633356506339439;False;False
todas;1694;1924;0.998295159400189;0.044671198216751036;0.046484336652742965;False;False
todas;1695;1924;0.9982899240672582;0.043942138510458535;0.04581867111588737;False;False
todas;1696;1924;0.9982723363368307;0.04157834870965938;0.04350877204260785;False;False
todas;1697;1924;0.9982451193869124;0.03816729506517242;0.0402152529525815;False;False
todas;1698;1924;0.9982081260538043;0.03397397813084432;0.03612266933455765;False;False
todas;1699;1924;0.9981791152865139;0.031010334433478153;0.03305727438828674;False;False
todas;1700;1924;0.9981518525104691;0.02846174338483088;0.03041950791156234;False;False
todas;1701;1924;0.998132560241765;0.026786305078845513;0.02880897310787213;False;False
todas;1702;1924;0.9981172384734571;0.025526593721514328;0.027574452773720413;False;False
todas;1703;1924;0.9981017396815015;0.024312953913235156;0.026356167270637054;False;False
todas;1704;1924;0.9980916974175493;0.023557785750940124;0.02560520327248447;False;False
todas;1705;1924;0.9980764566853192;0.02245661255919123;0.02447317341068077;False;False
todas;1706;1924;0.9980603751471225;0.021350922376869017;0.02336752497062879;False;False
todas;1707;1924;0.9980459009261508;0.0204028058185273;0.02238959589823408;False;False
todas;1708;1924;0.9980224369903667;0.01895534344592992;0.02084579592900926;False;False
todas;1709;1924;0.9980013300938171;0.017742200037464583;0.019606278166400787;False;False
todas;1710;1924;0.9979799564453646;0.01659377906758706;0.018386731965219373;False;False
todas;1711;1924;0.9979528219468453;0.015243664483790931;0.017010204491977803;False;False
todas;1712;1924;0.9979209176624996;0.013797994647382314;0.015540739715420717;False;False
todas;1713;1924;0.9978854621186134;0.012354068737415434;0.014006741282719212;False;False
todas;1714;1924;0.9978595138753451;0.011395593766275887;0.012999089440840848;False;False
todas;1715;1924;0.9978510502763374;0.011099633381970387;0.01268971464126046;False;False
todas;1716;1924;0.9978588903963032;0.01137351968987986;0.012981129039478905;False;False
todas;1717;1924;0.9978830221033586;0.012260543723296538;0.013908393349823673;False;False
todas;1718;1924;0.9979018693167604;0.013002099972167048;0.01473331880824012;False;False
todas;1719;1924;0.9979148220427542;0.013538051011591137;0.015281531439060771;False;False
todas;1720;1924;0.9979274576625836;0.01408253561537279;0.01581778781332398;False;False
todas;1721;1924;0.9979327194995118;0.014315791427550755;0.016042679882747966;False;False
todas;1722;1924;0.997931572682085;0.01426462092640406;0.015996029261921667;False;False
todas;1723;1924;0.9979287104361106;0.014137718045357064;0.01586239590318782;False;False
todas;1724;1924;0.9979228551951947;0.013881677841122063;0.015626184254999714;False;False
todas;1725;1924;0.9979256776069971;0.014004503629696848;0.015747388675717237;False;False
todas;1726;1924;0.9979344581573011;0.01439372558326012;0.01611437291007997;False;False
todas;1727;1924;0.9979533924786671;0.015270872089224003;0.017031298887981744;False;False
todas;1728;1924;0.9979691749262654;0.016043371863964345;0.017834664332244378;False;False
todas;1729;1924;0.9979730840433751;0.01624076357398699;0.018024786845371926;False;False
todas;1730;1924;0.9979706168403888;0.01611589676547766;0.017905581942575667;False;False
todas;1731;1924;0.9979642838631193;0.015799820176918184;0.017582979480661527;False;False
todas;1732;1924;0.9979524421319294;0.01522557910574837;0.016999272044578066;False;False
todas;1733;1924;0.997932855360995;0.01432186585339421;0.016042679882747966;False;False
todas;1734;1924;0.997903655748298;0.013074715447073894;0.014799250210788387;False;False
todas;1735;1924;0.9978664097150891;0.0116426702375109;0.013266175920630476;False;False
todas;1736;1924;0.9978272719199199;0.010309375791002875;0.01181918935011006;False;False
todas;1737;1924;0.9977832602978319;0.008994760433407713;0.010387530207724786;False;False
todas;1738;1924;0.9977443536394711;0.007975605316824397;0.009294299150458431;False;False
todas;1739;1924;0.9977050538100675;0.007065704648147698;0.008376740019277993;False;False
todas;1740;1924;0.9976829071284204;0.0066004867264102905;0.007916724137934214;False;False
todas;1741;1924;0.9976799628678771;0.006541046839461062;0.00785921913751297;False;False
todas;1742;1924;0.9976829021472445;0.006600385698473876;0.007916724137934214;False;False
todas;1743;1924;0.9976925783368558;0.006799656571094597;0.00812709535391318;False;False
todas;1744;1924;0.9976964595545491;0.006881308377128389;0.008215112620192274;False;False
todas;1745;1924;0.9976902275054136;0.006750683795289902;0.008082692623549088;False;False
todas;1746;1924;0.9976797185042823;0.0065361382475398674;0.00785792470439875;False;False
todas;1747;1924;0.9976718055752131;0.006379212734221387;0.007705397713714998;False;False
todas;1748;1924;0.9976795179319143;0.006532112121406644;0.007857690299709693;False;False
todas;1749;1924;0.9976968600144229;0.006889790082682708;0.008220453437802347;False;False
todas;1750;1924;0.9977275252992255;0.007572134885792873;0.008879616152522118;False;False
todas;1751;1924;0.9977653453787707;0.008509897068933644;0.00985533534070181;False;False
todas;1752;1924;0.9977918399460549;0.009236874223948987;0.01064914504402438;False;False
todas;1753;1924;0.9978041390308643;0.009595612799927525;0.011025547256387313;False;False
todas;1754;1924;0.997797024499775;0.009386396722143772;0.010803310705452792;False;False
todas;1755;1924;0.9977808344665344;0.008927487402867888;0.010315648824384247;False;False
