genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;613;448;0.983602009746657;5.9468937688218664e-05;0.00011784617507104974;False;False
BR16;614;448;0.9834454204744487;5.418651444422288e-05;0.00010901948276135087;False;False
BR16;615;448;0.9832786376370984;4.909635211245301e-05;0.00010059602216048064;False;False
BR16;616;448;0.9831271085718064;4.490464964424617e-05;9.340713632895425e-05;False;False
BR16;617;448;0.9829770877475124;4.112192896882153e-05;8.740007908295645e-05;False;False
BR16;618;448;0.9828243783469681;3.761206925893665e-05;8.154582880558042e-05;False;False
BR16;619;448;0.9826900301811844;3.478318063236381e-05;7.646334777811165e-05;False;False
BR16;620;448;0.982552697595048;3.212044203897488e-05;7.137489341488351e-05;False;False
BR16;621;448;0.9824270398932468;2.9870579126763082e-05;6.68827050098156e-05;False;False
BR16;622;448;0.9823103507136397;2.7928644271841678e-05;6.294686747422778e-05;False;False
BR16;623;448;0.9822213110720261;2.653588280525607e-05;6.0204751807057745e-05;False;False
BR16;624;448;0.9821347423894987;2.5251274515042807e-05;5.7544848922614215e-05;False;False
BR16;625;448;0.9820464177807735;2.400745212765707e-05;5.502797907813223e-05;False;False
BR16;626;448;0.9819879786740865;2.321984080574235e-05;5.339001512620803e-05;False;False
BR16;627;448;0.9819392553083889;2.2583836399009175e-05;5.204432410603126e-05;False;False
BR16;628;448;0.9818815357003464;2.18538977680754e-05;5.064671674838717e-05;False;False
BR16;629;448;0.9818413712962111;2.1360553347796063e-05;4.955938338951326e-05;False;False
BR16;630;448;0.9818045122808062;2.091805269031775e-05;4.858768524104383e-05;False;False
BR16;631;448;0.9817588860546821;2.0383538964494177e-05;4.745361908760222e-05;False;False
BR16;632;448;0.9817083072036137;1.9807659189562648e-05;4.6270511387007965e-05;False;False
BR16;633;448;0.9816815755562343;1.9510194622679017e-05;4.573189619555962e-05;False;False
BR16;634;448;0.9816431570984542;1.9090836844437827e-05;4.485143913853606e-05;False;False
BR16;635;448;0.981557012521633;1.8184418094704407e-05;4.2968020175390254e-05;False;False
BR16;636;448;0.9814605729855167;1.7222835450138e-05;4.078987933976101e-05;False;False
BR16;637;448;0.9813246301329525;1.5956736029760355e-05;3.8099261463374256e-05;False;False
BR16;638;448;0.9811382556839008;1.4377009804554903e-05;3.456887117132721e-05;False;False
BR16;639;448;0.9809058857937754;1.26333758137195e-05;3.13693145205069e-05;False;False
